neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L30_N1457,30,1457,ambiguity,amb_0000,3.1372432708740234,3.1635444164276123,0.026301145553588867,0.20754653215408325,0.20312827825546265,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0001,4.274314880371094,4.299849510192871,0.025534629821777344,0.11496437340974808,0.11883814632892609,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0002,0.8144555687904358,0.8805540800094604,0.06609851121902466,0.8258752226829529,0.8071381449699402,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0003,3.29719614982605,3.301318645477295,0.004122495651245117,0.4027741551399231,0.40061599016189575,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0004,1.0730361938476562,1.1187150478363037,0.04567885398864746,0.7728481888771057,0.7642250061035156,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0005,3.860511302947998,3.8661961555480957,0.005684852600097656,0.2429003119468689,0.24620580673217773,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0006,2.3261592388153076,2.3326597213745117,0.0065004825592041016,0.26056867837905884,0.2592214047908783,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0007,2.43963623046875,2.4385154247283936,-0.0011208057403564453,0.4208734929561615,0.4227791130542755,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0008,4.531059265136719,4.532635688781738,0.0015764236450195312,0.2614242732524872,0.26637208461761475,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0009,3.3816511631011963,3.4262561798095703,0.04460501670837402,0.22194752097129822,0.20240268111228943,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0010,1.4004721641540527,1.377782940864563,-0.022689223289489746,0.4416685402393341,0.4709171950817108,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0011,2.3421502113342285,2.340754508972168,-0.0013957023620605469,0.4323534071445465,0.43667295575141907,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0012,2.4267640113830566,2.401217460632324,-0.025546550750732422,0.5187810063362122,0.5295878052711487,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0013,3.579693555831909,3.5825977325439453,0.002904176712036133,0.25730419158935547,0.2564868628978729,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0014,1.2305893898010254,1.230743169784546,0.0001537799835205078,0.7296304702758789,0.7296110391616821,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0015,2.608181953430176,2.610173225402832,0.00199127197265625,0.23320257663726807,0.23301275074481964,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0016,1.8173044919967651,1.8014740943908691,-0.015830397605895996,0.6709319353103638,0.6754662394523621,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0017,2.1334540843963623,2.1386876106262207,0.0052335262298583984,0.4867308735847473,0.48541927337646484,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0018,4.101020812988281,4.131900787353516,0.030879974365234375,0.2203880250453949,0.21314777433872223,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0019,3.135624885559082,3.133807897567749,-0.0018169879913330078,0.3744563162326813,0.37662020325660706,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0020,1.5692588090896606,1.5725376605987549,0.0032788515090942383,0.7501539587974548,0.7494094967842102,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0021,2.3650169372558594,2.359438180923462,-0.005578756332397461,0.32115209102630615,0.31418222188949585,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0022,3.0591108798980713,3.0584611892700195,-0.0006496906280517578,0.19859567284584045,0.19597911834716797,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0023,3.259286403656006,3.2678303718566895,0.008543968200683594,0.2127102166414261,0.21531666815280914,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0024,2.978217601776123,2.9713327884674072,-0.00688481330871582,0.19577167928218842,0.197548508644104,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0025,2.3044373989105225,2.2357747554779053,-0.06866264343261719,0.3297478258609772,0.34407711029052734,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0026,2.207655906677246,2.1997170448303223,-0.007938861846923828,0.4521677494049072,0.45341551303863525,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0027,4.345188140869141,4.343542098999023,-0.0016460418701171875,0.20165881514549255,0.20222528278827667,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0028,2.503152370452881,2.5181331634521484,0.014980792999267578,0.3049047291278839,0.30195561051368713,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0029,2.3101887702941895,2.3105571269989014,0.00036835670471191406,0.3060685396194458,0.3060528039932251,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0030,2.0196781158447266,2.024376630783081,0.004698514938354492,0.5066404342651367,0.5050880908966064,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0031,1.9323315620422363,1.9189605712890625,-0.013370990753173828,0.3370463252067566,0.32434654235839844,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0032,3.081338405609131,3.0881106853485107,0.006772279739379883,0.16860860586166382,0.1702878475189209,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0033,1.8821519613265991,1.8078770637512207,-0.07427489757537842,0.5452985763549805,0.5729355812072754,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0034,1.0374228954315186,1.0416606664657593,0.004237771034240723,0.5531067252159119,0.5527178645133972,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0035,2.406473159790039,2.413510799407959,0.007037639617919922,0.34403499960899353,0.3431512117385864,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0036,1.7194955348968506,1.7343372106552124,0.014841675758361816,0.5899351239204407,0.5764036178588867,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0037,3.507237434387207,3.5057077407836914,-0.001529693603515625,0.24586907029151917,0.24739974737167358,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0038,2.3386573791503906,2.3452954292297363,0.006638050079345703,0.4340682625770569,0.43291667103767395,0.22265625,working
L30_N1457,30,1457,ambiguity,amb_0039,2.3252599239349365,2.329033374786377,0.0037734508514404297,0.44301000237464905,0.43300095200538635,0.22265625,working
