pair,set,direction,logodds_rec,entropy_rec
0,direction,control_to_uncertain,1.0625103738054686,0.9994614839221746
0,direction,uncertain_to_control,0.8241068877804583,0.24787335983887004
0,random0,control_to_uncertain,-0.012732280875053804,-0.010627959015902631
0,random1,control_to_uncertain,0.0040726628580664975,-0.03352307431600471
0,random2,control_to_uncertain,-0.029356320668406558,0.014727335924598428
0,random3,control_to_uncertain,0.035762894402767025,0.0007921367578353836
0,random4,control_to_uncertain,0.014582659211295689,-0.010878096261389482
0,random5,control_to_uncertain,0.047754648863385166,0.029492245656710412
0,random6,control_to_uncertain,0.0010032426622462373,0.006173174335853387
0,random7,control_to_uncertain,-3.686683160245963e-07,-0.006562004700859118
0,random8,control_to_uncertain,-0.00019816723439182975,-0.0262703714934587
0,random9,control_to_uncertain,-1.2823245774768568e-06,-0.013591925712850237
1,direction,control_to_uncertain,-0.16029493491013636,0.3842650752739967
1,direction,uncertain_to_control,1.2862978875537896,1.4215983280627755
1,random0,control_to_uncertain,-0.028545700440264058,-0.022527228667606557
1,random1,control_to_uncertain,-0.006246785742913186,-0.0332762576449078
1,random2,control_to_uncertain,-0.013509964403863832,-0.012796363229908273
1,random3,control_to_uncertain,-0.02189932810844719,-0.12938893021674827
1,random4,control_to_uncertain,-0.014511161398129026,-0.07401092357129838
1,random5,control_to_uncertain,0.008264864320814325,0.02272503019438013
1,random6,control_to_uncertain,7.881703201382324e-08,-0.022258601221507964
1,random7,control_to_uncertain,-0.02338553359091265,-0.06375747947260439
1,random8,control_to_uncertain,-0.008443621349421676,0.02452175469544396
1,random9,control_to_uncertain,-0.029059792413277424,-0.12251115033217422
2,direction,control_to_uncertain,-0.8193187118314769,0.38066390662606275
2,direction,uncertain_to_control,1.0824868339627989,1.7493182870922948
2,random0,control_to_uncertain,0.0003605335055658634,0.02411208448133726
2,random1,control_to_uncertain,0.05203029251651849,0.12799731861524183
2,random2,control_to_uncertain,0.013106765167729602,0.054562481001394214
2,random3,control_to_uncertain,6.526737988742177e-06,-0.014177484164379096
2,random4,control_to_uncertain,-3.851025479947492e-06,0.00021714852902990838
2,random5,control_to_uncertain,0.013103551812053152,0.04228664476738262
2,random6,control_to_uncertain,-0.038963694294744514,-0.08678445678976014
2,random7,control_to_uncertain,0.013468624026220382,0.040376399077997685
2,random8,control_to_uncertain,0.02580894760013407,0.0340443700170215
2,random9,control_to_uncertain,0.00036497218753138726,0.02690999367543176
3,direction,control_to_uncertain,0.9220647002051795,0.40882426219111684
3,direction,uncertain_to_control,0.9210820575194459,1.0179044138927267
3,random0,control_to_uncertain,-0.01282144234600864,-0.020836372147101236
3,random1,control_to_uncertain,0.006335832697713922,-0.025054019161513896
3,random2,control_to_uncertain,-0.0012638041393595947,-0.08984600826960003
3,random3,control_to_uncertain,0.0027861693456850242,-0.11631094300116519
3,random4,control_to_uncertain,-0.0040070347259484815,-0.06153327343787356
3,random5,control_to_uncertain,-0.010421514398570027,0.041639122305018886
3,random6,control_to_uncertain,-0.009056739475801021,-0.027542247690375707
3,random7,control_to_uncertain,-0.028594625576687686,0.026111601851222698
3,random8,control_to_uncertain,-0.003769305920987191,-0.027581909557855742
3,random9,control_to_uncertain,-0.009051543757539101,-0.028380582797923288
4,direction,control_to_uncertain,0.623026967356058,1.0021303701174447
4,direction,uncertain_to_control,0.9830534280977685,0.8340417116543074
4,random0,control_to_uncertain,-0.003525040801288704,0.03593550177432496
4,random1,control_to_uncertain,0.02724470161050081,-0.024150476937589125
4,random2,control_to_uncertain,0.007989408822605498,-0.004930555573205062
4,random3,control_to_uncertain,0.0032252667796926248,0.0398333064117822
4,random4,control_to_uncertain,-0.023077747880013467,-0.026131615851137685
4,random5,control_to_uncertain,-0.0035285252635422304,0.033613876996534425
4,random6,control_to_uncertain,0.01565604176202993,-0.03719336106239712
4,random7,control_to_uncertain,-0.019821032725804842,-0.02614872442302905
4,random8,control_to_uncertain,3.1316053164601854e-05,-0.017767462605882516
4,random9,control_to_uncertain,0.015686497726410432,0.03724746797448706
5,direction,control_to_uncertain,0.2569370564690157,0.9970130509147329
5,direction,uncertain_to_control,0.8543827031346543,0.6515915320944605
5,random0,control_to_uncertain,-0.012923848587840481,0.01214472892955728
5,random1,control_to_uncertain,0.010919201375677883,-0.007537417183616936
5,random2,control_to_uncertain,-0.0014429444386749551,0.005535895837548234
5,random3,control_to_uncertain,-0.003568120339440626,-0.011729533744374824
5,random4,control_to_uncertain,-0.005159247157840362,-0.01922942390143614
5,random5,control_to_uncertain,0.015682194965286365,-0.004516191809255774
5,random6,control_to_uncertain,-0.02298016378159577,0.0336414806239433
5,random7,control_to_uncertain,4.907883225859912e-07,0.0014774018681521259
5,random8,control_to_uncertain,-0.006949223557703848,0.0009231888321989344
5,random9,control_to_uncertain,-0.011638911218766075,0.011125084848591586
6,direction,control_to_uncertain,0.6243176620728026,0.5155312867200367
6,direction,uncertain_to_control,0.8413616426244896,1.4482414270900534
6,random0,control_to_uncertain,-0.009124895161999656,-0.021527054208176886
6,random1,control_to_uncertain,-0.008794845551235572,-0.005222208619193924
6,random2,control_to_uncertain,-0.009306117987434309,0.00984851953982876
6,random3,control_to_uncertain,-0.01802958120925313,-0.014358118981804583
6,random4,control_to_uncertain,-0.009305932918792214,-0.03775246994496749
6,random5,control_to_uncertain,0.009182862271799192,-0.048808688233064536
6,random6,control_to_uncertain,-0.04553912756890735,0.060521984324691594
6,random7,control_to_uncertain,-0.009341055335966346,0.018764998417991164
6,random8,control_to_uncertain,3.951441202189288e-05,-0.0439612077568175
6,random9,control_to_uncertain,-0.027932089666641815,0.05120331577919195
7,direction,control_to_uncertain,0.6609424344283729,0.9797268734582775
7,direction,uncertain_to_control,0.7589573729159199,0.2208947326968409
7,random0,control_to_uncertain,0.02064194991251711,0.13546689109196391
7,random1,control_to_uncertain,0.020676118854162706,0.13740107387974096
7,random2,control_to_uncertain,-0.013748089530366455,-0.047591102878258996
7,random3,control_to_uncertain,-2.6100543637601574e-05,0.008573625379980463
7,random4,control_to_uncertain,-1.7058146522607986e-05,-0.013066068252287795
7,random5,control_to_uncertain,0.0069126822567859405,0.0067939855685641894
7,random6,control_to_uncertain,-3.389253649360769e-05,0.04404797951467109
7,random7,control_to_uncertain,-0.006900770510950323,-0.009595926611494632
7,random8,control_to_uncertain,-1.196439443599588e-05,0.022314133888873735
7,random9,control_to_uncertain,0.006874590994412154,0.11918990559290123
8,direction,control_to_uncertain,0.8521555152808242,1.0017618890636628
8,direction,uncertain_to_control,1.2686971881221656,0.757882857030789
8,random0,control_to_uncertain,-3.2142058325133675e-05,-0.03666139778083589
8,random1,control_to_uncertain,0.03452705059796931,0.00895243932334496
8,random2,control_to_uncertain,0.0007930951642402112,-0.11727570327288218
8,random3,control_to_uncertain,0.016144922760572042,-0.11975675859380502
8,random4,control_to_uncertain,-0.00033239232824662865,-0.04402091936926965
8,random5,control_to_uncertain,-0.03903640097309805,-0.07178499716502286
8,random6,control_to_uncertain,-0.021603770893028246,0.007185880102473
8,random7,control_to_uncertain,-0.03864410586261203,-0.093995163243034
8,random8,control_to_uncertain,0.0016935882484511154,-0.017270663707113727
