pair,set,direction,logodds_rec,entropy_rec
0,direction,uncertain_to_control,1.4521849227435881,0.7973918053371446
0,hedgematched0,uncertain_to_control,-0.03538572302991618,-9.010220397183977e-05
0,hedgematched1,uncertain_to_control,-0.09545785973195824,-0.00676219944622795
0,hedgematched2,uncertain_to_control,0.010174345285291988,0.00020633873518098806
0,hedgematched3,uncertain_to_control,0.20188668244324917,0.0007219791574297097
0,hedgematched4,uncertain_to_control,0.06831608165418712,0.006656661545901223
0,hedgematched5,uncertain_to_control,-0.04266839849489918,0.0009305849667806812
0,hedgematched6,uncertain_to_control,0.11058267736481138,-0.005802842229487479
0,hedgematched7,uncertain_to_control,-0.08370163435466214,0.0008254459035764516
0,hedgematched8,uncertain_to_control,-0.15089790911876133,-0.0003563574703798888
0,hedgematched9,uncertain_to_control,-0.09386942850760183,0.0005295997215361193
1,direction,uncertain_to_control,1.2259094068439758,0.8223778453082528
1,hedgematched0,uncertain_to_control,-0.0036465918887123275,0.03258192192007881
1,hedgematched1,uncertain_to_control,0.2775535967344613,0.01238603261222129
1,hedgematched2,uncertain_to_control,0.12342046512313311,-0.017439747308438388
1,hedgematched3,uncertain_to_control,0.10549757958154145,-0.019441318473175928
1,hedgematched4,uncertain_to_control,0.12032770820388004,-0.016784879526987997
1,hedgematched5,uncertain_to_control,-0.05400996166135755,-0.025051492742459373
1,hedgematched6,uncertain_to_control,-0.08512971527233698,0.03103717201741877
1,hedgematched7,uncertain_to_control,0.12199351116634452,-0.03729781159567227
1,hedgematched8,uncertain_to_control,0.19899008009116786,-0.01614703895527774
1,hedgematched9,uncertain_to_control,0.14857022160766872,0.010365556712715234
2,direction,uncertain_to_control,0.9066512028822686,0.9343455978514124
2,hedgematched0,uncertain_to_control,0.06313594409793515,0.0029321187007689685
2,hedgematched1,uncertain_to_control,-0.028686490334327665,-0.017964558930966407
2,hedgematched2,uncertain_to_control,0.026240290744973464,0.02018300007583528
2,hedgematched3,uncertain_to_control,0.0683793050013559,0.0015264665661703215
2,hedgematched4,uncertain_to_control,0.06775365126099252,0.03906121144159505
