neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split,is_control,orig_activation,mean_val,mean_source,precision
L30_N1457,30,1457,contradictory_context,cc_0000,0.5805113315582275,0.49116307497024536,-0.08934825658798218,0.916113555431366,0.9312641620635986,0.217414990067482,working,False,-1.1484375,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0001,0.7847036123275757,0.7840420007705688,-0.0006616115570068359,0.8437774777412415,0.8438968658447266,0.217414990067482,working,False,-0.337890625,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0002,0.20898692309856415,0.20151939988136292,-0.007467523217201233,0.9597128033638,0.9609684944152832,0.217414990067482,working,False,-0.5859375,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0003,2.09618878364563,2.079066753387451,-0.01712203025817871,0.4339773952960968,0.4376952052116394,0.217414990067482,working,False,-0.01226806640625,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0004,2.1419615745544434,2.1426925659179688,0.0007309913635253906,0.5059110522270203,0.5154144167900085,0.217414990067482,working,False,-0.326171875,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0005,0.3737066090106964,0.3655022978782654,-0.00820431113243103,0.9348864555358887,0.9357966780662537,0.217414990067482,working,False,-0.9921875,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0006,0.8214792609214783,0.8212339282035828,-0.0002453327178955078,0.8144205212593079,0.8144450187683105,0.217414990067482,working,False,-0.359375,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0007,1.0850768089294434,1.0845656394958496,-0.00051116943359375,0.6160567998886108,0.6160960793495178,0.217414990067482,working,False,-0.33984375,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0008,0.5984066128730774,0.625766396522522,0.02735978364944458,0.7512595653533936,0.7273285984992981,0.217414990067482,working,False,0.07080078125,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0009,2.511697769165039,2.5166358947753906,0.0049381256103515625,0.4045341908931732,0.4038170576095581,0.217414990067482,working,False,-0.453125,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0010,2.5197339057922363,2.5159480571746826,-0.003785848617553711,0.4666935205459595,0.4670482575893402,0.217414990067482,working,False,-0.333984375,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0011,1.0316729545593262,1.0196436643600464,-0.012029290199279785,0.5856093764305115,0.5867741107940674,0.217414990067482,working,False,-0.828125,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0012,0.3182283043861389,0.3062390685081482,-0.011989235877990723,0.9463205337524414,0.9498870968818665,0.217414990067482,working,False,-0.09423828125,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0013,0.046502336859703064,0.04882095009088516,0.0023186132311820984,0.9950005412101746,0.9946815371513367,0.217414990067482,working,False,-0.75390625,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0014,1.7154459953308105,1.709662675857544,-0.0057833194732666016,0.537276566028595,0.5381203889846802,0.217414990067482,working,False,-0.3515625,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0015,0.6646758317947388,0.6151020526885986,-0.04957377910614014,0.8875749707221985,0.8969941735267639,0.217414990067482,working,False,-0.56640625,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0016,3.046297550201416,3.0511460304260254,0.004848480224609375,0.20196248590946198,0.20125071704387665,0.217414990067482,working,False,-0.478515625,-0.3673502604166667,general_baseline,bf16
L30_N1457,30,1457,contradictory_context,cc_0017,1.1821601390838623,1.1922290325164795,0.010068893432617188,0.5599853992462158,0.5330391526222229,0.217414990067482,working,False,-0.71875,-0.3673502604166667,general_baseline,bf16
