neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L20_N1001,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0020372075649599296,0.554541186684625,-0.0022253224166432187,0.5230553145327288,-0.0007393171647154542,0.5346543249814558,-0.17072713382873805,"[0.56,3.45]",90,87,-0.003189291716535436,0.45474460471462463,-0.002594790753311523,0.4351297405189621,5,False,False,False
L20_N1001,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.004549791570752857,0.21410729628207417,0.0026617473009984977,0.45305388205544517,-0.005760907047877971,0.00585673587317979,-0.07308840891728591,"[0.13,1.78]",96,78,0.004702833170692115,0.29614361463128747,0.0015730338953315495,0.6766467065868264,5,False,False,False
L20_N1001,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.00012311992856361715,0.963896728775859,0.0018556753161748435,0.645680924994636,-0.0012320022810551107,0.41163300040239736,-0.02286273849357306,"[2.04,2.49]",31,11,0.011601487912040975,0.2642247795738796,0.001438768104976893,0.7345309381237525,4,False,False,False
L20_N12149,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.0006911979367335637,0.8451112927248663,-0.0006454163749052256,0.859397366212255,0.00017992781635421825,0.8663576011018472,0.06199736092784219,"[0.56,3.45]",90,87,-0.0022727399721912955,0.618723423689851,0.0009005150946581533,0.8263473053892215,5,False,False,False
L20_N12149,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.0009181886562146225,0.7569118206981855,-0.0016818824854860533,0.5648076514543132,-0.0023302256382172204,0.16939821306468406,0.016292798110979924,"[0.13,1.78]",96,78,-0.001212747230266147,0.7391358447993897,-0.0019433533567969335,0.5489021956087824,5,False,False,False
L20_N12149,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.007046356688564003,0.024443649628812278,-0.005993988283303757,0.11059942329900058,-0.0006552068887563545,0.6416431260394694,-0.027092159177720673,"[2.04,2.49]",31,11,0.0034995442611381157,0.6688310646461927,-0.007219411951664386,0.15768463073852296,4,False,False,False
L20_N12894,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0006810532882809645,0.820884840560539,0.0002482979513185929,0.9337881793365683,-0.0017007878212463308,0.05704292593550789,-0.12010556288631152,"[0.56,3.45]",90,87,-0.0004434074250217609,0.9076042650227781,0.001481829334592981,0.6526946107784432,5,False,False,False
L20_N12894,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0026617607334628738,0.3988562162745771,-0.0037509206609428764,0.24958570846148942,-0.0033233061337603915,0.06258852941482579,-0.06497673449545106,"[0.13,1.78]",96,78,-0.0008409696463973172,0.8326523145890583,-0.004528200419920305,0.14770459081836326,5,False,False,False
L20_N12894,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0010635918627182593,0.7210951232721465,-0.001644176318139718,0.7196464389197563,0.0003614731616756646,0.8234606000121254,0.043850267379679134,"[2.04,2.49]",31,11,0.006937760411819066,0.30419211088279585,-0.004476509626989167,0.3273453093812375,4,False,False,False
L20_N1399,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0036636638144652016,0.34520405345882166,0.003365615937601469,0.39140094808877224,-0.0011713690296146014,0.33236970590299086,0.016959511077158134,"[0.56,3.45]",90,87,0.0023323276718914257,0.6389452332201236,0.004330179124633314,0.29141716566866266,5,False,False,False
