neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L16_N11414,True,120,-0.006651735305786132,0.0009998000399920016,-0.011007074515024822,0.07518496300739852,-0.003701530893643697,0.029394121175764846,-0.009741393725077312,0.06938612277544491,0.0026476154724756878,0.15636872625474904,0.012930754820505779,0.04879024195160968,0.004004075843840837,0.0001999600079984003,-0.0019236403206984202,0.4481103779244151,-0.0008671931573189,0.8999999999999999
L16_N13825,False,120,-0.0018406490484873452,0.3343331333733253,-0.006125994523366292,0.3759248150369926,-0.0014949282010396324,0.3599280143971206,-0.003213969866434733,0.5930813837232554,0.0011190702517827344,0.5616876624675065,0.0027751962343851725,0.6750649870025994,0.0007215166464447974,0.2725454909018196,0.003350876768430074,0.17876424715056988,,
L16_N17870,False,120,0.0009645620981852213,0.5678864227154569,-0.01474592685699463,0.03759248150369926,0.0005893836418787636,0.6614677064587082,-0.010515594482421875,0.07038592281543692,-0.00027846793333689325,0.8728254349130175,0.012672058741251628,0.08078384323135374,-0.0006861166407664617,0.3149370125974805,0.002074133356412252,0.3693261347730454,,
L16_N5504,True,120,-0.00035518209139505987,0.8462307538492302,-0.011098651091257732,0.09318136372725455,-0.0006796340147654207,0.6524695060987803,-0.006341413656870524,0.2633473305338932,0.0009829054276148485,0.5608878224355129,0.008215546607971191,0.21595680863827235,-0.0006277184622983134,0.368126374725055,0.0028831506768862408,0.3049390121975605,0.0699060931801796,67.4
L16_N7164,False,120,-0.0011226117610931394,0.47130573885222954,-0.00856177806854248,0.16736652669466107,-0.0014114747444788612,0.26774645070985803,-0.005480440457661947,0.2985402919416117,0.0018161525328954057,0.19556088782243553,0.0070019721984863285,0.259748050389922,-0.0006935105969508489,0.3135372925414917,0.0015599409739176433,0.5068986202759448,,
L16_N819,False,120,-0.0012076417605082189,0.506498700259948,-0.008868841330210368,0.1871625674865027,-0.0013688911994298302,0.379124175164967,-0.005157979329427084,0.36892621475704857,0.0014230142037073767,0.4289142171565687,0.004093015193939209,0.5286942611477704,-0.00021534344802300135,0.7440511897620475,0.00477600817879041,0.038992201559688064,,
L16_N976,False,120,0.0008957703908284503,0.5950809838032394,-0.00746840238571167,0.27014597080583885,0.0009079585472742721,0.5584883023395321,-0.003909154733022054,0.5276944611077784,-0.0006723791360855099,0.7000599880023995,0.0059043288230895994,0.40311937612477505,-0.0002233605831861495,0.6846630673865227,0.001564227044582367,0.5060987802439512,,
L17_N16559,False,120,-0.0015342950820922852,0.36732653469306137,-0.010204275449117025,0.16096780643871225,-0.0006730665763219193,0.6246750649870026,-0.006865239143371582,0.2917416516696661,0.0008017669121424351,0.6006798640271945,0.00891177256902059,0.21515696860627875,0.0007324954494833946,0.24415116976604678,0.0012926342586676279,0.5736852629474105,,
L17_N4572,False,120,-0.00038451055685679165,0.7984403119376124,-0.010235166549682618,0.14617076584683064,-7.233719031016031e-05,0.9576084783043392,-0.005200310548146566,0.35692861427714456,0.0012972553571065262,0.4231153769246151,0.008139057954152425,0.21535692861427713,-0.0009127330034971235,0.14657068586282743,0.0020963196953137715,0.4417116576684663,,
L17_N6267,True,120,-0.00646208922068278,0.0065986802639472104,-0.007893184820810953,0.26514697060587883,-0.00581673781077067,0.006798640271945611,-0.003510276476542155,0.5438912217556489,0.005823829770088195,0.012397520495900819,0.003096310297648112,0.6308738252349531,0.0006382764317095277,0.4371125774845031,0.004796971380710602,0.08478304339132174,0.0330104827880859,35.2
L17_N9538,True,120,-0.0014384657144546505,0.3945210957808438,-0.007072254021962484,0.3245350929814037,-0.0010520408550898238,0.4461107778444311,-0.002988946437835693,0.6090781843631273,0.0009701480468114219,0.5478904219156169,0.0032924453417460123,0.6116776644671066,0.0004682583423952261,0.46530693861227757,0.003779865801334381,0.1281743651269746,0.0309856589883565,32.7
L17_N9633,True,120,0.00044582188129425047,0.8194361127774445,-0.011174197991689045,0.05698860227954409,0.0009529838959376022,0.5494901019796041,-0.006340698401133219,0.22035592881423716,-0.0009327520926793416,0.6106778644271146,0.00771034558614095,0.16516696660667868,0.00048694917932152755,0.4667066586682663,0.0034639338652292886,0.11457708458308338,-0.1331744194030761,94.1
L18_N11446,True,120,-0.001760853330294291,0.34033193361327735,-0.020346240202585856,0.004799040191961607,-0.0013904025157292679,0.34753049390121976,-0.015208927790323894,0.005198960207958408,0.0017950574556986488,0.26034793041391724,0.015250627199808757,0.01879624075184963,-3.4212445219357926e-05,0.9570085982803439,0.005095733205477396,0.04019196160767846,0.0790270343422889,73.8
L18_N14080,True,120,0.0007097760836283369,0.650869826034793,-0.011479028065999349,0.1347730453909218,-0.00039565165837605795,0.7708458308338332,-0.008852835496266682,0.15276944611077783,0.0009076058864593503,0.564887022595481,0.008699909845987955,0.21775644871025795,-0.0016173426061868667,0.005598880223955209,0.002779257297515869,0.22735452909418116,0.043282400816679,45.6
L18_N8024,False,120,-0.0020142753918965654,0.254749050189962,-0.011544358730316163,0.07278544291141771,-0.0012196123600006102,0.42451509698060386,-0.008527835210164389,0.11597680463907219,0.00046993494033813513,0.7674465106978604,0.01385962168375651,0.01859628074385123,0.0015443573395411173,0.01779644071185763,-0.002315159887075424,0.3001399720055989,,
