category,n_uncertain,n_control,uncertain_mean_entropy,control_mean_entropy,uncertain_median_entropy,control_median_entropy,gap_entropy,welch_p_entropy,mannwhitney_p_entropy,cohens_d_entropy,uncertain_mean_top1_prob,control_mean_top1_prob,uncertain_median_top1_prob,control_median_top1_prob,gap_top1_prob,welch_p_top1_prob,mannwhitney_p_top1_prob,cohens_d_top1_prob,uncertain_mean_top1_working,control_mean_top1_working,uncertain_mean_top1_held_out,control_mean_top1_held_out
conflict,184,184,1.3034246359830317,0.041845221019348566,1.2982472777366638,0.0059042207431048155,1.2615794149636832,7.202204775269103e-86,4.310653456220875e-61,3.544084074575132,0.5594013602999242,0.9884680062532425,0.5604220926761627,0.9993323087692261,-0.42906664595331834,3.301049001275351e-78,2.243393086917833e-60,-3.1705644506676003,0.5644260062836111,0.9886250435374677,0.5479164551943541,0.9881090638892991
