neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L31_N9017,31,9017,random,,2.140133857727051,0.0001867368700914085,0.003103042021393776,0.010925495065748692,0.050886351615190506,0.2919662296772003,93.30000000000001,,38.9,,41.3,,45.800000000000004,,21.4,,33.7,
L26_N5764,26,5764,random,,1.8744925260543823,0.000193779866094701,0.0036793507169932127,0.011731388047337532,0.05392786115407944,0.30267807841300964,59.9,,88.1,,64.5,,62.2,,31.7,,48.1,
L31_N7434,31,7434,random,,1.5098165273666382,0.00016471449634991586,0.0023440720979124308,0.009000057354569435,0.04218555614352226,0.29707103967666626,6.7,,5.2,,52.5,,21.099999999999998,,6.0,,6.4,
L26_N5023,26,5023,random,,1.8843791484832764,0.00018965141498483717,0.0026667939964681864,0.011815470643341541,0.05618647113442421,0.3022823631763458,62.2,,67.5,,63.800000000000004,,31.4,,33.0,,57.599999999999994,
L26_N3777,26,3777,random,,1.8500124216079712,0.000187641941010952,0.0027699260972440243,0.010400975123047829,0.05057482421398163,0.292831152677536,48.5,,46.6,,43.2,,34.2,,15.8,,31.8,
L23_N11817,23,11817,random,,1.8046679496765137,0.00018978978914674371,0.0028137145563960075,0.012825151905417442,0.0547184981405735,0.29333001375198364,21.3,,69.19999999999999,,43.9,,35.5,,46.0,,51.5,
L24_N5169,24,5169,random,,1.845509648323059,0.00018261378863826394,0.007273036986589432,0.018960366025567055,0.06606953591108322,0.3158421516418457,45.6,,16.900000000000002,,77.9,,92.4,,85.9,,81.69999999999999,
L23_N12171,23,12171,random,,1.8020976781845093,0.0001871221757028252,0.0038393300492316484,0.016093093901872635,0.05510976165533066,0.29468029737472534,20.7,,42.5,,47.0,,65.8,,76.1,,53.2,
L30_N12487,30,12487,random,,2.0502724647521973,0.00019035492732655257,0.003520539728924632,0.013679135590791702,0.04908321797847748,0.27017006278038025,88.2,,74.5,,8.6,,57.099999999999994,,55.7,,25.5,
L31_N3033,31,3033,random,,2.2351019382476807,0.00020942953415215015,0.003209983464330435,0.008915518410503864,0.034654393792152405,0.23464147746562958,98.7,,98.5,,0.8999999999999999,,49.1,,5.4,,1.3,
L24_N3545,24,3545,random,,1.8194642066955566,0.00018963842012453824,0.004559141118079424,0.010864289477467537,0.05166744813323021,0.3103328049182892,26.8,,67.2,,74.7,,77.5,,20.8,,37.9,
L31_N7933,31,7933,random,,2.132883071899414,0.0001862337376223877,0.00216005090624094,0.012655631639063358,0.04983042553067207,0.28620490431785583,92.80000000000001,,33.800000000000004,,28.799999999999997,,16.5,,43.9,,28.599999999999998,
L26_N11871,26,11871,random,,1.8862900733947754,0.0001872625871328637,0.003741685301065445,0.011933144181966782,0.05623965710401535,0.29768478870391846,62.4,,44.1,,53.6,,63.6,,34.9,,58.099999999999994,
L30_N12455,30,12455,random,,1.9881826639175415,0.00018598603492137045,0.004386045970022678,0.014843244105577469,0.05892369523644447,0.3016158938407898,78.4,,30.8,,62.4,,75.6,,66.4,,67.9,
L30_N9777,30,9777,random,,1.9414604902267456,0.0001758990401867777,0.00950700044631958,0.020625058561563492,0.08786719292402267,0.37960851192474365,68.10000000000001,,11.1,,87.2,,94.5,,87.8,,87.2,
L26_N1647,26,1647,random,,1.844384789466858,0.00019034778233617544,0.0030021031852811575,0.011656923219561577,0.051730792969465256,0.27316296100616455,44.6,,74.2,,10.5,,42.199999999999996,,30.3,,38.1,
L24_N4853,24,4853,random,,1.8510407209396362,0.00018735609774012119,0.002744643483310938,0.011242607608437538,0.05243934690952301,0.2925829291343689,49.2,,45.4,,42.8,,33.2,,25.4,,41.199999999999996,
L24_N5912,24,5912,random,,1.8227941989898682,0.00018621997151058167,0.0016650538891553879,0.007809684611856937,0.05381378158926964,0.298517644405365,29.299999999999997,,33.6,,54.900000000000006,,5.8999999999999995,,1.6,,47.699999999999996,
L24_N4952,24,4952,random,,1.826241374015808,0.00018450655625201762,0.004810124170035124,0.01697203330695629,0.0615878626704216,0.30248740315437317,32.2,,21.099999999999998,,64.1,,80.4,,81.2,,75.1,
L23_N11600,23,11600,random,,1.8313554525375366,0.00018726068083196878,0.003943320829421282,0.018014900386333466,0.06541646271944046,0.31976422667503357,36.7,,44.0,,79.7,,68.60000000000001,,84.7,,81.10000000000001,
L30_N2073,30,2073,random,,1.868933081626892,0.00015976571012288332,0.005567620508372784,0.03585297614336014,0.16886581480503082,0.5025214552879333,57.99999999999999,,3.8,,94.5,,86.6,,93.8,,93.89999999999999,
L26_N745,26,745,random,,1.8507144451141357,0.00019290248746983707,0.003738855477422476,0.01479247584939003,0.06108759716153145,0.30680742859840393,49.1,,86.4,,70.7,,63.5,,66.2,,74.1,
L23_N9066,23,9066,random,,1.785023808479309,0.00018903632008004934,0.0033958698622882366,0.013599520549178123,0.0633026733994484,0.32728737592697144,19.0,,61.5,,82.0,,54.50000000000001,,54.7,,78.0,
L26_N11426,26,11426,random,,1.8437628746032715,0.00019104071543551981,0.006097637582570314,0.01441943645477295,0.05058687925338745,0.27042120695114136,44.1,,79.2,,8.9,,89.7,,62.9,,31.900000000000002,
L24_N10450,24,10450,random,,1.819002628326416,0.00018895152607001364,0.0036220846232026815,0.011399428360164165,0.04649467393755913,0.2803021967411041,26.400000000000002,,60.9,,19.2,,60.099999999999994,,26.8,,16.1,
L29_N1680,29,1680,random,,1.9611151218414307,0.00018894131062552333,0.003330325009301305,0.012583673000335693,0.051250651478767395,0.2839166522026062,72.1,,60.699999999999996,,25.2,,52.7,,43.0,,36.0,
L23_N9405,23,9405,random,,1.824025273323059,0.000187240686500445,0.002927528228610754,0.016032280400395393,0.06457739323377609,0.30779147148132324,30.3,,43.8,,72.0,,39.4,,75.5,,80.30000000000001,
L26_N7690,26,7690,random,,1.7354867458343506,0.00018657433975022286,0.003896377980709076,0.016600336879491806,0.06709185242652893,0.3107229769229889,15.1,,36.9,,74.9,,67.30000000000001,,79.7,,82.19999999999999,
L29_N7216,29,7216,random,,1.8323194980621338,0.00017102929996326566,0.004527179058641195,0.01754508912563324,0.1359737366437912,0.45231321454048157,37.2,,7.8,,92.5,,77.10000000000001,,83.7,,92.80000000000001,
L26_N3020,26,3020,random,,1.8292911052703857,0.00019462470663711429,0.0018476622644811869,0.010499117895960808,0.039970412850379944,0.24882614612579346,34.699999999999996,,90.0,,1.7999999999999998,,9.9,,16.7,,3.3000000000000003,
L23_N4136,23,4136,random,,1.899023175239563,0.00014787749387323856,0.0041265059262514114,0.013366825878620148,0.3091391324996948,0.6501960158348083,63.800000000000004,,2.0,,97.8,,72.5,,52.0,,97.39999999999999,
L29_N1869,29,1869,random,,1.9721684455871582,0.0001883903460111469,0.0032993440981954336,0.015607232227921486,0.0500691719353199,0.27752557396888733,75.2,,55.50000000000001,,14.6,,51.300000000000004,,73.0,,29.7,
L23_N6565,23,6565,random,,1.8304855823516846,0.00019026600057259202,0.002758093411102891,0.014314833097159863,0.0570422038435936,0.287494957447052,35.9,,73.8,,32.6,,33.6,,62.2,,60.9,
L29_N1213,29,1213,random,,1.9799076318740845,0.00018815249495673925,0.0052564856596291065,0.016002314165234566,0.05304648354649544,0.28439217805862427,76.5,,52.300000000000004,,26.0,,84.6,,75.0,,44.3,
L30_N10312,30,10312,random,,1.5069074630737305,0.00016669400793034583,0.00865038763731718,0.050257958471775055,0.1758616864681244,0.48777222633361816,6.6000000000000005,,5.5,,94.0,,93.7,,95.6,,94.3,
L31_N878,31,878,random,,2.204028606414795,0.00018524924234952778,0.0024051375221461058,0.010637584142386913,0.04834536463022232,0.2814945578575134,97.1,,25.0,,20.9,,22.2,,18.3,,22.5,
L24_N2444,24,2444,random,,1.9074167013168335,0.00017585657769814134,0.003339908318594098,0.015222362242639065,0.11208371073007584,0.40972012281417847,64.0,,11.0,,89.4,,52.900000000000006,,69.3,,90.4,
L30_N4978,30,4978,random,,1.9969441890716553,0.00018811221525538713,0.0038478118367493153,0.013942649587988853,0.05421559512615204,0.2902549207210541,79.80000000000001,,51.9,,37.9,,65.9,,58.5,,49.1,
L23_N4066,23,4066,random,,1.8486758470535278,0.00018511395319364965,0.003183708991855383,0.013712743297219276,0.05919426307082176,0.306634783744812,47.699999999999996,,24.2,,70.39999999999999,,48.6,,56.2,,69.19999999999999,
L23_N9143,23,9143,random,,1.8281116485595703,0.00019136787159368396,0.0033776708878576756,0.01214454136788845,0.05943051725625992,0.2966647744178772,33.800000000000004,,80.7,,51.1,,53.800000000000004,,37.9,,69.8,
L29_N9933,29,9933,random,,1.991307258605957,0.0001886027748696506,0.003623814322054386,0.014943151734769344,0.05136744678020477,0.2833722233772278,78.7,,57.4,,23.7,,60.199999999999996,,67.5,,36.7,
L30_N12955,30,12955,random,,1.8272126913070679,0.00018728979921434075,0.002078126883134246,0.014137163758277893,0.0651741772890091,0.31761905550956726,33.1,,44.3,,78.7,,13.700000000000001,,60.4,,80.7,
L30_N3697,30,3697,random,,2.050779342651367,0.00018718406499829143,0.0006416794494725764,0.008135193027555943,0.04102965071797371,0.2695818841457367,88.4,,43.4,,8.0,,0.1,,2.6,,4.9,
L29_N7253,29,7253,random,,1.943482756614685,0.00018406294111628085,0.0012842389987781644,0.012202249839901924,0.0561712384223938,0.3004347085952759,68.30000000000001,,19.0,,59.8,,1.7999999999999998,,38.7,,57.49999999999999,
L26_N14092,26,14092,random,,1.8506007194519043,0.00018618359172251076,0.0011579875135794282,0.012441309168934822,0.05556443706154823,0.3038916289806366,48.8,,32.9,,66.7,,1.5,,41.8,,54.900000000000006,
L30_N7025,30,7025,random,,2.0320401191711426,0.00019060188787989318,0.0030144189950078726,0.014509838074445724,0.04412861913442612,0.2780380845069885,85.39999999999999,,76.3,,15.2,,42.699999999999996,,64.0,,10.2,
L26_N9316,26,9316,random,,1.8593058586120605,0.00018808366439770907,0.004744975361973047,0.012791131623089314,0.05141026899218559,0.3059972822666168,54.0,,51.4,,69.5,,79.7,,45.6,,36.9,
L30_N986,30,986,random,,1.7767839431762695,0.00017683861369732767,0.005587409250438213,0.024546818807721138,0.10183922201395035,0.3911059498786926,18.099999999999998,,11.600000000000001,,88.0,,86.7,,90.4,,89.4,
L30_N12125,30,12125,random,,1.8259673118591309,0.00012663358938880265,0.007126220036298037,0.21736456453800201,0.45367345213890076,0.7298203110694885,31.8,,0.5,,98.9,,92.2,,99.1,,98.9,
L23_N12496,23,12496,random,,1.8357335329055786,0.00019775198597926646,0.00238381652161479,0.013169549405574799,0.05485570430755615,0.28912144899368286,39.300000000000004,,93.5,,35.8,,21.9,,49.6,,52.2,
L24_N10248,24,10248,random,,1.842529058456421,0.00018692456069402397,0.0036974779795855284,0.01628853939473629,0.0556441992521286,0.29620596766471863,43.8,,40.300000000000004,,50.2,,63.0,,78.3,,55.400000000000006,
L24_N4335,24,4335,random,,1.8506474494934082,0.00019070992129854858,0.0027737615164369345,0.01385505124926567,0.05377444252371788,0.2887692451477051,48.9,,77.3,,34.599999999999994,,34.599999999999994,,57.599999999999994,,47.3,
L31_N1330,31,1330,random,,1.490411639213562,0.00018464999448042363,0.0018373323837295175,0.00830113422125578,0.03794214129447937,0.25487300753593445,6.3,,21.6,,2.1999999999999997,,9.5,,2.9000000000000004,,1.7999999999999998,
L24_N3929,24,3929,random,,1.8462238311767578,0.00018659151101019233,0.0020787762477993965,0.00905621238052845,0.04987519234418869,0.2848779857158661,46.300000000000004,,37.2,,26.900000000000002,,13.900000000000002,,6.1,,28.799999999999997,
L24_N9043,24,9043,random,,1.8297797441482544,0.00018748121510725468,0.005870451685041189,0.015792815014719963,0.05382656306028366,0.2907925844192505,35.0,,46.1,,39.0,,88.4,,73.6,,47.9,
L23_N2564,23,2564,random,,1.807747721672058,0.00019490414706524462,0.0025776205584406853,0.01156783290207386,0.04255636781454086,0.261668860912323,22.1,,90.5,,4.3,,28.299999999999997,,28.599999999999998,,7.3,
L23_N6693,23,6693,random,,1.6370620727539062,0.00017146540631074458,0.002138790674507618,0.010954543948173523,0.04847056791186333,0.28738224506378174,10.100000000000001,,8.4,,32.2,,16.1,,22.2,,23.1,
L29_N11294,29,11294,random,,1.949263334274292,0.0001876773458207026,0.004045960493385792,0.011163079179823399,0.043936844915151596,0.2607719302177429,69.5,,46.9,,3.9,,71.2,,24.4,,9.6,
L30_N7699,30,7699,random,,1.6163365840911865,0.00019690713088493794,0.005779940169304609,0.04164963588118553,0.11084485799074173,0.417571485042572,9.9,,92.5,,89.8,,87.8,,94.39999999999999,,90.2,
L26_N534,26,534,random,,1.854811429977417,0.00019157033239025623,0.0023373619187623262,0.012756828218698502,0.04972095042467117,0.2700287699699402,50.9,,81.89999999999999,,8.4,,20.8,,45.0,,28.299999999999997,
L24_N4720,24,4720,random,,1.828141212463379,0.0001861340133473277,0.003391592763364315,0.012651672586798668,0.045553676784038544,0.2791518568992615,34.0,,32.4,,17.299999999999997,,54.300000000000004,,43.7,,13.600000000000001,
L31_N4632,31,4632,random,,1.6768206357955933,0.00019166000129189342,0.055919546633958817,0.11861614137887955,0.23547805845737457,0.5377402305603027,11.600000000000001,,82.19999999999999,,95.5,,99.3,,98.2,,96.2,
L31_N14083,31,14083,random,,2.2378015518188477,0.00019035692093893886,0.002492324449121952,0.010686827823519707,0.04768655076622963,0.2793770134449005,98.8,,74.6,,17.4,,25.4,,18.8,,20.3,
L29_N1166,29,1166,random,,1.9747287034988403,0.00019071565475314856,0.002426029182970524,0.011796003207564354,0.044244952499866486,0.2703274190425873,75.8,,77.4,,8.7,,23.1,,32.800000000000004,,10.5,
L31_N3824,31,3824,random,,1.95303213596344,0.00019157073984388262,0.0004365973290987313,0.008764081634581089,0.05037545785307884,0.2904880940914154,70.5,,82.0,,38.5,,0.0,,4.3,,31.0,
L26_N12907,26,12907,random,,1.8482588529586792,0.0001907537371153012,0.004007271490991116,0.011826102621853352,0.05437346175312996,0.29597562551498413,47.199999999999996,,77.8,,49.7,,70.3,,33.2,,50.0,
L31_N9663,31,9663,random,,1.5412465333938599,0.0001469030394218862,0.030545732006430626,0.2530733644962311,0.48797282576560974,0.7390885949134827,7.9,,1.9,,99.1,,98.8,,99.4,,99.2,
L31_N13171,31,13171,random,,2.1291961669921875,0.0001853842259151861,0.002318340353667736,0.013170488178730011,0.05760587751865387,0.2900354862213135,92.5,,26.0,,37.5,,20.3,,49.7,,63.4,
L24_N6965,24,6965,random,,1.8295629024505615,0.0001845218794187531,0.0034300119150429964,0.014738241210579872,0.050887517631053925,0.3007376194000244,34.8,,21.2,,60.099999999999994,,54.900000000000006,,65.8,,33.800000000000004,
L23_N8922,23,8922,random,,1.8287618160247803,0.00018712547898758203,0.004268558230251074,0.015319791622459888,0.06165366247296333,0.3215457499027252,34.5,,42.699999999999996,,80.9,,74.7,,70.0,,75.3,
L24_N10610,24,10610,random,,1.8409144878387451,0.0001873463043011725,0.004438009578734636,0.014893400482833385,0.05757693201303482,0.30870771408081055,42.5,,45.2,,72.89999999999999,,76.0,,67.0,,63.2,
L24_N4352,24,4352,random,,1.8652924299240112,0.0001902163785416633,0.002187266480177641,0.0123832942917943,0.05135861784219742,0.2870345115661621,56.599999999999994,,73.2,,31.0,,16.900000000000002,,41.0,,36.5,
L24_N1169,24,1169,random,,1.8465723991394043,0.0001866225356934592,0.00607830798253417,0.024827206507325172,0.07729919999837875,0.3358668386936188,46.5,,37.6,,83.3,,89.5,,90.60000000000001,,85.8,
L23_N2718,23,2718,random,,1.8597313165664673,0.00019108907144982368,0.0021996882278472185,0.013335863128304482,0.06137759983539581,0.3014926612377167,54.400000000000006,,79.5,,62.1,,17.1,,51.6,,74.6,
L26_N9749,26,9749,random,,1.8554275035858154,0.0001914180611493066,0.003321930533275008,0.011503413319587708,0.056230328977108,0.29451850056648254,51.2,,80.9,,46.800000000000004,,52.0,,28.000000000000004,,57.99999999999999,
L31_N13504,31,13504,random,,2.174161195755005,0.00018551768152974546,0.0010870402911677957,0.00962601974606514,0.04587387666106224,0.28342142701148987,95.3,,27.0,,24.0,,1.3,,9.0,,14.499999999999998,
L30_N4728,30,4728,random,,2.021000862121582,0.00018946309864986688,0.003460048697888851,0.012971862219274044,0.04359738528728485,0.2690578103065491,83.89999999999999,,65.8,,7.3999999999999995,,55.7,,47.199999999999996,,9.2,
L29_N2037,29,2037,random,,1.9587067365646362,0.0001864274963736534,0.003343496471643448,0.009205164387822151,0.045850805938243866,0.2810296416282654,71.6,,34.9,,20.3,,53.2,,6.800000000000001,,14.399999999999999,
L29_N11283,29,11283,random,,1.9522212743759155,0.00018610274128150195,0.003154804464429617,0.014907964505255222,0.058104343712329865,0.3053288161754608,70.3,,31.900000000000002,,68.89999999999999,,47.4,,67.30000000000001,,65.5,
L26_N11464,26,11464,random,,1.858870506286621,0.0001899802009575069,0.001449816976673901,0.011702251620590687,0.05084658041596413,0.2941257059574127,53.7,,71.2,,45.9,,2.8000000000000003,,31.2,,33.5,
L29_N4460,29,4460,random,,1.688327431678772,0.0002003459958359599,0.002634040080010891,0.013241435401141644,0.05164241045713425,0.2853224575519562,12.5,,95.7,,27.500000000000004,,30.3,,50.6,,37.8,
L30_N8847,30,8847,random,,2.0268898010253906,0.00018746068235486746,0.0031655493658035994,0.015404824167490005,0.04782353341579437,0.28337374329566956,84.6,,45.800000000000004,,23.799999999999997,,47.8,,71.1,,20.7,
L29_N7172,29,7172,random,,1.931201457977295,0.0001905566459754482,0.004647260531783104,0.015321187674999237,0.05153413861989975,0.28178757429122925,66.5,,76.1,,21.3,,78.60000000000001,,70.1,,37.4,
L23_N9798,23,9798,random,,1.7970026731491089,0.00018900672148447484,0.0024772370234131813,0.012577563524246216,0.04926663264632225,0.28805187344551086,19.8,,61.4,,33.5,,24.9,,42.8,,26.0,
L23_N7078,23,7078,random,,1.8576998710632324,0.00019039354810956866,0.0047895940952003,0.016691800206899643,0.05862332135438919,0.3031414747238159,53.0,,75.1,,65.7,,80.10000000000001,,80.2,,67.10000000000001,
L31_N5280,31,5280,random,,2.11665415763855,0.00018817486125044525,0.0029391171410679817,0.012153727933764458,0.05106107518076897,0.29575231671333313,92.2,,52.6,,49.1,,39.900000000000006,,38.0,,34.9,
L30_N4102,30,4102,random,,2.0184288024902344,0.000190741426195018,0.002761303214356303,0.014650656841695309,0.0530732236802578,0.30654722452163696,83.6,,77.5,,70.19999999999999,,33.800000000000004,,65.0,,44.4,
L23_N1496,23,1496,random,,1.7979192733764648,0.00018787267617881298,0.0029670470394194126,0.01353947352617979,0.05328778922557831,0.28902438282966614,19.900000000000002,,49.3,,35.4,,40.699999999999996,,54.0,,45.2,
L24_N11047,24,11047,random,,1.8524163961410522,0.00019847051589749753,0.0018849071348086,0.011971798725426197,0.041093043982982635,0.26628267765045166,49.8,,94.19999999999999,,5.6000000000000005,,10.5,,35.4,,5.0,
L30_N9619,30,9619,random,,2.0023751258850098,0.00018530781380832195,0.0024771413300186396,0.016170082613825798,0.07749705761671066,0.3510358929634094,80.80000000000001,,25.5,,85.39999999999999,,24.8,,77.0,,85.9,
L23_N12529,23,12529,random,,1.7821996212005615,0.00018905980687122792,0.0028608364518731833,0.017363321036100388,0.06030756235122681,0.3037666976451874,18.7,,61.7,,66.5,,37.3,,83.1,,72.5,
L31_N13458,31,13458,random,,2.129607677459717,0.00018985361384693533,0.0023794842418283224,0.014021553099155426,0.06126149371266365,0.3088645339012146,92.60000000000001,,70.1,,73.4,,21.7,,59.5,,74.4,
L26_N9441,26,9441,random,,1.8710166215896606,0.00018746494606602937,0.004401387646794319,0.014946764335036278,0.05339142680168152,0.2909945845603943,59.0,,45.9,,39.6,,75.8,,67.7,,45.5,
L23_N12502,23,12502,random,,1.8277541399002075,0.0001840675831772387,0.0047901347279548645,0.01644996739923954,0.0627560093998909,0.3258845806121826,33.6,,19.1,,81.6,,80.2,,79.10000000000001,,77.3,
L24_N7708,24,7708,random,,1.827652096748352,0.00018812593771144748,0.002634416101500392,0.01164223812520504,0.046090587973594666,0.2852775752544403,33.5,,52.2,,27.3,,30.4,,30.0,,15.299999999999999,
L30_N10674,30,10674,random,,2.0770349502563477,0.00019394035916775465,0.002895909361541271,0.012106785550713539,0.04257694631814957,0.2693289518356323,90.2,,88.8,,7.8,,38.7,,37.3,,7.3999999999999995,
L29_N4557,29,4557,random,,1.9867048263549805,0.00019678540411405265,0.005668772384524345,0.013276469893753529,0.05351192131638527,0.2915472090244293,77.9,,92.4,,40.2,,87.2,,51.0,,46.400000000000006,
L24_N9590,24,9590,random,,1.8444422483444214,0.0001893901062430814,0.0030742620583623648,0.011754794977605343,0.05802110955119133,0.3001689016819,44.9,,65.3,,59.0,,44.7,,32.0,,65.2,
L29_N10400,29,10400,random,,1.9092415571212769,0.0001859072217484936,0.004320134874433279,0.016007250174880028,0.07303313165903091,0.33421453833580017,64.3,,30.2,,83.1,,75.2,,75.2,,85.0,
L29_N1494,29,1494,random,,1.991930603981018,0.00020010839216411114,0.0026108159217983484,0.008998269215226173,0.03989822417497635,0.26542606949806213,78.8,,95.5,,5.0,,29.299999999999997,,5.8999999999999995,,3.2,
L29_N5700,29,5700,random,,1.965620517730713,0.0001869272964540869,0.0030570512171834707,0.010016068816184998,0.047467563301324844,0.2766646444797516,73.3,,40.400000000000006,,13.900000000000002,,44.2,,12.3,,18.7,
L29_N5460,29,5460,random,,1.913511037826538,0.00017396379553247243,0.002420326927676797,0.013423680327832699,0.09986917674541473,0.4017535448074341,64.60000000000001,,9.700000000000001,,88.8,,22.8,,52.7,,89.1,
L26_N10979,26,10979,random,,1.8731764554977417,0.00018967202049680054,0.0023538279347121716,0.010375011712312698,0.045699458569288254,0.2751113474369049,59.699999999999996,,67.80000000000001,,12.5,,21.3,,15.5,,13.900000000000002,
L23_N14053,23,14053,random,,1.8448307514190674,0.0001893810840556398,0.004855324514210224,0.011617481708526611,0.04578956216573715,0.2747265100479126,45.2,,64.9,,11.600000000000001,,80.80000000000001,,29.7,,14.299999999999999,
L24_N5403,24,5403,random,,1.8195362091064453,0.0001867842220235616,0.0039060229901224375,0.017298374325037003,0.06047448888421059,0.31026574969291687,27.0,,39.4,,74.6,,67.60000000000001,,82.6,,72.8,
L29_N11365,29,11365,random,,1.98367178440094,0.00018885766621679068,0.002761965384706855,0.013754996471107006,0.05621602386236191,0.2997317910194397,77.3,,59.9,,58.099999999999994,,33.900000000000006,,56.49999999999999,,57.9,
L29_N4722,29,4722,random,,1.868610143661499,0.00016120154759846628,0.003981480840593576,0.06505226343870163,0.2443644404411316,0.5336063504219055,57.8,,4.2,,95.39999999999999,,69.69999999999999,,96.2,,96.39999999999999,
L31_N6561,31,6561,random,,1.9091732501983643,0.00018151734548155218,0.0037063017953187227,0.023195914924144745,0.0811232253909111,0.3501434326171875,64.2,,15.299999999999999,,85.2,,63.2,,89.7,,86.7,
L30_N601,30,601,random,,2.069613456726074,0.00018841915880329907,0.0028467753436416388,0.010626092553138733,0.04471367597579956,0.2738758623600006,89.8,,55.800000000000004,,11.0,,36.8,,18.0,,11.700000000000001,
L29_N1442,29,1442,random,,1.9874991178512573,0.00018784125859383494,0.0048698969185352325,0.011705710552632809,0.0485294945538044,0.28611990809440613,78.10000000000001,,48.8,,28.599999999999998,,81.0,,31.3,,23.400000000000002,
L26_N4135,26,4135,random,,1.874664068222046,0.00018922069284599274,0.004732891451567411,0.013535600155591965,0.05298934504389763,0.29108449816703796,60.0,,63.7,,39.900000000000006,,79.5,,53.900000000000006,,43.9,
L26_N1899,26,1899,random,,2.0052268505096436,0.00019251987396273762,0.005279381759464741,0.01776331476867199,0.05683864653110504,0.30019280314445496,81.2,,85.1,,59.099999999999994,,84.8,,84.2,,60.199999999999996,
L29_N14170,29,14170,random,,1.9330545663833618,0.00018867560720536858,0.004816288128495216,0.013210956007242203,0.05126616731286049,0.28910163044929504,66.9,,57.599999999999994,,35.699999999999996,,80.60000000000001,,50.1,,36.1,
L30_N13515,30,13515,random,,2.0007143020629883,0.00018686472321860492,0.005501282401382923,0.014535912312567234,0.04839815944433212,0.30192914605140686,80.5,,40.0,,62.7,,86.2,,64.4,,22.8,
L23_N10775,23,10775,random,,1.8640434741973877,0.00019385339692234993,0.0026135139632970095,0.010932995937764645,0.05431410297751427,0.30238455533981323,55.900000000000006,,88.2,,64.0,,29.5,,21.6,,49.5,
L30_N7569,30,7569,random,,2.0107638835906982,0.00018858796101994812,0.0033240315970033407,0.013083497993648052,0.051164641976356506,0.2893950641155243,81.89999999999999,,57.099999999999994,,36.6,,52.1,,48.9,,35.4,
L29_N888,29,888,random,,1.953615427017212,0.000186912773642689,0.006000229623168707,0.012457147240638733,0.05489345267415047,0.2993488311767578,70.7,,40.2,,56.99999999999999,,89.3,,42.1,,52.400000000000006,
L24_N8494,24,8494,random,,1.83529531955719,0.0001865970843937248,0.004203752148896456,0.013265066780149937,0.057161808013916016,0.30152812600135803,39.0,,37.3,,62.3,,73.9,,50.8,,61.4,
L26_N10201,26,10201,random,,1.8551061153411865,0.00018916257249657065,0.003632149426266551,0.013899282552301884,0.050749264657497406,0.2820492088794708,51.1,,63.0,,21.6,,60.6,,57.99999999999999,,32.800000000000004,
L29_N10246,29,10246,random,,2.3218958377838135,0.00015460829308722168,0.01852155104279518,0.18615210056304932,0.2663808763027191,0.5701497793197632,99.6,,2.9000000000000004,,96.1,,97.6,,98.9,,96.89999999999999,
L29_N12451,29,12451,random,,1.974011778831482,0.00018891494255512953,0.00318132434040308,0.010686838999390602,0.03930908441543579,0.2576673924922943,75.6,,60.4,,2.7,,48.4,,18.9,,2.4,
L23_N3335,23,3335,random,,1.8406561613082886,0.0001864438090706244,0.006710466463118792,0.01953919231891632,0.06680867075920105,0.3171288073062897,42.3,,35.3,,78.5,,91.3,,86.7,,82.0,
L26_N8998,26,8998,random,,1.853082299232483,0.00018870155327022076,0.003765386762097478,0.01360827311873436,0.05848195031285286,0.29896214604377747,50.2,,57.99999999999999,,56.3,,64.1,,54.900000000000006,,66.4,
L24_N4719,24,4719,random,,1.8362345695495605,0.0001873308647191152,0.004229914862662554,0.016214663162827492,0.05706554278731346,0.29752933979034424,39.4,,44.9,,53.400000000000006,,74.0,,77.60000000000001,,61.0,
L29_N11440,29,11440,random,,1.9241219758987427,0.00018059877038467675,0.003694965271279216,0.016316156834363937,0.07067083567380905,0.34552979469299316,65.8,,14.099999999999998,,84.5,,62.8,,78.4,,84.2,
L29_N1989,29,1989,random,,1.9923195838928223,0.00019516910833772272,0.003007936291396618,0.010462546721100807,0.04651347175240517,0.2677444517612457,79.0,,91.0,,6.5,,42.4,,16.2,,16.2,
L23_N10322,23,10322,random,,1.809036374092102,0.00018992523837368935,0.0026139384135603905,0.00910205952823162,0.05426449701189995,0.29426464438438416,22.5,,70.8,,46.2,,29.599999999999998,,6.4,,49.3,
L30_N13095,30,13095,random,,2.016112804412842,0.0001855856680776924,0.003388084936887026,0.015629904344677925,0.04714253544807434,0.2764309346675873,82.89999999999999,,27.200000000000003,,13.8,,54.1,,73.1,,17.9,
L24_N11629,24,11629,random,,1.846947193145752,0.00018967290816362947,0.0018101088935509324,0.013975507579743862,0.05937336012721062,0.30287227034568787,46.7,,67.9,,65.2,,8.9,,59.0,,69.6,
L24_N5091,24,5091,random,,1.3996198177337646,0.00018612676649354398,0.0032329533714801073,0.011913496069610119,0.04160146415233612,0.2588273286819458,4.0,,32.300000000000004,,3.1,,49.5,,34.599999999999994,,5.5,
