neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L24_N2242,24,2242,random,,3.8870108127593994,0.00012322266411501914,0.0070426492020487785,0.01806803233921528,0.0650111585855484,0.2950632572174072,61.7,,35.5,,5.4,,30.099999999999998,,6.7,,7.3,
L17_N9416,17,9416,random,,4.022370338439941,0.00013115955516695976,0.007853969931602478,0.03465687856078148,0.09741732478141785,0.3657771348953247,81.3,,87.5,,57.699999999999996,,37.8,,63.3,,48.5,
L17_N2961,17,2961,random,,3.570183277130127,0.00012374176003504544,0.009521901607513428,0.024779535830020905,0.07858249545097351,0.3254724144935608,17.599999999999998,,40.8,,16.6,,54.900000000000006,,25.5,,17.0,
L19_N3225,19,3225,random,,4.262433052062988,0.00012454262468963861,0.011112259700894356,0.034469861537218094,0.0836779773235321,0.33669477701187134,93.89999999999999,,49.3,,25.8,,65.4,,63.2,,23.9,
L16_N14538,16,14538,random,,4.03764009475708,0.00012421268911566585,0.004292651545256376,0.021788906306028366,0.10126935690641403,0.3656454384326935,82.39999999999999,,45.4,,57.4,,6.3,,16.1,,55.400000000000006,
L17_N9812,17,9812,random,,3.2404606342315674,0.0001215862066601403,0.009848926216363907,0.029603760689496994,0.09486247599124908,0.3526577949523926,2.4,,20.9,,42.4,,57.699999999999996,,46.1,,43.3,
L16_N1507,16,1507,random,,3.7724552154541016,0.00012523244367912412,0.008921326138079166,0.04113386198878288,0.12048797309398651,0.3881813883781433,42.4,,55.900000000000006,,74.8,,49.1,,77.5,,76.6,
L18_N1838,18,1838,random,,3.471710205078125,0.00012025835894746706,0.04886356741189957,0.09281653165817261,0.17107176780700684,0.4527706801891327,11.4,,13.5,,92.7,,98.7,,97.1,,93.0,
L18_N11746,18,11746,random,,3.0449655055999756,0.00012881473230663687,0.01187341008335352,0.02586180716753006,0.08302415907382965,0.3257049024105072,0.6,,80.60000000000001,,16.7,,69.89999999999999,,29.099999999999998,,23.3,
L18_N14112,18,14112,random,,3.7991485595703125,0.00012306055577937514,0.01033860631287098,0.06861866265535355,0.20707295835018158,0.5091080069541931,47.199999999999996,,32.6,,96.7,,61.0,,94.69999999999999,,96.39999999999999,
L17_N8001,17,8001,random,,3.3953006267547607,0.00012826886086259037,0.010441112332046032,0.02919996716082096,0.11123120039701462,0.38195547461509705,7.3999999999999995,,77.4,,70.8,,61.9,,44.2,,68.4,
L24_N13502,24,13502,random,,3.760044574737549,0.00012357668310869485,0.004943204112350941,0.015613325871527195,0.0740840882062912,0.3388086259365082,39.900000000000006,,38.800000000000004,,27.3,,10.8,,2.4,,12.7,
L24_N5900,24,5900,random,,3.873607635498047,0.0001301227748626843,0.006904049776494503,0.02039214037358761,0.06332362443208694,0.28769129514694214,59.3,,85.5,,3.5999999999999996,,28.000000000000004,,11.899999999999999,,6.5,
L17_N5736,17,5736,random,,3.850698947906494,0.00012656822218559682,0.01037600263953209,0.029033208265900612,0.10745066404342651,0.37245750427246094,55.60000000000001,,66.8,,63.800000000000004,,61.3,,43.5,,64.0,
L16_N12535,16,12535,random,,4.3067145347595215,0.00013667548773810267,0.008112099021673203,0.03166341409087181,0.10646345466375351,0.3732510209083557,95.19999999999999,,95.7,,64.8,,41.099999999999994,,52.800000000000004,,63.0,
L24_N7891,24,7891,random,,4.0897932052612305,0.00012134770076954737,0.011601738631725311,0.03196190670132637,0.10151826590299606,0.37244805693626404,85.9,,19.8,,63.7,,68.0,,53.800000000000004,,55.900000000000006,
L19_N4689,19,4689,random,,3.7899699211120605,0.0001272590016014874,0.004916738718748093,0.027860606089234352,0.10269954800605774,0.35469457507133484,45.6,,72.0,,44.9,,10.6,,37.1,,57.4,
L17_N15110,17,15110,random,,3.3900792598724365,0.0001247847540071234,0.008044850081205368,0.028988972306251526,0.09956821799278259,0.36881324648857117,6.9,,51.5,,61.0,,39.900000000000006,,43.2,,51.9,
L18_N15059,18,15059,random,,3.9882662296295166,0.00012055045954184607,0.014337078668177128,0.03731611371040344,0.10698910802602768,0.3781897723674774,76.7,,14.799999999999999,,68.7,,80.30000000000001,,70.19999999999999,,63.6,
L18_N307,18,307,random,,4.076046943664551,0.00012696786143351346,0.023548543453216553,0.0735652968287468,0.15981163084506989,0.43372291326522827,84.7,,69.8,,90.7,,94.1,,95.89999999999999,,92.0,
L19_N9425,19,9425,random,,4.001463890075684,0.00013623455015476793,0.008132181130349636,0.023465096950531006,0.07656420022249222,0.32748085260391235,79.0,,95.19999999999999,,18.3,,41.5,,21.4,,15.4,
L24_N5176,24,5176,random,,3.851788282394409,0.0001270143111469224,0.003002181649208069,0.01499364897608757,0.06079337000846863,0.30495697259902954,55.7,,70.0,,8.4,,1.6,,1.7000000000000002,,4.9,
L16_N14474,16,14474,random,,3.920445203781128,0.00012609551777131855,0.010658075101673603,0.0255931057035923,0.08585532754659653,0.3359626531600952,66.8,,63.4,,25.0,,63.3,,28.199999999999996,,27.0,
L18_N9802,18,9802,random,,3.700467586517334,0.00012204230733914301,0.015270251780748367,0.03118918649852276,0.1062421053647995,0.36200234293937683,31.4,,25.1,,53.900000000000006,,83.1,,51.0,,62.2,
