category,n_uncertain,n_control,uncertain_mean_entropy,control_mean_entropy,uncertain_median_entropy,control_median_entropy,gap_entropy,welch_p_entropy,mannwhitney_p_entropy,cohens_d_entropy,uncertain_mean_top1_prob,control_mean_top1_prob,uncertain_median_top1_prob,control_median_top1_prob,gap_top1_prob,welch_p_top1_prob,mannwhitney_p_top1_prob,cohens_d_top1_prob,uncertain_mean_top1_working,control_mean_top1_working,uncertain_mean_top1_held_out,control_mean_top1_held_out
ambiguity,120,120,1.6897502114259018,1.77597320608135,1.4490085244178772,1.1554222106933594,-0.08622299465544825,0.6520667032373079,0.5327136449188874,-0.05828679373703881,0.5894910116990407,0.6165009507288536,0.605590432882309,0.6349942088127136,-0.027009939029812857,0.4518655718482561,0.3568457183426226,-0.09728318378914379,0.5849603522746336,0.6060228908345813,0.6000625503559908,0.6409497571488222
lack_of_knowledge,120,120,1.8938599040110906,1.1360392862620452,1.9175480604171753,1.0377810597419739,0.7578206177490454,4.5740724779311703e-17,6.9779122144343325e-15,1.1923664116968373,0.4255287528038025,0.7094568581630786,0.39592166244983673,0.7503263056278229,-0.2839281053592761,6.205813831033679e-23,4.3207470146777014e-18,-1.433240663965793,0.4389233425969169,0.6864903109769026,0.39427470995320213,0.7630454682641559
contradictory_context,120,120,0.1712995422197537,0.1223245800592584,0.017436007037758827,0.004173558438196778,0.04897496216049528,0.17340586956423656,0.010647774141817355,0.17628685476271533,0.9356835054854552,0.9535434524218241,0.9978328049182892,0.9995491802692413,-0.017859946936368942,0.251113605408733,0.015394695756406873,-0.14853681313941797,0.9351997510308311,0.9537466374181566,0.9368122658795781,0.9530693540970484
