neuron_id,layer,neuron_idx,category,prompt_id,split,is_control,sigma_multiplier,clamp_value,baseline_mean,baseline_sigma,orig_activation,orig_entropy,clamped_entropy,entropy_shift,orig_top1_prob,clamped_top1_prob,precision
L31_N2477,31,2477,contradictory_context,cc_ctrl_0078,working,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-3.140625,1.537447214126587,1.5375077724456787,6.0558319091796875e-05,0.5314092040061951,0.547886073589325,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0078,working,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-3.140625,1.537447214126587,1.5097243785858154,-0.027722835540771484,0.5314092040061951,0.5586633682250977,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0078,working,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-3.140625,1.537447214126587,1.5627007484436035,0.0252535343170166,0.5314092040061951,0.5454087257385254,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0078,working,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-3.140625,1.537447214126587,1.5340893268585205,-0.0033578872680664062,0.5314092040061951,0.5562394857406616,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0079,working,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-3.53125,1.1609073877334595,1.1695170402526855,0.008609652519226074,0.7986453175544739,0.7958157062530518,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0079,working,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-3.53125,1.1609073877334595,1.095975637435913,-0.06493175029754639,0.7986453175544739,0.8109447360038757,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0079,working,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-3.53125,1.1609073877334595,1.1000773906707764,-0.060829997062683105,0.7986453175544739,0.810260534286499,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0079,working,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-3.53125,1.1609073877334595,1.0914674997329712,-0.06943988800048828,0.7986453175544739,0.8127164244651794,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0079,working,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-3.53125,1.1609073877334595,1.0746803283691406,-0.08622705936431885,0.7986453175544739,0.8164524435997009,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0080,working,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-4.5,0.7002221345901489,0.6831221580505371,-0.017099976539611816,0.6464053988456726,0.6738038063049316,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0080,working,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-4.5,0.7002221345901489,0.679283618927002,-0.020938515663146973,0.6464053988456726,0.6742811799049377,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0080,working,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-4.5,0.7002221345901489,0.7016421556472778,0.0014200210571289062,0.6464053988456726,0.6462833285331726,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0080,working,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-4.5,0.7002221345901489,0.7025765776634216,0.002354443073272705,0.6464053988456726,0.6462220549583435,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0080,working,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-4.5,0.7002221345901489,0.7047684192657471,0.0045462846755981445,0.6464053988456726,0.6460217833518982,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0081,working,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-2.125,1.2075238227844238,1.2070962190628052,-0.00042760372161865234,0.7904468178749084,0.7904658913612366,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0081,working,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-2.125,1.2075238227844238,1.2084877490997314,0.0009639263153076172,0.7904468178749084,0.7903062701225281,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0081,working,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-2.125,1.2075238227844238,1.177944540977478,-0.0295792818069458,0.7904468178749084,0.7980996370315552,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0081,working,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-2.125,1.2075238227844238,1.2584015130996704,0.05087769031524658,0.7904468178749084,0.7806249856948853,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0081,working,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-2.125,1.2075238227844238,1.2385932207107544,0.031069397926330566,0.7904468178749084,0.7856288552284241,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0082,working,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-3.65625,1.0745782852172852,1.0619969367980957,-0.012581348419189453,0.7492363452911377,0.7536333203315735,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0082,working,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-3.65625,1.0745782852172852,1.0585839748382568,-0.01599431037902832,0.7492363452911377,0.7542213201522827,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0082,working,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-3.65625,1.0745782852172852,1.0374319553375244,-0.03714632987976074,0.7492363452911377,0.7641372084617615,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0082,working,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-3.65625,1.0745782852172852,1.076324462890625,0.0017461776733398438,0.7492363452911377,0.7518340945243835,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0082,working,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-3.65625,1.0745782852172852,1.1152797937393188,0.04070150852203369,0.7492363452911377,0.7431247234344482,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0083,working,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-2.546875,1.0432093143463135,1.0467002391815186,0.003490924835205078,0.7758638262748718,0.7752600908279419,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0083,working,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-2.546875,1.0432093143463135,1.041640043258667,-0.0015692710876464844,0.7758638262748718,0.7760356068611145,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0083,working,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-2.546875,1.0432093143463135,1.0098669528961182,-0.03334236145019531,0.7758638262748718,0.7848072648048401,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0083,working,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-2.546875,1.0432093143463135,1.0553562641143799,0.012146949768066406,0.7758638262748718,0.774653434753418,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0083,working,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-2.546875,1.0432093143463135,1.0211100578308105,-0.02209925651550293,0.7758638262748718,0.7837222814559937,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0084,held_out,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-1.90625,1.9203795194625854,1.8427269458770752,-0.07765257358551025,0.5126657485961914,0.5432600378990173,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0084,held_out,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-1.90625,1.9203795194625854,1.903824806213379,-0.016554713249206543,0.5126657485961914,0.5163580775260925,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0084,held_out,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-1.90625,1.9203795194625854,1.8833730220794678,-0.037006497383117676,0.5126657485961914,0.5231598615646362,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0084,held_out,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-1.90625,1.9203795194625854,1.9442883729934692,0.02390885353088379,0.5126657485961914,0.5120660066604614,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0084,held_out,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-1.90625,1.9203795194625854,1.9946534633636475,0.07427394390106201,0.5126657485961914,0.4894970655441284,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0085,held_out,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-2.53125,0.6401551961898804,0.640170693397522,1.5497207641601562e-05,0.8542100787162781,0.854193389415741,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0085,held_out,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-2.53125,0.6401551961898804,0.6692962646484375,0.02914106845855713,0.8542100787162781,0.8403940796852112,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0085,held_out,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-2.53125,0.6401551961898804,0.6710759997367859,0.030920803546905518,0.8542100787162781,0.840157687664032,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0085,held_out,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-2.53125,0.6401551961898804,0.696344792842865,0.05618959665298462,0.8542100787162781,0.8255965113639832,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0085,held_out,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-2.53125,0.6401551961898804,0.6953878402709961,0.05523264408111572,0.8542100787162781,0.8257142901420593,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0086,held_out,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-2.171875,1.3476824760437012,1.3409929275512695,-0.006689548492431641,0.7198701500892639,0.721271276473999,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0086,held_out,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-2.171875,1.3476824760437012,1.3536711931228638,0.005988717079162598,0.7198701500892639,0.7191100120544434,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0086,held_out,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-2.171875,1.3476824760437012,1.2739782333374023,-0.07370424270629883,0.7198701500892639,0.7406597137451172,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0086,held_out,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-2.171875,1.3476824760437012,1.2702908515930176,-0.0773916244506836,0.7198701500892639,0.7426506280899048,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0086,held_out,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-2.171875,1.3476824760437012,1.245805025100708,-0.10187745094299316,0.7198701500892639,0.7539356350898743,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0087,held_out,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-4.59375,0.13047626614570618,0.1432924121618271,0.01281614601612091,0.9835528135299683,0.9816708564758301,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0087,held_out,True,-1.0,-0.6868993733519557,1.711566162109375,2.3984655354613307,-4.59375,0.13047626614570618,0.13659754395484924,0.006121277809143066,0.9835528135299683,0.9827461242675781,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0087,held_out,True,0.0,1.711566162109375,1.711566162109375,2.3984655354613307,-4.59375,0.13047626614570618,0.14618943631649017,0.015713170170783997,0.9835528135299683,0.9813898205757141,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0087,held_out,True,1.0,4.110031697570705,1.711566162109375,2.3984655354613307,-4.59375,0.13047626614570618,0.1544422060251236,0.02396593987941742,0.9835528135299683,0.9802713990211487,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0087,held_out,True,2.0,6.5084972330320365,1.711566162109375,2.3984655354613307,-4.59375,0.13047626614570618,0.1619754582643509,0.031499192118644714,0.9835528135299683,0.9792068004608154,bf16
L31_N2477,31,2477,contradictory_context,cc_ctrl_0088,held_out,True,-2.0,-3.085364908813286,1.711566162109375,2.3984655354613307,-2.5625,1.7289843559265137,1.7282872200012207,-0.0006971359252929688,0.49295440316200256,0.49319013953208923,bf16
