neuron_id,layer,neuron_idx,category,prompt_id,split,is_control,orig_entropy,ablated_entropy,entropy_shift,frozen_norm_ablated_entropy,shift_under_frozen_norm,norm_pathway_share,orig_top1_prob,ablated_top1_prob,frozen_norm_top1_prob,orig_activation,mean_val,mean_source,precision
L29_N4169,29,4169,lack_of_knowledge,lok_0112,held_out,False,2.3925442695617676,2.3918349742889404,-0.0007092952728271484,2.393542766571045,0.0009984970092773438,2.4077310924369746,0.3253674805164337,0.3255191743373871,0.32542693614959717,0.055419921875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0113,held_out,False,3.8025107383728027,3.8030717372894287,0.0005609989166259766,3.8033087253570557,0.0007979869842529297,-0.42243943901402464,0.21640783548355103,0.2162136286497116,0.21620114147663116,0.048828125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0114,held_out,False,3.4085211753845215,3.408475399017334,-4.57763671875e-05,3.4108591079711914,0.002337932586669922,52.072916666666664,0.20685690641403198,0.20792913436889648,0.2078099548816681,0.09814453125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0115,held_out,False,2.2960190773010254,2.2787246704101562,-0.01729440689086914,2.2671897411346436,-0.028829336166381836,-0.6669745512696793,0.2826749384403229,0.27002257108688354,0.2732493281364441,0.03515625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0116,held_out,False,3.6389787197113037,3.6200203895568848,-0.018958330154418945,3.602385997772217,-0.036592721939086914,-0.9301658764792434,0.17831125855445862,0.1757856011390686,0.17289087176322937,0.126953125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0117,held_out,False,3.6600208282470703,3.635633945465088,-0.024386882781982422,3.659249782562256,-0.0007710456848144531,0.9683827698805311,0.1861933469772339,0.1963842511177063,0.18664653599262238,0.0289306640625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0118,held_out,False,2.2503132820129395,2.2463631629943848,-0.0039501190185546875,2.2590200901031494,0.008706808090209961,3.204188797682279,0.5818755626678467,0.5848075151443481,0.5792580842971802,0.05810546875,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_0119,held_out,False,4.269746780395508,4.235891342163086,-0.033855438232421875,4.2671637535095215,-0.002583026885986328,0.9237042253521127,0.20111185312271118,0.2107016146183014,0.20082107186317444,0.0751953125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0000,working,True,2.4843993186950684,2.491361618041992,0.006962299346923828,2.485229253768921,0.0008299350738525391,0.8807958359016506,0.3006320893764496,0.2995600998401642,0.30055633187294006,0.10302734375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0001,working,True,0.3410879075527191,0.3107953667640686,-0.030292540788650513,0.2977638244628906,-0.04332408308982849,-0.4301898078506644,0.9378781318664551,0.9446495771408081,0.9483794569969177,0.146484375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0002,working,True,0.8069291114807129,0.8084219098091125,0.0014927983283996582,0.8063892126083374,-0.0005398988723754883,1.3616689958075465,0.8317970037460327,0.831588864326477,0.8318652510643005,0.046630859375,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0003,working,True,0.44224125146865845,0.44635194540023804,0.00411069393157959,0.4465131163597107,0.004271864891052246,-0.039207725545921175,0.9193108081817627,0.9185856580734253,0.9185693860054016,0.10595703125,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0004,working,True,1.5143709182739258,1.5128912925720215,-0.0014796257019042969,1.513197898864746,-0.0011730194091796875,0.20721882049629392,0.5691863298416138,0.56961989402771,0.5695974230766296,0.043212890625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0005,working,True,0.14870484173297882,0.14863312244415283,-7.171928882598877e-05,0.14256741106510162,-0.006137430667877197,-84.57573239143986,0.9750483632087708,0.9750555753707886,0.9763460159301758,-0.033447265625,0.09080914088657924,pooled_controls,bf16
L29_N4169,29,4169,lack_of_knowledge,lok_ctrl_0006,working,True,1.4985029697418213,1.4969916343688965,-0.0015113353729248047,1.4850448369979858,-0.01345813274383545,-7.904795709102382,0.647835373878479,0.6481900811195374,0.6550944447517395,0.126953125,0.09080914088657924,pooled_controls,bf16
