category,n_uncertain,n_control,uncertain_mean_entropy,control_mean_entropy,uncertain_median_entropy,control_median_entropy,gap_entropy,welch_p_entropy,mannwhitney_p_entropy,cohens_d_entropy,uncertain_mean_top1_prob,control_mean_top1_prob,uncertain_median_top1_prob,control_median_top1_prob,gap_top1_prob,welch_p_top1_prob,mannwhitney_p_top1_prob,cohens_d_top1_prob,uncertain_mean_top1_working,control_mean_top1_working,uncertain_mean_top1_held_out,control_mean_top1_held_out
ambiguity,120,120,2.0880373641227683,2.3424814114967982,2.159827947616577,2.3234341144561768,-0.2544440473740299,0.11887321652737634,0.27873279336554,-0.2020890345144862,0.49851326905190946,0.4712908929834763,0.4088013768196106,0.4229329526424408,0.02722237606843314,0.42518898725954535,0.45306421376070716,0.10312774247311957,0.4974561497746479,0.462005425067175,0.500979880698853,0.4929569847881794
lack_of_knowledge,120,120,2.8453548630078633,1.2391928654474518,2.7113351821899414,1.0762311816215515,1.6061619975604116,5.603582438579817e-38,1.4147269599995052e-28,2.014821848738199,0.290748116436104,0.6810733656088511,0.2618345767259598,0.7465299665927887,-0.39032524917274714,3.5788855962659714e-33,1.0956124129101469e-26,-1.951357778893881,0.2922636288262549,0.6783569384188879,0.2872119208590852,0.6874116957187653
contradictory_context,120,120,0.9196175378126402,1.2473513918851191,0.8646293580532074,1.1986616849899292,-0.3277338540724789,0.0013202129587143734,0.0027634258446052064,-0.41982938216858584,0.7416332218796015,0.6863522017995517,0.7675418555736542,0.6882976293563843,0.05528102008004976,0.05188825772417659,0.09439853267225193,0.2522607268149858,0.7434211265118349,0.6691928443809351,0.7374614444043901,0.7263907024429904
