neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L20_N1001,True,120,0.0009171913067499797,0.3069386122775445,-0.001647806167602539,0.47750449910017995,0.0008860866228739419,0.2439512097580484,-0.0012838045756022136,0.4495100979804039,-1.1470913887023925e-05,0.9936012797440512,0.002996087074279785,0.4371125774845031,-0.0009057127715398868,0.15956808638272346,-0.0013482570027311643,0.528494301139772,-0.0211787614971399,23.200000000000003
L20_N12894,True,120,-3.608266512552891e-05,0.9456108778244351,0.0006585597991943359,0.7680463907218557,0.0001185059547424317,0.7766446710657868,0.00027698278427124023,0.8654269146170765,0.0009960949420928953,0.3021395720855829,0.00012675921122233072,0.9704059188162367,-0.0009599537278215087,0.08238352329534093,-0.0007853786461055279,0.6954609078184363,0.0063311536796391,8.200000000000001
L20_N1399,True,120,-3.3797820409138996e-05,0.9688062387522496,-0.0011488119761149088,0.6414717056588682,2.2861361503601075e-05,0.9652069586082783,-0.0006781140963236491,0.713257348530294,0.0007650087277094523,0.4533093381323735,0.0037890116373697916,0.3599280143971206,-0.0007311713416129348,0.22755448910217957,-0.0026400959740082424,0.2349530093981204,0.0408214293420314,41.3
L20_N2742,True,120,-0.0002222547928492227,0.7596480703859229,-0.004350618521372477,0.08038392321535692,-0.00011936326821645095,0.8584283143371326,-0.0034412582715352374,0.0613877224555089,0.0006867200136184693,0.4807038592281544,0.0068195621172587075,0.10197960407918416,-0.0004644608901192744,0.4065186962607478,-0.0024688063810269036,0.30133973205358927,0.1169811338186264,83.7
L20_N4060,True,120,-0.0011336654424667358,0.046990601879624075,-0.005157184600830078,0.07818436312737452,-0.0010253955920537313,0.02959408118376325,-0.0038162390391031902,0.10437912417516497,0.002131940921147664,0.03799240151969606,0.007552182674407959,0.0625874825034993,-0.0009981934757282334,0.11377724455108978,-0.0023949832345048585,0.24075184963007398,-0.1686237007379531,95.0
L20_N4769,True,120,0.0002993891636530559,0.7110577884423115,0.0008510073026021321,0.7222555488902219,0.00027933220068613706,0.7016596680663867,0.0010461648305257162,0.6004799040191962,-0.00014859537283579485,0.8720255948810238,0.0022694667180379233,0.5728854229154169,-0.00015081468348701794,0.709258148370326,-0.003120552469044924,0.16356728654269145,0.1245663687586784,86.5
L20_N488,False,120,-0.0021811515092849732,0.0001999600079984003,0.001157681147257487,0.639872025594881,-0.0017940908670425412,0.0001999600079984003,0.001462380091349284,0.4491101779644071,0.002533374230066935,0.005598880223955209,0.00040927728017171226,0.9170165966806638,-0.0003522718713308373,0.47850429914017195,-0.0015671067560712496,0.42491501699660067,,
L20_N5595,True,120,0.0008368134498596191,0.277744451109778,-0.002422038714090983,0.27794441111777646,0.0006494104862213135,0.35192961407718454,-0.0015212059020996093,0.3333333333333333,-0.0009079853693644201,0.4273145370925815,0.004710169633229574,0.244751049790042,7.119036745280033e-05,0.9180163967206558,-0.0022881201778848967,0.32833433313337335,0.1589606255292892,94.2
L22_N11087,False,120,-1.5209118525187174e-06,0.997000599880024,0.0011831204096476237,0.5396920615876825,0.00011229117711385094,0.708258348330334,0.0005028963088989258,0.7258548290341932,0.00032282968362172445,0.669866026794641,-0.0014958620071411134,0.6986602679464107,-0.0003213659239312014,0.4979004199160168,0.000312747402737538,0.8950209958008398,,
L22_N2446,True,120,0.0011216441790262853,0.10277944411117776,-3.4638245900472005e-05,0.9828034393121375,0.0006893833478291829,0.19696060787842432,0.00033246278762817384,0.8418316336732653,-0.0025932202736536655,0.010597880423915218,0.0015193502108256022,0.6466706658668266,0.001471603840279082,0.004199160167966407,-0.001484667913367351,0.3733253349330134,-0.1595734357833862,94.2
