neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L20_N1001,True,120,-0.001656123002370198,0.054789042191561686,0.00012791156768798828,0.973005398920216,-0.0009579797585805256,0.21735652869426114,-0.0003556251525878906,0.913617276544691,0.0008860637744267779,0.40931813637272546,0.001322789986928304,0.7390521895620876,0.0007700629532337186,0.1851629674065187,-0.001450778047243754,0.3883223355328934,-0.0211787614971399,23.200000000000003
L20_N12894,True,120,0.0017709751923878985,0.06758648270345931,-0.0006395141283671061,0.8368326334733054,0.0010642151037851969,0.20415916816636673,-0.0020042578379313152,0.46490701859628075,-0.000526525576909383,0.5738852229554089,0.0030832211176554363,0.37252549490101977,-0.0012444250285625455,0.009798040391921616,-0.0024437695741653443,0.13617276544691062,0.0063311536796391,8.200000000000001
L20_N1399,True,120,0.0011165599028269445,0.15136972605478904,-0.0004135409990946452,0.904619076184763,0.0007402052481969197,0.27234553089382124,-0.0014325936635335287,0.6210757848430314,-0.0006011247634887692,0.38492301539692064,0.0023009498914082845,0.45350929814037194,-0.0005154127875963845,0.20775844831033793,-0.0018874575694402059,0.3105378924215157,0.0408214293420314,41.3
L20_N2742,True,120,0.002132494250933329,0.016596680663867228,0.0019426147143046062,0.5576884623075385,0.0014011532068252564,0.0673865226954609,0.0011599540710449218,0.6878624275144971,-0.0009419848521550494,0.29834033193361326,-0.000293274720509847,0.9398120375924816,-0.0011904820799827575,0.016396720655868825,-0.0016494264205296834,0.33473305338932213,0.1169811338186264,83.7
L20_N4060,True,120,0.0013329178094863892,0.17976404719056188,0.0007391532262166341,0.8452309538092382,-8.701086044311506e-05,0.9166166766646671,0.0010724902153015138,0.7504499100179964,0.001516215999921163,0.17536492701459708,-0.0008615493774414062,0.8348330333933214,-0.0028491218884785967,0.0001999600079984003,0.00012244880199432373,0.9498100379924015,-0.1686237007379531,95.0
L20_N4769,True,120,-0.0004057347774505613,0.640871825634873,-7.295608520507812e-05,0.9858028394321136,-0.00010727445284525574,0.8882223555288942,0.00015767812728881836,0.9632073585282943,3.7493308385213275e-05,0.9640071985602879,-0.001148374875386556,0.7376524695060988,0.0003682469328244528,0.501499700059988,0.0012212554613749186,0.5020995800839833,0.1245663687586784,86.5
L20_N488,False,120,0.002602563301722209,0.0009998000399920016,0.0006917993227640788,0.8196360727854429,0.002195503314336141,0.0011997600479904018,0.0006467819213867188,0.8084383123375325,-0.002255864938100179,0.0061987602479504095,-0.0004987478256225586,0.8420315936812638,-0.0003467040757338207,0.4923015396920616,-0.00019305447737375894,0.9060187962407519,,
L20_N5595,True,120,-0.0011444300413131713,0.26654669066186765,-5.6513150533040364e-05,0.9878024395120976,-9.184777736663789e-05,0.9170165966806638,-0.0007747689882914226,0.7864427114577085,-0.0011874278386433922,0.27994401119776047,0.002197277545928955,0.52749450109978,0.0023318623503049214,0.0003999200159968006,-0.0021407932043075563,0.22255548890221954,0.1589606255292892,94.2
L22_N11087,False,120,0.0013744294643402099,0.09438112377524495,0.003889358043670654,0.2531493701259748,0.0010797957579294839,0.16816636672665466,0.0031881292661031088,0.2881423715256949,-0.0007025033235549926,0.4435112977404519,-0.002305297056833903,0.5396920615876825,-0.0006719323496023814,0.09078184363127374,-0.0015840550263722737,0.34153169366126773,,
L22_N2446,True,120,-0.0030388941367467245,0.0003999200159968006,-0.0006440122922261556,0.8500299940011997,-0.002145847678184509,0.003599280143971206,-0.002210863431294759,0.46790641871625677,0.001935338973999023,0.01859628074385123,0.004029428958892823,0.26194761047790444,0.0011035295824209847,0.03579284143171366,-0.003385488192240397,0.0609878024395121,-0.1595734357833862,94.2
L22_N3582,False,120,-0.0036559740702311193,0.0003999200159968006,-0.0006959160168965657,0.7916416716656669,-0.0022938330968221023,0.013397320535892822,-0.0005424300829569499,0.823635272945411,0.0009794155756632486,0.3729254149170166,-0.0008805274963378906,0.753249350129974,0.0026765522857507065,0.0001999600079984003,0.0015764991442362467,0.26354729054189163,,
L22_N409,False,120,-0.00033503969510396313,0.6572685462907418,0.0035419384638468426,0.3011397720455909,-0.00022488236427307105,0.7250549890021996,0.0038852492968241372,0.22215556888622276,9.733140468597418e-05,0.8708258348330334,-0.004598701000213623,0.17636472705458908,0.00023771946628888454,0.5822835432913417,0.0010567208131154378,0.5350929814037193,,
L23_N12156,True,120,0.0007846832275390622,0.3261347730453909,-0.0004993319511413574,0.853629274145171,0.0005981713533401489,0.4179164167166567,-0.0009410540262858073,0.6978604279144172,-0.0008494724829991656,0.2693461307738452,0.0011437257130940755,0.6160767846430714,6.48021697998045e-05,0.8870225954809038,-0.0006443579991658528,0.5824835032993402,-0.0210281927138566,23.1
L23_N12855,True,120,-2.395510673522952e-05,0.9754049190161967,0.0032468756039937337,0.3675264947010598,0.0002280741930007934,0.727254549090182,0.002488565444946289,0.4335132973405319,-0.0005901614824930827,0.3789242151569686,-0.0009696404139200846,0.8046390721855629,0.0006140890220801033,0.16736652669466107,-0.0022773265838623045,0.19816036792641473,0.0125995874404907,14.9
L24_N2286,False,120,-0.0003219753503799441,0.6658668266346731,-0.0009801864624023437,0.7174565086982604,1.4491875966390104e-05,0.9816036792641472,-0.0015216469764709473,0.5300939812037593,-0.00030945142110188804,0.7254549090181963,0.0015911062558492024,0.5146970605878824,0.0006314275165398913,0.15176964607078583,-0.0006109118461608887,0.7182563487302539,,
L24_N7891,True,120,0.0006969302892684934,0.47910417916416714,0.000344693660736084,0.9118176364727054,0.0006509135166803995,0.45610877824435114,0.00022811492284138997,0.9454109178164367,-0.0003332982460657756,0.7424515096980604,-0.001298983891805013,0.6892621475704859,-0.00036364619930585206,0.5714857028594281,0.0009542256593704224,0.5786842631473705,0.130794957280159,88.0
L24_N8279,False,120,0.0008872777223587036,0.2403519296140772,0.0027426838874816894,0.17336532693461307,0.0009542574485143025,0.16456708658268346,0.0006996472676595052,0.7036592681463707,-0.0011093169450759883,0.1957608478304339,0.0005104939142862955,0.8036392721455708,0.00022205139199892672,0.6000799840031994,-0.0032531479994455975,0.030193961207758448,,
L26_N11322,True,120,0.002710482478141784,0.0027994401119776045,0.0002289414405822754,0.9406118776244751,0.0013943344354629514,0.07758448310337933,-0.0008420626322428386,0.7474505098980204,-0.0005839159091313678,0.553489302139572,0.002119123935699463,0.5080983803239352,-0.002126577744881312,0.0005998800239952009,-0.0023479650417963663,0.17016596680663867,0.1778333038091659,95.4
L26_N2788,True,120,0.000834141174952189,0.32933413317336535,0.0008231838544209798,0.8112377524495101,-0.00021972060203552228,0.7718456308738252,0.00013289451599121093,0.9668066386722656,0.0006924629211425779,0.46450709858028394,8.954604466756184e-05,0.9808038392321535,-0.0015265725553035737,0.0033993201359728054,-0.0009127219518025716,0.6054789042191562,-0.1063268929719924,80.2
L26_N4012,False,120,0.0002909501393636068,0.6934613077384523,-0.0002888321876525879,0.9236152769446111,0.00029537876447041823,0.6292741451709658,-0.0006719827651977539,0.8120375924815036,-0.0001206239064534505,0.8370325934813038,0.001633763313293457,0.671865626874625,-0.0001703170438607534,0.707258548290342,-0.0013449142376581829,0.41931613677264545,,
L26_N8053,True,120,-0.0016872117916742954,0.029994001199760048,0.0013194600741068521,0.6016796640671865,-0.0012287825345993042,0.04599080183963208,-0.00036070744196573895,0.8804239152169566,0.00041811168193817166,0.5806838632273545,0.0022695342699686686,0.38752249550089984,0.0012691179911295568,0.006998600279944011,-0.0035890549421310424,0.014397120575884824,-0.0246390104293823,25.9
L27_N45,True,120,-4.048248132069871e-05,0.9650069986002799,-0.0009142835934956868,0.7298540291941612,0.0011441449324289957,0.1255748850229954,-0.002158232529958089,0.380123975204959,-0.002313543359438578,0.007798440311937612,0.0026347080866495768,0.26914617076584685,0.0023540298144022623,0.0003999200159968006,-0.0017205268144607545,0.26774645070985803,-0.1427194625139236,91.9
L28_N11622,True,120,0.0019572655359903967,0.027194561087782444,0.0027867992719014484,0.33093381323735255,0.0013819684584935503,0.07638472305538892,0.0008246103922526041,0.7398520295940811,-0.0011482656002044676,0.19996000799840033,0.0011294802029927571,0.7168566286742651,-0.0008090039094289144,0.08178364327134573,-0.003916390736897786,0.014797040591881624,0.0642668530344963,61.2
L28_N14222,True,120,-0.00011109113693237322,0.9018196360727855,0.003096934159596761,0.2403519296140772,8.90622536341347e-05,0.9084183163367326,0.002464898427327474,0.29874025194961007,-6.400942802429188e-05,0.9434113177364527,-0.0009388168652852376,0.7640471905618876,0.0001751330991586049,0.7070585882823436,-0.00215817391872406,0.1249750049990002,0.0277381911873817,29.5
L28_N5085,True,120,0.0052169064680735264,0.0001999600079984003,0.006214463710784912,0.07418516296740651,0.00349442462126414,0.0007998400319936012,0.00468451976776123,0.15276944611077783,-0.002214372158050537,0.07358528294341132,-0.004703990618387858,0.16996600679864027,-0.003002566347519557,0.0001999600079984003,-0.0015104413032531738,0.3883223355328934,-0.1831445544958114,96.3
L29_N10092,True,120,-0.0005220343669255573,0.45310937812437513,0.00048435131708780924,0.8712257548490302,-0.0007162511348724366,0.22075584883023394,-0.0005021214485168457,0.8558288342331534,0.0012180695931116735,0.04939012197560488,0.0009590387344360352,0.6992601479704059,-0.0006960461537043254,0.052589482103579284,-0.0014434258143107097,0.3151369726054789,-0.4097545444965362,99.9
L29_N10191,True,120,0.0025805224974950144,0.004799040191961607,-0.002336776256561279,0.48990201959608076,0.0025053024291992188,0.0021995600879824036,-0.0027177055676778157,0.34953009398120377,-0.002758495012919108,0.001799640071985603,0.003273936112721761,0.35132973405318935,0.00017797127366065977,0.7304539092181563,-0.0009370893239974976,0.625874825034993,0.1551799476146698,93.7
L29_N10877,True,120,0.0034753143787384024,0.0003999200159968006,-0.0022720694541931152,0.4569086182763447,0.0020701219638188675,0.003799240151969606,-0.0009710192680358887,0.6978604279144172,-0.0012327084938685096,0.138372325534893,0.00014847119649251302,0.9468106378724255,-0.0022426341970761612,0.0001999600079984003,0.0021234571933746336,0.21915616876624675,0.0730570629239082,65.5
L29_N11308,True,120,0.004984525839487711,0.0001999600079984003,0.0025175968805948895,0.376124775044991,0.003364603718121846,0.0001999600079984003,0.0019462823867797852,0.41211757648470304,-0.0022558331489562987,0.0015996800639872025,-0.002379457155863444,0.29054189162167565,-0.0027286941806475315,0.0001999600079984003,-0.0001381496588389079,0.9188162367526495,0.0823485553264617,69.89999999999999
