neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L31_N11990,True,120,0.0037278274695078523,0.0001999600079984003,-0.001242053508758545,0.4423115376924615,0.0019304384787877402,0.00599880023995201,-0.0006881078084309896,0.610877824435113,-0.0015042086442311603,0.04439112177564487,-7.606744766235352e-05,0.9566086782643471,-0.0022235977152983344,0.0001999600079984003,0.0013181487719217935,0.12117576484703059,,
L31_N1277,True,120,0.0038008878628412873,0.0001999600079984003,0.003161048889160156,0.038592281543691265,0.0026193092266718547,0.0005998800239952009,0.0021953264872233073,0.11997600479904019,-0.0022145171960194906,0.001999600079984003,-0.0016689340273539225,0.28434313137372524,-0.0015863341589768725,0.0001999600079984003,-0.0014921953280766806,0.09698060387922415,,
L31_N12850,True,120,-0.004705107212066651,0.0001999600079984003,0.0007907430330912272,0.6894621075784843,-0.002369553844134013,0.005398920215956809,-0.0008037249247233073,0.6304739052189562,0.0016528278589248654,0.0683863227354529,0.00167158047358195,0.2917416516696661,0.0030522776146729787,0.0001999600079984003,-0.0024622519810994464,0.014997000599880024,,
L31_N13214,True,120,0.005007917682329814,0.0001999600079984003,-0.0031568249066670734,0.265746850629874,0.0028633475303649894,0.0007998400319936012,-0.0006194194157918294,0.7784443111377725,-0.002232891321182251,0.006998600279944011,-0.0006639003753662109,0.735252949410118,-0.002775014440218608,0.0001999600079984003,0.0038206209739049275,0.007998400319936013,,
L31_N13597,True,120,0.00320352017879486,0.0001999600079984003,0.0008145531018575032,0.6300739852029594,0.0014958331982294715,0.02559488102379524,0.0015471736590067545,0.2943411317736453,-0.0010579288005828857,0.14137172565486902,-0.002073641618092855,0.121375724855029,-0.002145586162805557,0.0001999600079984003,0.0012590308984120687,0.1347730453909218,,
L31_N13812,True,120,-0.006119343638420105,0.0001999600079984003,0.004710543155670166,0.020195960807838434,-0.003908715645472207,0.0001999600079984003,0.002013544241587321,0.2615476904619076,0.00250248114267985,0.007198560287942412,-0.0009200612703959148,0.5802839432113577,0.003616849581400553,0.0001999600079984003,-0.0037904709577560427,0.0009998000399920016,,
L31_N14071,True,120,-0.005428452293078105,0.0001999600079984003,0.002518804868062337,0.10157968406318736,-0.00284884770711263,0.0007998400319936012,0.0013773282368977865,0.2969406118776245,0.0017187396685282388,0.07358528294341132,-0.0013296922047932942,0.3087382523495301,0.003709725538889567,0.0001999600079984003,-0.0011891533931096395,0.1859628074385123,,
L31_N1418,True,120,0.004108559091885884,0.0005998800239952009,0.0016669352849324544,0.40451909618076387,0.0024632026751836137,0.007998400319936013,0.0013048251469930012,0.47750449910017995,-0.001608426372210184,0.11997600479904019,-0.0021155714988708497,0.21875624875024996,-0.002500109871228536,0.0001999600079984003,0.0004486093918482463,0.6282743451309738,,
L31_N1981,True,120,0.002555277943611145,0.0033993201359728054,0.0012596845626831055,0.385122975404919,0.0013439873854319251,0.0613877224555089,0.0006906390190124512,0.5460907818436312,-0.0007273912429809568,0.4241151769646071,-0.0008488575617472331,0.4023195360927814,-0.001827899118264516,0.0005998800239952009,-0.0004109094540278117,0.5704859028194361,,
L31_N3935,True,120,0.002653802434603373,0.004599080183963208,0.005464927355448405,0.002999400119976005,0.0015876561403274532,0.03459308138372325,0.00384296178817749,0.010197960407918417,-0.0007385432720184323,0.4303139372125575,-0.003374346097310384,0.010197960407918417,-0.0019152397910753884,0.0001999600079984003,-0.002090708414713542,0.03059388122375525,,
L31_N4012,False,120,0.0009452948967615763,0.10317936412717456,0.0026943286259969077,0.13877224555088982,0.0007972697416941324,0.08138372325534893,0.0025164286295572915,0.07398520295940812,-0.0010578711827596025,0.0637872425514897,-0.0022741079330444334,0.04839032193561288,0.00011255616943041483,0.7518496300739852,-0.0004202902317047119,0.6588682263547291,,
L31_N520,False,120,-0.0007153034210205078,0.13377324535092983,0.003517413139343262,0.054989002199560086,-0.0005129545927047729,0.17236552689462106,0.0030769864718119305,0.06758648270345931,0.00043680965900421136,0.1855628874225155,-0.0042258620262145994,0.07638472305538892,0.0002784900367259978,0.2425514897020596,0.0007083932558695475,0.590881823635273,,
L31_N5441,True,120,-0.003079297145207722,0.0011997600479904018,0.006292510032653809,0.001799640071985603,-0.0016048272450764974,0.03579284143171366,0.0044082244237264,0.013197360527894421,0.0005681931972503663,0.5562887422515497,-0.003816378116607666,0.01259748050389922,0.002511051297187805,0.0001999600079984003,-0.0024760772784550985,0.009398120375924815,,
L31_N7096,True,120,0.0028159081935882567,0.0007998400319936012,-0.0022867202758789064,0.27554489102179563,0.0014183700084686275,0.03199360127974405,-0.0010123451550801594,0.5600879824035193,-0.0005960742632548016,0.4459108178364327,0.00038726329803466796,0.8274345130973805,-0.002219851066668828,0.0001999600079984003,0.0018995096286137899,0.052589482103579284,,
L31_N9360,True,120,-0.006051532427469889,0.0001999600079984003,0.0003157178560892741,0.8794241151769646,-0.003488588333129883,0.0001999600079984003,-0.00011307795842488607,0.9406118776244751,0.0024427473545074463,0.008398320335932814,-0.0007132490475972494,0.675864827034593,0.003608734409014383,0.0001999600079984003,0.0003975003957748413,0.6940611877624475,,
