neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L29_N8479,29,8479,matched,L29_N1141,1.9459469318389893,0.00018687783449422568,0.0033126312773674726,0.012511850334703922,0.04701552912592888,0.2737758159637451,38.5,,46.9,,15.5,,50.5,,45.4,,25.4,
L29_N653,29,653,matched,L29_N1141,1.962033987045288,0.000187047800864093,0.0019994284957647324,0.01012119185179472,0.04363033547997475,0.28150755167007446,44.2,,48.6,,29.5,,13.600000000000001,,15.9,,11.5,
L29_N10031,29,10031,matched,L29_N1141,1.9838351011276245,0.00019323956803418696,0.0045969244092702866,0.015173801220953465,0.05520584434270859,0.2944141626358032,54.2,,88.6,,56.49999999999999,,72.89999999999999,,68.0,,62.9,
L29_N1271,29,1271,matched,L29_N1141,1.95028817653656,0.0001857387978816405,0.0037770988419651985,0.012709973379969597,0.05367434769868851,0.305860698223114,39.4,,35.3,,69.0,,60.5,,48.199999999999996,,57.099999999999994,
L29_N9591,29,9591,matched,L29_N1141,1.9674371480941772,0.00019133224850520492,0.0032899908255785704,0.01240110956132412,0.04944811388850212,0.2714686691761017,46.5,,83.3,,12.3,,49.8,,44.6,,38.9,
L29_N12151,29,12151,matched,L29_N1141,1.9725582599639893,0.00018832564819604158,0.004012168385088444,0.01223390270024538,0.052222367376089096,0.3065294623374939,49.3,,62.3,,69.3,,64.9,,42.8,,50.8,
L29_N9068,29,9068,matched,L29_N1141,1.9777567386627197,0.0001874071458587423,0.003014583373442292,0.01647837646305561,0.05302948132157326,0.2814042568206787,51.5,,52.400000000000006,,29.299999999999997,,41.4,,73.3,,55.00000000000001,
L29_N5683,29,5683,matched,L29_N1141,1.9850258827209473,0.00018632829596754164,0.002328835427761078,0.012873154133558273,0.0532524511218071,0.2989620268344879,54.800000000000004,,41.4,,63.2,,22.7,,49.9,,55.50000000000001,
L29_N9349,29,9349,matched,L29_N1141,1.962454080581665,0.00019095971947535872,0.0035189008340239525,0.009641983546316624,0.043757129460573196,0.2636377811431885,44.2,,81.69999999999999,,5.2,,55.300000000000004,,12.2,,11.700000000000001,
L29_N1982,29,1982,matched,L29_N1141,2.0068531036376953,0.00018869790073949844,0.0023900631349533796,0.012220942415297031,0.05424007400870323,0.28700435161590576,63.9,,65.7,,42.199999999999996,,24.099999999999998,,42.8,,60.0,
L29_N9095,29,9095,matched,L29_N1141,1.9537113904953003,0.00018804313731379807,0.0020712101832032204,0.012956162914633751,0.050203897058963776,0.28546425700187683,40.2,,59.3,,38.0,,15.5,,50.5,,41.9,
L29_N5413,29,5413,matched,L29_N1141,2.0165915489196777,0.0001890139392344281,0.0029959683306515217,0.01189967431128025,0.040265560150146484,0.2559850215911865,67.0,,68.5,,3.1,,40.8,,38.9,,5.1,
L29_N689,29,689,matched,L29_N1141,1.9777798652648926,0.0001906268735183403,0.002135166898369789,0.013283093459904194,0.04993533343076706,0.2882522940635681,51.5,,80.2,,44.6,,16.900000000000002,,53.7,,40.699999999999996,
