neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split,is_control,orig_activation,mean_val,mean_source,precision
L31_N12923,31,12923,familiarity_v2,fam_0000_u,3.0393919944763184,3.0387954711914062,-0.0005965232849121094,0.3360598087310791,0.3362826406955719,0.13027599453926086,working,False,-0.490234375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0002_u,4.610578536987305,4.602168083190918,-0.008410453796386719,0.20065376162528992,0.1999921053647995,0.13027599453926086,working,False,-0.703125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0003_u,3.7850494384765625,3.717331886291504,-0.0677175521850586,0.33451607823371887,0.3459017276763916,0.13027599453926086,working,False,-0.875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0004_u,1.9979785680770874,2.002628803253174,0.004650235176086426,0.7083236575126648,0.7084054350852966,0.13027599453926086,working,False,-0.28515625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0005_u,5.1919121742248535,5.187102317810059,-0.004809856414794922,0.0956970751285553,0.09602390229701996,0.13027599453926086,working,False,-0.66015625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0009_u,5.093111515045166,5.099194526672363,0.006083011627197266,0.13622929155826569,0.13443288207054138,0.13027599453926086,working,False,-0.29296875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0010_u,4.879533767700195,4.883252143859863,0.0037183761596679688,0.1930493861436844,0.19143936038017273,0.13027599453926086,working,False,-0.431640625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0012_u,2.085954189300537,2.086726188659668,0.0007719993591308594,0.4425105154514313,0.4424474537372589,0.13027599453926086,working,False,-0.58203125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0013_u,5.428749084472656,5.424488067626953,-0.004261016845703125,0.09440595656633377,0.09456346184015274,0.13027599453926086,working,False,-0.71875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0014_u,3.770348072052002,3.7668471336364746,-0.0035009384155273438,0.3129388689994812,0.31164324283599854,0.13027599453926086,working,False,-0.703125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0015_u,3.695444107055664,3.6970434188842773,0.0015993118286132812,0.2679765224456787,0.26787686347961426,0.13027599453926086,working,False,-0.5078125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0016_u,4.292944431304932,4.291561603546143,-0.0013828277587890625,0.30926764011383057,0.309013694524765,0.13027599453926086,working,False,-0.6796875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0018_u,3.2427947521209717,3.2437286376953125,0.0009338855743408203,0.3623734414577484,0.36228856444358826,0.13027599453926086,working,False,-0.6171875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0019_u,4.642767906188965,4.637467384338379,-0.0053005218505859375,0.21986012160778046,0.21854542195796967,0.13027599453926086,working,False,-0.6796875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0021_u,3.9774487018585205,3.9721951484680176,-0.00525355339050293,0.23690104484558105,0.23689961433410645,0.13027599453926086,working,False,-0.828125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0025_u,4.235898971557617,4.159899711608887,-0.07599925994873047,0.3293113112449646,0.34203237295150757,0.13027599453926086,working,False,-0.85546875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0027_u,3.136303663253784,3.1363561153411865,5.245208740234375e-05,0.23443108797073364,0.23391413688659668,0.13027599453926086,working,False,-0.70703125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0029_u,3.405454158782959,3.4048147201538086,-0.0006394386291503906,0.195176899433136,0.1951686143875122,0.13027599453926086,working,False,-0.7578125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0030_u,3.2610371112823486,3.260331630706787,-0.0007054805755615234,0.34421128034591675,0.34421128034591675,0.13027599453926086,working,False,-0.71484375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0032_u,3.635422945022583,3.613285541534424,-0.02213740348815918,0.20352470874786377,0.20103999972343445,0.13027599453926086,working,False,-0.62109375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0033_u,2.6640820503234863,2.6705901622772217,0.0065081119537353516,0.3809104263782501,0.3794434070587158,0.13027599453926086,working,False,-0.361328125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0034_u,3.8381733894348145,3.8235881328582764,-0.014585256576538086,0.23397859930992126,0.23190662264823914,0.13027599453926086,working,False,-0.6875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0036_u,2.353402614593506,2.350344657897949,-0.0030579566955566406,0.2891857922077179,0.2913070023059845,0.13027599453926086,working,False,-0.47265625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0037_u,2.976153612136841,2.9767894744873047,0.0006358623504638672,0.43407490849494934,0.431693434715271,0.13027599453926086,working,False,-0.64453125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0038_u,2.840744972229004,2.834684371948242,-0.006060600280761719,0.3993927836418152,0.4018155634403229,0.13027599453926086,working,False,-0.474609375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0041_u,0.8407740592956543,0.8467516303062439,0.0059775710105896,0.8621810674667358,0.8605809211730957,0.13027599453926086,working,False,-0.41015625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0042_u,3.23923397064209,3.2442870140075684,0.005053043365478516,0.34939244389533997,0.3476320207118988,0.13027599453926086,working,False,-0.75,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0043_u,2.683842182159424,2.6843888759613037,0.0005466938018798828,0.4139658808708191,0.4139101207256317,0.13027599453926086,working,False,-0.57421875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0044_u,2.5602283477783203,2.5584378242492676,-0.0017905235290527344,0.4399462342262268,0.44139328598976135,0.13027599453926086,working,False,-0.765625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0045_u,2.623305320739746,2.5542521476745605,-0.06905317306518555,0.34589266777038574,0.3745422065258026,0.13027599453926086,working,False,-0.67578125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0046_u,4.739721298217773,4.730490684509277,-0.009230613708496094,0.08050904422998428,0.07973890751600266,0.13027599453926086,working,False,-0.79296875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0047_u,3.9168357849121094,3.9154841899871826,-0.0013515949249267578,0.09213868528604507,0.09234964102506638,0.13027599453926086,working,False,-0.7265625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0048_u,3.527890682220459,3.5257837772369385,-0.002106904983520508,0.3423737585544586,0.34256672859191895,0.13027599453926086,working,False,-0.75,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0051_u,4.564469337463379,4.565402030944824,0.0009326934814453125,0.2618691325187683,0.2621500492095947,0.13027599453926086,working,False,-0.625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0052_u,4.741050720214844,4.743648529052734,0.002597808837890625,0.1515437662601471,0.1513468623161316,0.13027599453926086,working,False,-0.5078125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0053_u,4.202988147735596,4.194755554199219,-0.008232593536376953,0.35437485575675964,0.35538721084594727,0.13027599453926086,working,False,-0.7265625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0054_u,4.122213840484619,4.137348651885986,0.015134811401367188,0.14556042850017548,0.13849878311157227,0.13027599453926086,working,False,-0.74609375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0058_u,4.355881214141846,4.354938507080078,-0.0009427070617675781,0.2774878144264221,0.27729570865631104,0.13027599453926086,working,False,-0.62109375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0060_u,3.629704713821411,3.6294636726379395,-0.0002410411834716797,0.27847975492477417,0.27816706895828247,0.13027599453926086,working,False,-0.66796875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0061_u,4.028012275695801,4.020759582519531,-0.007252693176269531,0.2345183789730072,0.2331492155790329,0.13027599453926086,working,False,-0.5078125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0063_u,4.6011962890625,4.601693153381348,0.0004968643188476562,0.26763078570365906,0.2675779461860657,0.13027599453926086,working,False,-0.5859375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0064_u,3.31449556350708,3.2786035537719727,-0.03589200973510742,0.311759352684021,0.32469072937965393,0.13027599453926086,working,False,-0.39453125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0065_u,5.002337455749512,4.959003448486328,-0.043334007263183594,0.18139223754405975,0.19089531898498535,0.13027599453926086,working,False,-0.7265625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0066_u,4.864727973937988,4.870034217834473,0.005306243896484375,0.24907687306404114,0.249060720205307,0.13027599453926086,working,False,-0.5234375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0068_u,3.613797903060913,3.614516019821167,0.0007181167602539062,0.23403091728687286,0.2339729517698288,0.13027599453926086,working,False,-0.859375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0069_u,3.500190258026123,3.4778084754943848,-0.02238178253173828,0.17564928531646729,0.17157702147960663,0.13027599453926086,working,False,-0.890625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0072_u,3.6791744232177734,3.680710554122925,0.0015361309051513672,0.2064373940229416,0.2053629457950592,0.13027599453926086,working,False,-0.91796875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0073_u,4.154356956481934,4.1544389724731445,8.20159912109375e-05,0.18308216333389282,0.1830860674381256,0.13027599453926086,working,False,-0.5859375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0074_u,3.641964912414551,3.6417362689971924,-0.00022864341735839844,0.32276153564453125,0.3230554759502411,0.13027599453926086,working,False,-0.47265625,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0076_u,3.2364916801452637,3.234034299850464,-0.0024573802947998047,0.39003679156303406,0.3901907503604889,0.13027599453926086,working,False,-0.64453125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0077_u,3.33459210395813,3.3345611095428467,-3.0994415283203125e-05,0.46023744344711304,0.4601152539253235,0.13027599453926086,working,False,-0.6171875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0078_u,4.359416484832764,4.350909233093262,-0.008507251739501953,0.23655152320861816,0.23532725870609283,0.13027599453926086,working,False,-0.78125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0079_u,3.687283754348755,3.705503225326538,0.018219470977783203,0.32449859380722046,0.3234201967716217,0.13027599453926086,working,False,-0.251953125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0080_u,3.256701946258545,3.261012077331543,0.004310131072998047,0.34107547998428345,0.34066522121429443,0.13027599453926086,working,False,-0.5234375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0081_u,4.433269023895264,4.418496131896973,-0.014772891998291016,0.2846719026565552,0.2828139066696167,0.13027599453926086,working,False,-0.79296875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0082_u,4.364025592803955,4.362002372741699,-0.0020232200622558594,0.1354469656944275,0.14161580801010132,0.13027599453926086,working,False,-0.263671875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0083_u,3.638153553009033,3.5706429481506348,-0.06751060485839844,0.3777475357055664,0.3921504616737366,0.13027599453926086,working,False,-0.921875,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0084_u,2.8552684783935547,2.881171941757202,0.02590346336364746,0.2578127086162567,0.2457132786512375,0.13027599453926086,working,False,-0.5078125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0085_u,3.950366973876953,3.952906608581543,0.0025396347045898438,0.2203465700149536,0.22008110582828522,0.13027599453926086,working,False,-0.53125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0089_u,4.35311222076416,4.354132652282715,0.0010204315185546875,0.16999422013759613,0.16990606486797333,0.13027599453926086,working,False,-0.62109375,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0090_u,3.499668598175049,3.431140422821045,-0.0685281753540039,0.4116685092449188,0.4262949526309967,0.13027599453926086,working,False,-0.6953125,-0.589720196194119,pooled_controls,bf16
L31_N12923,31,12923,familiarity_v2,fam_0093_u,3.630781412124634,3.6307480335235596,-3.337860107421875e-05,0.19285354018211365,0.19021326303482056,0.13027599453926086,working,False,-0.333984375,-0.589720196194119,pooled_controls,bf16
