neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L31_N10788,familiarity,False,195,195,3.690766302133218,0.9292152771105369,0.005105251035629166,0.013377722972481685,0.004819896220250986,0.3342269435013473,0.00010333135719475841,0.9379053353570205,0.09161052780718709,"[2.56,2.10]",0,0,,,0.004483498059786281,0.35728542914171657,1,False,False,False
L31_N11401,familiarity,False,195,195,3.690766302133218,0.9292152771105369,0.016946189095958672,1.9710592817568536e-06,-0.00972043219432069,0.09394992888823973,0.009656392747644562,5.537613927586734e-06,0.3104121730454594,"[2.56,2.10]",0,0,,,0.0007397517179831316,0.9041916167664671,1,False,True,False
L31_N12073,familiarity,False,195,195,3.690766302133218,0.9292152771105369,-0.005360949163635579,0.09606705935514831,0.0077594287102688946,0.25758531783176386,-0.004751090150071285,0.023271316192360475,-0.19016491608538733,"[2.56,2.10]",0,0,,,0.008678983419369412,0.2834331337325349,1,False,False,False
L31_N12257,familiarity,False,195,195,3.690766302133218,0.9292152771105369,0.001025567595393217,0.582114042381114,0.0051081462536324415,0.29260482758091766,-0.0014783643761229163,0.2589093978401049,-0.14048061991671393,"[2.56,2.10]",0,0,,,0.002329970017457604,0.7025948103792415,1,False,False,False
L31_N12923,familiarity,False,195,195,3.690766302133218,0.9292152771105369,-0.003867725263803424,0.05882987581628878,0.0010218516975165437,0.843044159109773,-0.0017705908444258594,0.2312146443856431,-0.27371538623379565,"[2.56,2.10]",0,0,,,-0.004263058686867744,0.47305389221556887,1,False,False,False
L31_N13219,familiarity,False,195,195,3.690766302133218,0.9292152771105369,-0.006573579613214866,0.0002183996203837208,0.002207972409404073,0.5819636926212901,-0.0031799347334336603,0.006414596978381901,-0.206392723623946,"[2.56,2.10]",0,0,,,0.006435192548311685,0.15768463073852296,1,False,True,False
L31_N1679,familiarity,False,195,195,3.690766302133218,0.9292152771105369,0.001209263493999468,0.5911841529257138,0.006170300780300608,0.15680056590578567,-0.00179646772460429,0.13338341317291447,-0.0975554295891863,"[2.56,2.10]",0,0,,,0.006837902924953387,0.12574850299401197,1,False,False,False
L31_N1977,familiarity,False,195,195,3.690766302133218,0.9292152771105369,-0.0039053717102759877,0.19266427700184605,0.0022662498842495105,0.7088494615563761,-0.0022348388780811536,0.21757070518582933,0.0009742834485102525,"[2.56,2.10]",0,0,,,-0.0017707439569326668,0.7844311377245509,1,False,False,False
L31_N3023,familiarity,False,195,195,3.690766302133218,0.9292152771105369,-0.014084228672660314,4.229392610717346e-06,0.004264694818695309,0.47076859983745356,-0.006644426746090989,0.0005646301777008915,-0.4231157649419799,"[2.56,2.10]",0,0,,,0.00036463982019667354,0.9301397205588823,1,False,True,False
L31_N5161,familiarity,False,195,195,3.690766302133218,0.9292152771105369,0.0007941448726715158,0.6730010318150306,0.0008814855724840457,0.8694192744257768,-3.1627407576800625e-05,0.9828223518620337,0.04015297295507501,"[2.56,2.10]",0,0,,,0.006487928904019844,0.2055888223552894,1,False,False,False
