neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split,is_control,orig_activation,mean_val,mean_source,precision
L31_N993,31,993,contradictory_context,cc_0000,0.5805113315582275,0.5799542665481567,-0.0005570650100708008,0.916113555431366,0.916200578212738,0.6908732056617737,working,False,-0.0272216796875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0001,0.7847036123275757,0.7852123975753784,0.0005087852478027344,0.8437774777412415,0.8437119722366333,0.6908732056617737,working,False,-0.027587890625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0002,0.20898692309856415,0.2089870423078537,1.1920928955078125e-07,0.9597128033638,0.9597128033638,0.6908732056617737,working,False,0.0216064453125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0003,2.09618878364563,2.091386318206787,-0.0048024654388427734,0.4339773952960968,0.4352262318134308,0.6908732056617737,working,False,0.11572265625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0004,2.1419615745544434,2.1444530487060547,0.002491474151611328,0.5059110522270203,0.5147010087966919,0.6908732056617737,working,False,0.05517578125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0005,0.3737066090106964,0.37368226051330566,-2.434849739074707e-05,0.9348864555358887,0.9348887205123901,0.6908732056617737,working,False,0.00506591796875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0006,0.8214792609214783,0.821495532989502,1.627206802368164e-05,0.8144205212593079,0.8144192099571228,0.6908732056617737,working,False,0.029541015625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0007,1.0850768089294434,1.084920048713684,-0.00015676021575927734,0.6160567998886108,0.6160684823989868,0.6908732056617737,working,False,0.057861328125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0008,0.5984066128730774,0.5984312295913696,2.4616718292236328e-05,0.7512595653533936,0.7512574791908264,0.6908732056617737,working,False,0.1337890625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0009,2.511697769165039,2.512706756591797,0.0010089874267578125,0.4045341908931732,0.4055192172527313,0.6908732056617737,working,False,0.0703125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0010,2.5197339057922363,2.520254373550415,0.0005204677581787109,0.4666935205459595,0.46665817499160767,0.6908732056617737,working,False,0.06982421875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0011,1.0316729545593262,1.0306705236434937,-0.0010024309158325195,0.5856093764305115,0.5857111811637878,0.6908732056617737,working,False,0.06689453125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0012,0.3182283043861389,0.3175429105758667,-0.0006853938102722168,0.9463205337524414,0.946427583694458,0.6908732056617737,working,False,0.2021484375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0013,0.046502336859703064,0.04649614542722702,-6.191432476043701e-06,0.9950005412101746,0.9950010180473328,0.6908732056617737,working,False,-0.0064697265625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0014,1.7154459953308105,1.7159717082977295,0.0005257129669189453,0.537276566028595,0.5372301340103149,0.6908732056617737,working,False,0.0155029296875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0015,0.6646758317947388,0.6646037101745605,-7.212162017822266e-05,0.8875749707221985,0.8875818252563477,0.6908732056617737,working,False,0.0174560546875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0016,3.046297550201416,3.0451552867889404,-0.001142263412475586,0.20196248590946198,0.20228222012519836,0.6908732056617737,working,False,0.072265625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0017,1.1821601390838623,1.1821765899658203,1.6450881958007812e-05,0.5599853992462158,0.559984564781189,0.6908732056617737,working,False,0.030517578125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0018,2.736666202545166,2.736703634262085,3.743171691894531e-05,0.34958088397979736,0.3495781123638153,0.6908732056617737,working,False,0.0157470703125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0019,0.08658935129642487,0.08658874034881592,-6.109476089477539e-07,0.9878964424133301,0.987896203994751,0.6908732056617737,working,False,-0.06689453125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0020,0.19395767152309418,0.19852271676063538,0.004565045237541199,0.971476137638092,0.9705195426940918,0.6908732056617737,working,False,-0.01422119140625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0021,1.5669629573822021,1.567251443862915,0.0002884864807128906,0.603967010974884,0.6039345860481262,0.6908732056617737,working,False,0.0255126953125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0022,2.435537338256836,2.4346330165863037,-0.0009043216705322266,0.3860810399055481,0.38617828488349915,0.6908732056617737,working,False,0.005523681640625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0023,0.052886590361595154,0.05501918867230415,0.0021325983107089996,0.9931492209434509,0.9927811026573181,0.6908732056617737,working,False,-0.083984375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0024,0.587619423866272,0.6099987030029297,0.022379279136657715,0.8631042838096619,0.8513779044151306,0.6908732056617737,working,False,-0.154296875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0025,1.044917345046997,1.0450432300567627,0.000125885009765625,0.6173086166381836,0.6173000931739807,0.6908732056617737,working,False,-0.036865234375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0026,0.8077074885368347,0.8077284097671509,2.092123031616211e-05,0.7531368136405945,0.7531352043151855,0.6908732056617737,working,False,0.0169677734375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0027,0.41551369428634644,0.4193979799747467,0.0038842856884002686,0.9279846549034119,0.9271078109741211,0.6908732056617737,working,False,0.208984375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0028,0.4630054533481598,0.4632253646850586,0.0002199113368988037,0.8911945223808289,0.8911615610122681,0.6908732056617737,working,False,0.07275390625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0029,0.17987649142742157,0.1800299733877182,0.00015348196029663086,0.9731115698814392,0.9730963110923767,0.6908732056617737,working,False,0.138671875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0030,0.9342573881149292,0.9340479373931885,-0.00020945072174072266,0.648928165435791,0.6489455699920654,0.6908732056617737,working,False,0.130859375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0031,1.2308024168014526,1.243944525718689,0.013142108917236328,0.6276134252548218,0.6220682263374329,0.6908732056617737,working,False,-0.1201171875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0032,0.9160181283950806,0.9158688187599182,-0.00014930963516235352,0.739004909992218,0.7390168309211731,0.6908732056617737,working,False,-0.00689697265625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0033,1.0787235498428345,1.0804020166397095,0.001678466796875,0.7184557914733887,0.7182070016860962,0.6908732056617737,working,False,-0.09228515625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0034,0.049878451973199844,0.05012114718556404,0.00024269521236419678,0.9943444728851318,0.9943141341209412,0.6908732056617737,working,False,-0.01611328125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0035,0.13368241488933563,0.13395220041275024,0.0002697855234146118,0.9797322750091553,0.9796996712684631,0.6908732056617737,working,False,-0.037841796875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0036,0.8398478627204895,0.8400347232818604,0.0001868605613708496,0.8043054938316345,0.8042888641357422,0.6908732056617737,working,False,0.06396484375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,contradictory_context,cc_0037,0.18206578493118286,0.18208646774291992,2.0682811737060547e-05,0.9759585857391357,0.9759565591812134,0.6908732056617737,working,False,0.03125,0.022338485717773436,general_baseline,bf16
