neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L29_N4803,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0013441968398789524,0.5683457856806443,-0.001089572769050157,0.7359435958896867,-0.0001585295077430191,0.8800999653049217,-0.0074102368220015265,"[2.04,2.49]",31,11,-0.004829617189871575,0.1609434278072638,-0.0010307893874215409,0.7664670658682635,4,False,False,False
L30_N10549,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0011856347943345648,0.5939219136182248,0.0012574560725190304,0.5753853365298338,0.0002822674726553543,0.7149061666803377,0.006090700743107159,"[0.56,3.45]",90,87,0.0023374224074498903,0.40572391463962554,0.001374093024501839,0.5429141716566867,5,False,False,False
L30_N10549,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0016421203773158348,0.28509275227302333,0.0015917108948907662,0.28012962303051203,-0.00015381225283462335,0.882731093096283,0.11576498367942217,"[0.13,1.78]",96,78,0.0009061162455532839,0.5968421398335296,0.00177277843158226,0.2894211576846307,5,False,False,False
L30_N10549,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0016191562172025347,0.4587842948559221,-0.00046926621568060454,0.8899308382903335,-0.000715924049546988,0.5616813046392548,0.06493506493506493,"[2.04,2.49]",31,11,0.0009303337667694459,0.8441607376453322,-0.001079969124235278,0.7564870259481038,4,False,False,False
L30_N1217,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.00063051966329415,0.810182315710891,-0.0006114448336563234,0.8175127367096364,7.496669635106935e-05,0.9322170191293981,0.0012084172511979995,"[0.56,3.45]",90,87,-0.0012117345442716984,0.7151106588724949,-8.749253723625786e-05,0.9740518962075848,5,False,False,False
L30_N1217,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0001533681604390357,0.9104313097400702,-0.0002268209568244719,0.8652025308251714,-0.0011600544543665847,0.19145531434580476,0.046114313493992636,"[0.13,1.78]",96,78,-0.0005424642481673973,0.7027839976781962,-0.0008408207744796196,0.6007984031936128,5,False,False,False
L30_N1217,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.00015440974384547056,0.9511131290386348,0.0030418247351354875,0.3371495352553967,-0.0017977109380471544,0.06645979575759474,-0.04886450447947773,"[2.04,2.49]",31,11,0.00962470423790716,0.1839360728078872,0.0004496252736307298,0.9101796407185628,4,False,False,False
L30_N12730,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0025661705682675116,0.3706979093032511,-0.0027496628699565017,0.339708204857867,-0.0007211499093129245,0.3836217552211387,-0.018772136953955132,"[0.56,3.45]",90,87,-0.004351595649317313,0.23953376068336338,-0.0022662006594178366,0.41916167664670656,5,False,False,False
L30_N12730,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.002489579375833266,0.17080846881773348,-0.0029138221215186553,0.09432465550248956,-0.0012944733673792724,0.23484893017027586,-0.00760469477047017,"[0.13,1.78]",96,78,-0.003904064579938459,0.06982737962492523,-0.0030081401061267006,0.12375249500998003,5,False,False,False
L30_N12730,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.00046956775089105674,0.8712764568151586,0.004064212842467036,0.3069060266214374,-0.002238033957369098,0.09925655413065107,0.04126675463573859,"[2.04,2.49]",31,11,0.0026506790317748145,0.651651585508932,0.0018704504360893726,0.6746506986027944,4,False,False,False
