neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split,is_control,orig_activation,mean_val,mean_source,precision
L31_N993,31,993,lack_of_knowledge,lok_0000,4.044427871704102,4.046300411224365,0.0018725395202636719,0.14213667809963226,0.1423683613538742,0.6908732056617737,working,False,-0.038330078125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0001,2.6345889568328857,2.637796401977539,0.0032074451446533203,0.2704528570175171,0.26995036005973816,0.6908732056617737,working,False,-0.267578125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0002,3.6772189140319824,3.6773736476898193,0.00015473365783691406,0.1903911978006363,0.19050273299217224,0.6908732056617737,working,False,-0.035400390625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0003,2.2228846549987793,2.2210850715637207,-0.0017995834350585938,0.3681485950946808,0.36859405040740967,0.6908732056617737,working,False,-0.30859375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0004,3.0926129817962646,3.09248948097229,-0.00012350082397460938,0.28580066561698914,0.28583914041519165,0.6908732056617737,working,False,-0.037841796875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0005,1.8770798444747925,1.8779726028442383,0.0008927583694458008,0.4893959164619446,0.48921501636505127,0.6908732056617737,working,False,-0.27734375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0006,2.4075398445129395,2.3761744499206543,-0.031365394592285156,0.2579793632030487,0.2816322445869446,0.6908732056617737,working,False,-0.466796875,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0007,2.113173007965088,2.1137888431549072,0.0006158351898193359,0.5010701417922974,0.500967800617218,0.6908732056617737,working,False,-0.1943359375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0008,3.392334222793579,3.392328977584839,-5.245208740234375e-06,0.21907633543014526,0.21907737851142883,0.6908732056617737,working,False,0.0308837890625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0009,3.6822702884674072,3.6806535720825195,-0.0016167163848876953,0.24501986801624298,0.2456553727388382,0.6908732056617737,working,False,-0.166015625,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0010,3.358309507369995,3.357250928878784,-0.0010585784912109375,0.18222491443157196,0.1823071390390396,0.6908732056617737,working,False,-0.0015716552734375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0011,2.8617026805877686,2.861175060272217,-0.0005276203155517578,0.27499616146087646,0.2750703692436218,0.6908732056617737,working,False,-0.0286865234375,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0012,2.742555618286133,2.744896173477173,0.002340555191040039,0.22649447619915009,0.2263214886188507,0.6908732056617737,working,False,-0.044189453125,0.022338485717773436,general_baseline,bf16
L31_N993,31,993,lack_of_knowledge,lok_0013,2.598940849304199,2.590726613998413,-0.008214235305786133,0.2619326412677765,0.2554708421230316,0.6908732056617737,working,False,-0.1220703125,0.022338485717773436,general_baseline,bf16
