neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L20_N4060,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.002274401485919956,0.4548041212757016,0.0022322416762925604,0.47073215470655905,-0.00016569383352646222,0.8604622198644803,0.05813598166539342,"[0.56,3.45]",90,87,0.0027376775312240986,0.471480044406962,0.0022494319918447466,0.4231536926147705,5,False,False,False
L20_N4060,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.00039765232941136415,0.9061637449251303,-3.7393762731129164e-05,0.9912849548019134,-0.0013274371467473748,0.5657312533360268,-0.05348288075560802,"[0.13,1.78]",96,78,-0.0020637761156719336,0.5900221177980136,-6.347409924275759e-05,0.9880239520958084,5,False,False,False
L20_N4060,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0041064965693901,0.19807796639405037,0.004567378621529214,0.3121351381994565,-0.0002869461815428008,0.8537545918909314,0.06186540731995276,"[2.04,2.49]",31,11,0.008979430995728612,0.36234083656473404,0.003342567148196011,0.4810379241516966,4,False,False,False
L22_N11087,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.004267747327685356,0.20265490303110054,-0.0043854125633847356,0.19936502593547345,-0.00046244051261460836,0.6736251964286364,0.008660323633585666,"[0.56,3.45]",90,87,-0.0050759381032994925,0.24540788134373565,-0.004269881276104686,0.22554890219560877,5,False,False,False
L22_N11087,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,0.00046275630981350855,0.8685983048120237,-0.0008823868277444981,0.7577249587505646,-0.004104376526388776,0.03834493257773893,-0.05659420793110632,"[0.13,1.78]",96,78,0.001138180016707153,0.7110838935008854,-0.0015069679352040816,0.6007984031936128,5,False,False,False
L22_N11087,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.004624449865271644,0.08207077291630624,-0.002701110022971513,0.429045715383363,-0.0011974756252616362,0.342279297667334,-0.07869296478922146,"[2.04,2.49]",31,11,-0.001886144761116273,0.8212616604567218,-0.0021882855628629285,0.5768463073852296,4,False,False,False
L22_N2446,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.004589724602798615,0.18581785093273345,-0.00496178801023426,0.15753606269974196,-0.0014622602150669334,0.1786741801560664,0.05764289186749079,"[0.56,3.45]",90,87,-0.007144631028632084,0.10906524832234767,-0.003840378796603654,0.2714570858283433,5,False,False,False
L22_N2446,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0003788706380873784,0.9037053189280333,-0.0008654320296563589,0.7822472120028273,-0.003796686403561325,0.055874291852888024,0.01936940065282311,"[0.13,1.78]",96,78,0.0019002963538066438,0.6113145233394379,-0.0025012809970560044,0.4590818363273453,5,False,False,False
L22_N2446,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.003900043386965982,0.14849413466876143,-0.006233915652188712,0.11461756127301236,0.0014530740166730578,0.33791220416154844,0.0821168136676158,"[2.04,2.49]",31,11,-0.006968520603571451,0.25643035292166083,-0.004352584760116112,0.3193612774451098,4,False,False,False
L22_N409,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.0015448547899723128,0.6169331691095707,-0.002164738691898072,0.4869309984806339,-0.002436228743895667,0.009777492022782873,-0.037009514549621494,"[0.56,3.45]",90,87,-0.0036940106715279168,0.3622944546824737,-0.001271181690080795,0.6586826347305389,5,False,False,False
L22_N409,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,0.00020475602553535953,0.9395127112800671,-0.0006257469541823755,0.8127337444467438,-0.0025340774820719713,0.19267365626565036,-0.013306479616640044,"[0.13,1.78]",96,78,-0.0005873999176308228,0.8384936325799492,-0.0016523251255232158,0.6047904191616766,5,False,False,False
