pair,set,direction,logodds_rec,entropy_rec
0,direction,control_to_uncertain,0.8023468606856471,0.12731331179224784
0,direction,uncertain_to_control,2.0,0.36844976465485596
0,random0,control_to_uncertain,0.17204142972806394,-0.007851450831592595
0,random0,uncertain_to_control,-0.17865294759808031,-0.006617832340645104
0,random1,control_to_uncertain,-0.11160865797024754,0.003303647672310687
0,random1,uncertain_to_control,0.060487593105185686,-0.003001132682478251
0,random2,control_to_uncertain,-0.1781018821467786,0.01338715788893489
0,random2,uncertain_to_control,0.033259445987505167,-0.008043512110990065
0,random3,control_to_uncertain,0.014621772313952033,0.009590781425536304
0,random3,uncertain_to_control,0.11069570824902834,-0.008164107839363229
0,random4,control_to_uncertain,-0.31056958746143887,0.03876126361236229
0,random4,uncertain_to_control,-0.11079425991973267,0.012156438027486066
0,random5,control_to_uncertain,-0.12148917595275857,0.0072957294064764965
0,random5,uncertain_to_control,-0.0026659652914325007,-0.0012245339949802363
0,random6,control_to_uncertain,0.1233423276256811,-0.01325699349790898
0,random6,uncertain_to_control,0.016019558228668396,0.000996810016827723
0,random7,control_to_uncertain,0.04014380304876406,-0.005360999331251136
0,random7,uncertain_to_control,0.048644597641414516,0.009107716856315394
0,random8,control_to_uncertain,-0.19834236723648124,0.026801225252600272
0,random8,uncertain_to_control,-0.11638096716898443,-0.013991589030857178
0,random9,control_to_uncertain,-0.07831086872822396,-0.0039461113815012164
0,random9,uncertain_to_control,0.015554052105630913,-0.007511999020148558
1,direction,control_to_uncertain,0.22713897299051375,0.40880963972224127
1,direction,uncertain_to_control,0.4910025734976035,0.7650144509396892
1,random0,control_to_uncertain,-0.009549374971372596,0.018304527567380213
1,random0,uncertain_to_control,0.01664800180113327,0.01348695748343309
1,random1,control_to_uncertain,-0.008927266642124853,0.018569660402412275
1,random1,uncertain_to_control,-0.004172391137706962,0.02578716865688794
1,random2,control_to_uncertain,-0.01906457881908959,-0.008560206667670144
1,random2,uncertain_to_control,0.00933210963550559,-0.00702224134377002
1,random3,control_to_uncertain,0.018297424975601575,-0.025768458920030733
1,random3,uncertain_to_control,0.01597463678640212,0.01623292180982915
1,random4,control_to_uncertain,-0.02219317542073499,0.0075472072090463915
1,random4,uncertain_to_control,0.01570744768122268,-0.006005427451655531
1,random5,control_to_uncertain,-0.018108635576114238,0.03811914301015817
