pair,layer,direction,logodds_rec,entropy_rec
13,8,control_to_uncertain,0.3034718526742452,-0.14057349449667378
13,9,control_to_uncertain,0.33847328667599513,-0.1299319301410335
13,10,control_to_uncertain,0.41930480043288926,0.3175523119187312
13,11,control_to_uncertain,0.46245088824084957,0.9176689445528802
13,12,control_to_uncertain,0.8171103856456425,0.9603239123142544
13,13,control_to_uncertain,0.8800851886664568,0.9652500102369365
13,14,control_to_uncertain,0.9886181712668621,0.969589415347927
13,15,control_to_uncertain,0.9934909764319572,0.9776273659691692
13,16,control_to_uncertain,1.0009958469964946,0.9863539290066206
13,17,control_to_uncertain,0.9875604829449018,0.9876102171939625
13,18,control_to_uncertain,0.9822653194518977,0.9788777877172641
13,19,control_to_uncertain,0.9896458351771832,0.9865524590881372
13,20,control_to_uncertain,0.991046003448326,0.9863922417436027
13,21,control_to_uncertain,1.000371944203888,0.9942401637315372
13,22,control_to_uncertain,1.0055110479752007,0.9884056085818653
13,23,control_to_uncertain,0.993158131182032,0.9867787765368868
13,24,control_to_uncertain,1.00018373147421,0.9936799481156469
13,25,control_to_uncertain,1.0002545353106127,0.9935906022459154
13,26,control_to_uncertain,0.9915745675308394,0.9936213228327722
13,27,control_to_uncertain,0.9924247737246067,0.9998259818571371
13,28,control_to_uncertain,0.9982148918841103,1.00033468035904
13,29,control_to_uncertain,0.9977268831635872,0.9998050973334178
13,30,control_to_uncertain,0.9998254550995007,1.0000015154968054
13,31,control_to_uncertain,1.0,1.0
13,0,uncertain_to_control,0.7573403664770723,1.1233055132444056
13,1,uncertain_to_control,0.7239032827436934,0.8180172663386492
13,2,uncertain_to_control,0.7365909493203616,0.8512015230214915
13,3,uncertain_to_control,0.7518651685456197,0.8890315302728016
13,4,uncertain_to_control,0.7633168768562201,0.9731168466027431
13,5,uncertain_to_control,0.7628664406620159,1.041234341055927
13,6,uncertain_to_control,0.8131960370017264,1.1029736863214152
13,7,uncertain_to_control,0.8001050154211203,1.0951553654081811
13,8,uncertain_to_control,0.8731862958726517,1.061097009277539
13,9,uncertain_to_control,0.9435598197190925,0.9693111701344428
13,10,uncertain_to_control,0.9696867434380416,0.9200333933365776
13,11,uncertain_to_control,0.9975510499021406,0.8894402255403411
13,12,uncertain_to_control,1.0005832073913827,0.861800145041844
13,13,uncertain_to_control,0.9793772903416621,0.9154189304440937
13,14,uncertain_to_control,1.0124462389383009,0.880563520767762
13,15,uncertain_to_control,0.9931411864347915,0.9862859858627419
13,16,uncertain_to_control,1.0196877797283688,1.0265634715678915
13,17,uncertain_to_control,1.0045650549457936,1.0608459256777683
13,18,uncertain_to_control,1.0227019841878902,1.0256181926572283
13,19,uncertain_to_control,1.0108312224752887,1.0286940840832044
13,20,uncertain_to_control,1.0121189672498647,1.0026592960202507
13,21,uncertain_to_control,1.0134820251241587,1.0039356767620133
13,22,uncertain_to_control,1.0104271252634138,1.003373124347823
13,23,uncertain_to_control,1.0170388255973795,0.977039930075173
13,24,uncertain_to_control,1.0019786143285903,1.0104563413138157
13,25,uncertain_to_control,1.0027912339921152,1.005577106463318
13,26,uncertain_to_control,0.9992461407988062,1.0211634533506422
13,27,uncertain_to_control,1.0051512031610776,0.9995830917175147
13,28,uncertain_to_control,1.0005231585681045,1.00345634956594
13,29,uncertain_to_control,1.0019085386962012,1.006666543341077
13,30,uncertain_to_control,1.0005229064974843,1.0039794795083907
13,31,uncertain_to_control,1.0,1.0
14,0,control_to_uncertain,-0.14053343687976286,0.7674783188481387
14,1,control_to_uncertain,0.40942990708449906,0.9698461685027614
14,2,control_to_uncertain,0.7133112062095303,1.0012533820318075
14,3,control_to_uncertain,0.8186369437583113,1.0154309101062773
14,4,control_to_uncertain,0.8973377416241012,1.0148084515747513
14,5,control_to_uncertain,0.886622399568566,1.0075621201209055
14,6,control_to_uncertain,0.9849589244650071,1.0087430747990356
14,7,control_to_uncertain,1.0056967955792586,1.0006953566455667
14,8,control_to_uncertain,0.9961602722248768,1.0019015754631957
14,9,control_to_uncertain,0.9665732078753828,0.9934715388702081
14,10,control_to_uncertain,0.9776574447948108,0.9874757343737439
14,11,control_to_uncertain,1.0078220103699207,0.996365965375244
14,12,control_to_uncertain,0.9676014187802696,1.0005915365498825
14,13,control_to_uncertain,0.9881030978044716,0.9993250429701778
14,14,control_to_uncertain,0.9774297340311723,0.9999818844437961
14,15,control_to_uncertain,0.9975763967256083,1.0008005715867718
14,16,control_to_uncertain,0.9890081153014908,1.0004237627870611
14,17,control_to_uncertain,1.000233621991137,1.000206620210581
14,18,control_to_uncertain,0.9984396072803192,1.0005152123465308
14,19,control_to_uncertain,1.0107864481254447,1.005107427384146
14,20,control_to_uncertain,1.010788418534611,0.9994044009625376
14,21,control_to_uncertain,1.0108592675946295,1.00011280813151
14,22,control_to_uncertain,1.0106959806437283,1.0004354446182993
14,23,control_to_uncertain,1.0107907316236322,1.000052062609071
14,24,control_to_uncertain,1.0107110585573478,1.0043354152594164
14,25,control_to_uncertain,1.0106959806437283,0.9963195867616711
14,26,control_to_uncertain,1.010712343606804,1.0004706295965664
14,27,control_to_uncertain,1.0000808724457768,0.9996831869932608
14,28,control_to_uncertain,1.0106958949737646,1.0004681711813355
14,29,control_to_uncertain,1.0000914098513176,1.000406937462964
14,30,control_to_uncertain,1.0000023130890212,0.9999954929054103
14,31,control_to_uncertain,1.0,1.0
14,0,uncertain_to_control,1.195906003772477,0.9669496235760905
14,1,uncertain_to_control,1.0334130635129268,0.9782540793586724
14,2,uncertain_to_control,1.0313859622482455,0.9934315329571092
14,3,uncertain_to_control,0.9954943167616925,0.9398634671153792
14,4,uncertain_to_control,1.0187463657195066,0.9641015582490584
14,5,uncertain_to_control,1.0251595549531054,0.9725527180339045
14,6,uncertain_to_control,1.040602379783088,0.9755934115273852
14,7,uncertain_to_control,1.0068972887812397,0.9777674874986753
14,8,uncertain_to_control,0.984060632060142,0.9684395278193352
14,9,uncertain_to_control,0.9862798696360162,0.9848989141938373
14,10,uncertain_to_control,0.9748761908392679,0.9866446331056314
14,11,uncertain_to_control,0.9703881127785103,1.0035166147852421
14,12,uncertain_to_control,0.9768750852683858,0.9980485413738599
14,13,uncertain_to_control,0.9895341717138769,1.0060886401836704
14,14,uncertain_to_control,0.9731886210584053,0.9727469502727023
14,15,uncertain_to_control,0.9862411468124027,0.9875835036258094
14,16,uncertain_to_control,0.9796751866159529,0.9942342665544386
14,17,uncertain_to_control,0.9875454720104448,0.9955687152643691
14,18,uncertain_to_control,1.0009698696595755,1.00457641841209
14,19,uncertain_to_control,1.011195822047208,0.9950937006221962
14,20,uncertain_to_control,1.0089933115317553,0.9832741283887129
14,21,uncertain_to_control,1.0182923577466314,1.0004038077783264
14,22,uncertain_to_control,1.0131130301658935,0.977712181873768
14,23,uncertain_to_control,1.0106861714328794,0.9969741616113179
14,24,uncertain_to_control,1.009827201541374,0.9833905979897155
14,25,uncertain_to_control,1.0095803221233473,1.0067431714443946
14,26,uncertain_to_control,1.0041334044108465,1.0141716304932515
14,27,uncertain_to_control,1.0034906440903466,1.019085810748249
14,28,uncertain_to_control,0.995055643712328,1.0131759897603694
14,29,uncertain_to_control,1.000518003435794,1.0125529122661434
14,30,uncertain_to_control,1.0023540178463386,1.0065748833322874
14,31,uncertain_to_control,1.0,1.0
15,0,control_to_uncertain,0.07145100870202296,-1.0
15,1,control_to_uncertain,0.1040917653521711,-1.0
15,2,control_to_uncertain,0.08640331315658775,-1.0
15,3,control_to_uncertain,0.08900349753521508,-1.0
15,4,control_to_uncertain,-0.038373149026951735,-1.0
15,5,control_to_uncertain,-0.038367816409276126,-1.0
15,6,control_to_uncertain,-0.005058631457104313,-1.0
15,7,control_to_uncertain,0.46597060518934064,0.6604995371671536
15,8,control_to_uncertain,0.769332387894953,1.202448115019764
15,9,control_to_uncertain,0.8148187095099549,1.0444783654651921
15,10,control_to_uncertain,0.8084662991925093,1.1079257868803003
15,11,control_to_uncertain,0.8977929165821927,1.0067466911963778
15,12,control_to_uncertain,0.9171253351243737,0.9884638268412109
15,13,control_to_uncertain,0.9424034630092739,0.953728963022363
15,14,control_to_uncertain,0.9612248328947633,1.0152053160026713
15,15,control_to_uncertain,0.9617275455054333,0.9937691611509196
15,16,control_to_uncertain,0.9869821363192135,0.9774974924515701
15,17,control_to_uncertain,0.9872789976287136,0.918088738851401
15,18,control_to_uncertain,0.993556530638659,0.9369390246732452
15,19,control_to_uncertain,0.9999969597949804,0.9608053742757762
15,20,control_to_uncertain,1.0061256208300922,0.9697785622013826
15,21,control_to_uncertain,1.006124247834277,0.960303058822316
15,22,control_to_uncertain,1.012395994647572,0.961542329222415
15,23,control_to_uncertain,0.9996829360377886,0.9823931745692045
15,24,control_to_uncertain,0.9936445985130995,0.9598142802626931
15,25,control_to_uncertain,0.9936054681323626,1.029731208857512
15,26,control_to_uncertain,0.9936439120151918,1.0302246608685788
15,27,control_to_uncertain,1.0063428483823031,1.0085496765326987
15,28,control_to_uncertain,1.0000839488869944,1.0057625267837114
15,29,control_to_uncertain,1.0063546169178632,0.9411772005187854
15,30,control_to_uncertain,0.9999881333933104,1.0051370900577317
15,31,control_to_uncertain,1.0,1.0
15,0,uncertain_to_control,1.0814083543804194,2.0
15,1,uncertain_to_control,1.1417742974840122,2.0
15,2,uncertain_to_control,1.1223593766039992,2.0
15,3,uncertain_to_control,1.1801867485161777,2.0
15,4,uncertain_to_control,1.1920157939631482,2.0
15,5,uncertain_to_control,1.089016148710942,2.0
15,6,uncertain_to_control,1.0156501173188148,0.24153654058876464
15,7,uncertain_to_control,1.0014490990119504,-0.2114571595986891
15,8,uncertain_to_control,0.9909096644023105,-0.2453012474569978
15,9,uncertain_to_control,1.0047744213233312,-0.02651377926869832
15,10,uncertain_to_control,1.0003470737278894,-0.013585401040149138
15,11,uncertain_to_control,1.0282244052801202,0.0999412756653061
15,12,uncertain_to_control,1.015284900431937,0.16031469410487612
15,13,uncertain_to_control,1.0211403352997983,0.24671085710454865
15,14,uncertain_to_control,1.0281352095876886,0.1256217301955243
15,15,uncertain_to_control,1.024060280596703,0.365877745088686
15,16,uncertain_to_control,1.0082299575771263,0.526487188941518
15,17,uncertain_to_control,1.014439478258648,0.656211242583716
15,18,uncertain_to_control,1.0117193528884387,0.5377951687470509
15,19,uncertain_to_control,1.0121401025524899,0.551776362778441
15,20,uncertain_to_control,1.0053895724841635,0.575583246740187
15,21,uncertain_to_control,1.0057605265321266,0.5712308130645207
15,22,uncertain_to_control,1.0113502376741568,0.4647001320169456
15,23,uncertain_to_control,0.9994019132157296,0.5765090735865549
15,24,uncertain_to_control,1.007560254350417,0.7382560999822086
15,25,uncertain_to_control,1.0073499653306297,0.7212408690427998
15,26,uncertain_to_control,1.0021342239237998,0.739053809797617
15,27,uncertain_to_control,1.0032907032026084,0.7211797918670342
15,28,uncertain_to_control,1.0009883853625603,0.7283058383978506
15,29,uncertain_to_control,1.0029751348251243,0.7258608175252496
15,30,uncertain_to_control,0.9999910264916355,1.123496921323573
15,31,uncertain_to_control,1.0,1.0
16,0,control_to_uncertain,0.06166931460219871,-0.017941394747628934
16,1,control_to_uncertain,0.8009510706018255,0.9904748585539818
16,2,control_to_uncertain,0.8969572273284645,0.9877391643562419
16,3,control_to_uncertain,0.951786969346367,0.993370946422299
16,4,control_to_uncertain,0.9641400342997549,0.9946065957337152
16,5,control_to_uncertain,0.9579793516984547,0.9954771155141974
16,6,control_to_uncertain,0.9606152718624501,0.9934170059362107
16,7,control_to_uncertain,0.9814475256561724,0.9937372900321985
16,8,control_to_uncertain,0.9910854991468004,0.9940966290984294
16,9,control_to_uncertain,1.0009487022296402,0.9947984768253367
16,10,control_to_uncertain,0.9988011872571686,0.9943579674589471
16,11,control_to_uncertain,1.0096580135629647,0.9923607729626854
16,12,control_to_uncertain,1.006658769490109,0.9981566947305318
16,13,control_to_uncertain,1.017506070255028,0.9976281929466881
16,14,control_to_uncertain,1.024622221863641,0.9978212377927584
16,15,control_to_uncertain,1.0174107627941222,0.9985404191703874
16,16,control_to_uncertain,1.0189656121467823,0.9989851495056155
16,17,control_to_uncertain,1.0174660421624904,0.9988184149459336
16,18,control_to_uncertain,1.0215859166699959,0.9995765915334424
16,19,control_to_uncertain,1.009822342156127,0.9993502696007026
16,20,control_to_uncertain,1.0046288402927257,0.9994444708054048
16,21,control_to_uncertain,1.0046288923448616,0.999434251783232
16,22,control_to_uncertain,0.9999737657234863,0.9995489507926435
16,23,control_to_uncertain,0.9989122665152643,0.9961610131150535
16,24,control_to_uncertain,0.9961080097436393,0.9994029436432785
16,25,control_to_uncertain,1.0003406812297264,0.9994546426483433
16,26,control_to_uncertain,1.000372328928378,0.9995929375655237
16,27,control_to_uncertain,1.0013819321570678,0.9997152072694167
16,28,control_to_uncertain,0.9957908560793577,0.9999133128746979
16,29,control_to_uncertain,0.9904732098717396,0.9999660970021541
16,30,control_to_uncertain,1.000032012063603,0.9999700915106673
16,31,control_to_uncertain,1.0,1.0
16,0,uncertain_to_control,0.9087045615759201,0.9736810829569275
16,1,uncertain_to_control,0.8858545848106922,1.0811940784927716
16,2,uncertain_to_control,0.8935371937886707,1.0870379626703177
16,3,uncertain_to_control,0.9228372370049566,1.0800537249442959
16,4,uncertain_to_control,0.9113185417646169,1.0785317102611494
16,5,uncertain_to_control,0.9307643869175806,1.052589321252044
16,6,uncertain_to_control,0.9260258207222937,1.0353872943038063
16,7,uncertain_to_control,0.9463148323992795,1.0267449644014748
16,8,uncertain_to_control,0.9664667387501996,1.002075685015906
16,9,uncertain_to_control,0.973377909047481,1.0049987342440465
16,10,uncertain_to_control,0.9779517562585862,1.0132495394064336
16,11,uncertain_to_control,1.005262184656774,0.9832764585565684
16,12,uncertain_to_control,0.9899817856563312,1.0022449766900927
16,13,uncertain_to_control,0.9940529653906649,0.9976393775705252
16,14,uncertain_to_control,0.9963096597182705,1.001289112819848
16,15,uncertain_to_control,1.0000550451337564,0.999668260785898
16,16,uncertain_to_control,1.0047405441764525,0.993096784745869
16,17,uncertain_to_control,1.008814560752195,0.9930206940766151
16,18,uncertain_to_control,1.010014648772357,0.9919105352381608
16,19,uncertain_to_control,1.0021154768828007,0.9983655603465404
16,20,uncertain_to_control,0.9971676090488995,1.000509787354195
16,21,uncertain_to_control,0.9994754446000659,0.9925697864069618
16,22,uncertain_to_control,1.0016010456233067,0.9922456965193985
16,23,uncertain_to_control,0.9999451110226514,0.9951182199327698
16,24,uncertain_to_control,0.999827733456107,0.9927329384901109
16,25,uncertain_to_control,0.9984155850341261,1.0024266481953883
16,26,uncertain_to_control,0.9982338710275599,1.0004588589432921
16,27,uncertain_to_control,0.9958236749510677,1.0012258045778364
16,28,uncertain_to_control,1.0010429946738952,1.0001995870332416
16,29,uncertain_to_control,1.0014853857772483,0.9984757710381186
16,30,uncertain_to_control,1.0024910070175388,0.9989563701726263
16,31,uncertain_to_control,1.0,1.0
17,0,control_to_uncertain,0.007737341862144304,0.0774545263958086
17,1,control_to_uncertain,0.25456893029521005,0.016244072452874955
17,2,control_to_uncertain,0.8969111872592146,1.0317897869123036
17,3,control_to_uncertain,0.9300991890257847,1.0043927596267044
17,4,control_to_uncertain,0.9511670195794859,1.0052766055455358
17,5,control_to_uncertain,0.9713700825603045,1.0138860491514434
17,6,control_to_uncertain,0.9841699124108696,0.9944519080322035
17,7,control_to_uncertain,0.9705522039602863,1.0237802191501941
17,8,control_to_uncertain,0.973962533528261,1.0398662809239978
17,9,control_to_uncertain,0.9885243702956439,1.039817436155611
17,10,control_to_uncertain,0.9820316694339317,1.0383873643769193
17,11,control_to_uncertain,0.977806767963602,1.0327937962454523
17,12,control_to_uncertain,0.974705746895044,1.0258025874120724
17,13,control_to_uncertain,0.9719410831127876,1.0151698178037298
17,14,control_to_uncertain,0.9786242497599007,1.0287169589002814
17,15,control_to_uncertain,0.9870331157834896,1.0144170832645438
17,16,control_to_uncertain,0.9912582156556792,1.0021854483607924
17,17,control_to_uncertain,1.0019155038223442,0.9995847038793347
17,18,control_to_uncertain,0.9961754734827317,0.9987925203368776
17,19,control_to_uncertain,1.0040609554001878,0.9997829231490153
17,20,control_to_uncertain,0.9837290634784105,1.005388479550208
17,21,control_to_uncertain,0.9901365838083184,0.9881318606630161
17,22,control_to_uncertain,1.006711405845157,1.0182499114337678
17,23,control_to_uncertain,0.9982765491779351,0.9985075925212881
17,24,control_to_uncertain,0.9933477179090613,0.999183278483972
17,25,control_to_uncertain,0.9933415013174545,1.0014848611436367
17,26,control_to_uncertain,0.9934454638919858,1.002023936974859
17,27,control_to_uncertain,0.9903177247063091,1.0049439558297981
17,28,control_to_uncertain,0.9916669234868518,1.0212348915188738
17,29,control_to_uncertain,0.9983645073357765,0.9997507893020644
17,30,control_to_uncertain,1.000004232573009,1.0000576625866149
17,31,control_to_uncertain,1.0,1.0
17,0,uncertain_to_control,1.1285787892804269,0.9693035564969008
17,1,uncertain_to_control,1.117819224955039,1.017240122631743
17,2,uncertain_to_control,1.1049531619502797,1.0509745191803894
17,3,uncertain_to_control,1.0740134169919024,1.0592430566864508
17,4,uncertain_to_control,1.0172900938083673,1.0488320865808032
17,5,uncertain_to_control,1.0110467840844144,1.0464200335017646
17,6,uncertain_to_control,1.0214055766530215,1.0493949738237947
17,7,uncertain_to_control,1.0232396695788974,1.0369184545673804
17,8,uncertain_to_control,1.0093675768770833,1.0692817629454077
17,9,uncertain_to_control,1.0027126824949908,1.0619721549152616
17,10,uncertain_to_control,0.9980509001293977,1.037421763742644
17,11,uncertain_to_control,0.9788583308874793,1.0724820695280675
17,12,uncertain_to_control,0.966202243184334,1.0681899387108793
17,13,uncertain_to_control,0.9692477778661034,1.0474081575518883
17,14,uncertain_to_control,0.9630331041439139,1.0387195352223786
17,15,uncertain_to_control,0.9808340496742705,1.0177353735761163
17,16,uncertain_to_control,0.9837600141685382,1.0245843414240723
17,17,uncertain_to_control,0.9831396115529667,1.025355289546602
17,18,uncertain_to_control,0.9839791820896557,1.0388538831045946
17,19,uncertain_to_control,0.9906615551293296,1.028274218558839
17,20,uncertain_to_control,0.994071091089865,1.0332563188832191
17,21,uncertain_to_control,1.0023918336207294,1.016558211355441
17,22,uncertain_to_control,0.986435198712028,1.0325899956601143
17,23,uncertain_to_control,0.9921048625253673,1.0163588692175216
17,24,uncertain_to_control,0.9927369708506665,1.017970911701968
17,25,uncertain_to_control,0.9925928318995272,1.0183097537057872
17,26,uncertain_to_control,0.9922818369843023,1.0161589986710193
17,27,uncertain_to_control,0.9937273929347511,1.0148308436977649
17,28,uncertain_to_control,0.9936228351546403,1.0151079939995242
17,29,uncertain_to_control,0.993621876212318,1.0135589642385952
17,30,uncertain_to_control,0.9998882997529368,0.999370665377702
17,31,uncertain_to_control,1.0,1.0
18,0,control_to_uncertain,0.9893967887940387,1.6020177843758048
18,1,control_to_uncertain,0.9018981897113372,1.4789001814969691
18,2,control_to_uncertain,0.8874379145616667,1.4050516400261082
18,3,control_to_uncertain,0.705273455885624,0.8181970964436737
18,4,control_to_uncertain,0.8052344884139949,0.8447660836238449
18,5,control_to_uncertain,0.8338157381291682,0.962857118393676
18,6,control_to_uncertain,0.7554076766734518,0.9112656114946178
18,7,control_to_uncertain,0.8534029402366189,0.9738731743000995
18,8,control_to_uncertain,0.9136298358374079,1.0312955485052682
18,9,control_to_uncertain,0.935056509175929,1.0016331873146638
18,10,control_to_uncertain,0.9964828708471579,1.0755987457016043
18,11,control_to_uncertain,1.0311781449472164,1.0932275746301179
18,12,control_to_uncertain,0.9721074081593953,1.0817197403146548
18,13,control_to_uncertain,0.9419295883790139,1.0993486790151348
18,14,control_to_uncertain,0.9680459484565719,1.0900827175674883
18,15,control_to_uncertain,0.9439421980390148,1.1103568313399843
18,16,control_to_uncertain,0.9703043585130607,1.0454378002400493
18,17,control_to_uncertain,0.9499984190132994,1.0252778493125092
18,18,control_to_uncertain,0.9905587460682582,1.007342207738177
18,19,control_to_uncertain,0.9901524007758703,1.0261810530512545
18,20,control_to_uncertain,0.984098263623598,1.0114610714578178
18,21,control_to_uncertain,1.0000423106469443,0.9901334761247071
18,22,control_to_uncertain,1.0401176507787921,1.0209072784741346
18,23,control_to_uncertain,1.0423305791548398,0.98790378794515
18,24,control_to_uncertain,1.0210511323715317,1.0137250084908616
18,25,control_to_uncertain,1.0184722667299424,1.0185055776233798
18,26,control_to_uncertain,1.0003490854875297,1.017466585962317
18,27,control_to_uncertain,1.0000536357665761,1.0126411200955807
18,28,control_to_uncertain,0.9997298279460646,0.9975911639714355
18,29,control_to_uncertain,1.0000507365359503,1.0122154244102557
18,30,control_to_uncertain,1.0000047112497668,1.0101943029666751
18,31,control_to_uncertain,1.0,1.0
18,0,uncertain_to_control,1.8926998369454575,0.4119142540435053
18,1,uncertain_to_control,1.848345232410028,0.78531325735796
18,2,uncertain_to_control,1.9048703541074985,0.7184955005568732
18,3,uncertain_to_control,1.9282320826867823,0.8066204351053383
18,4,uncertain_to_control,1.4791422553713003,0.9307242293294448
18,5,uncertain_to_control,1.5428089069076072,0.9456163333660453
18,6,uncertain_to_control,1.4800570532346762,0.914877987361734
18,7,uncertain_to_control,1.3707038724932867,0.8454068225911585
18,8,uncertain_to_control,1.3169650926290595,0.8504752138193246
18,9,uncertain_to_control,1.2958385802612586,0.8699077059261713
18,10,uncertain_to_control,1.2803951035256367,0.8647644502169862
18,11,uncertain_to_control,1.243601692462118,0.857382065939142
18,12,uncertain_to_control,1.2276231264741342,0.8739110895372607
18,13,uncertain_to_control,1.1861306967730023,0.9089445930390961
18,14,uncertain_to_control,1.1721672772718168,0.8667803026061841
18,15,uncertain_to_control,1.142870551798787,0.8505814730827064
18,16,uncertain_to_control,1.1022460792662336,0.8882986816167303
18,17,uncertain_to_control,1.0761914184404295,0.8624908532509078
18,18,uncertain_to_control,1.0344742983658033,0.9583305615911841
18,19,uncertain_to_control,1.0586211748389183,0.9951252465203934
18,20,uncertain_to_control,1.0458133705449584,0.9821888398354562
18,21,uncertain_to_control,1.0236813687557706,1.0123888641170151
18,22,uncertain_to_control,1.0081758303645665,0.9914933312432751
18,23,uncertain_to_control,1.0081260904391438,0.9991196288302457
18,24,uncertain_to_control,1.0016968653246672,1.0004516018693728
18,25,uncertain_to_control,1.017024463436217,0.9922720535722322
18,26,uncertain_to_control,1.0263283663170648,0.9969285803828275
18,27,uncertain_to_control,1.0075770486393956,0.9937790031256469
18,28,uncertain_to_control,1.0053585030040106,0.9974049907165848
18,29,uncertain_to_control,0.9843005755606998,1.0052642244160515
18,30,uncertain_to_control,0.9988732864980746,1.0023346301793432
18,31,uncertain_to_control,1.0,1.0
19,0,control_to_uncertain,-0.1668050660923897,0.7811371102320123
19,1,control_to_uncertain,0.9023446497135437,1.0349887665608022
19,2,control_to_uncertain,0.8917467820818269,1.0161929800846332
19,3,control_to_uncertain,0.9789628313365901,0.977695444902196
19,4,control_to_uncertain,1.030198887971487,0.9830334440537388
19,5,control_to_uncertain,1.0288048276637796,0.983516424434157
19,6,control_to_uncertain,1.036860368693124,0.9840856624425312
19,7,control_to_uncertain,1.0421766112055344,0.9847627887179947
19,8,control_to_uncertain,1.018637415215007,0.9848560279931639
19,9,control_to_uncertain,0.9956930281096389,0.9864165819856234
19,10,control_to_uncertain,0.9955946473723978,0.9823139292059102
19,11,control_to_uncertain,0.9971751575906842,0.9911972804988037
19,12,control_to_uncertain,0.9862534226763706,0.9961827999702906
19,13,control_to_uncertain,0.999205904359403,0.993161024617818
19,14,control_to_uncertain,1.0100325203577103,0.9939872277621212
19,15,control_to_uncertain,1.00961795340078,1.0048478033634023
19,16,control_to_uncertain,1.0030121340802132,0.9977686624338976
19,17,control_to_uncertain,1.0027734950298788,0.9964056672399202
19,18,control_to_uncertain,0.9934801454519743,0.9945676395228431
19,19,control_to_uncertain,1.0059037912148212,0.9952080653983362
19,20,control_to_uncertain,1.001548523326178,1.002320322400001
19,21,control_to_uncertain,1.0050350945659847,1.0007427662264936
19,22,control_to_uncertain,1.003034440728657,1.000519166507268
19,23,control_to_uncertain,1.0030343355086173,0.9997689511125426
19,24,control_to_uncertain,0.9930949348861566,0.9978309674016607
19,25,control_to_uncertain,1.016561108169042,1.0018627128268662
19,26,control_to_uncertain,0.9947440485704121,1.001871969743037
19,27,control_to_uncertain,1.002765287866772,1.0011232036634699
19,28,control_to_uncertain,0.9998608991073448,1.0005468593356108
19,29,control_to_uncertain,1.0002536855160302,1.0000509909591098
19,30,control_to_uncertain,1.0002514758951937,0.9997398089690417
19,31,control_to_uncertain,1.0,1.0
19,0,uncertain_to_control,1.1059550018082065,1.0908152721912046
19,1,uncertain_to_control,1.024127323403157,1.0631198257306052
19,2,uncertain_to_control,0.9965709841219803,1.1037193509972956
19,3,uncertain_to_control,0.992412688147899,1.1062267597249593
19,4,uncertain_to_control,0.9966418498188059,1.0898418310940687
19,5,uncertain_to_control,1.0127365701613014,1.0520468085784123
19,6,uncertain_to_control,1.0110765135929034,1.024996541123663
19,7,uncertain_to_control,1.0133486351329923,1.0090433525695377
19,8,uncertain_to_control,1.0173038564302017,1.007263406547021
19,9,uncertain_to_control,1.0333059831376468,1.0257261232574284
19,10,uncertain_to_control,1.0285026357093878,1.0352010912314593
19,11,uncertain_to_control,1.0369298139194119,1.0556236560523915
19,12,uncertain_to_control,1.0169791473872865,1.0656717424592521
19,13,uncertain_to_control,1.0234839554696165,1.0585386184361179
19,14,uncertain_to_control,1.0411566081394223,1.0449879892291885
19,15,uncertain_to_control,1.036645509371791,1.0454990208707304
19,16,uncertain_to_control,0.9931919477628799,1.019633888030399
19,17,uncertain_to_control,1.0024238488375237,1.007325742682852
19,18,uncertain_to_control,1.0125298127830353,0.9930421651908223
19,19,uncertain_to_control,0.9968074135514783,0.9865706769133976
19,20,uncertain_to_control,0.9978009011675532,0.9962540969256473
19,21,uncertain_to_control,1.0099730184251865,0.9893369052770313
19,22,uncertain_to_control,1.0094102490421557,0.9889899423449963
19,23,uncertain_to_control,0.9973922265328534,1.005822444431153
19,24,uncertain_to_control,0.9967020882916086,1.0021974734603123
19,25,uncertain_to_control,0.9968099388324343,1.0036537702655945
19,26,uncertain_to_control,0.9967924196958026,1.0070571986096923
19,27,uncertain_to_control,1.0017658027084269,1.0056518927635196
19,28,uncertain_to_control,1.0003397028985912,1.0031771481710312
19,29,uncertain_to_control,0.9999137721773593,0.9988744587314365
19,30,uncertain_to_control,1.0090932736721678,1.0000650789258074
19,31,uncertain_to_control,1.0,1.0
20,0,control_to_uncertain,1.1178108686576502,1.0028175444405605
20,1,control_to_uncertain,0.9730169507955331,1.0027400282696113
20,2,control_to_uncertain,0.9391633075906594,0.9953589647419508
20,3,control_to_uncertain,0.9427076580985945,0.9955945845409138
20,4,control_to_uncertain,0.9446086978758429,1.0012908415941433
20,5,control_to_uncertain,0.9637992904013882,1.0035331251310406
20,6,control_to_uncertain,0.9190100409511904,1.0023995726624089
20,7,control_to_uncertain,0.9520985254954761,1.0046168963657085
20,8,control_to_uncertain,0.953741687550624,1.0068081463308025
20,9,control_to_uncertain,0.970380190114385,1.003275111342331
20,10,control_to_uncertain,0.9983140193896691,1.0017355406441288
20,11,control_to_uncertain,0.9930703074729084,1.0024905812443743
20,12,control_to_uncertain,0.9905249822481407,0.9979042110159255
20,13,control_to_uncertain,0.9730395494774352,1.0014729617781533
20,14,control_to_uncertain,0.9566885854057712,0.9969814344102479
20,15,control_to_uncertain,0.9604532730622523,0.9959713128741766
20,16,control_to_uncertain,0.9775286586968649,1.0000540147153496
20,17,control_to_uncertain,0.9882689052841666,0.996371079072682
20,18,control_to_uncertain,0.9823051577328527,0.9971692206986218
20,19,control_to_uncertain,0.977653546149482,0.9965992814259323
20,20,control_to_uncertain,1.000240928710674,0.9996458040897156
