pair,layer,direction,logodds_rec,entropy_rec
10,10,control_to_uncertain,1.0,1.0
10,11,control_to_uncertain,1.0,1.0
10,12,control_to_uncertain,1.0,1.0
10,13,control_to_uncertain,1.0,1.0
10,14,control_to_uncertain,1.0,1.0
10,15,control_to_uncertain,1.0,1.0
10,16,control_to_uncertain,1.0,1.0
10,17,control_to_uncertain,1.0,1.0
10,18,control_to_uncertain,1.0,1.0
10,19,control_to_uncertain,1.0,1.0
10,20,control_to_uncertain,1.0,1.0
10,21,control_to_uncertain,1.0,1.0
10,22,control_to_uncertain,1.0,1.0
10,23,control_to_uncertain,1.0,1.0
10,24,control_to_uncertain,1.0,1.0
10,25,control_to_uncertain,1.0,1.0
10,26,control_to_uncertain,1.0,1.0
10,27,control_to_uncertain,1.0,1.0
10,28,control_to_uncertain,1.0,1.0
10,29,control_to_uncertain,1.0,1.0
10,30,control_to_uncertain,1.0,1.0
10,31,control_to_uncertain,1.0,1.0
10,0,uncertain_to_control,1.0,1.0
10,1,uncertain_to_control,1.0,1.0
10,2,uncertain_to_control,1.0,1.0
10,3,uncertain_to_control,1.0,1.0
10,4,uncertain_to_control,1.0,1.0
10,5,uncertain_to_control,1.0,1.0
10,6,uncertain_to_control,1.0,1.0
10,7,uncertain_to_control,1.0,1.0
10,8,uncertain_to_control,1.0,1.0
10,9,uncertain_to_control,1.0,1.0
10,10,uncertain_to_control,1.0,1.0
10,11,uncertain_to_control,1.0,1.0
10,12,uncertain_to_control,1.0,1.0
10,13,uncertain_to_control,1.0,1.0
10,14,uncertain_to_control,1.0,1.0
10,15,uncertain_to_control,1.0,1.0
10,16,uncertain_to_control,1.0,1.0
10,17,uncertain_to_control,1.0,1.0
10,18,uncertain_to_control,1.0,1.0
10,19,uncertain_to_control,1.0,1.0
10,20,uncertain_to_control,1.0,1.0
10,21,uncertain_to_control,1.0,1.0
10,22,uncertain_to_control,1.0,1.0
10,23,uncertain_to_control,1.0,1.0
10,24,uncertain_to_control,1.0,1.0
10,25,uncertain_to_control,1.0,1.0
10,26,uncertain_to_control,1.0,1.0
10,27,uncertain_to_control,1.0,1.0
10,28,uncertain_to_control,1.0,1.0
10,29,uncertain_to_control,1.0,1.0
10,30,uncertain_to_control,1.0,1.0
10,31,uncertain_to_control,1.0,1.0
11,0,control_to_uncertain,1.0,1.0
11,1,control_to_uncertain,1.0,1.0
11,2,control_to_uncertain,1.0,1.0
11,3,control_to_uncertain,1.0,1.0
11,4,control_to_uncertain,1.0,1.0
11,5,control_to_uncertain,1.0,1.0
11,6,control_to_uncertain,1.0,1.0
11,7,control_to_uncertain,1.0,1.0
11,8,control_to_uncertain,1.0,1.0
11,9,control_to_uncertain,1.0,1.0
11,10,control_to_uncertain,1.0,1.0
11,11,control_to_uncertain,1.0,1.0
11,12,control_to_uncertain,1.0,1.0
11,13,control_to_uncertain,1.0,1.0
11,14,control_to_uncertain,1.0,1.0
11,15,control_to_uncertain,1.0,1.0
11,16,control_to_uncertain,1.0,1.0
11,17,control_to_uncertain,1.0,1.0
11,18,control_to_uncertain,1.0,1.0
11,19,control_to_uncertain,1.0,1.0
11,20,control_to_uncertain,1.0,1.0
11,21,control_to_uncertain,1.0,1.0
11,22,control_to_uncertain,1.0,1.0
11,23,control_to_uncertain,1.0,1.0
11,24,control_to_uncertain,1.0,1.0
11,25,control_to_uncertain,1.0,1.0
11,26,control_to_uncertain,1.0,1.0
11,27,control_to_uncertain,1.0,1.0
11,28,control_to_uncertain,1.0,1.0
11,29,control_to_uncertain,1.0,1.0
11,30,control_to_uncertain,1.0,1.0
11,31,control_to_uncertain,1.0,1.0
11,0,uncertain_to_control,1.0,1.0
11,1,uncertain_to_control,1.0,1.0
11,2,uncertain_to_control,1.0,1.0
11,3,uncertain_to_control,1.0,1.0
11,4,uncertain_to_control,1.0,1.0
11,5,uncertain_to_control,1.0,1.0
11,6,uncertain_to_control,1.0,1.0
11,7,uncertain_to_control,1.0,1.0
11,8,uncertain_to_control,1.0,1.0
11,9,uncertain_to_control,1.0,1.0
11,10,uncertain_to_control,1.0,1.0
11,11,uncertain_to_control,1.0,1.0
11,12,uncertain_to_control,1.0,1.0
11,13,uncertain_to_control,1.0,1.0
11,14,uncertain_to_control,1.0,1.0
11,15,uncertain_to_control,1.0,1.0
11,16,uncertain_to_control,1.0,1.0
11,17,uncertain_to_control,1.0,1.0
11,18,uncertain_to_control,1.0,1.0
11,19,uncertain_to_control,1.0,1.0
11,20,uncertain_to_control,1.0,1.0
11,21,uncertain_to_control,1.0,1.0
11,22,uncertain_to_control,1.0,1.0
11,23,uncertain_to_control,1.0,1.0
11,24,uncertain_to_control,1.0,1.0
11,25,uncertain_to_control,1.0,1.0
11,26,uncertain_to_control,1.0,1.0
11,27,uncertain_to_control,1.0,1.0
11,28,uncertain_to_control,1.0,1.0
11,29,uncertain_to_control,1.0,1.0
11,30,uncertain_to_control,1.0,1.0
11,31,uncertain_to_control,1.0,1.0
12,0,control_to_uncertain,1.0,1.0
12,1,control_to_uncertain,1.0,1.0
12,2,control_to_uncertain,1.0,1.0
12,3,control_to_uncertain,1.0,1.0
12,4,control_to_uncertain,1.0,1.0
12,5,control_to_uncertain,1.0,1.0
12,6,control_to_uncertain,1.0,1.0
12,7,control_to_uncertain,1.0,1.0
12,8,control_to_uncertain,1.0,1.0
12,9,control_to_uncertain,1.0,1.0
12,10,control_to_uncertain,1.0,1.0
12,11,control_to_uncertain,1.0,1.0
12,12,control_to_uncertain,1.0,1.0
12,13,control_to_uncertain,1.0,1.0
12,14,control_to_uncertain,1.0,1.0
12,15,control_to_uncertain,1.0,1.0
12,16,control_to_uncertain,1.0,1.0
12,17,control_to_uncertain,1.0,1.0
12,18,control_to_uncertain,1.0,1.0
12,19,control_to_uncertain,1.0,1.0
12,20,control_to_uncertain,1.0,1.0
12,21,control_to_uncertain,1.0,1.0
12,22,control_to_uncertain,1.0,1.0
12,23,control_to_uncertain,1.0,1.0
12,24,control_to_uncertain,1.0,1.0
12,25,control_to_uncertain,1.0,1.0
12,26,control_to_uncertain,1.0,1.0
12,27,control_to_uncertain,1.0,1.0
12,28,control_to_uncertain,1.0,1.0
12,29,control_to_uncertain,1.0,1.0
12,30,control_to_uncertain,1.0,1.0
12,31,control_to_uncertain,1.0,1.0
12,0,uncertain_to_control,1.0,1.0
12,1,uncertain_to_control,1.0,1.0
12,2,uncertain_to_control,1.0,1.0
12,3,uncertain_to_control,1.0,1.0
12,4,uncertain_to_control,1.0,1.0
12,5,uncertain_to_control,1.0,1.0
12,6,uncertain_to_control,1.0,1.0
12,7,uncertain_to_control,1.0,1.0
12,8,uncertain_to_control,1.0,1.0
12,9,uncertain_to_control,1.0,1.0
12,10,uncertain_to_control,1.0,1.0
12,11,uncertain_to_control,1.0,1.0
12,12,uncertain_to_control,1.0,1.0
12,13,uncertain_to_control,1.0,1.0
12,14,uncertain_to_control,1.0,1.0
12,15,uncertain_to_control,1.0,1.0
12,16,uncertain_to_control,1.0,1.0
12,17,uncertain_to_control,1.0,1.0
12,18,uncertain_to_control,1.0,1.0
12,19,uncertain_to_control,1.0,1.0
12,20,uncertain_to_control,1.0,1.0
12,21,uncertain_to_control,1.0,1.0
12,22,uncertain_to_control,1.0,1.0
12,23,uncertain_to_control,1.0,1.0
12,24,uncertain_to_control,1.0,1.0
12,25,uncertain_to_control,1.0,1.0
12,26,uncertain_to_control,1.0,1.0
12,27,uncertain_to_control,1.0,1.0
12,28,uncertain_to_control,1.0,1.0
12,29,uncertain_to_control,1.0,1.0
12,30,uncertain_to_control,1.0,1.0
12,31,uncertain_to_control,1.0,1.0
13,0,control_to_uncertain,1.0,1.0
13,1,control_to_uncertain,1.0,1.0
13,2,control_to_uncertain,1.0,1.0
13,3,control_to_uncertain,1.0,1.0
13,4,control_to_uncertain,1.0,1.0
13,5,control_to_uncertain,1.0,1.0
13,6,control_to_uncertain,1.0,1.0
13,7,control_to_uncertain,1.0,1.0
13,8,control_to_uncertain,1.0,1.0
13,9,control_to_uncertain,1.0,1.0
13,10,control_to_uncertain,1.0,1.0
13,11,control_to_uncertain,1.0,1.0
13,12,control_to_uncertain,1.0,1.0
13,13,control_to_uncertain,1.0,1.0
13,14,control_to_uncertain,1.0,1.0
13,15,control_to_uncertain,1.0,1.0
13,16,control_to_uncertain,1.0,1.0
13,17,control_to_uncertain,1.0,1.0
13,18,control_to_uncertain,1.0,1.0
13,19,control_to_uncertain,1.0,1.0
13,20,control_to_uncertain,1.0,1.0
13,21,control_to_uncertain,1.0,1.0
13,22,control_to_uncertain,1.0,1.0
13,23,control_to_uncertain,1.0,1.0
13,24,control_to_uncertain,1.0,1.0
13,25,control_to_uncertain,1.0,1.0
13,26,control_to_uncertain,1.0,1.0
13,27,control_to_uncertain,1.0,1.0
13,28,control_to_uncertain,1.0,1.0
13,29,control_to_uncertain,1.0,1.0
13,30,control_to_uncertain,1.0,1.0
13,31,control_to_uncertain,1.0,1.0
13,0,uncertain_to_control,1.0,1.0
13,1,uncertain_to_control,1.0,1.0
13,2,uncertain_to_control,1.0,1.0
13,3,uncertain_to_control,1.0,1.0
13,4,uncertain_to_control,1.0,1.0
13,5,uncertain_to_control,1.0,1.0
13,6,uncertain_to_control,1.0,1.0
13,7,uncertain_to_control,1.0,1.0
13,8,uncertain_to_control,1.0,1.0
13,9,uncertain_to_control,1.0,1.0
13,10,uncertain_to_control,1.0,1.0
13,11,uncertain_to_control,1.0,1.0
13,12,uncertain_to_control,1.0,1.0
13,13,uncertain_to_control,1.0,1.0
13,14,uncertain_to_control,1.0,1.0
13,15,uncertain_to_control,1.0,1.0
13,16,uncertain_to_control,1.0,1.0
13,17,uncertain_to_control,1.0,1.0
13,18,uncertain_to_control,1.0,1.0
13,19,uncertain_to_control,1.0,1.0
13,20,uncertain_to_control,1.0,1.0
13,21,uncertain_to_control,1.0,1.0
13,22,uncertain_to_control,1.0,1.0
13,23,uncertain_to_control,1.0,1.0
13,24,uncertain_to_control,1.0,1.0
13,25,uncertain_to_control,1.0,1.0
13,26,uncertain_to_control,1.0,1.0
13,27,uncertain_to_control,1.0,1.0
13,28,uncertain_to_control,1.0,1.0
13,29,uncertain_to_control,1.0,1.0
13,30,uncertain_to_control,1.0,1.0
13,31,uncertain_to_control,1.0,1.0
14,0,control_to_uncertain,1.0,1.0
14,1,control_to_uncertain,1.0,1.0
14,2,control_to_uncertain,1.0,1.0
14,3,control_to_uncertain,1.0,1.0
14,4,control_to_uncertain,1.0,1.0
14,5,control_to_uncertain,1.0,1.0
14,6,control_to_uncertain,1.0,1.0
14,7,control_to_uncertain,1.0,1.0
14,8,control_to_uncertain,1.0,1.0
14,9,control_to_uncertain,1.0,1.0
14,10,control_to_uncertain,1.0,1.0
14,11,control_to_uncertain,1.0,1.0
14,12,control_to_uncertain,1.0,1.0
14,13,control_to_uncertain,1.0,1.0
14,14,control_to_uncertain,1.0,1.0
14,15,control_to_uncertain,1.0,1.0
14,16,control_to_uncertain,1.0,1.0
14,17,control_to_uncertain,1.0,1.0
14,18,control_to_uncertain,1.0,1.0
14,19,control_to_uncertain,1.0,1.0
14,20,control_to_uncertain,1.0,1.0
14,21,control_to_uncertain,1.0,1.0
14,22,control_to_uncertain,1.0,1.0
14,23,control_to_uncertain,1.0,1.0
14,24,control_to_uncertain,1.0,1.0
14,25,control_to_uncertain,1.0,1.0
14,26,control_to_uncertain,1.0,1.0
14,27,control_to_uncertain,1.0,1.0
14,28,control_to_uncertain,1.0,1.0
14,29,control_to_uncertain,1.0,1.0
14,30,control_to_uncertain,1.0,1.0
14,31,control_to_uncertain,1.0,1.0
14,0,uncertain_to_control,1.0,1.0
14,1,uncertain_to_control,1.0,1.0
14,2,uncertain_to_control,1.0,1.0
14,3,uncertain_to_control,1.0,1.0
14,4,uncertain_to_control,1.0,1.0
14,5,uncertain_to_control,1.0,1.0
14,6,uncertain_to_control,1.0,1.0
14,7,uncertain_to_control,1.0,1.0
14,8,uncertain_to_control,1.0,1.0
14,9,uncertain_to_control,1.0,1.0
14,10,uncertain_to_control,1.0,1.0
14,11,uncertain_to_control,1.0,1.0
14,12,uncertain_to_control,1.0,1.0
14,13,uncertain_to_control,1.0,1.0
14,14,uncertain_to_control,1.0,1.0
14,15,uncertain_to_control,1.0,1.0
14,16,uncertain_to_control,1.0,1.0
14,17,uncertain_to_control,1.0,1.0
14,18,uncertain_to_control,1.0,1.0
14,19,uncertain_to_control,1.0,1.0
14,20,uncertain_to_control,1.0,1.0
14,21,uncertain_to_control,1.0,1.0
14,22,uncertain_to_control,1.0,1.0
14,23,uncertain_to_control,1.0,1.0
14,24,uncertain_to_control,1.0,1.0
14,25,uncertain_to_control,1.0,1.0
14,26,uncertain_to_control,1.0,1.0
14,27,uncertain_to_control,1.0,1.0
14,28,uncertain_to_control,1.0,1.0
14,29,uncertain_to_control,1.0,1.0
14,30,uncertain_to_control,1.0,1.0
14,31,uncertain_to_control,1.0,1.0
15,0,control_to_uncertain,1.0,1.0
15,1,control_to_uncertain,1.0,1.0
15,2,control_to_uncertain,1.0,1.0
15,3,control_to_uncertain,1.0,1.0
15,4,control_to_uncertain,1.0,1.0
15,5,control_to_uncertain,1.0,1.0
15,6,control_to_uncertain,1.0,1.0
15,7,control_to_uncertain,1.0,1.0
15,8,control_to_uncertain,1.0,1.0
15,9,control_to_uncertain,1.0,1.0
15,10,control_to_uncertain,1.0,1.0
15,11,control_to_uncertain,1.0,1.0
15,12,control_to_uncertain,1.0,1.0
15,13,control_to_uncertain,1.0,1.0
15,14,control_to_uncertain,1.0,1.0
15,15,control_to_uncertain,1.0,1.0
15,16,control_to_uncertain,1.0,1.0
15,17,control_to_uncertain,1.0,1.0
15,18,control_to_uncertain,1.0,1.0
15,19,control_to_uncertain,1.0,1.0
15,20,control_to_uncertain,1.0,1.0
15,21,control_to_uncertain,1.0,1.0
15,22,control_to_uncertain,1.0,1.0
15,23,control_to_uncertain,1.0,1.0
15,24,control_to_uncertain,1.0,1.0
15,25,control_to_uncertain,1.0,1.0
15,26,control_to_uncertain,1.0,1.0
15,27,control_to_uncertain,1.0,1.0
15,28,control_to_uncertain,1.0,1.0
15,29,control_to_uncertain,1.0,1.0
15,30,control_to_uncertain,1.0,1.0
15,31,control_to_uncertain,1.0,1.0
15,0,uncertain_to_control,1.0,1.0
15,1,uncertain_to_control,1.0,1.0
15,2,uncertain_to_control,1.0,1.0
15,3,uncertain_to_control,1.0,1.0
15,4,uncertain_to_control,1.0,1.0
15,5,uncertain_to_control,1.0,1.0
15,6,uncertain_to_control,1.0,1.0
15,7,uncertain_to_control,1.0,1.0
15,8,uncertain_to_control,1.0,1.0
15,9,uncertain_to_control,1.0,1.0
15,10,uncertain_to_control,1.0,1.0
15,11,uncertain_to_control,1.0,1.0
15,12,uncertain_to_control,1.0,1.0
15,13,uncertain_to_control,1.0,1.0
15,14,uncertain_to_control,1.0,1.0
15,15,uncertain_to_control,1.0,1.0
15,16,uncertain_to_control,1.0,1.0
15,17,uncertain_to_control,1.0,1.0
15,18,uncertain_to_control,1.0,1.0
15,19,uncertain_to_control,1.0,1.0
15,20,uncertain_to_control,1.0,1.0
15,21,uncertain_to_control,1.0,1.0
15,22,uncertain_to_control,1.0,1.0
15,23,uncertain_to_control,1.0,1.0
15,24,uncertain_to_control,1.0,1.0
15,25,uncertain_to_control,1.0,1.0
15,26,uncertain_to_control,1.0,1.0
15,27,uncertain_to_control,1.0,1.0
15,28,uncertain_to_control,1.0,1.0
15,29,uncertain_to_control,1.0,1.0
15,30,uncertain_to_control,1.0,1.0
15,31,uncertain_to_control,1.0,1.0
16,0,control_to_uncertain,1.0,1.0
16,1,control_to_uncertain,1.0,1.0
16,2,control_to_uncertain,1.0,1.0
16,3,control_to_uncertain,1.0,1.0
16,4,control_to_uncertain,1.0,1.0
16,5,control_to_uncertain,1.0,1.0
16,6,control_to_uncertain,1.0,1.0
16,7,control_to_uncertain,1.0,1.0
16,8,control_to_uncertain,1.0,1.0
16,9,control_to_uncertain,1.0,1.0
16,10,control_to_uncertain,1.0,1.0
16,11,control_to_uncertain,1.0,1.0
16,12,control_to_uncertain,1.0,1.0
16,13,control_to_uncertain,1.0,1.0
16,14,control_to_uncertain,1.0,1.0
16,15,control_to_uncertain,1.0,1.0
16,16,control_to_uncertain,1.0,1.0
16,17,control_to_uncertain,1.0,1.0
16,18,control_to_uncertain,1.0,1.0
16,19,control_to_uncertain,1.0,1.0
16,20,control_to_uncertain,1.0,1.0
16,21,control_to_uncertain,1.0,1.0
16,22,control_to_uncertain,1.0,1.0
16,23,control_to_uncertain,1.0,1.0
16,24,control_to_uncertain,1.0,1.0
16,25,control_to_uncertain,1.0,1.0
16,26,control_to_uncertain,1.0,1.0
16,27,control_to_uncertain,1.0,1.0
16,28,control_to_uncertain,1.0,1.0
16,29,control_to_uncertain,1.0,1.0
16,30,control_to_uncertain,1.0,1.0
16,31,control_to_uncertain,1.0,1.0
16,0,uncertain_to_control,1.0,1.0
16,1,uncertain_to_control,1.0,1.0
16,2,uncertain_to_control,1.0,1.0
16,3,uncertain_to_control,1.0,1.0
16,4,uncertain_to_control,1.0,1.0
16,5,uncertain_to_control,1.0,1.0
16,6,uncertain_to_control,1.0,1.0
16,7,uncertain_to_control,1.0,1.0
16,8,uncertain_to_control,1.0,1.0
16,9,uncertain_to_control,1.0,1.0
16,10,uncertain_to_control,1.0,1.0
16,11,uncertain_to_control,1.0,1.0
16,12,uncertain_to_control,1.0,1.0
16,13,uncertain_to_control,1.0,1.0
16,14,uncertain_to_control,1.0,1.0
16,15,uncertain_to_control,1.0,1.0
16,16,uncertain_to_control,1.0,1.0
16,17,uncertain_to_control,1.0,1.0
16,18,uncertain_to_control,1.0,1.0
16,19,uncertain_to_control,1.0,1.0
16,20,uncertain_to_control,1.0,1.0
16,21,uncertain_to_control,1.0,1.0
16,22,uncertain_to_control,1.0,1.0
16,23,uncertain_to_control,1.0,1.0
16,24,uncertain_to_control,1.0,1.0
16,25,uncertain_to_control,1.0,1.0
16,26,uncertain_to_control,1.0,1.0
16,27,uncertain_to_control,1.0,1.0
16,28,uncertain_to_control,1.0,1.0
16,29,uncertain_to_control,1.0,1.0
16,30,uncertain_to_control,1.0,1.0
16,31,uncertain_to_control,1.0,1.0
17,0,control_to_uncertain,1.0,1.0
17,1,control_to_uncertain,1.0,1.0
17,2,control_to_uncertain,1.0,1.0
17,3,control_to_uncertain,1.0,1.0
17,4,control_to_uncertain,1.0,1.0
17,5,control_to_uncertain,1.0,1.0
17,6,control_to_uncertain,1.0,1.0
17,7,control_to_uncertain,1.0,1.0
17,8,control_to_uncertain,1.0,1.0
17,9,control_to_uncertain,1.0,1.0
17,10,control_to_uncertain,1.0,1.0
17,11,control_to_uncertain,1.0,1.0
17,12,control_to_uncertain,1.0,1.0
17,13,control_to_uncertain,1.0,1.0
17,14,control_to_uncertain,1.0,1.0
17,15,control_to_uncertain,1.0,1.0
17,16,control_to_uncertain,1.0,1.0
17,17,control_to_uncertain,1.0,1.0
17,18,control_to_uncertain,1.0,1.0
17,19,control_to_uncertain,1.0,1.0
17,20,control_to_uncertain,1.0,1.0
17,21,control_to_uncertain,1.0,1.0
17,22,control_to_uncertain,1.0,1.0
17,23,control_to_uncertain,1.0,1.0
17,24,control_to_uncertain,1.0,1.0
17,25,control_to_uncertain,1.0,1.0
17,26,control_to_uncertain,1.0,1.0
17,27,control_to_uncertain,1.0,1.0
17,28,control_to_uncertain,1.0,1.0
17,29,control_to_uncertain,1.0,1.0
17,30,control_to_uncertain,1.0,1.0
17,31,control_to_uncertain,1.0,1.0
17,0,uncertain_to_control,1.0,1.0
17,1,uncertain_to_control,1.0,1.0
17,2,uncertain_to_control,1.0,1.0
17,3,uncertain_to_control,1.0,1.0
17,4,uncertain_to_control,1.0,1.0
17,5,uncertain_to_control,1.0,1.0
17,6,uncertain_to_control,1.0,1.0
17,7,uncertain_to_control,1.0,1.0
17,8,uncertain_to_control,1.0,1.0
17,9,uncertain_to_control,1.0,1.0
17,10,uncertain_to_control,1.0,1.0
17,11,uncertain_to_control,1.0,1.0
17,12,uncertain_to_control,1.0,1.0
17,13,uncertain_to_control,1.0,1.0
17,14,uncertain_to_control,1.0,1.0
17,15,uncertain_to_control,1.0,1.0
17,16,uncertain_to_control,1.0,1.0
17,17,uncertain_to_control,1.0,1.0
17,18,uncertain_to_control,1.0,1.0
17,19,uncertain_to_control,1.0,1.0
17,20,uncertain_to_control,1.0,1.0
17,21,uncertain_to_control,1.0,1.0
17,22,uncertain_to_control,1.0,1.0
17,23,uncertain_to_control,1.0,1.0
17,24,uncertain_to_control,1.0,1.0
17,25,uncertain_to_control,1.0,1.0
17,26,uncertain_to_control,1.0,1.0
17,27,uncertain_to_control,1.0,1.0
17,28,uncertain_to_control,1.0,1.0
17,29,uncertain_to_control,1.0,1.0
17,30,uncertain_to_control,1.0,1.0
17,31,uncertain_to_control,1.0,1.0
18,0,control_to_uncertain,1.0,1.0
18,1,control_to_uncertain,1.0,1.0
18,2,control_to_uncertain,1.0,1.0
18,3,control_to_uncertain,1.0,1.0
18,4,control_to_uncertain,1.0,1.0
18,5,control_to_uncertain,1.0,1.0
18,6,control_to_uncertain,1.0,1.0
18,7,control_to_uncertain,1.0,1.0
18,8,control_to_uncertain,1.0,1.0
18,9,control_to_uncertain,1.0,1.0
18,10,control_to_uncertain,1.0,1.0
18,11,control_to_uncertain,1.0,1.0
18,12,control_to_uncertain,1.0,1.0
18,13,control_to_uncertain,1.0,1.0
18,14,control_to_uncertain,1.0,1.0
18,15,control_to_uncertain,1.0,1.0
18,16,control_to_uncertain,1.0,1.0
18,17,control_to_uncertain,1.0,1.0
18,18,control_to_uncertain,1.0,1.0
18,19,control_to_uncertain,1.0,1.0
18,20,control_to_uncertain,1.0,1.0
18,21,control_to_uncertain,1.0,1.0
18,22,control_to_uncertain,1.0,1.0
18,23,control_to_uncertain,1.0,1.0
18,24,control_to_uncertain,1.0,1.0
18,25,control_to_uncertain,1.0,1.0
18,26,control_to_uncertain,1.0,1.0
18,27,control_to_uncertain,1.0,1.0
18,28,control_to_uncertain,1.0,1.0
18,29,control_to_uncertain,1.0,1.0
18,30,control_to_uncertain,1.0,1.0
18,31,control_to_uncertain,1.0,1.0
18,0,uncertain_to_control,1.0,1.0
18,1,uncertain_to_control,1.0,1.0
18,2,uncertain_to_control,1.0,1.0
18,3,uncertain_to_control,1.0,1.0
18,4,uncertain_to_control,1.0,1.0
18,5,uncertain_to_control,1.0,1.0
18,6,uncertain_to_control,1.0,1.0
18,7,uncertain_to_control,1.0,1.0
18,8,uncertain_to_control,1.0,1.0
18,9,uncertain_to_control,1.0,1.0
18,10,uncertain_to_control,1.0,1.0
18,11,uncertain_to_control,1.0,1.0
18,12,uncertain_to_control,1.0,1.0
18,13,uncertain_to_control,1.0,1.0
18,14,uncertain_to_control,1.0,1.0
18,15,uncertain_to_control,1.0,1.0
18,16,uncertain_to_control,1.0,1.0
18,17,uncertain_to_control,1.0,1.0
18,18,uncertain_to_control,1.0,1.0
18,19,uncertain_to_control,1.0,1.0
18,20,uncertain_to_control,1.0,1.0
18,21,uncertain_to_control,1.0,1.0
18,22,uncertain_to_control,1.0,1.0
18,23,uncertain_to_control,1.0,1.0
18,24,uncertain_to_control,1.0,1.0
18,25,uncertain_to_control,1.0,1.0
18,26,uncertain_to_control,1.0,1.0
18,27,uncertain_to_control,1.0,1.0
18,28,uncertain_to_control,1.0,1.0
18,29,uncertain_to_control,1.0,1.0
18,30,uncertain_to_control,1.0,1.0
18,31,uncertain_to_control,1.0,1.0
19,0,control_to_uncertain,1.0,1.0
19,1,control_to_uncertain,1.0,1.0
19,2,control_to_uncertain,1.0,1.0
19,3,control_to_uncertain,1.0,1.0
19,4,control_to_uncertain,1.0,1.0
19,5,control_to_uncertain,1.0,1.0
19,6,control_to_uncertain,1.0,1.0
19,7,control_to_uncertain,1.0,1.0
19,8,control_to_uncertain,1.0,1.0
19,9,control_to_uncertain,1.0,1.0
19,10,control_to_uncertain,1.0,1.0
19,11,control_to_uncertain,1.0,1.0
19,12,control_to_uncertain,1.0,1.0
19,13,control_to_uncertain,1.0,1.0
19,14,control_to_uncertain,1.0,1.0
19,15,control_to_uncertain,1.0,1.0
19,16,control_to_uncertain,1.0,1.0
19,17,control_to_uncertain,1.0,1.0
19,18,control_to_uncertain,1.0,1.0
19,19,control_to_uncertain,1.0,1.0
19,20,control_to_uncertain,1.0,1.0
19,21,control_to_uncertain,1.0,1.0
19,22,control_to_uncertain,1.0,1.0
19,23,control_to_uncertain,1.0,1.0
19,24,control_to_uncertain,1.0,1.0
19,25,control_to_uncertain,1.0,1.0
19,26,control_to_uncertain,1.0,1.0
19,27,control_to_uncertain,1.0,1.0
19,28,control_to_uncertain,1.0,1.0
19,29,control_to_uncertain,1.0,1.0
19,30,control_to_uncertain,1.0,1.0
19,31,control_to_uncertain,1.0,1.0
19,0,uncertain_to_control,1.0,1.0
19,1,uncertain_to_control,1.0,1.0
19,2,uncertain_to_control,1.0,1.0
19,3,uncertain_to_control,1.0,1.0
19,4,uncertain_to_control,1.0,1.0
19,5,uncertain_to_control,1.0,1.0
19,6,uncertain_to_control,1.0,1.0
19,7,uncertain_to_control,1.0,1.0
19,8,uncertain_to_control,1.0,1.0
19,9,uncertain_to_control,1.0,1.0
19,10,uncertain_to_control,1.0,1.0
19,11,uncertain_to_control,1.0,1.0
19,12,uncertain_to_control,1.0,1.0
19,13,uncertain_to_control,1.0,1.0
19,14,uncertain_to_control,1.0,1.0
19,15,uncertain_to_control,1.0,1.0
19,16,uncertain_to_control,1.0,1.0
19,17,uncertain_to_control,1.0,1.0
19,18,uncertain_to_control,1.0,1.0
19,19,uncertain_to_control,1.0,1.0
19,20,uncertain_to_control,1.0,1.0
19,21,uncertain_to_control,1.0,1.0
19,22,uncertain_to_control,1.0,1.0
19,23,uncertain_to_control,1.0,1.0
19,24,uncertain_to_control,1.0,1.0
19,25,uncertain_to_control,1.0,1.0
19,26,uncertain_to_control,1.0,1.0
19,27,uncertain_to_control,1.0,1.0
19,28,uncertain_to_control,1.0,1.0
19,29,uncertain_to_control,1.0,1.0
19,30,uncertain_to_control,1.0,1.0
19,31,uncertain_to_control,1.0,1.0
20,0,control_to_uncertain,1.0,1.0
20,1,control_to_uncertain,1.0,1.0
20,2,control_to_uncertain,1.0,1.0
20,3,control_to_uncertain,1.0,1.0
20,4,control_to_uncertain,1.0,1.0
20,5,control_to_uncertain,1.0,1.0
20,6,control_to_uncertain,1.0,1.0
20,7,control_to_uncertain,1.0,1.0
20,8,control_to_uncertain,1.0,1.0
20,9,control_to_uncertain,1.0,1.0
20,10,control_to_uncertain,1.0,1.0
20,11,control_to_uncertain,1.0,1.0
20,12,control_to_uncertain,1.0,1.0
20,13,control_to_uncertain,1.0,1.0
20,14,control_to_uncertain,1.0,1.0
20,15,control_to_uncertain,1.0,1.0
20,16,control_to_uncertain,1.0,1.0
20,17,control_to_uncertain,1.0,1.0
20,18,control_to_uncertain,1.0,1.0
20,19,control_to_uncertain,1.0,1.0
20,20,control_to_uncertain,1.0,1.0
20,21,control_to_uncertain,1.0,1.0
20,22,control_to_uncertain,1.0,1.0
20,23,control_to_uncertain,1.0,1.0
20,24,control_to_uncertain,1.0,1.0
20,25,control_to_uncertain,1.0,1.0
20,26,control_to_uncertain,1.0,1.0
20,27,control_to_uncertain,1.0,1.0
20,28,control_to_uncertain,1.0,1.0
20,29,control_to_uncertain,1.0,1.0
20,30,control_to_uncertain,1.0,1.0
20,31,control_to_uncertain,1.0,1.0
20,0,uncertain_to_control,1.0,1.0
20,1,uncertain_to_control,1.0,1.0
20,2,uncertain_to_control,1.0,1.0
