pair,uncertain_id,split,layer,group,n_pos,direction,logodds_rec,entropy_rec
6,fam_0006_u,held_out,5,last,1,uncertain_to_control,-0.004070241289332236,-0.00019896845597780727
6,fam_0006_u,held_out,6,last,1,control_to_uncertain,-0.0006095062127222728,0.023032713948158142
6,fam_0006_u,held_out,6,last,1,uncertain_to_control,0.02030588729684843,0.0007956955793555872
6,fam_0006_u,held_out,7,last,1,control_to_uncertain,-0.010470541219705542,0.020754796058936823
6,fam_0006_u,held_out,7,last,1,uncertain_to_control,-0.014701217146342805,0.007451376994448145
6,fam_0006_u,held_out,8,last,1,control_to_uncertain,0.014687645636238452,0.047462009638681295
6,fam_0006_u,held_out,8,last,1,uncertain_to_control,-0.015368159928613857,0.008367750079458452
6,fam_0006_u,held_out,9,last,1,control_to_uncertain,0.03737218242726943,0.028130318111988985
6,fam_0006_u,held_out,9,last,1,uncertain_to_control,-0.004649938649503876,0.004513568052814765
6,fam_0006_u,held_out,10,last,1,control_to_uncertain,0.003500116690752058,0.04637305423341336
6,fam_0006_u,held_out,10,last,1,uncertain_to_control,-0.025575753140047564,-0.0024837665850469003
6,fam_0006_u,held_out,11,last,1,control_to_uncertain,-0.023755595521498606,0.040455525113630014
6,fam_0006_u,held_out,11,last,1,uncertain_to_control,-0.08801257594289884,-0.01970954918945487
6,fam_0006_u,held_out,12,last,1,control_to_uncertain,-0.06072366200057146,-0.008005984929327756
6,fam_0006_u,held_out,12,last,1,uncertain_to_control,-0.18091028965237788,-0.022315009274123644
6,fam_0006_u,held_out,13,last,1,control_to_uncertain,0.062286687972321876,0.10462746275897879
6,fam_0006_u,held_out,13,last,1,uncertain_to_control,-0.04343440634700752,0.01684313016309864
6,fam_0006_u,held_out,14,last,1,control_to_uncertain,-0.01726017384619747,0.2844827788012514
6,fam_0006_u,held_out,14,last,1,uncertain_to_control,0.06125622259796994,0.0707406416587733
6,fam_0006_u,held_out,15,last,1,control_to_uncertain,-0.08603464951938677,0.5979978406979211
6,fam_0006_u,held_out,15,last,1,uncertain_to_control,0.6050514251176178,0.61314552647221
6,fam_0006_u,held_out,16,last,1,control_to_uncertain,-0.06419978620024618,0.34160849526861115
6,fam_0006_u,held_out,16,last,1,uncertain_to_control,0.6925986315555543,0.379521575689477
6,fam_0006_u,held_out,17,last,1,control_to_uncertain,0.0472732049193816,0.03016953089229474
6,fam_0006_u,held_out,17,last,1,uncertain_to_control,0.6954297455026802,0.3523665642540787
6,fam_0006_u,held_out,18,last,1,control_to_uncertain,0.18450140816534752,0.20890651682652966
6,fam_0006_u,held_out,18,last,1,uncertain_to_control,0.648565624673587,0.5456354247888007
6,fam_0006_u,held_out,19,last,1,control_to_uncertain,0.3674116173580584,-0.03704482742439362
6,fam_0006_u,held_out,19,last,1,uncertain_to_control,0.6467707318751876,0.35719247618322986
6,fam_0006_u,held_out,20,last,1,control_to_uncertain,0.42624126606678975,-0.03928681121119754
6,fam_0006_u,held_out,20,last,1,uncertain_to_control,0.6650115079135233,0.4593838824832219
6,fam_0006_u,held_out,21,last,1,control_to_uncertain,0.6275593505159961,-0.04347532060937345
6,fam_0006_u,held_out,21,last,1,uncertain_to_control,0.8489131038019374,0.47488787912423885
6,fam_0006_u,held_out,22,last,1,control_to_uncertain,0.6725154624334542,-0.24762807890287578
6,fam_0006_u,held_out,22,last,1,uncertain_to_control,0.8494015569914968,0.7509396904436308
6,fam_0006_u,held_out,23,last,1,control_to_uncertain,0.6739440456332333,-0.2783083873938178
6,fam_0006_u,held_out,23,last,1,uncertain_to_control,0.873503104846459,0.8945627841077106
6,fam_0006_u,held_out,24,last,1,control_to_uncertain,0.6358781409260762,-0.22311655305734984
6,fam_0006_u,held_out,24,last,1,uncertain_to_control,0.8994446828883372,0.9309562346279667
6,fam_0006_u,held_out,25,last,1,control_to_uncertain,0.5594177676756196,-0.1911135273679008
6,fam_0006_u,held_out,25,last,1,uncertain_to_control,0.8524982847792364,0.9399327255138532
6,fam_0006_u,held_out,26,last,1,control_to_uncertain,0.5390463857250979,-0.16962227233693336
6,fam_0006_u,held_out,26,last,1,uncertain_to_control,0.8734849287168549,0.9711062248072858
6,fam_0006_u,held_out,27,last,1,control_to_uncertain,0.5483241487330874,-0.16371995341923146
6,fam_0006_u,held_out,27,last,1,uncertain_to_control,0.946263242219223,0.8686520147344555
6,fam_0006_u,held_out,28,last,1,control_to_uncertain,0.5859902997631529,-0.25216984524439306
6,fam_0006_u,held_out,28,last,1,uncertain_to_control,0.9680404266204201,0.8851356909851615
6,fam_0006_u,held_out,29,last,1,control_to_uncertain,0.6308710413298528,0.4776444074112993
6,fam_0006_u,held_out,29,last,1,uncertain_to_control,1.0454593483590953,0.9419197482882671
6,fam_0006_u,held_out,30,last,1,control_to_uncertain,0.5436519140312692,0.966184060818088
6,fam_0006_u,held_out,30,last,1,uncertain_to_control,0.8681519311168311,1.2755301489198803
6,fam_0006_u,held_out,31,last,1,control_to_uncertain,1.0,1.0
6,fam_0006_u,held_out,31,last,1,uncertain_to_control,1.0,1.0
6,fam_0006_u,held_out,0,suffix-1,1,control_to_uncertain,-0.006606053717491084,5.2950515996005085e-05
6,fam_0006_u,held_out,0,suffix-1,1,uncertain_to_control,-0.014249358564386274,0.008471084389849219
6,fam_0006_u,held_out,1,suffix-1,1,control_to_uncertain,-0.0005685493340144939,0.0022380861725205528
6,fam_0006_u,held_out,1,suffix-1,1,uncertain_to_control,-0.0001689168311202482,3.6837208165981998e-06
6,fam_0006_u,held_out,2,suffix-1,1,control_to_uncertain,-0.021477884133717182,-0.008572279765572285
6,fam_0006_u,held_out,2,suffix-1,1,uncertain_to_control,-0.009984390339896046,-0.006390863478775464
6,fam_0006_u,held_out,3,suffix-1,1,control_to_uncertain,-0.0212709186046258,-0.013479566275859141
6,fam_0006_u,held_out,3,suffix-1,1,uncertain_to_control,-0.03514403128620836,-0.0012585372755055868
6,fam_0006_u,held_out,4,suffix-1,1,control_to_uncertain,-0.01027072496825842,-0.014283615583389142
6,fam_0006_u,held_out,4,suffix-1,1,uncertain_to_control,-0.02012800357512352,1.802646606057893e-05
6,fam_0006_u,held_out,5,suffix-1,1,control_to_uncertain,-0.01881241531438282,0.019894183812416474
6,fam_0006_u,held_out,5,suffix-1,1,uncertain_to_control,-0.041119615654833845,-0.00757010569296118
6,fam_0006_u,held_out,6,suffix-1,1,control_to_uncertain,-0.0121582554405397,-0.012074143603534294
6,fam_0006_u,held_out,6,suffix-1,1,uncertain_to_control,-0.040722406635886804,-0.007559209009126276
6,fam_0006_u,held_out,7,suffix-1,1,control_to_uncertain,-0.040611168722710055,-0.014051089619069163
6,fam_0006_u,held_out,7,suffix-1,1,uncertain_to_control,-0.040620014439117356,-0.013749713724389927
6,fam_0006_u,held_out,8,suffix-1,1,control_to_uncertain,-0.039200458717041524,0.018544848760266932
6,fam_0006_u,held_out,8,suffix-1,1,uncertain_to_control,-0.05289544532850446,-0.00852573417060901
6,fam_0006_u,held_out,9,suffix-1,1,control_to_uncertain,-0.016691988034775056,-0.01041547106655351
6,fam_0006_u,held_out,9,suffix-1,1,uncertain_to_control,-0.0521153258458989,-0.007851898452460567
6,fam_0006_u,held_out,10,suffix-1,1,control_to_uncertain,0.011399462616669546,-0.04861380219129816
6,fam_0006_u,held_out,10,suffix-1,1,uncertain_to_control,-0.05175846783467283,-0.014821753721327447
6,fam_0006_u,held_out,11,suffix-1,1,control_to_uncertain,0.017423759012633863,-0.042589991784470774
6,fam_0006_u,held_out,11,suffix-1,1,uncertain_to_control,-0.03708075848261792,-0.015456856897534918
6,fam_0006_u,held_out,12,suffix-1,1,control_to_uncertain,0.03220543582602391,-0.05017113675691137
6,fam_0006_u,held_out,12,suffix-1,1,uncertain_to_control,-0.038897038526851356,-0.024570239602154348
6,fam_0006_u,held_out,13,suffix-1,1,control_to_uncertain,0.07095282421913529,-0.030098042942511984
6,fam_0006_u,held_out,13,suffix-1,1,uncertain_to_control,0.18263980897130133,-0.024575904808281167
6,fam_0006_u,held_out,14,suffix-1,1,control_to_uncertain,0.07467020624575436,-0.04249141066223045
6,fam_0006_u,held_out,14,suffix-1,1,uncertain_to_control,0.2199066910210647,-0.03159506549198118
6,fam_0006_u,held_out,15,suffix-1,1,control_to_uncertain,0.18486202257669176,-0.2289750475803046
6,fam_0006_u,held_out,15,suffix-1,1,uncertain_to_control,0.43683031565151365,-0.021140472716206872
6,fam_0006_u,held_out,16,suffix-1,1,control_to_uncertain,0.276651961773903,-0.41139499382103367
6,fam_0006_u,held_out,16,suffix-1,1,uncertain_to_control,0.5367091172193139,-0.01750579588909353
6,fam_0006_u,held_out,17,suffix-1,1,control_to_uncertain,0.3328440723157916,-0.5686392037040929
6,fam_0006_u,held_out,17,suffix-1,1,uncertain_to_control,0.5884675850539868,-0.01576447135166162
6,fam_0006_u,held_out,18,suffix-1,1,control_to_uncertain,0.3602324702741518,-0.6448444075348821
6,fam_0006_u,held_out,18,suffix-1,1,uncertain_to_control,0.5892664865371832,-0.010564507281010849
6,fam_0006_u,held_out,19,suffix-1,1,control_to_uncertain,0.357577119500297,-0.6278958694830622
6,fam_0006_u,held_out,19,suffix-1,1,uncertain_to_control,0.5622909290692295,-0.017020287426951074
6,fam_0006_u,held_out,20,suffix-1,1,control_to_uncertain,0.33749897910738724,-0.6052300065963557
6,fam_0006_u,held_out,20,suffix-1,1,uncertain_to_control,0.4925917730959838,-0.01787593853333939
6,fam_0006_u,held_out,21,suffix-1,1,control_to_uncertain,0.21783230993645383,-0.4663805397917721
6,fam_0006_u,held_out,21,suffix-1,1,uncertain_to_control,0.321445942615293,-0.01477948005421439
6,fam_0006_u,held_out,22,suffix-1,1,control_to_uncertain,0.20907904944173836,-0.45356223705140347
6,fam_0006_u,held_out,22,suffix-1,1,uncertain_to_control,0.3442580758361444,-0.014347058762227265
6,fam_0006_u,held_out,23,suffix-1,1,control_to_uncertain,0.20503704174039106,-0.5031412216285318
6,fam_0006_u,held_out,23,suffix-1,1,uncertain_to_control,0.33545186221718243,-0.01022932433561154
6,fam_0006_u,held_out,24,suffix-1,1,control_to_uncertain,0.19504319981310092,-0.5313827643432414
6,fam_0006_u,held_out,24,suffix-1,1,uncertain_to_control,0.35211076969607813,-0.00362492982066233
6,fam_0006_u,held_out,25,suffix-1,1,control_to_uncertain,0.24423410757990652,-0.5987006470978465
6,fam_0006_u,held_out,25,suffix-1,1,uncertain_to_control,0.4490077166152363,0.006131909788338987
6,fam_0006_u,held_out,26,suffix-1,1,control_to_uncertain,0.2386260445518748,-0.5312595617063817
6,fam_0006_u,held_out,26,suffix-1,1,uncertain_to_control,0.4489579140201212,0.014518137886732311
6,fam_0006_u,held_out,27,suffix-1,1,control_to_uncertain,0.22091025572360262,-0.5230622134221169
6,fam_0006_u,held_out,27,suffix-1,1,uncertain_to_control,0.44939910927271004,0.004995434384536938
6,fam_0006_u,held_out,28,suffix-1,1,control_to_uncertain,0.25253369187970504,-0.46330598756853547
6,fam_0006_u,held_out,28,suffix-1,1,uncertain_to_control,0.4388327192628925,0.015102857268545019
6,fam_0006_u,held_out,29,suffix-1,1,control_to_uncertain,0.18952747152345775,-0.39533416118819154
6,fam_0006_u,held_out,29,suffix-1,1,uncertain_to_control,0.427261068111774,0.0058037675028875324
6,fam_0006_u,held_out,30,suffix-1,1,control_to_uncertain,0.17510265272129377,-0.3895299480739149
6,fam_0006_u,held_out,30,suffix-1,1,uncertain_to_control,0.3637192578031942,0.009515841086803162
6,fam_0006_u,held_out,31,suffix-1,1,control_to_uncertain,-0.0,-0.0
6,fam_0006_u,held_out,31,suffix-1,1,uncertain_to_control,0.0,0.0
6,fam_0006_u,held_out,0,suffix-2,1,control_to_uncertain,-0.0157830603803755,0.027528469428379096
6,fam_0006_u,held_out,0,suffix-2,1,uncertain_to_control,0.0008878433440588654,0.007106105407199509
6,fam_0006_u,held_out,1,suffix-2,1,control_to_uncertain,-0.002079106878307904,-0.0031904349503445724
6,fam_0006_u,held_out,1,suffix-2,1,uncertain_to_control,0.015446923156898048,-1.4734883266392799e-05
6,fam_0006_u,held_out,2,suffix-2,1,control_to_uncertain,0.015952825430877268,0.0024238407654401106
6,fam_0006_u,held_out,2,suffix-2,1,uncertain_to_control,-0.004723249038906854,0.007868599967324207
6,fam_0006_u,held_out,3,suffix-2,1,control_to_uncertain,-0.0008757259243228362,-0.0025810762294569732
6,fam_0006_u,held_out,3,suffix-2,1,uncertain_to_control,-0.004754511981825809,0.00168565876270496
6,fam_0006_u,held_out,4,suffix-2,1,control_to_uncertain,0.008581556657055936,-0.0021745835788305502
6,fam_0006_u,held_out,4,suffix-2,1,uncertain_to_control,0.0012885664147293538,0.008338755631740712
6,fam_0006_u,held_out,5,suffix-2,1,control_to_uncertain,-0.010821219346866228,-0.013277650843228055
6,fam_0006_u,held_out,5,suffix-2,1,uncertain_to_control,0.0008112612513271604,0.008111838429438262
6,fam_0006_u,held_out,6,suffix-2,1,control_to_uncertain,0.005649019906739491,0.006325352663091897
6,fam_0006_u,held_out,6,suffix-2,1,uncertain_to_control,-0.04075888006929225,-0.005925324348350085
6,fam_0006_u,held_out,7,suffix-2,1,control_to_uncertain,-0.01992188626541366,0.006076570795297381
6,fam_0006_u,held_out,7,suffix-2,1,uncertain_to_control,-0.031062036099732182,-0.0008640523664442361
6,fam_0006_u,held_out,8,suffix-2,1,control_to_uncertain,-0.02500429562529642,-0.011443110344680646
6,fam_0006_u,held_out,8,suffix-2,1,uncertain_to_control,-0.060202370603527476,-0.006516151576936119
6,fam_0006_u,held_out,9,suffix-2,1,control_to_uncertain,-0.009836073122327049,-0.007285496669482653
6,fam_0006_u,held_out,9,suffix-2,1,uncertain_to_control,-0.045162956272352096,-0.006701080303414537
6,fam_0006_u,held_out,10,suffix-2,1,control_to_uncertain,-0.014825299524439745,0.0005694319404238249
6,fam_0006_u,held_out,10,suffix-2,1,uncertain_to_control,-0.07114282536059624,-0.007426826777651075
6,fam_0006_u,held_out,11,suffix-2,1,control_to_uncertain,-0.02816148933751885,0.022143107253920054
6,fam_0006_u,held_out,11,suffix-2,1,uncertain_to_control,-0.10162892050027494,-0.019216943623255274
6,fam_0006_u,held_out,12,suffix-2,1,control_to_uncertain,0.006293787810893609,-0.008142401429245652
6,fam_0006_u,held_out,12,suffix-2,1,uncertain_to_control,-0.05552032079172312,-0.014601199849661411
6,fam_0006_u,held_out,13,suffix-2,1,control_to_uncertain,0.015388638367967746,0.02648504956559247
6,fam_0006_u,held_out,13,suffix-2,1,uncertain_to_control,-0.025272938820844193,-0.018046595812396083
6,fam_0006_u,held_out,14,suffix-2,1,control_to_uncertain,0.02372917954647406,0.014973017992730308
6,fam_0006_u,held_out,14,suffix-2,1,uncertain_to_control,-0.0009529138880413427,-0.007632134798324544
6,fam_0006_u,held_out,15,suffix-2,1,control_to_uncertain,0.04284247039290249,-0.021725777334310605
6,fam_0006_u,held_out,15,suffix-2,1,uncertain_to_control,0.0890334685556593,-0.00032783332822167556
6,fam_0006_u,held_out,16,suffix-2,1,control_to_uncertain,0.017540086242099746,0.001753260981174725
6,fam_0006_u,held_out,16,suffix-2,1,uncertain_to_control,0.07749041451511782,0.005855618844123746
6,fam_0006_u,held_out,17,suffix-2,1,control_to_uncertain,0.007654210524657617,-0.004762219207935144
6,fam_0006_u,held_out,17,suffix-2,1,uncertain_to_control,0.060498762690270755,-0.0011794026342857942
6,fam_0006_u,held_out,18,suffix-2,1,control_to_uncertain,0.008751321707557708,-0.007023025619814844
6,fam_0006_u,held_out,18,suffix-2,1,uncertain_to_control,0.045858617339397535,-0.0019318323185019168
6,fam_0006_u,held_out,19,suffix-2,1,control_to_uncertain,0.013862570526412219,-0.014211272059739304
6,fam_0006_u,held_out,19,suffix-2,1,uncertain_to_control,0.03001436398935509,-0.0018870869935506249
6,fam_0006_u,held_out,20,suffix-2,1,control_to_uncertain,-0.0031774298031815983,-0.0058003154999932685
6,fam_0006_u,held_out,20,suffix-2,1,uncertain_to_control,0.04126732700141604,-0.0026829608174618537
6,fam_0006_u,held_out,21,suffix-2,1,control_to_uncertain,-0.030741287999319487,0.037529747679502456
6,fam_0006_u,held_out,21,suffix-2,1,uncertain_to_control,0.04639953895641388,-0.0013812586520649994
6,fam_0006_u,held_out,22,suffix-2,1,control_to_uncertain,-0.03168378090638784,0.04487361349947263
6,fam_0006_u,held_out,22,suffix-2,1,uncertain_to_control,0.056123162423590583,-0.0015388090147968293
6,fam_0006_u,held_out,23,suffix-2,1,control_to_uncertain,-0.041440242581049176,0.053090354791391306
6,fam_0006_u,held_out,23,suffix-2,1,uncertain_to_control,0.06105567930133866,-0.007569820501672154
6,fam_0006_u,held_out,24,suffix-2,1,control_to_uncertain,-0.03625241166946296,0.05313969288439297
6,fam_0006_u,held_out,24,suffix-2,1,uncertain_to_control,0.06136249236905492,-0.00799215315180995
6,fam_0006_u,held_out,25,suffix-2,1,control_to_uncertain,-0.051586885171210656,0.07485349218456444
6,fam_0006_u,held_out,25,suffix-2,1,uncertain_to_control,0.04638960267223034,-0.00044105426996537766
6,fam_0006_u,held_out,26,suffix-2,1,control_to_uncertain,-0.04642680315081995,0.07459092607113363
6,fam_0006_u,held_out,26,suffix-2,1,uncertain_to_control,0.0607000330320862,-0.007480828936525367
6,fam_0006_u,held_out,27,suffix-2,1,control_to_uncertain,-0.03601163853930806,0.07231319830943832
6,fam_0006_u,held_out,27,suffix-2,1,uncertain_to_control,0.046037106932109245,9.643030460223997e-05
6,fam_0006_u,held_out,28,suffix-2,1,control_to_uncertain,-0.05146062165756123,0.0703261755350245
6,fam_0006_u,held_out,28,suffix-2,1,uncertain_to_control,0.04603698575791189,5.540434937867453e-05
6,fam_0006_u,held_out,29,suffix-2,1,control_to_uncertain,-0.07708520799914499,0.09163243648317645
6,fam_0006_u,held_out,29,suffix-2,1,uncertain_to_control,-0.009403723586145524,0.008772579114232218
6,fam_0006_u,held_out,30,suffix-2,1,control_to_uncertain,-0.020299949761177775,0.03748193060670894
6,fam_0006_u,held_out,30,suffix-2,1,uncertain_to_control,0.010803406739854266,0.00787132116754034
6,fam_0006_u,held_out,31,suffix-2,1,control_to_uncertain,-0.0,-0.0
6,fam_0006_u,held_out,31,suffix-2,1,uncertain_to_control,0.0,0.0
6,fam_0006_u,held_out,0,suffix-3,1,control_to_uncertain,0.007799256038897887,-0.007040137097156461
6,fam_0006_u,held_out,0,suffix-3,1,uncertain_to_control,-0.014863590570805598,0.0012310579065108018
6,fam_0006_u,held_out,1,suffix-3,1,control_to_uncertain,-0.016347974488469183,0.026259178064683118
6,fam_0006_u,held_out,1,suffix-3,1,uncertain_to_control,-0.03576650313804819,-0.0003871115259429663
6,fam_0006_u,held_out,2,suffix-3,1,control_to_uncertain,-0.0005221396164255017,-0.009177075425835454
6,fam_0006_u,held_out,2,suffix-3,1,uncertain_to_control,0.00030754011290042314,0.00013950607221568665
6,fam_0006_u,held_out,3,suffix-3,1,control_to_uncertain,-0.0008328302584572925,-0.0001237730194376995
6,fam_0006_u,held_out,3,suffix-3,1,uncertain_to_control,0.010505802911137388,0.0008791140313959723
6,fam_0006_u,held_out,4,suffix-3,1,control_to_uncertain,-0.00698133020671591,-0.014213458526288511
6,fam_0006_u,held_out,4,suffix-3,1,uncertain_to_control,-0.0044609069016218195,0.00029906465694108127
6,fam_0006_u,held_out,5,suffix-3,1,control_to_uncertain,-0.02609643866610474,0.019809672127101486
6,fam_0006_u,held_out,5,suffix-3,1,uncertain_to_control,0.010404985978933624,8.266982490668927e-05
6,fam_0006_u,held_out,6,suffix-3,1,control_to_uncertain,-0.026965500009572763,0.015109149301359176
6,fam_0006_u,held_out,6,suffix-3,1,uncertain_to_control,-0.005058295694608063,-0.0020494796667107247
6,fam_0006_u,held_out,7,suffix-3,1,control_to_uncertain,-0.03635843909215322,0.030182269436537946
6,fam_0006_u,held_out,7,suffix-3,1,uncertain_to_control,-0.034176212971891703,-0.0015833939196480435
6,fam_0006_u,held_out,8,suffix-3,1,control_to_uncertain,-0.04040602080657908,0.022998681121000925
6,fam_0006_u,held_out,8,suffix-3,1,uncertain_to_control,0.02017865438962012,-0.0025545415566070903
6,fam_0006_u,held_out,9,suffix-3,1,control_to_uncertain,-0.041156452610831375,0.0317686935136319
6,fam_0006_u,held_out,9,suffix-3,1,uncertain_to_control,0.026084684768960795,-0.001597914909447666
6,fam_0006_u,held_out,10,suffix-3,1,control_to_uncertain,-0.009504055821559847,0.04027594966530604
6,fam_0006_u,held_out,10,suffix-3,1,uncertain_to_control,0.08807146660281594,-0.008287314252982474
6,fam_0006_u,held_out,11,suffix-3,1,control_to_uncertain,0.0008568227495346305,0.03147513661346015
6,fam_0006_u,held_out,11,suffix-3,1,uncertain_to_control,0.004513375329078827,-0.024491229732123507
6,fam_0006_u,held_out,12,suffix-3,1,control_to_uncertain,0.04719831926541294,0.01241580276778859
6,fam_0006_u,held_out,12,suffix-3,1,uncertain_to_control,0.18848379816159355,-0.023298179506360733
6,fam_0006_u,held_out,13,suffix-3,1,control_to_uncertain,0.14368400095873024,-0.08099270999968475
6,fam_0006_u,held_out,13,suffix-3,1,uncertain_to_control,0.3996160232034047,-0.011660200330482042
6,fam_0006_u,held_out,14,suffix-3,1,control_to_uncertain,0.14555808109510454,-0.10678845221969906
6,fam_0006_u,held_out,14,suffix-3,1,uncertain_to_control,0.5065254728762465,0.010910325484896786
6,fam_0006_u,held_out,15,suffix-3,1,control_to_uncertain,0.14844311756005574,-0.13962575749331496
6,fam_0006_u,held_out,15,suffix-3,1,uncertain_to_control,0.5318118620329977,0.027597628315968136
6,fam_0006_u,held_out,16,suffix-3,1,control_to_uncertain,0.02460163376746817,-0.04490603024265869
6,fam_0006_u,held_out,16,suffix-3,1,uncertain_to_control,0.33790721497829407,0.03194790058987421
6,fam_0006_u,held_out,17,suffix-3,1,control_to_uncertain,-0.10154070568459665,0.051288040908503946
6,fam_0006_u,held_out,17,suffix-3,1,uncertain_to_control,0.14832230688528752,0.013740147933237147
6,fam_0006_u,held_out,18,suffix-3,1,control_to_uncertain,-0.14662913982557216,0.14223449727780754
6,fam_0006_u,held_out,18,suffix-3,1,uncertain_to_control,0.09663957292396488,0.0035012637479580155
6,fam_0006_u,held_out,19,suffix-3,1,control_to_uncertain,-0.13941442811474034,0.14127454339894283
6,fam_0006_u,held_out,19,suffix-3,1,uncertain_to_control,0.09712208857785358,0.0041303244337292265
6,fam_0006_u,held_out,20,suffix-3,1,control_to_uncertain,-0.13354971813669952,0.1481130502547572
6,fam_0006_u,held_out,20,suffix-3,1,uncertain_to_control,0.10130950531603321,0.004759438592867131
6,fam_0006_u,held_out,21,suffix-3,1,control_to_uncertain,-0.14278016262061982,0.1651190068194347
6,fam_0006_u,held_out,21,suffix-3,1,uncertain_to_control,0.07629612162593477,-0.0015654744003208497
6,fam_0006_u,held_out,22,suffix-3,1,control_to_uncertain,-0.16730497194696156,0.18076013293859214
6,fam_0006_u,held_out,22,suffix-3,1,uncertain_to_control,0.0748968019948181,0.005621655040388256
6,fam_0006_u,held_out,23,suffix-3,1,control_to_uncertain,-0.1777145625453949,0.23769610213498596
6,fam_0006_u,held_out,23,suffix-3,1,uncertain_to_control,0.0753747130292071,0.005808170143411885
6,fam_0006_u,held_out,24,suffix-3,1,control_to_uncertain,-0.15168731434598287,0.17480391286726416
6,fam_0006_u,held_out,24,suffix-3,1,uncertain_to_control,0.09065126526461657,0.006139972383739187
6,fam_0006_u,held_out,25,suffix-3,1,control_to_uncertain,-0.20652033509027842,0.2516907238788278
6,fam_0006_u,held_out,25,suffix-3,1,uncertain_to_control,0.09350964340614852,0.006507958268861782
6,fam_0006_u,held_out,26,suffix-3,1,control_to_uncertain,-0.14051723448491635,0.17096913573124467
6,fam_0006_u,held_out,26,suffix-3,1,uncertain_to_control,0.0526710307149932,0.005287268254004148
6,fam_0006_u,held_out,27,suffix-3,1,control_to_uncertain,-0.1395811638103081,0.17020615396933456
6,fam_0006_u,held_out,27,suffix-3,1,uncertain_to_control,0.06882464179089648,0.00583939264807515
6,fam_0006_u,held_out,28,suffix-3,1,control_to_uncertain,-0.17987994545222333,0.24210649035602486
6,fam_0006_u,held_out,28,suffix-3,1,uncertain_to_control,0.046631829892753565,0.005754245223845039
6,fam_0006_u,held_out,29,suffix-3,1,control_to_uncertain,-0.01750058345376029,0.027117128525839217
6,fam_0006_u,held_out,29,suffix-3,1,uncertain_to_control,0.07301302792265499,0.00016415135277576622
6,fam_0006_u,held_out,30,suffix-3,1,control_to_uncertain,-0.0027521083704469705,0.02715049590665537
6,fam_0006_u,held_out,30,suffix-3,1,uncertain_to_control,0.07771579852220796,0.006259942852656526
6,fam_0006_u,held_out,31,suffix-3,1,control_to_uncertain,-0.0,-0.0
6,fam_0006_u,held_out,31,suffix-3,1,uncertain_to_control,0.0,0.0
6,fam_0006_u,held_out,0,suffix-4,1,control_to_uncertain,-0.02641003748887318,0.03371246227587663
6,fam_0006_u,held_out,0,suffix-4,1,uncertain_to_control,-0.019642095043708743,-0.00028849475479151963
6,fam_0006_u,held_out,1,suffix-4,1,control_to_uncertain,-0.030873852571231646,0.019189095882178826
6,fam_0006_u,held_out,1,suffix-4,1,uncertain_to_control,0.010131374641294082,0.007272876954943211
6,fam_0006_u,held_out,2,suffix-4,1,control_to_uncertain,-0.016847939226777752,0.004440143178860699
6,fam_0006_u,held_out,2,suffix-4,1,uncertain_to_control,-0.004938333239221373,-0.0002932063525456525
6,fam_0006_u,held_out,3,suffix-4,1,control_to_uncertain,-0.015860854215080808,-0.0038319252231292086
6,fam_0006_u,held_out,3,suffix-4,1,uncertain_to_control,-0.0005601883143966337,-0.0001854515771749671
6,fam_0006_u,held_out,4,suffix-4,1,control_to_uncertain,-0.012042655256257981,-0.005451811744802327
6,fam_0006_u,held_out,4,suffix-4,1,uncertain_to_control,0.0007354062037796171,0.0005870662684619918
6,fam_0006_u,held_out,5,suffix-4,1,control_to_uncertain,-0.021189126021407604,0.03626863179942525
6,fam_0006_u,held_out,5,suffix-4,1,uncertain_to_control,0.009918835099124128,0.007080444132672271
6,fam_0006_u,held_out,6,suffix-4,1,control_to_uncertain,-0.02637344288127037,-0.0068400278760225456
6,fam_0006_u,held_out,6,suffix-4,1,uncertain_to_control,-0.0050240033967551,-0.00032249193303760817
6,fam_0006_u,held_out,7,suffix-4,1,control_to_uncertain,-0.009656856484431176,0.02851618192604246
6,fam_0006_u,held_out,7,suffix-4,1,uncertain_to_control,0.016220135710254074,0.0004282147204739765
6,fam_0006_u,held_out,8,suffix-4,1,control_to_uncertain,-0.030558920832292245,0.036508952992311966
6,fam_0006_u,held_out,8,suffix-4,1,uncertain_to_control,0.03605344363739736,0.0018078988789641396
6,fam_0006_u,held_out,9,suffix-4,1,control_to_uncertain,-0.03645174322412065,0.02978243124932215
6,fam_0006_u,held_out,9,suffix-4,1,uncertain_to_control,0.00031650700350508484,-0.0007338209526071136
6,fam_0006_u,held_out,10,suffix-4,1,control_to_uncertain,0.0056187263573994175,0.03982392147219831
6,fam_0006_u,held_out,10,suffix-4,1,uncertain_to_control,0.06261700883432603,0.005484406732544032
6,fam_0006_u,held_out,11,suffix-4,1,control_to_uncertain,0.006908746862497095,0.019732005032723144
6,fam_0006_u,held_out,11,suffix-4,1,uncertain_to_control,0.03239749692883997,-0.0002896592858883797
6,fam_0006_u,held_out,12,suffix-4,1,control_to_uncertain,0.013633187770809184,0.024566567764308128
6,fam_0006_u,held_out,12,suffix-4,1,uncertain_to_control,0.06370818248155546,-0.0006281219311114975
6,fam_0006_u,held_out,13,suffix-4,1,control_to_uncertain,-0.01455423284494477,0.07005980687107333
6,fam_0006_u,held_out,13,suffix-4,1,uncertain_to_control,0.1156686477032279,-0.0006580907824000803
