pair,set,direction,logodds_rec,entropy_rec
0,circuit,control_to_uncertain,1.8795828507417518,-0.04564478879228532
0,circuit,uncertain_to_control,2.0,0.5421214250039755
0,random0,control_to_uncertain,-1.0,0.06986453920767166
0,random1,control_to_uncertain,-0.542927808524561,0.09907599718556453
0,random2,control_to_uncertain,-0.7670412792070235,0.05453714703277109
0,random3,control_to_uncertain,-1.0,0.07022170132682186
0,random4,control_to_uncertain,-1.0,0.15313448174358413
0,random5,control_to_uncertain,0.2706076772068365,-0.004871226505190451
0,random6,control_to_uncertain,-0.707230555454328,0.09395810049534456
0,random7,control_to_uncertain,0.2870806998753052,-0.013230695602149635
0,random8,control_to_uncertain,-1.0,0.18185626882524483
0,random9,control_to_uncertain,0.33423624831852156,0.038975418182092464
1,circuit,control_to_uncertain,1.0242858538091473,-0.21327973511623202
1,circuit,uncertain_to_control,1.3046536223451037,0.6006304296039585
1,random0,control_to_uncertain,0.09992860416291531,-0.04576312512994771
1,random1,control_to_uncertain,0.1390688393038688,0.12004376307862
1,random2,control_to_uncertain,0.8134161526659172,-0.8836301305214771
1,random3,control_to_uncertain,0.46004923065290354,-0.29641461195156127
1,random4,control_to_uncertain,0.3332246804697003,0.1251872830399842
1,random5,control_to_uncertain,0.17954259648677226,-0.11998691494834063
1,random6,control_to_uncertain,0.16019543943943848,0.28090110893424336
1,random7,control_to_uncertain,0.043752003918288845,-0.08851120795230243
1,random8,control_to_uncertain,-0.05190630035545239,-0.1342928705160369
1,random9,control_to_uncertain,0.27315026981858526,-0.4603777384765697
2,circuit,control_to_uncertain,0.18691055650730584,-0.011900200873649146
2,circuit,uncertain_to_control,1.0958307849607787,0.32014597618746554
2,random0,control_to_uncertain,0.014705824461298795,0.05517900918768166
2,random1,control_to_uncertain,-0.3503708128106584,0.11179397950408143
2,random2,control_to_uncertain,-0.0006345850271287604,-0.07677315234555447
2,random3,control_to_uncertain,-0.09662104587714775,-0.01832709065696383
2,random4,control_to_uncertain,-0.04519353376037437,-0.0022935107816905837
2,random5,control_to_uncertain,-0.014112395129026682,-0.017326702109356166
2,random6,control_to_uncertain,0.1926618322443775,0.10928775923592206
2,random7,control_to_uncertain,-0.3184409363886844,-0.039685807781269254
2,random8,control_to_uncertain,0.1685455971100829,-0.1243911653455288
2,random9,control_to_uncertain,0.01041289182458226,-0.08112010130891625
3,circuit,control_to_uncertain,0.7637457626624516,0.5704621638611039
3,circuit,uncertain_to_control,0.8205554537087325,0.601694317926273
3,random0,control_to_uncertain,0.08720387940932196,0.1891146450424083
3,random1,control_to_uncertain,-0.03415250762407787,0.0025155126275497363
3,random2,control_to_uncertain,0.21286778683690502,-0.13006189227924025
3,random3,control_to_uncertain,-0.13528320171656008,0.1579695180045254
3,random4,control_to_uncertain,-0.22070880129757234,-0.06888680684650973
3,random5,control_to_uncertain,-0.20283374065393434,0.001847106698971355
3,random6,control_to_uncertain,-0.33188331658148407,0.17530911376757982
3,random7,control_to_uncertain,-0.007925816946331946,-0.15218389889713022
3,random8,control_to_uncertain,-0.17486152500078458,-0.029570609126857595
3,random9,control_to_uncertain,-0.009264650122436269,-0.03621427156939698
4,circuit,control_to_uncertain,0.8861043311735963,0.04484115611483302
4,circuit,uncertain_to_control,1.5111677971690638,0.3854034777109732
4,random0,control_to_uncertain,-0.2537709589014579,0.09623608787684525
4,random1,control_to_uncertain,-0.342601037797571,0.09425547885110416
4,random2,control_to_uncertain,-0.07242563976479169,-0.03537006410869808
4,random3,control_to_uncertain,-0.03702609872291025,-0.04139164283055184
4,random4,control_to_uncertain,0.09482394395070427,-0.029999440959545903
4,random5,control_to_uncertain,-0.14727229637547834,0.04414957573742859
4,random6,control_to_uncertain,-0.08836395585818191,-0.03331377790251497
4,random7,control_to_uncertain,0.06264693629795202,-0.022889021601910347
4,random8,control_to_uncertain,0.062296621478384995,0.023447223195732884
4,random9,control_to_uncertain,-0.019555793818623764,-0.10677960282482603
5,circuit,control_to_uncertain,0.9938746411132475,0.3188474194017116
5,circuit,uncertain_to_control,0.9758370471314635,0.3700668776906039
5,random0,control_to_uncertain,-0.046555408829403705,0.044124644435369446
5,random1,control_to_uncertain,0.10236332169085777,-0.14939618755580392
5,random2,control_to_uncertain,0.05300759523727998,-0.004851432210939382
5,random3,control_to_uncertain,0.051960382368875103,-0.0024324876454663497
5,random4,control_to_uncertain,0.13275348019677047,-0.11045800533406566
5,random5,control_to_uncertain,-0.04916235954252118,0.06014309849413177
5,random6,control_to_uncertain,-0.059769458572045145,0.03261603601438173
5,random7,control_to_uncertain,0.183390609675242,-0.018207918657681926
5,random8,control_to_uncertain,0.042267820660101006,-0.07611286195577525
5,random9,control_to_uncertain,-0.023933110750022663,-0.0032987073412293877
6,circuit,control_to_uncertain,0.6503558312863846,0.8728675783198817
6,circuit,uncertain_to_control,0.9491066720543803,0.08781313487759021
6,random0,control_to_uncertain,-0.03012683646462316,0.03747183395229193
6,random1,control_to_uncertain,0.0729477718957656,-0.07505370479929616
6,random2,control_to_uncertain,-0.008686328421931053,0.039333715161527484
6,random3,control_to_uncertain,-0.08712693376638993,0.10979444743227298
6,random4,control_to_uncertain,0.12163099006034835,0.10091400221964095
6,random5,control_to_uncertain,0.013082711175639037,0.07315277167918303
6,random6,control_to_uncertain,0.17511135528614155,-0.06661015283960688
6,random7,control_to_uncertain,0.04002627147702807,0.010542592169358374
6,random8,control_to_uncertain,0.20113226964231615,-0.10053650041449116
6,random9,control_to_uncertain,-0.18250747927663571,0.1815934195343671
7,circuit,control_to_uncertain,0.9840386864821498,-0.4514505846260798
7,circuit,uncertain_to_control,0.9606341639603566,1.0461823270673027
7,random0,control_to_uncertain,0.18531732069592907,-0.25872996205736515
7,random1,control_to_uncertain,-0.11238721978144016,-0.19141475685278722
7,random2,control_to_uncertain,0.029640037405720254,-0.050378522585883254
7,random3,control_to_uncertain,-0.24910113140886922,0.12214423127747388
7,random4,control_to_uncertain,-0.13300354233416262,0.061694200826090353
7,random5,control_to_uncertain,0.06158772959525226,0.013882136011314081
7,random6,control_to_uncertain,-0.1514991868096055,0.33911397393206477
7,random7,control_to_uncertain,-0.1110062491631975,0.0384725761642387
7,random8,control_to_uncertain,0.4187643034845234,-0.31539661979094175
7,random9,control_to_uncertain,-0.15719712420172935,0.1674679553428365
8,circuit,control_to_uncertain,1.0629368737264333,0.5983830592668212
8,circuit,uncertain_to_control,1.2773887747388168,0.12725437708442286
8,random0,control_to_uncertain,0.2376902402508277,0.06479805517356035
8,random1,control_to_uncertain,-0.30506045663772274,-0.07909893597873685
8,random2,control_to_uncertain,-0.1807100697656287,-0.12958489476970328
8,random3,control_to_uncertain,0.07133151292830936,0.08294950427006204
8,random4,control_to_uncertain,0.008782159772368375,0.3409192270258031
8,random5,control_to_uncertain,-0.006813400236224311,-0.09997339132579879
8,random6,control_to_uncertain,0.06668663278389739,0.1280471144882461
8,random7,control_to_uncertain,0.09600641380458737,-0.13946989686625155
8,random8,control_to_uncertain,-0.16389753565539575,-0.056711737144250596
8,random9,control_to_uncertain,0.12372445804141334,0.14952188644879275
9,circuit,control_to_uncertain,0.9578763901402136,-0.5477461668722559
9,circuit,uncertain_to_control,1.0101854283561353,0.2639027196736388
9,random0,control_to_uncertain,0.05437851085955574,-0.12866409008774107
9,random1,control_to_uncertain,-0.13185575548259296,0.029655291517924058
9,random2,control_to_uncertain,0.03274993391253996,-0.5800737251537549
9,random3,control_to_uncertain,-0.0022531295186394083,-1.0
9,random4,control_to_uncertain,0.13889286428737171,-1.0
9,random5,control_to_uncertain,-0.07504398707626489,0.04648447660536537
9,random6,control_to_uncertain,0.07620913389472321,-0.02099278798137446
9,random7,control_to_uncertain,-0.14329784541941168,-0.014209341581530411
9,random8,control_to_uncertain,0.11622174834600986,-1.0
9,random9,control_to_uncertain,0.09206353712319464,0.4383168385059383
10,circuit,control_to_uncertain,0.8397412620150345,0.5487971955492847
10,circuit,uncertain_to_control,0.9453055213269881,0.45873638968393554
10,random0,control_to_uncertain,0.05445239490326272,0.36977860526667405
10,random1,control_to_uncertain,0.34199519620305213,-0.26990919574925315
10,random2,control_to_uncertain,0.45074544809600703,0.19818999020458888
10,random3,control_to_uncertain,0.08712842441472482,-0.11224063284588827
10,random4,control_to_uncertain,0.1358607893770997,0.6648239239849438
10,random5,control_to_uncertain,0.029218532012323772,-0.4171060522235548
10,random6,control_to_uncertain,0.08134711750014756,-1.0
10,random7,control_to_uncertain,-0.023366927005387634,-0.6356352200561439
10,random8,control_to_uncertain,0.0718556961355091,-0.20152491792437766
