pair,layer,positions,rec
14,7,all,0.0031461257615423466
14,8,last,-0.016766500714924325
14,8,all,0.060720539131384144
14,9,last,-0.004528702709372825
14,9,all,-0.017193230490043124
14,10,last,-0.019616495967111187
14,10,all,-0.0722330456051535
14,11,last,-0.004035136569583445
14,11,all,0.011560924993268197
14,12,last,0.0323405204979378
14,12,all,0.006267434451508314
14,13,last,-0.021201348103695908
14,13,all,-0.1714231650160944
14,14,last,0.06347071562617691
14,14,all,0.016361973273711198
14,15,last,0.04131067624914505
14,15,all,0.11394240054019562
14,16,last,-0.022289033102120184
14,16,all,-0.13328698672584843
14,17,last,-0.012732029297906237
14,17,all,-0.025254397919953247
14,18,last,-0.010724690600843781
14,18,all,0.034231640986425844
14,19,last,-0.016301926052466317
14,19,all,-0.046155441108538676
14,20,last,-0.05770859069768082
14,20,all,-0.15566157220965057
14,21,last,0.05388543136978767
14,21,all,0.08809500764007998
14,22,last,-0.004505697605129657
14,22,all,-0.04269063845930482
14,23,last,0.08123301854032498
14,23,all,0.09220399908071328
14,24,last,0.08322781108382711
14,24,all,0.12563582851174177
14,25,last,0.02494989566279242
14,25,all,0.0029525204924330866
14,26,last,0.0029060974306303216
14,26,all,-0.053455215277774595
14,27,last,0.010746411272546951
14,27,all,-0.11043151887358936
14,28,last,0.07439502080551352
14,28,all,0.06710990292901078
14,29,last,0.039477240543480105
14,29,all,0.034948285534858355
14,30,last,-0.06682888743829563
14,30,all,-0.05701770360893433
14,31,last,-0.027313641453408814
14,31,all,-0.027313641453408814
15,0,last,0.007705576045177351
15,0,all,0.1688621728254941
15,1,last,0.0035454360705652267
15,1,all,-0.0003148092857804932
15,2,last,0.0007457333757044093
15,2,all,-0.013655521871993904
15,3,last,-0.0016030065041675516
15,3,all,-0.043999275677864776
15,4,last,0.003639087372409823
15,4,all,-0.030578362440877756
15,5,last,0.00210818367806498
15,5,all,-0.043061984900683414
15,6,last,0.004180727705843228
15,6,all,0.013671671803381859
15,7,last,0.0061555028855306585
15,7,all,0.0249445984152571
15,8,last,0.006210037498036159
15,8,all,0.006465874371468003
15,9,last,0.011990020165911493
15,9,all,-0.03048937769144554
15,10,last,0.002019244679146614
15,10,all,-0.04238277277211239
15,11,last,0.011788992408068232
15,11,all,-0.005399658646266086
15,12,last,0.03820250257140763
15,12,all,-0.03341535180452379
15,13,last,0.06510554323290882
15,13,all,0.014620537460566489
15,14,last,0.07397368558544966
15,14,all,0.14505351391854157
15,15,last,0.1683147908025729
15,15,all,0.2192624943967058
15,16,last,0.0015656740848684842
15,16,all,-0.1268921611893084
15,17,last,0.010823290561787945
15,17,all,-0.0026015572193899095
15,18,last,0.06526251324591752
15,18,all,0.10705542464300188
15,19,last,0.06593518305100844
15,19,all,0.031121100786643485
15,20,last,0.05325085308695644
15,20,all,0.00652237625606892
15,21,last,0.10985764361612428
15,21,all,0.1666732852410032
15,22,last,0.06217403330765509
15,22,all,0.015191641124917294
15,23,last,0.07999774724469817
15,23,all,0.07149931479455411
15,24,last,0.09155839883815656
15,24,all,0.1472011345395426
15,25,last,0.13512514915811277
15,25,all,0.11905839220433204
15,26,last,0.0326678799092932
15,26,all,-0.013695965326234561
15,27,last,0.12680596722122084
15,27,all,0.088087764857731
15,28,last,0.07491930295615115
15,28,all,0.04396665556149194
15,29,last,0.06493384155444142
15,29,all,0.05798589401856867
15,30,last,0.05933681519143982
15,30,all,0.06824169520659971
15,31,last,0.08709589371753029
15,31,all,0.08709589371753029
16,0,last,0.011315768966416189
16,0,all,0.28118951006861803
16,1,last,-0.008852239162344134
16,1,all,0.14082349053948193
16,2,last,-0.000651156977917295
16,2,all,0.053561960626786136
16,3,last,0.0028599880539899284
16,3,all,0.028760148819957157
16,4,last,0.006025365195851449
16,4,all,0.059887326010219025
16,5,last,0.007294272307030176
16,5,all,-0.031265022440540996
16,6,last,0.015377980556565838
16,6,all,-0.15374407834944903
16,7,last,0.004276780901702674
16,7,all,-0.14080271562407765
16,8,last,0.017362071720537834
16,8,all,-0.004396572793866898
16,9,last,0.012647347795255054
16,9,all,0.10578503433862564
16,10,last,0.00197174114902132
16,10,all,0.005419704848955251
16,11,last,0.014730076435966544
16,11,all,0.12809213228256067
16,12,last,-0.024368921554949505
16,12,all,-0.04036697261633028
16,13,last,-0.06285479931285341
16,13,all,-0.1792046479774617
16,14,last,0.02327792405334994
16,14,all,0.06299434689179562
16,15,last,0.15190239727885907
16,15,all,0.23605060660963909
16,16,last,-0.06172180742327846
16,16,all,-0.08526696454815985
16,17,last,-0.006485644506348488
16,17,all,-0.032902174685832807
16,18,last,-0.09702140300962382
16,18,all,-0.08880173616705347
16,19,last,-0.19665269271691427
16,19,all,-0.2453676140255791
16,20,last,-0.12912873116694554
16,20,all,-0.1433815158486419
16,21,last,0.053812918568869855
16,21,all,0.07669173871501661
16,22,last,-0.1003789155904019
16,22,all,-0.08258728237530667
16,23,last,-0.04020829823635823
16,23,all,0.01272782348530238
16,24,last,0.06041688033873174
16,24,all,0.10699082517497743
16,25,last,-0.018930501933558025
16,25,all,-0.008700612639894415
16,26,last,0.03220308143390591
16,26,all,0.028226560948370116
16,27,last,0.0449998654943499
16,27,all,0.05143954712679504
16,28,last,0.000768942941402085
16,28,all,0.06259975361340674
16,29,last,0.006652819686778249
16,29,all,0.03453414404513127
16,30,last,-0.029255472246626783
16,30,all,0.0030775825228486933
16,31,last,0.3199342718976039
16,31,all,0.3199342718976039
17,0,last,-0.00026910311676678843
17,0,all,0.1306022207973489
17,1,last,0.007826570987693765
17,1,all,-0.04553436897260089
17,2,last,0.008202408283602362
17,2,all,0.21806674883443258
17,3,last,0.010490524651146523
17,3,all,0.0030790715971297845
17,4,last,0.01729074484564141
17,4,all,-0.05996560253740621
17,5,last,0.005081077331065152
17,5,all,-0.14359358069053016
17,6,last,0.013396907495347195
17,6,all,-0.10999322293693296
17,7,last,5.813303779329679e-05
17,7,all,-0.1364739074424029
17,8,last,0.019328418321112102
17,8,all,0.1460299026737642
17,9,last,-0.0009874545060935434
17,9,all,0.01830220205064531
17,10,last,0.0718489179039475
17,10,all,0.0039305428386199005
17,11,last,0.032971733026570256
17,11,all,0.023834910628381625
17,12,last,-0.027009839280887595
17,12,all,0.05818646253546716
17,13,last,-0.04382381634649135
17,13,all,-0.023317267155323694
17,14,last,-0.014611801506327902
17,14,all,-0.024257100614259623
17,15,last,0.03972342894984925
17,15,all,0.0014322635284947493
17,16,last,-0.05450547858239561
17,16,all,0.06386487844958323
17,17,last,-0.009949147524642403
17,17,all,0.1295008255371805
17,18,last,0.06550703587519481
17,18,all,0.10742451136779543
17,19,last,0.02609118354348827
17,19,all,0.16619601326509442
17,20,last,-0.05879250666103721
17,20,all,0.005698824934326482
17,21,last,-0.06084793713714295
17,21,all,0.04697862424178424
17,22,last,0.20577959622617614
17,22,all,0.18645390679477203
17,23,last,0.019297343570000777
17,23,all,0.017299796303757324
17,24,last,0.0501742693950311
17,24,all,0.05963575279833707
17,25,last,-0.12802699448447188
17,25,all,-0.142364850055678
17,26,last,-0.015477436069753112
17,26,all,-0.07200019832494216
17,27,last,0.05295831342316826
17,27,all,0.010231895089949105
17,28,last,0.014860860736014224
17,28,all,0.07091308169190777
17,29,last,0.04695018229271512
17,29,all,0.04140788416593456
17,30,last,-0.008423256174617425
17,30,all,-0.006936626244827721
17,31,last,0.16216790301064757
17,31,all,0.16216790301064757
18,0,last,-0.0016177466135654656
18,0,all,0.3746302242998744
18,1,last,0.011497547115457352
18,1,all,0.17419789192050128
18,2,last,0.0031901883590827237
18,2,all,-0.027897909348908363
18,3,last,-0.00017611424609809817
18,3,all,0.26429068373939896
18,4,last,-0.0012917827436679462
18,4,all,0.00473482428197082
18,5,last,0.009161151631122948
18,5,all,0.02857584484428033
18,6,last,0.0008808923138926752
18,6,all,0.0420962495018391
18,7,last,-0.0026469152425868587
18,7,all,-0.007307376608611791
18,8,last,-0.00035306330904187556
18,8,all,-0.002955958017189264
18,9,last,0.007535442149183311
18,9,all,0.03714177206443399
18,10,last,-0.058505987370633894
18,10,all,-0.026841288089000208
18,11,last,0.018090416829188383
18,11,all,0.15613049677124952
18,12,last,-0.04948948381219498
18,12,all,-0.049577974397836976
18,13,last,0.002881948292985779
18,13,all,-0.10295109039281215
18,14,last,-0.0521044512562645
18,14,all,-0.04420265294518888
18,15,last,0.18735441275836456
18,15,all,0.24640303107868997
18,16,last,-0.16003442142504776
18,16,all,-0.12483009871773416
18,17,last,-0.12166617498095013
18,17,all,-0.11511469291776065
18,18,last,-0.1431106290293559
18,18,all,-0.14433681443395757
18,19,last,-0.03672478105001722
18,19,all,0.009088297807167326
18,20,last,-0.1792136962877236
18,20,all,-0.2145453606723435
18,21,last,0.058846881618732985
18,21,all,0.21982544878790375
18,22,last,-0.1574012485520744
18,22,all,-0.22534712005526744
18,23,last,-0.014857781244336891
18,23,all,0.07411388365915379
18,24,last,-0.09356794169741897
18,24,all,-0.0792669511808099
18,25,last,-0.06058843799218072
18,25,all,-0.020532063452758806
18,26,last,-0.0055521741905712185
18,26,all,-0.00814517952993133
18,27,last,0.02895337470856865
18,27,all,0.05143749681324723
18,28,last,0.025960813183530374
18,28,all,0.10343200911260382
18,29,last,0.04795509044983656
18,29,all,0.023805123437945303
18,30,last,-0.20400823822949987
18,30,all,-0.20230726679808825
18,31,last,0.09948330937837098
18,31,all,0.09948330937837098
19,0,last,-0.00012451462446719128
19,0,all,0.6503378567023067
19,1,last,-0.003096650493013132
19,1,all,0.1433911090994119
19,2,last,0.0015322094851846872
19,2,all,0.17183240736924682
19,3,last,0.01077697324382217
19,3,all,0.22406595451826133
19,4,last,0.011680966109487899
19,4,all,0.08551722433096043
19,5,last,0.01723643268502136
19,5,all,0.07862150666034012
19,6,last,-0.003566014589711992
19,6,all,0.09099896775667371
19,7,last,0.01845848828276846
19,7,all,0.11364417583340841
19,8,last,0.010532117003368174
19,8,all,-0.07084695340375013
19,9,last,0.013413758202296561
19,9,all,0.15893604260411148
19,10,last,-0.03500633482558792
19,10,all,0.0030534896624445492
19,11,last,0.15232428822484712
19,11,all,0.3055362548393485
19,12,last,0.32729932866626715
19,12,all,0.11948924919748079
19,13,last,0.14705014203529865
19,13,all,0.10269324775036094
19,14,last,0.23540534994789503
19,14,all,0.38713862094310547
19,15,last,0.33071312780378975
19,15,all,0.4598419669765596
19,16,last,0.028603906500287362
19,16,all,0.12346274812956817
19,17,last,0.06414879787747275
19,17,all,0.013985182163544335
19,18,last,0.02940246135168196
19,18,all,-0.01926908524434932
19,19,last,-0.004604418071384119
19,19,all,-0.05198221280968144
19,20,last,-0.059410247390647604
19,20,all,-0.05836675681292319
19,21,last,-0.018467629158487403
19,21,all,-0.0792803650849865
19,22,last,-0.01787096843166776
19,22,all,-0.027905941024739065
19,23,last,-0.006897943275143181
19,23,all,0.009394276691049091
19,24,last,0.03109229132861158
19,24,all,0.11761632350560691
19,25,last,-0.1300079330878359
19,25,all,-0.13253367627779408
19,26,last,0.03016723470585437
19,26,all,0.03030184403655031
19,27,last,0.08935746519224076
19,27,all,0.10022417798986022
19,28,last,0.003430809114947426
19,28,all,0.016151410737182615
19,29,last,0.05843690309833162
19,29,all,0.048270739067224504
19,30,last,0.009046645213163831
19,30,all,0.005053155583308491
19,31,last,0.08227384291118928
19,31,all,0.08227384291118928
20,0,last,-0.07903188142057058
20,0,all,-1.0
20,1,last,-0.17920353982300885
20,1,all,-1.0
20,2,last,-0.11126321825298595
20,2,all,-1.0
20,3,last,-0.0270726404403119
20,3,all,-1.0
20,4,last,0.12505378678290735
20,4,all,-1.0
20,5,last,-0.09325564507395259
20,5,all,-1.0
20,6,last,-0.11902096451667801
20,6,all,-1.0
20,7,last,-0.22304762438888545
20,7,all,-0.5145791190280958
20,8,last,-0.41367958645336966
20,8,all,-0.7522032033232254
20,9,last,0.41024061668420075
20,9,all,0.15455215069775358
20,10,last,-0.3825273696160035
20,10,all,0.9911170825855561
20,11,last,-0.9658252077015904
20,11,all,-1.0
20,12,last,-1.0
20,12,all,-1.0
20,13,last,-1.0
20,13,all,-1.0
20,14,last,-1.0
20,14,all,-1.0
20,15,last,-0.6153375972755121
20,15,all,-0.5166913078624915
20,16,last,-1.0
20,16,all,-1.0
20,17,last,-1.0
20,17,all,-0.727827395917136
20,18,last,0.0986055565010211
20,18,all,0.3111356287517792
20,19,last,-1.0
20,19,all,-1.0
20,20,last,-1.0
20,20,all,-1.0
20,21,last,-1.0
20,21,all,-1.0
20,22,last,-1.0
20,22,all,-1.0
20,23,last,-1.0
20,23,all,-1.0
20,24,last,-0.3265972136270809
20,24,all,-0.038038012872083665
20,25,last,-0.13696798223899995
20,25,all,-0.2544710716551148
20,26,last,-1.0
20,26,all,-1.0
20,27,last,-0.6585844672473544
20,27,all,-0.5773505911953091
20,28,last,-1.0
20,28,all,-0.826580775419271
20,29,last,-0.9618041319852714
20,29,all,-0.8336714447057367
20,30,last,-0.26170787177424343
20,30,all,-0.02174581502568228
20,31,last,0.504993347360604
20,31,all,0.504993347360604
21,0,last,-0.006279605607828835
21,0,all,0.2912662524198485
21,1,last,-0.008011595945259296
21,1,all,0.07902034819329967
21,2,last,-0.0004893005777282784
21,2,all,0.14444702460225356
21,3,last,-0.0006752240246045032
21,3,all,0.0692979587044
21,4,last,0.0011198814297614455
21,4,all,0.11427425996020389
21,5,last,-0.0018479231752150738
21,5,all,0.0252664197762981
21,6,last,0.001320284599749878
21,6,all,0.0387923822208391
21,7,last,-0.0004716841093466866
21,7,all,0.06075441511946706
21,8,last,0.0013317859990709532
21,8,all,-0.015051149384261657
21,9,last,0.0002099718272748366
21,9,all,-0.10453140241631409
21,10,last,-0.009041905871217216
21,10,all,-0.05739480251447838
21,11,last,0.007918760959003785
21,11,all,0.07346960812261139
21,12,last,0.060075357295088866
21,12,all,-0.0012283050894769262
21,13,last,0.03405767118462544
21,13,all,-0.06772797017062976
21,14,last,0.055525048859560215
21,14,all,0.06580042436044536
21,15,last,0.1540170918398142
21,15,all,0.1524570046484347
21,16,last,0.06670000488254996
21,16,all,0.03800743548039745
21,17,last,0.05421483986582715
21,17,all,0.08262839736048272
21,18,last,0.08290192788483215
21,18,all,0.10732430970930071
21,19,last,0.09746353905914815
21,19,all,0.10508527558857778
21,20,last,0.022372217790117332
21,20,all,-0.03747228772686312
21,21,last,0.00803589780002311
21,21,all,0.05675154794418507
21,22,last,-0.013218434670958748
21,22,all,-0.06826977162625066
21,23,last,-0.003928947713529736
21,23,all,-0.046189556304846904
21,24,last,0.06274846626622153
21,24,all,0.07851967295343293
21,25,last,-0.01571997318114479
21,25,all,-0.022715675554967073
21,26,last,0.01900186420890318
21,26,all,-0.018274994782388615
21,27,last,0.0952232375665992
21,27,all,0.07888784446888994
21,28,last,-0.03388255208256598
21,28,all,-0.0685774261370155
21,29,last,0.02727026137040852
21,29,all,0.02791266046471927
21,30,last,-0.011523926855282645
21,30,all,-0.0035692042207157186
21,31,last,0.09949542125490912
21,31,all,0.09949542125490912
22,0,last,0.012582847641013322
22,0,all,1.3536665631165221
22,1,last,0.0034808200448998242
22,1,all,0.24044900426301496
22,2,last,-0.00368761931595497
22,2,all,0.6172268910092588
22,3,last,0.0059554878867402235
22,3,all,0.4504762403591504
22,4,last,-0.0019039379758716123
22,4,all,0.1634314771969939
22,5,last,0.03187162069822899
22,5,all,0.11021528195440061
22,6,last,-0.0007998044587969761
22,6,all,0.4720027802009716
22,7,last,0.045098345545627985
22,7,all,0.6579563385632177
22,8,last,-0.0005728369910013721
22,8,all,0.5538653402615604
22,9,last,-0.007426110650553782
22,9,all,0.24998254096401573
22,10,last,0.02037213634182625
22,10,all,0.2791354435889517
22,11,last,0.0006551653762030932
22,11,all,0.15567530046097874
22,12,last,0.03047519883734861
22,12,all,-0.1530099378036894
22,13,last,0.039592277326552
22,13,all,0.2417448109035894
22,14,last,0.08608629218840587
22,14,all,-0.3808628496397719
22,15,last,0.12460739745375012
22,15,all,-0.50327657942567
22,16,last,0.3085383415481108
22,16,all,0.2720409793676337
22,17,last,0.7075936571924305
22,17,all,0.4912398534404234
22,18,last,0.21138527817963662
22,18,all,-0.16562785402560218
22,19,last,0.1759335015421145
22,19,all,0.17379717777693493
22,20,last,0.12088817126230636
22,20,all,0.057581104747593516
22,21,last,-0.04504897861629313
22,21,all,-0.08308634817772817
22,22,last,-0.013532860012847443
22,22,all,-0.05476086840040914
22,23,last,-0.08704653916754113
22,23,all,-0.26475980881753564
22,24,last,0.5168669338501208
22,24,all,0.30463444089845404
22,25,last,-0.24210144181535445
22,25,all,-0.22321347404112266
22,26,last,0.3846204556085949
22,26,all,0.27432721002798865
22,27,last,0.21371515642995223
22,27,all,0.10179204963664133
22,28,last,0.142157792359083
22,28,all,-0.0027967569539641343
22,29,last,0.21591078071390601
22,29,all,0.1385895266253309
22,30,last,0.3641702051316321
22,30,all,0.2830435584886736
22,31,last,0.2986873062573787
22,31,all,0.2986873062573787
23,0,last,0.003607854302618267
23,0,all,-0.46415976962585964
23,1,last,-0.01751204737309458
23,1,all,-0.38920250991199734
23,2,last,0.0021528756000091234
23,2,all,-0.2387715808623143
23,3,last,-0.018327068777975193
23,3,all,-0.06677787923761974
23,4,last,-0.04402315014719542
23,4,all,0.07553370629656633
23,5,last,-0.016808448275274446
23,5,all,-0.06689919846724852
23,6,last,-0.05004703332208624
23,6,all,0.41403519948656603
23,7,last,-0.05622631784405963
23,7,all,0.3858346068247605
23,8,last,-0.06849456927675387
23,8,all,0.1398257538636668
23,9,last,-0.08144380763318833
23,9,all,0.37561665692704616
23,10,last,0.15428286374729736
23,10,all,0.2997244985144129
23,11,last,-0.2745967036824679
23,11,all,-0.06352139845744337
23,12,last,-0.16727286955960924
23,12,all,-0.16733329977555614
23,13,last,-0.15985293041978418
23,13,all,-0.3221840895761941
23,14,last,0.08293975041927559
23,14,all,0.2821155465054425
23,15,last,-0.013034902447803892
23,15,all,0.5573735743515812
23,16,last,0.011934246681647068
23,16,all,0.06376954248952041
23,17,last,-0.020265423665626114
23,17,all,0.14611292139588816
23,18,last,-0.03240979970988253
23,18,all,-0.01289595227664612
23,19,last,-0.03929517394595153
23,19,all,0.09148433389254224
23,20,last,-0.04200345697539035
23,20,all,0.11855962679557047
23,21,last,-0.047566182884117916
23,21,all,0.12359027841681748
23,22,last,-0.26078023929316835
23,22,all,-0.3483199613456354
23,23,last,0.009028090743375551
23,23,all,0.0326943853906217
23,24,last,0.04850488304983566
23,24,all,0.0747342512434074
23,25,last,-0.05608225535528379
23,25,all,-0.10774222488587079
23,26,last,-0.04790284210777447
23,26,all,-0.07976355924271632
23,27,last,-0.08488669137882353
23,27,all,-0.14506260229550927
23,28,last,0.06727600249271364
23,28,all,0.1706862591651402
23,29,last,-0.04163045441687201
23,29,all,-0.02218005215612651
23,30,last,0.06457748530077599
23,30,all,0.08525235317358258
23,31,last,0.39271745767328725
23,31,all,0.39271745767328725
24,0,last,0.01343323119278638
24,0,all,0.689165150169463
24,1,last,-0.0045451010171124444
24,1,all,-0.19720418826420727
24,2,last,0.020711128469057045
24,2,all,0.0722376926773814
24,3,last,0.010928571587867354
24,3,all,0.2779975281653116
24,4,last,-0.0002702306023560345
24,4,all,0.40508274666635447
24,5,last,0.018663683014172
24,5,all,0.049576077702640546
24,6,last,-0.007921293516361165
24,6,all,0.42856134314819244
24,7,last,-0.02096686314226026
24,7,all,0.14168847328316628
24,8,last,-0.04578643760868462
24,8,all,-0.01676412391343254
24,9,last,-0.01847485262936641
24,9,all,0.028600119758676233
24,10,last,0.05500612731774575
24,10,all,-0.06762471168433219
24,11,last,-0.030693527065851104
24,11,all,-0.0623706691320897
24,12,last,-0.06827269017125825
24,12,all,0.02886421746792915
24,13,last,-0.12022939320040567
24,13,all,-0.12049091230687659
24,14,last,-0.18081364814031167
24,14,all,-0.11648419915845556
24,15,last,-0.018252361024460765
24,15,all,0.1665844649914948
24,16,last,-0.08075128079897101
24,16,all,-0.09226442860671262
24,17,last,-0.145353399602031
24,17,all,-0.04967883850810127
24,18,last,0.0012918277248025905
24,18,all,0.0807677281032021
24,19,last,0.1761499313952276
24,19,all,0.18205987989565162
24,20,last,-0.10292689884127348
24,20,all,-0.1530107347930734
24,21,last,0.13478429918036672
24,21,all,0.24295724342066016
24,22,last,0.030895964807229233
24,22,all,0.019902806188869693
24,23,last,0.07068643660512029
24,23,all,0.07708983907846033
24,24,last,-0.05268183052363199
24,24,all,0.020663842469392683
24,25,last,0.013198891953476987
24,25,all,0.029984620376704595
24,26,last,0.1489913202836519
24,26,all,0.14628929302795987
24,27,last,0.1360404968869992
24,27,all,0.14575594040389003
24,28,last,0.18125382260439438
24,28,all,0.22491845342931868
24,29,last,0.26162479433900515
24,29,all,0.27549579562300996
24,30,last,0.2217268052589001
24,30,all,0.26537383886213645
24,31,last,-0.15068438208593074
24,31,all,-0.15068438208593074
25,0,last,0.06286235609513519
25,0,all,-1.0
25,1,last,-0.015896743702584773
25,1,all,-1.0
25,2,last,0.10699878980947289
25,2,all,-1.0
25,3,last,0.08880106387088975
25,3,all,-1.0
25,4,last,0.0247140597716965
25,4,all,-1.0
25,5,last,-0.018267520654873852
25,5,all,-1.0
25,6,last,0.06489737060869717
25,6,all,-1.0
25,7,last,-0.13965872876402283
25,7,all,-0.581604356187364
25,8,last,-0.17161648301931942
25,8,all,0.5523548861909907
25,9,last,0.007961084460331051
25,9,all,-0.3614655893353674
25,10,last,0.1447614703254054
25,10,all,-0.25443938017306594
25,11,last,-0.29761837994000145
25,11,all,-1.0
25,12,last,-0.21202911935270385
25,12,all,-0.1645672166739577
25,13,last,0.14010167594562492
25,13,all,0.2567785002361803
25,14,last,-0.0682667105376312
25,14,all,1.8536163010545235
25,15,last,0.9518102381370793
25,15,all,2.0
25,16,last,-0.7255265450493735
25,16,all,-0.5380055910553085
25,17,last,-0.15264727619888005
25,17,all,0.18295413614705747
25,18,last,-0.9211142726455812
25,18,all,0.3531475547545781
25,19,last,-0.3407355615296509
25,19,all,0.2122487234421757
25,20,last,0.4659019159895956
25,20,all,0.2829614895189524
25,21,last,0.0012281377398725996
25,21,all,-0.9298271459071007
25,22,last,-0.0952525883245903
25,22,all,-0.5789720983158285
25,23,last,0.41373908990182623
25,23,all,0.9101622353253493
25,24,last,0.20925428084646036
25,24,all,0.6055788412332228
25,25,last,1.0734449799527142
25,25,all,1.2431348795355661
25,26,last,-0.9173421174969122
25,26,all,-1.0
25,27,last,0.5275012369867128
25,27,all,0.9221095951532555
25,28,last,-0.5443347254886565
25,28,all,-0.6314529888964084
25,29,last,0.2762926043773751
25,29,all,0.5238838765481029
25,30,last,-1.0
25,30,all,-0.772646702885139
25,31,last,0.2739913728745328
25,31,all,0.2739913728745328
26,0,last,0.004271298697799477
26,0,all,0.21466275526677642
26,1,last,0.003786157288531415
26,1,all,0.031070263034770156
26,2,last,-0.0010624656407789118
26,2,all,0.09313646972763753
26,3,last,0.003895161522019153
26,3,all,0.069140428862624
26,4,last,0.006603929749618504
26,4,all,0.2057455837468845
26,5,last,-0.005699369524574817
26,5,all,-0.095830947198781
26,6,last,0.002706684158949534
26,6,all,-0.09086956126931094
26,7,last,-0.009093982415521906
26,7,all,-0.007832302141127472
26,8,last,-0.008327863893644618
26,8,all,-0.03295065118957894
26,9,last,0.0030249139986742346
26,9,all,-0.0239226518761307
26,10,last,-0.01029001452744711
26,10,all,0.00870984390474675
26,11,last,0.0752424702227527
26,11,all,0.05321481358973531
26,12,last,0.013335955290177531
26,12,all,0.051494191626241935
26,13,last,0.022703248422918265
26,13,all,-0.02771796418051667
26,14,last,0.069324943369156
26,14,all,0.15229603331770777
26,15,last,0.06189602015830288
26,15,all,0.249155784727022
26,16,last,-0.03316385885555752
26,16,all,-0.01056239485687584
26,17,last,-0.009978967281461956
26,17,all,0.0032348839151432746
26,18,last,-0.06323749048957601
26,18,all,-0.14024833017720983
26,19,last,-0.02660187098751658
26,19,all,-0.06574972360039531
26,20,last,0.0158324462395884
26,20,all,0.021454891301678016
26,21,last,0.04165316363853973
26,21,all,0.08551134633960882
26,22,last,-0.033855992940366314
26,22,all,-0.05303891447413961
26,23,last,-0.011265395871072963
26,23,all,-0.037561578646275344
26,24,last,-0.008035424403461399
26,24,all,0.018488182363152236
26,25,last,-0.009737922412803685
26,25,all,-0.0230506552237404
26,26,last,0.015019324526555427
26,26,all,-0.0006992422475251312
26,27,last,0.03672456457479269
26,27,all,-0.0003541055929108321
26,28,last,0.0564498835824366
26,28,all,0.1012475904817012
26,29,last,0.02668966237939011
26,29,all,0.04423990220358999
26,30,last,-0.0551654460226964
26,30,all,-0.05802192261585151
26,31,last,0.12353063856310016
26,31,all,0.12353063856310016
27,0,last,0.009606402112673022
27,0,all,0.5801748957801653
27,1,last,0.01360439172650683
27,1,all,0.08783159902664055
27,2,last,0.01546906619765354
27,2,all,0.3622840843347848
27,3,last,0.025931441248542717
27,3,all,0.2915224704887186
27,4,last,0.040300763860586286
27,4,all,0.8630200816118725
27,5,last,0.022535128576026353
27,5,all,0.2357863926061063
27,6,last,-0.0019394621866160454
27,6,all,-0.042810282529247706
27,7,last,0.01182658469684351
27,7,all,-0.1318931546457627
27,8,last,-0.07563072046639112
27,8,all,-0.07473557724014411
27,9,last,-0.02950881657899761
27,9,all,0.02706946690703545
27,10,last,-0.07580672029798552
27,10,all,-0.14514390351105674
27,11,last,0.127892322743455
27,11,all,0.20454324712894445
27,12,last,0.1559531265772758
27,12,all,-0.02639477868054485
27,13,last,0.15574777123503697
27,13,all,0.28350450793613574
27,14,last,0.0595635301880125
27,14,all,0.25849099263238856
27,15,last,0.3390272365401764
27,15,all,0.5085381235486842
27,16,last,-0.11875254445883204
27,16,all,-0.06050934608845815
27,17,last,0.19734199840503205
27,17,all,0.31591063791745166
27,18,last,0.02130663820470046
27,18,all,0.17546619193343432
27,19,last,0.08847648763491267
27,19,all,-0.06419437309486178
27,20,last,-0.014063288082768506
27,20,all,-0.010434573916753901
27,21,last,0.046426339629402
27,21,all,0.14015013589469713
27,22,last,0.09766898148857486
27,22,all,0.07232416193458943
27,23,last,-0.06825187312361775
27,23,all,-0.012407388582180797
27,24,last,0.12737107368379727
27,24,all,0.22048062476342944
27,25,last,0.04630447651108379
27,25,all,0.026689532877439144
27,26,last,-0.06584063546109269
27,26,all,-0.07721431925392415
27,27,last,-0.0049458928198774735
27,27,all,-0.004700168099157852
27,28,last,0.19482901569729308
27,28,all,0.1982237295825429
27,29,last,0.026254263044116714
27,29,all,0.014247859190542
27,30,last,0.10150411685500603
27,30,all,0.06383517888897342
27,31,last,-0.48957535188752604
27,31,all,-0.48957535188752604
28,0,last,0.006179461249224574
28,0,all,0.02299781350354919
28,1,last,0.003934424529618494
28,1,all,0.029005523098314726
28,2,last,0.003579932829200892
28,2,all,0.05009391012122556
28,3,last,0.00552414298574794
28,3,all,0.03604467121629925
28,4,last,0.010455957501544662
28,4,all,0.0170920947538285
28,5,last,-0.00019659160989105357
28,5,all,-0.013603551293366567
28,6,last,0.010223073246489703
28,6,all,-0.025132269860811515
28,7,last,-0.011155190639500009
28,7,all,0.04104071365424105
28,8,last,-0.001518758209614943
28,8,all,-0.008135201478542244
28,9,last,-0.00503330237108982
28,9,all,-0.05160388535594476
28,10,last,0.013992207605383028
28,10,all,-0.0301984213318418
28,11,last,0.0715701409342462
28,11,all,-0.028593767949237656
28,12,last,0.04882989687510652
28,12,all,0.061280905189643194
28,13,last,-0.00533358725287775
28,13,all,-0.022969104396180728
28,14,last,0.07210033082409802
28,14,all,0.1840001126697044
28,15,last,0.06542759139449536
28,15,all,0.23200270747775906
28,16,last,0.030586845494742075
28,16,all,-0.013425918527964122
28,17,last,0.0629275775622772
28,17,all,0.15253787154934037
