pair,layer,direction,logodds_rec,entropy_rec
4,6,uncertain_to_control,-0.3589897490571006,-0.04125699077691104
4,7,uncertain_to_control,0.17008698588510884,-0.002682615237980765
4,8,uncertain_to_control,0.912853878795643,0.3907759283771511
4,9,uncertain_to_control,1.126257171136586,0.5105335385025781
4,10,uncertain_to_control,1.4046860723511676,0.49038279650969413
4,11,uncertain_to_control,1.391767843707433,0.5571665001628887
4,12,uncertain_to_control,1.1201511273725058,0.873002546360362
4,13,uncertain_to_control,1.1889586844939182,0.8711278134849305
4,14,uncertain_to_control,1.1663241261654924,0.883749425006221
4,15,uncertain_to_control,1.0797215575217336,0.9826133026102756
4,16,uncertain_to_control,1.0936512765184352,0.9504540361192861
4,17,uncertain_to_control,1.0640407349190881,0.9807739217035383
4,18,uncertain_to_control,1.051123648898518,0.9733183712617016
4,19,uncertain_to_control,1.0335156242963626,0.9986557863293458
4,20,uncertain_to_control,1.008779647542426,0.9994571375654753
4,21,uncertain_to_control,1.0062783782225166,1.0138064417398658
4,22,uncertain_to_control,0.997774707780847,0.9933652144177791
4,23,uncertain_to_control,1.003748476110371,1.0037130352475305
4,24,uncertain_to_control,0.9862293744756536,0.9988394967293737
4,25,uncertain_to_control,0.9810723800692644,0.9998433728031073
4,26,uncertain_to_control,0.984650403688764,0.9963363376714593
4,27,uncertain_to_control,1.0035465006627886,1.000738676389936
4,28,uncertain_to_control,0.9984269439683141,0.9895933391138796
4,29,uncertain_to_control,1.0029164448073355,0.9959643630584869
4,30,uncertain_to_control,1.0030031497415723,0.9947884007913808
4,31,uncertain_to_control,1.0,1.0
5,0,control_to_uncertain,-0.012525006502430403,0.01241384508530293
5,1,control_to_uncertain,0.008132219969898291,-0.00043079892550170693
5,2,control_to_uncertain,0.042929205547637496,0.006038493920829815
5,3,control_to_uncertain,-0.009412354817049358,-0.008070170889351089
5,4,control_to_uncertain,-0.010380095213577136,0.011685635823757505
5,5,control_to_uncertain,-0.04241420460526066,0.026145668320431692
5,6,control_to_uncertain,-0.05760999343385877,0.033697225233848216
5,7,control_to_uncertain,-0.0875713568891914,0.06243897300728458
5,8,control_to_uncertain,-0.16008346542008417,0.2187164962439786
5,9,control_to_uncertain,-0.12511092780910277,0.20107072289078118
5,10,control_to_uncertain,0.06777987308922603,0.07521848125240707
5,11,control_to_uncertain,0.39700316313723744,0.14343454523969806
5,12,control_to_uncertain,0.732953411437381,0.261505911225245
5,13,control_to_uncertain,1.0919216292726341,0.49846117425355696
5,14,control_to_uncertain,1.1313063384187865,0.5280181402032578
5,15,control_to_uncertain,1.1191059854184924,0.5338755760427483
5,16,control_to_uncertain,1.04791127200462,0.6149019964018132
