pair,set,direction,logodds_rec,entropy_rec
0,direction,control_to_uncertain,-0.681768113470537,0.23035103258533127
0,direction,uncertain_to_control,-1.0,0.07115199091713209
0,random0,control_to_uncertain,-0.02033750443008642,0.015586910395916326
0,random1,control_to_uncertain,-0.09829310437834649,0.04140386504247495
0,random2,control_to_uncertain,0.06343071692864356,-0.016189621147212525
0,random3,control_to_uncertain,-0.14027379239179424,-0.041343811030040874
0,random4,control_to_uncertain,0.09848683909056054,-0.04287892664908861
0,random5,control_to_uncertain,0.1365365685870185,-0.07531074635199007
0,random6,control_to_uncertain,0.0737903036356581,-0.045536738765648864
0,random7,control_to_uncertain,0.010637427806267608,-0.05394032102366767
0,random8,control_to_uncertain,-0.061086758928473026,-0.0007526046016085552
0,random9,control_to_uncertain,0.09609415739031223,-0.014947660757536748
1,direction,control_to_uncertain,0.33435711664458667,-0.09551684512099855
1,direction,uncertain_to_control,0.014032082463583919,0.19183309004109106
1,random0,control_to_uncertain,0.004644093831743127,0.0031409477466763556
1,random1,control_to_uncertain,-0.02177133257303342,0.004861151075362222
1,random2,control_to_uncertain,-0.017199718780101927,0.0071503698287644695
1,random3,control_to_uncertain,-0.019949782539989684,0.013476520869195254
1,random4,control_to_uncertain,-0.001537531729081949,0.005309687025477848
1,random5,control_to_uncertain,-0.029219734146135407,0.005511827226996623
1,random6,control_to_uncertain,-0.016818949902831656,0.010316653060623113
1,random7,control_to_uncertain,0.001638062139730109,-0.0025134323604661065
1,random8,control_to_uncertain,-0.001969361566905707,-0.00018898314698205033
1,random9,control_to_uncertain,-0.01627637746224904,0.009262675129842322
2,direction,control_to_uncertain,1.0203176182791085,0.02765471755712378
2,direction,uncertain_to_control,0.21862181742048076,0.27667135770013124
2,random0,control_to_uncertain,-0.005882866042731523,0.051289973007761974
2,random1,control_to_uncertain,-0.028368199212316564,0.045031167485106015
2,random2,control_to_uncertain,-0.08425013560094909,0.0731746144977587
2,random3,control_to_uncertain,-0.010579500907279058,0.04696982492286808
2,random4,control_to_uncertain,-0.03427401783721172,0.04622932177412333
2,random5,control_to_uncertain,-0.0991383131171138,0.1978134766065522
2,random6,control_to_uncertain,0.015274943429896014,0.04753067705093277
2,random7,control_to_uncertain,-0.007769449062388882,0.04442468137514595
2,random8,control_to_uncertain,-0.06079349088616678,0.14814311655968032
2,random9,control_to_uncertain,0.013596722162607195,0.0021762688607345287
3,direction,control_to_uncertain,-1.0,0.05652661631840938
3,direction,uncertain_to_control,-0.2941402703115613,0.41893622284739285
3,random0,control_to_uncertain,0.04273364862513466,-0.009002234634357963
3,random1,control_to_uncertain,0.02761545050856234,0.0037395313205337514
3,random2,control_to_uncertain,0.07787370471404348,-0.0005247436206556581
3,random3,control_to_uncertain,0.01669205032863766,0.004306436422849026
3,random4,control_to_uncertain,-0.028947708725341702,0.008950670232328217
3,random5,control_to_uncertain,0.02806763626390108,9.645576379682038e-05
3,random6,control_to_uncertain,-0.021957682228206057,0.02280036308416496
3,random7,control_to_uncertain,-0.021867747816088037,0.006503181055986884
3,random8,control_to_uncertain,-0.12092966486583713,0.001881190714049937
3,random9,control_to_uncertain,-0.06649225349103323,0.009923013083936205
4,direction,control_to_uncertain,0.26562807227874324,0.7019941888216061
4,direction,uncertain_to_control,0.6288899688021508,0.6280829137300347
4,random0,control_to_uncertain,-0.007872074794568244,0.006437840694598586
4,random1,control_to_uncertain,0.005608383877009745,-0.006142973515050797
4,random2,control_to_uncertain,0.001997650464975223,0.0010190999172389888
4,random3,control_to_uncertain,0.011620463897330683,-0.021353947330949568
4,random4,control_to_uncertain,0.007908337035348233,-0.012066187528363146
4,random5,control_to_uncertain,-0.006144689509257463,0.021037382377812414
4,random6,control_to_uncertain,0.005084869779535551,-0.010633856294880532
4,random7,control_to_uncertain,-0.0008130252560639356,0.007921078243040865
4,random8,control_to_uncertain,-0.005442152601718959,0.010627180056853034
4,random9,control_to_uncertain,-0.0036711704800011687,0.014266007958423449
5,direction,control_to_uncertain,0.17768065034207875,0.3482799037249912
5,direction,uncertain_to_control,0.8515587011120612,1.3908758506672794
5,random0,control_to_uncertain,-0.01788847407602765,0.04159909901601123
5,random1,control_to_uncertain,0.0072927094703319284,0.04123677654743315
5,random2,control_to_uncertain,-0.0274846106345543,0.06104040040453633
5,random3,control_to_uncertain,0.01811053661725037,-0.028112929721035414
5,random4,control_to_uncertain,-0.01191281191487618,0.0356870503578165
5,random5,control_to_uncertain,0.00764586824643535,2.0948826365059782e-05
5,random6,control_to_uncertain,0.01846369539335379,-0.00882143220406423
5,random7,control_to_uncertain,-0.019450537321257177,0.04486237279846281
5,random8,control_to_uncertain,-0.01652421055534198,0.06071747226981456
5,random9,control_to_uncertain,-0.007190805640280712,0.08104139119179586
6,direction,control_to_uncertain,0.40137992579259846,0.3227421932175674
6,direction,uncertain_to_control,0.9300422675185759,0.7537373937515446
6,random0,control_to_uncertain,0.0068503496524728435,0.006442246930444085
6,random1,control_to_uncertain,0.007180269965375446,0.01148126480936815
6,random2,control_to_uncertain,-0.012221356590520984,0.0480231230452428
6,random3,control_to_uncertain,0.0032337795894087553,-0.006592989913779656
6,random4,control_to_uncertain,0.0018044752270161791,0.029324396579135974
6,random5,control_to_uncertain,0.0036368598265776983,0.04085550185625203
6,random6,control_to_uncertain,-0.004450172807477937,0.008598335792577655
6,random7,control_to_uncertain,0.006889936586752635,0.007217461656738681
6,random8,control_to_uncertain,0.007791561128269666,0.02665109070610872
6,random9,control_to_uncertain,0.013614518899345432,0.017588920952651677
7,direction,control_to_uncertain,0.5554422642264075,0.35431972325659117
7,direction,uncertain_to_control,0.755488907213785,0.13746725743115037
7,random0,control_to_uncertain,-0.01052264467729695,0.012346752946940851
7,random1,control_to_uncertain,-0.005644853997919887,-0.0029069890352428165
7,random2,control_to_uncertain,-0.01858034164494806,0.04774014581873396
7,random3,control_to_uncertain,0.005849005963408818,-0.006879180690502836
7,random4,control_to_uncertain,-0.017095000974534057,0.025536348731455855
7,random5,control_to_uncertain,-0.013302781022932201,0.020492379131363713
7,random6,control_to_uncertain,-0.005117927629029044,-0.002569687517092782
7,random7,control_to_uncertain,-0.006271817674563087,-0.002609139465982308
7,random8,control_to_uncertain,-0.010894110225277854,0.03513303529883306
7,random9,control_to_uncertain,-0.010698018137664706,0.015633593438799488
8,direction,control_to_uncertain,0.4186107259679984,-0.10086731807289682
8,direction,uncertain_to_control,0.7691074850399495,0.06536831156228992
8,random0,control_to_uncertain,-0.004822807190663134,-0.01168995157267627
8,random1,control_to_uncertain,-0.01541310883639138,0.01213308249048188
8,random2,control_to_uncertain,-0.000835240732425084,-0.008417975046095667
8,random3,control_to_uncertain,-0.0017307622242191346,-0.036476043387045624
8,random4,control_to_uncertain,-0.02194823026025987,-0.002319001390108999
8,random5,control_to_uncertain,-0.009559090705163052,-0.01992005389745731
8,random6,control_to_uncertain,0.0020570809134659884,-0.011449313167557712
8,random7,control_to_uncertain,-0.02126859934248935,0.003569749748556918
8,random8,control_to_uncertain,-0.022793084734480867,-0.010155041522150502
8,random9,control_to_uncertain,-0.0038680442629375126,-0.021483447334622457
9,direction,control_to_uncertain,0.4003915543275605,0.001240412511974842
9,direction,uncertain_to_control,0.9415950322387335,0.476270135447219
9,random0,control_to_uncertain,-0.007533682667493826,-0.0032903328352727962
9,random1,control_to_uncertain,-0.001145813280812926,-0.0030348649640039626
9,random2,control_to_uncertain,-0.00586187630249556,-0.01748698856384896
9,random3,control_to_uncertain,-0.008022614652323727,-0.017834293085240763
9,random4,control_to_uncertain,-0.014660486319101067,0.0022086782991831808
9,random5,control_to_uncertain,-0.008482965361354412,-0.030008483393395794
