pair,layer,positions,rec
8,18,last,-0.1581222131967295
8,18,all,-0.24917523650038897
8,19,last,0.25777362826786004
8,19,all,0.37669593645323557
8,20,last,0.13883397901452985
8,20,all,0.0917322291618763
8,21,last,0.1624578379501612
8,21,all,0.40324452223232243
8,22,last,0.2475584765434066
8,22,all,0.2611735719262252
8,23,last,0.02362173339210777
8,23,all,0.10838335831583548
8,24,last,-0.05784458354057383
8,24,all,0.07816671576461756
8,25,last,-0.042430941617043645
8,25,all,-0.0852235202628906
8,26,last,-0.03198585238230708
8,26,all,-0.01487434312813252
8,27,last,0.1269833372961041
8,27,all,0.06337478479924073
8,28,last,0.052591208019621
8,28,all,0.28376877302137254
8,29,last,0.014441742408621306
8,29,all,0.029065103041088777
8,30,last,0.11899285097637578
8,30,all,0.1402085743247222
8,31,last,0.3491693902034499
8,31,all,0.3491693902034499
9,0,last,0.026267810282151586
9,0,all,0.4259666161505261
9,1,last,0.02270757942664609
9,1,all,0.05175550873627541
9,2,last,0.029016354579081586
9,2,all,0.1707772269055787
9,3,last,0.039982968158375556
9,3,all,0.1000462307536847
9,4,last,0.0373121779210354
9,4,all,0.4773937785438907
9,5,last,0.012192268510685783
9,5,all,0.09185109686191403
9,6,last,0.015632885647536527
9,6,all,0.6338418887654126
9,7,last,-0.01439756288333857
9,7,all,0.2366768264618869
9,8,last,0.01076564607606836
9,8,all,0.17368935299057436
9,9,last,0.05688326554708363
9,9,all,0.37962288252606075
9,10,last,0.0710605252615843
9,10,all,-0.14953257571121567
9,11,last,-0.0246324037986355
9,11,all,-0.016029369641873646
9,12,last,-0.009672461023977768
9,12,all,-0.02811210366385151
9,13,last,0.11156421935078446
9,13,all,-0.13313356573843474
9,14,last,0.1513036404018733
9,14,all,0.06454337745739083
9,15,last,0.041975570209293156
9,15,all,0.5084652161146317
9,16,last,0.31626957414739226
9,16,all,0.32165404277398923
9,17,last,0.16385063609711648
9,17,all,0.12827985084796664
9,18,last,0.13203348978423762
9,18,all,0.09177653113016451
9,19,last,0.5980386641317746
9,19,all,0.7650836961770406
9,20,last,0.431316064595522
9,20,all,0.4091198003901073
9,21,last,0.7786054973971417
9,21,all,0.9273849592176872
9,22,last,0.486740824429585
