layer,head,group,mean_score,mean_abs,n
2,9,suffix,-0.0005581068214269181,0.010520593807905243,80
2,10,suffix,-0.0009370190660774824,0.00834857959762303,80
2,11,suffix,-0.0015648078920548869,0.004285521320571206,80
2,12,suffix,-0.00010972253085128614,0.00231098101430689,80
2,13,suffix,0.0007725011596448894,0.004050227987772814,80
2,14,suffix,2.9442634968290806e-06,0.0030239060464282374,80
2,15,suffix,-0.0013669275862866926,0.006973866867383549,80
2,16,suffix,0.007041006498366187,0.02253022338682058,80
2,17,suffix,-0.0031410881396368496,0.01256504739758384,80
2,18,suffix,-0.0027872218408447223,0.02559940588325844,80
2,19,suffix,-0.0010353932706493652,0.021859499309721288,80
2,20,suffix,-0.0012493075973225131,0.004022567246988728,80
2,21,suffix,2.9823547683349717e-05,0.0006104599610978311,80
2,22,suffix,0.0004075058356988848,0.003457856281727345,80
2,23,suffix,-1.705744384139507e-05,0.0004358287048319198,80
2,24,suffix,0.001107929126737872,0.008688146606436931,80
2,25,suffix,0.00014103595892720478,0.0009487308184134236,80
2,26,suffix,-8.570081949983432e-05,0.004380751849066655,80
2,27,suffix,-0.0006031494910530455,0.005941226430240931,80
2,28,suffix,-0.01421133569574522,0.0327606271987861,80
2,29,suffix,0.0020565084556892544,0.006351958615096009,80
2,30,suffix,0.0034682410083860305,0.010871455675851394,80
2,31,suffix,-0.0006349214880174258,0.01848758026590076,80
3,0,prefix,-0.00010712348709205344,0.00014626488399187564,80
3,1,prefix,-3.733487319550477e-05,0.00011311660377941735,80
3,2,prefix,1.4304334911230399e-05,6.14300555639602e-05,80
3,3,prefix,1.5775297435993706e-05,5.4630438182812216e-05,80
3,4,prefix,-1.0123906412218275e-05,2.5044203374591235e-05,80
3,5,prefix,5.808510491647212e-05,6.561474522754906e-05,80
3,6,prefix,7.574705426804939e-06,0.00011313402847576982,80
3,7,prefix,-2.924229163738801e-05,0.00029726265684928423,80
3,8,prefix,9.373657252353951e-06,5.349928800910675e-05,80
3,9,prefix,-3.0348750215125617e-07,4.0586413285836896e-05,80
3,10,prefix,7.180168358900118e-06,2.169577310269233e-05,80
3,11,prefix,2.2780314452575112e-06,2.1347098152091348e-05,80
3,12,prefix,-4.234147078818751e-05,4.923274446468895e-05,80
3,13,prefix,-1.3153489334172264e-05,1.9808178711855363e-05,80
3,14,prefix,4.4509160375127975e-07,8.260522128011871e-06,80
3,15,prefix,-8.331209653533733e-06,8.613458963964149e-05,80
3,16,prefix,2.7124056896354886e-05,7.560515232398756e-05,80
3,17,prefix,-8.089115613074683e-06,5.528149420115369e-05,80
3,18,prefix,-1.7102529704970947e-05,8.696131560554931e-05,80
3,19,prefix,4.910670659228344e-05,7.417859433189733e-05,80
3,20,prefix,4.476314103385448e-06,3.1914921788711584e-05,80
3,21,prefix,2.1824146529070277e-06,7.553096603487574e-05,80
3,22,prefix,1.151695289536292e-05,6.49515441409676e-05,80
3,23,prefix,6.360830761309444e-05,0.00015244485929883923,80
3,24,prefix,-2.3979803972906667e-05,9.205012834172522e-05,80
3,25,prefix,8.08824934210861e-06,2.8396508309924683e-05,80
3,26,prefix,-2.1875159359296958e-05,3.819144208137004e-05,80
3,27,prefix,-3.0178119209267608e-05,4.284813069261872e-05,80
3,28,prefix,6.519375187963306e-06,0.00016253605847396101,80
3,29,prefix,-1.1430237236709218e-05,7.549761623977247e-05,80
3,30,prefix,-2.0796337832962308e-05,0.00018413285948781777,80
3,31,prefix,4.902163078668309e-06,1.4502342872901864e-05,80
3,0,entity,0.003191524290741654,0.01702594430971658,80
3,1,entity,-0.008232106272498641,0.019713192688050184,80
3,2,entity,-0.0008085918123470037,0.022152057855237217,80
3,3,entity,-0.016013356403163925,0.021687541354367568,80
3,4,entity,0.1052193184830685,0.1661534424765705,80
3,5,entity,-0.02126955795029062,0.11089062959581497,80
3,6,entity,-0.014273901352134999,0.09193496045918437,80
3,7,entity,0.09008795620538876,0.15831022555721574,80
3,8,entity,-0.023691219835018273,0.06704733278456843,80
3,9,entity,0.0031613744797141406,0.011959724159351027,80
3,10,entity,0.018409224871356857,0.056579305076229505,80
3,11,entity,-0.026932020052481676,0.05128117897620541,80
3,12,entity,-0.0026896321793174137,0.045468171942411574,80
3,13,entity,0.02122199978912249,0.08644213372608647,80
3,14,entity,0.01975417483572528,0.05878977525881055,80
3,15,entity,-0.012231633334886282,0.050717363783041945,80
3,16,entity,-0.007101925129245501,0.04272438251064159,80
3,17,entity,-0.050041715905535966,0.08818215175415389,80
3,18,entity,0.022149556524527724,0.06262280157825444,80
3,19,entity,0.014017770724603907,0.10825319596915506,80
3,20,entity,0.01818365812068805,0.13277505537262185,80
3,21,entity,-0.011699869953736198,0.05915072745265206,80
3,22,entity,0.011672937618277502,0.11096284776722314,80
3,23,entity,0.022866211872315034,0.14685129466815852,80
3,24,entity,0.0007921906049887184,0.04919271662729443,80
3,25,entity,0.017492750933161005,0.0801358629760216,80
3,26,entity,0.00856016037905647,0.0308647943984397,80
3,27,entity,0.000960287746420363,0.025429700785753084,80
3,28,entity,-0.018278520688181744,0.06802016682631802,80
3,29,entity,-0.0090863541860017,0.053178773589024786,80
3,30,entity,0.0027358793617167977,0.04311534568769275,80
3,31,entity,0.004486045962403295,0.046429191334027564,80
3,0,last,-0.001954326128179673,0.007128496021323372,80
3,1,last,-0.00022660088507109322,0.002427426324720727,80
3,2,last,0.001031993646756746,0.003346415178384632,80
3,3,last,0.00036968809727113696,0.0024013491842197255,80
3,4,last,-0.00013684241857845337,0.0033607521560043096,80
3,5,last,0.0002526089272578247,0.001305748060985934,80
3,6,last,7.452562713297083e-05,0.0013569224072853103,80
3,7,last,-7.722964510321617e-05,0.0011258997750701384,80
3,8,last,0.0008514055800333154,0.0026557703218713868,80
3,9,last,6.932413234608247e-05,0.002604286374116782,80
3,10,last,-0.00013923099759267644,0.0010657008941052481,80
3,11,last,-0.00031500883196713405,0.00209769189968938,80
3,12,last,3.400005880394019e-06,0.0013451590941258474,80
3,13,last,-0.00010434506457386305,0.0003265890789407422,80
3,14,last,-6.881751669425284e-05,0.0005516900242582779,80
3,15,last,0.0003522771688949433,0.0014324574103738996,80
3,16,last,0.00046370688505703583,0.005671927442017477,80
