run,neuron_id,category,is_candidate,n_unc,n_ctrl,unc_mean,unc_dz,unc_p,unc_work_mean,unc_work_p,unc_held_mean,unc_held_p,ctrl_mean,ctrl_p,mean_abs_shift,interaction,interaction_t,interaction_p,slope,slope_p,slope_r,unc_p_fdr,ctrl_p_fdr,interaction_p_fdr,slope_p_fdr,unc_held_p_fdr
ablation_bf16_old15,L26_N2788,contradictory_context,True,120,120,-0.0021446670095125924,-0.09474418463742973,0.3078846057697115,-0.004136716503472564,0.13074346282685867,0.0025034484763940077,0.38108094595270237,0.00133398142643272,0.4912254387280636,0.011867347111304556,-0.0034786484359453124,-1.235570615376059,0.22207779222077792,0.06911735428772574,0.007867259802933893,0.2415398470324807,False,False,False,False,False
ablation_bf16_old15,L26_N2788,lack_of_knowledge,True,120,120,0.00035432378451030847,0.01737087424359392,0.8542072896355182,0.0017851278895423639,0.45332733363331834,-0.0029842191272311525,0.31973401329933504,0.0018785738075772975,0.3007849607519624,0.0138164897759755,-0.001524250023066989,-0.5931923124809088,0.5448455154484552,0.013112242229244378,0.1258601490029094,0.14050357806012873,False,False,False,False,False
ablation_bf16_old15,L26_N4012,ambiguity,False,120,120,0.002380446530878545,0.09397896365000505,0.30573471326433677,0.0035480767311084844,0.17629118544072797,-0.00034402393632464753,0.9485025748712564,0.0024348280703028013,0.28528573571321436,0.013577955526610175,-5.438153942425618e-05,-0.016874814368642507,0.9872012798720128,0.019668635352016996,0.5854873440054809,0.0502815826776273,False,False,False,False,False
ablation_bf16_old15,L26_N4012,contradictory_context,False,120,120,-0.0019264965939025014,-0.10407868957054696,0.2623368831558422,-0.002555493753226023,0.20143992800359983,-0.0004588365554809506,0.8969051547422628,-0.0006583317376983707,0.6968651567421629,0.00870688250288363,-0.0012681648562041306,-0.5407095831535553,0.5880411958804119,0.0006264816339636059,0.9818301192304354,0.0021010102885416072,False,False,False,False,False
ablation_bf16_old15,L26_N4012,lack_of_knowledge,False,120,120,-0.002579153577486673,-0.15211497979741262,0.09864506774661266,-0.0011416588510785818,0.5612219389030548,-0.0059333079391055525,0.014799260036998151,-0.000609777557353178,0.7424628768561572,0.011248841881751969,-0.001969376020133495,-0.8270647151620735,0.41145885411458855,0.009303425754920821,0.7492878782971064,0.029475570366990056,False,False,False,False,False
ablation_bf16_old15,L29_N10092,ambiguity,True,120,120,-0.0020015474408865033,-0.0839148849184123,0.3686815659217039,0.0007445237466267072,0.7622618869056547,-0.008409046878417328,0.06919654017299134,0.0022141975661118707,0.20523973801309933,0.013289049640297845,-0.004215745006998374,-1.5190919979607158,0.1354864513548645,-0.001577935358772518,0.9471852687889192,-0.006110933753344534,False,False,False,False,False
ablation_bf16_old15,L29_N10092,contradictory_context,True,120,120,0.00017064238588014734,0.010448144722878801,0.9114044297785111,0.0008121389629585274,0.6570171491425428,-0.0013261829606360724,0.6586670666466676,0.0010260785697027838,0.4218289085545723,0.007453426904976329,-0.0008554361838226365,-0.4411757355848633,0.6668333166683331,-0.02277535140533413,0.19502559732535843,-0.11911993900158425,False,False,False,False,False
ablation_bf16_old15,L29_N10092,lack_of_knowledge,True,120,120,-0.0005987326304117854,-0.03674746849861082,0.6855157242137893,-0.0004660558132898245,0.8002599870006499,-0.0009083118703630281,0.7261636918154092,-0.0007478150383879772,0.6502174891255437,0.01062731742858882,0.00014908240797619182,0.0673440629864269,0.9473052694730527,-0.0520539280751113,0.13221746551749206,-0.13821115308114018,False,False,False,False,False
ablation_bf16_old15,L29_N10191,ambiguity,True,120,120,-0.00028323093429206937,-0.012241023531455819,0.8977051147442627,0.0003646559392412569,0.887855607219639,-0.0017949669725364967,0.6531173441327933,0.00041076441605885706,0.8577571121443928,0.013644098583608814,-0.0006939953503509264,-0.22158602029075916,0.8325167483251675,0.010746368673900102,0.07443878998527462,0.16346144490704442,False,False,False,False,False
ablation_bf16_old15,L29_N10191,contradictory_context,True,120,120,-0.0013185291551053586,-0.06383363122495815,0.4902254887255637,-0.000998821774763727,0.6754662266886655,-0.002064513042569166,0.5170741462926853,0.001988432455497457,0.26348682565871706,0.01070079570636149,-0.0033069616106028155,-1.2887385976964736,0.20357964203579643,0.03610123985196392,0.004000223621441252,0.26090177048462354,False,False,False,False,False
ablation_bf16_old15,L29_N10191,lack_of_knowledge,True,120,120,-0.001199154059092194,-0.05584580286809815,0.5426728663566822,0.0005159179369608609,0.8393080345982701,-0.005200988716549323,0.0662966851657417,0.000549283716827638,0.8264586770661467,0.013614058494567823,-0.0017484377759198321,-0.5508890173776197,0.5845415458454155,0.008207005289630188,0.24084250449440897,0.10788553150669053,False,False,False,False,False
ablation_bf16_old15,L29_N11308,ambiguity,True,120,120,0.001348663276682298,0.07039759276316168,0.45132743362831856,0.0017933773231648244,0.3958302084895755,0.00031099716822306957,0.9307034648267587,-0.00029271095991134226,0.8842057897105144,0.009145768079906653,0.0016413742365936402,0.6226999358065651,0.538046195380462,-0.0009134996241691626,0.9409881986569086,-0.006829192640595111,False,False,False,False,False
ablation_bf16_old15,L29_N11308,contradictory_context,True,120,120,-0.0011327990641196652,-0.055634971968786515,0.5498225088745563,-0.0012479801440522878,0.6019699015049248,-0.0008640432109435459,0.7807609619519024,-0.0002978933004972969,0.8352082395880206,0.010580646929641524,-0.0008349057636223683,-0.35998210405727066,0.7205279472052795,-0.025731619393042127,0.018039650553527093,-0.215587526352626,False,False,False,False,False
ablation_bf16_old15,L29_N11308,lack_of_knowledge,True,120,120,-0.0027599374453226586,-0.16410954099297892,0.0744462776861157,-0.0014973807902563083,0.4285785710714464,-0.00570590297381081,0.021498925053747314,0.0018962477954725433,0.36693165341732914,0.009982391198476107,-0.004656185240795202,-1.8266458334253102,0.0627937206279372,0.010387966610923447,0.628791933131511,0.04457534977056269,False,False,False,False,False
ablation_bf16_old15,L29_N8568,ambiguity,True,120,120,0.004923045511047038,0.20418475028490504,0.026198690065496726,0.005866306878271547,0.03654817259137043,0.0027221023208565164,0.4696265186740663,0.001782919963200887,0.37553122343882805,0.011711585894226979,0.003140125547846151,1.0566323684438412,0.3036696330366963,0.0026650134729433567,0.876894564905709,0.014289867607107199,False,False,False,False,False
ablation_bf16_old15,L29_N8568,contradictory_context,True,120,120,-0.000700275444736079,-0.040236967144170785,0.6635168241587921,0.00013956582794587006,0.9415029248537573,-0.002659905080993961,0.39093045347732613,-0.0003403331463535641,0.7462126893655318,0.008190324623137669,-0.0003599422983825149,-0.19634360265326234,0.8431156884311569,0.007222440804456287,0.4795306903605705,0.06515860514245983,False,False,False,False,False
ablation_bf16_old15,L29_N8568,lack_of_knowledge,True,120,120,-0.0006775885820388651,-0.044503110306083074,0.6284185790710465,0.00037254180227008294,0.8362581870906455,-0.0031278928120930783,0.1631918404079796,-0.00028003972644606844,0.9050047497625119,0.009221278627713473,-0.0003975488555927967,-0.14706098133435133,0.8763123687631237,-0.00467273625435486,0.8694844040417292,-0.015157487429361197,False,False,False,False,False
ablation_bf16_old15,L29_N9228,ambiguity,True,120,120,0.0030009622375170306,0.11343059696784925,0.2176391180440978,0.005728916752906064,0.07014649267536623,-0.003364264965057379,0.3288835558222089,0.0055004730199774,0.004499775011249437,0.017474423845608985,-0.002499510782460369,-0.8084284545468856,0.41885811418858115,0.007789416679503825,0.052143836980127034,0.17772075309041235,False,False,False,False,False
ablation_bf16_old15,L29_N9228,contradictory_context,True,120,120,0.0005695520279308039,0.02431870188664205,0.7876106194690266,0.001112130914060826,0.6624168791560422,-0.0006964653730392468,0.8664066796660167,-0.002893408558641891,0.29783510824458775,0.015112514141946984,0.003462960586572695,0.9980257777657249,0.32636736326367366,0.005026243147777394,0.45738017382561813,0.06847868506465088,False,False,False,False,False
ablation_bf16_old15,L29_N9228,lack_of_knowledge,True,120,120,0.00405299961566925,0.18280955978201888,0.04624768761561922,0.005791596003941122,0.012599370031498426,-3.7252902984506384e-06,0.9992500374981251,0.00379672764490048,0.14124293785310735,0.01672038733959193,0.0002562719707687698,0.07859258994028152,0.9395060493950604,0.002190501491147506,0.38464943534367946,0.08007206290490315,False,False,False,False,False
ablation_bf16_old15,L30_N13513,ambiguity,True,120,120,0.0011319234346350072,0.05167091073426972,0.5814209289535524,0.0006476687710909656,0.7491125443727814,0.002261850982904436,0.6495675216239188,0.001504375785589213,0.4522273886305685,0.01002689084659016,-0.0003724523509542057,-0.13278468785300734,0.8923107689231077,0.013143765994396308,0.5185033269009591,0.059510517481839734,False,False,False,False,False
ablation_bf16_old15,L30_N13513,contradictory_context,True,120,120,0.0014022498702009518,0.11457471298355627,0.22023898805059747,0.0010804382729388453,0.40117994100294985,0.002153143597145866,0.4128793560321984,-0.0011286906587580777,0.46922653867306635,0.004645406082272493,0.0025309405289590295,1.3187720314433196,0.20267973202679732,0.023902176851969895,0.15337842388378092,0.1311395809766975,False,False,False,False,False
ablation_bf16_old15,L30_N13513,lack_of_knowledge,True,120,120,-0.0022750973701477096,-0.147300182162877,0.11249437528123594,-0.0012035596938360402,0.5270236488175591,-0.004775351948208272,0.009399530023498826,-0.0015111442810545406,0.440177991100445,0.009154613812764438,-0.000763953089093169,-0.32140371645935445,0.7513248675132487,0.009512606608391627,0.1383167938156419,0.13608969145997493,False,False,False,False,False
ablation_bf16_old15,L30_N3533,ambiguity,True,120,120,0.0009920083607236588,0.05148652970075619,0.5798710064496775,0.00209725763471354,0.28513574321283935,-0.001586906611919397,0.6916654167291636,0.0011763377736012175,0.5031248437578121,0.00882769009719288,-0.00018432941287755875,-0.07477529443153597,0.9383061693830617,-0.007417250933211034,0.21877749620430653,-0.11308668251744881,False,False,False,False,False
ablation_bf16_old15,L30_N3533,contradictory_context,True,120,120,-0.001003155764192342,-0.0603748210709424,0.51972401379931,-0.00014217051544359945,0.9462026898655067,-0.003012121344606074,0.24993750312484375,-0.0015825027522320496,0.2790860456977151,0.0074665189720689844,0.0005793469880397077,0.27764451971753307,0.7795220477952205,0.0074727528100121815,0.41330947375907223,0.07536300585530681,False,False,False,False,False
ablation_bf16_old15,L30_N3533,lack_of_knowledge,True,120,120,0.002067561944325776,0.13046597850764444,0.15809209539523023,0.0035283906119210457,0.060646967651617416,-0.0013410382800631891,0.5313234338283086,-0.0007131189418335774,0.7344132793360332,0.009755831956863359,0.002780680886159353,1.114469184450342,0.26987301269873015,0.0187816679074683,0.0034231952197075234,0.2651666642016647,False,False,False,False,False
ablation_bf16_old15,L30_N5509,ambiguity,True,120,120,-0.0011847620829939821,-0.05469440687030137,0.5545722713864307,0.0008443839670646726,0.7080645967701615,-0.005919436199797509,0.13554322283885806,0.0026978390291333186,0.12179391030448478,0.010574959032237484,-0.0038826011121273008,-1.4787957128913742,0.13908609139086092,-0.005324050726048392,0.6798621468520858,-0.03805439568048058,False,False,False,False,False
ablation_bf16_old15,L30_N5509,contradictory_context,True,120,120,-0.0023040245908002095,-0.13238328032411992,0.15299235038248088,-0.0017327060922980378,0.3708814559272036,-0.0036371010873052756,0.22348882555872207,-0.0019658869598060936,0.16214189290535475,0.008213237579911907,-0.00033813763099411597,-0.16179965353051112,0.8714128587141285,0.0014182145635832815,0.8933505240370356,0.012367461392762664,False,False,False,False,False
ablation_bf16_old15,L30_N5509,lack_of_knowledge,True,120,120,-0.001217112938563029,-0.06035561825905959,0.5221238938053098,0.0006187643323625837,0.8053597320133993,-0.005500826570722791,0.010949452527373631,-0.0008024670338879056,0.6072196390180491,0.010814291238784742,-0.0004146459046751234,-0.17443376915150238,0.8644135586441356,-0.006180673759647378,0.3844924869969304,-0.08009841832367753,False,False,False,False,False
ablation_bf16_old15,L30_N6621,ambiguity,True,120,120,0.000752209313213816,0.04294864227014245,0.6380180990950453,0.0022228625381276674,0.23078846057697114,-0.002679314878251837,0.4829258537073146,-0.0006408403317133593,0.687915604219789,0.008715575747191862,0.0013930496449271754,0.628784672696794,0.5352464753524647,0.00196000286997603,0.7681074661468149,0.027195796466223283,False,False,False,False,False
ablation_bf16_old15,L30_N6621,contradictory_context,True,120,120,-4.820345590512709e-05,-0.0033710262462009334,0.9717014149292535,6.668087804600792e-05,0.967751612419379,-0.00031626690179110896,0.9071546422678866,-0.0008634994078117296,0.5578221088945553,0.006977264893551629,0.0008152959519066025,0.4184968487318569,0.6741325867413258,-0.0016788634849587598,0.8536147795699289,-0.01702014832783167,False,False,False,False,False
ablation_bf16_old15,L30_N6621,lack_of_knowledge,True,120,120,-0.00025847554206847055,-0.012579566912178236,0.8893555322233888,0.0023704043456486364,0.34268286585670715,-0.006392528613408388,0.008749562521873906,9.03409440070349e-05,0.9546522673866307,0.013773379723230953,-0.0003488164860755054,-0.14337517254269974,0.8824117588241176,-0.0014448898161050837,0.7635590157893077,-0.027745234436915858,False,False,False,False,False
ablation_bf16_old15,L30_N7102,ambiguity,True,120,120,-0.0008916032190124116,-0.042318686181358485,0.6528173591320434,0.0011347919879924752,0.6026698665066746,-0.005619858702023815,0.14539273036348183,0.001773096496860182,0.3294335283235838,0.009301357157528351,-0.0026646997158725934,-1.0178882025931912,0.31626837316268375,-0.03231238637294443,0.14943472706008365,-0.1323989181909078,False,False,False,False,False
ablation_bf16_old15,L30_N7102,contradictory_context,True,120,120,-0.0007617997626463528,-0.08366631273577253,0.3738313084345783,0.00040168049080031523,0.527973601319934,-0.003476587020688579,0.17464126793660317,-2.8972110400601533e-05,0.9816509174541272,0.003502114055057327,-0.0007328276522457512,-0.5216426240664901,0.6033396660333966,0.002955726900462793,0.7883328878602028,0.02476384318697643,False,False,False,False,False
ablation_bf16_old15,L30_N7102,lack_of_knowledge,True,120,120,0.0007467359304428124,0.0627775059160479,0.4982750862456877,0.0016875678584689236,0.24703764811759413,-0.0014485385682847804,0.3222838858057097,0.0010584426733354659,0.5791710414479276,0.006781692306200617,-0.00031170674289265345,-0.14542033141091756,0.8891110888911109,0.07151649992101568,0.1180909994686829,0.14342939042573044,False,False,False,False,False
ablation_bf16_old15,L31_N1679,ambiguity,False,120,120,-0.001596696178118393,-0.09659817238074823,0.2982850857457127,-0.002081800606988731,0.12904354782260888,-0.0004647858440876031,0.8410079496025199,-0.0013940062373876568,0.48677566121693916,0.006808613116542458,-0.00020268994073073619,-0.08183520722423857,0.934006599340066,0.0060120051006404916,0.25819341673137364,0.10402421920327101,False,False,False,False,False
ablation_bf16_old15,L31_N1679,contradictory_context,False,120,120,-0.0004899573201934488,-0.038696625629525236,0.6839158042097895,0.00019593891643342575,0.8908554572271387,-0.0020903818723228226,0.3970301484925754,0.0005886442959308639,0.4709264536773161,0.004531689422825934,-0.0010786016161243128,-0.7707849202635022,0.45015498450154984,-0.004302542173076876,0.23673983034914875,-0.10882655634861986,False,False,False,False,False
ablation_bf16_old15,L31_N1679,lack_of_knowledge,False,120,120,-0.004165534178415934,-0.35154643431592186,0.00014999250037498125,-0.004778595197768441,0.0006999650017499125,-0.002735058466593419,0.03744812759362032,-0.0013153879903256933,0.25308734563271834,0.006522049506505285,-0.002850146188090241,-1.897782524297175,0.057194280571942806,-0.024323772139294937,0.003196367782526316,-0.26702238148353674,True,False,False,False,False
ablation_bf16_old15,L31_N1824,ambiguity,False,120,120,0.0002846334750453685,0.019255957275114446,0.8329583520823959,0.0017476047256163208,0.2615869206539673,-0.0031289661096201866,0.26358682065896705,0.0050175460676352085,0.003399830008499575,0.0048198479538162165,-0.00473291259258984,-2.129010682181318,0.035096490350964904,0.05003930688403723,0.006461461897372014,0.2473248860678205,False,False,False,False,False
ablation_bf16_old15,L31_N1824,contradictory_context,False,120,120,-0.0008051681953171865,-0.13741040486207293,0.11939403029848508,-0.00010413667630581562,0.5349732513374331,-0.0024409084063437185,0.19229038548072597,0.00010346171911805742,0.5792710364481776,0.0013174514286219785,-0.0009086299144352439,-1.6150858832585027,0.0902909709029097,0.011147010981026568,0.36340032926498644,0.08370166727143175,False,False,False,False,False
ablation_bf16_old15,L31_N1824,lack_of_knowledge,False,120,120,0.0004400908946990994,0.05161626384853489,0.5825708714564272,0.00104116825830369,0.3554322283885806,-0.0009624229537116122,0.0695965201739913,-0.0013256763418515486,0.3208839558022099,0.0033941348393757742,0.0017657672365506481,1.410953219189617,0.17468253174682533,-0.003442504453305362,0.8625229788546959,-0.015973773400241385,False,False,False,False,False
ablation_bf16_old15,L31_N2477,ambiguity,True,120,120,0.015440614211062569,0.5200574186869723,4.999750012499375e-05,0.014992100763178987,4.999750012499375e-05,0.016487145589457596,0.006849657517124144,0.014186993862191818,4.999750012499375e-05,0.020902328503628522,0.0012536203488707504,0.33882444082385904,0.7411258874112588,-0.005656902889810036,0.013455368897646603,-0.22506774368071836,True,True,False,False,False
ablation_bf16_old15,L31_N2477,contradictory_context,True,120,120,0.007070682104676954,0.24823512749262122,0.006249687515624219,0.005782287434807835,0.060646967651617416,0.010076936334371565,0.0511974401279936,0.003241320846912754,0.2571871406429678,0.020302246666202898,0.0038293612577641996,0.9927365541161219,0.3281671832816718,0.0003407815104445165,0.8293670553445187,0.019879729016739102,False,False,False,False,False
ablation_bf16_old15,L31_N2477,lack_of_knowledge,True,120,120,0.014343714714050278,0.5730728544227083,4.999750012499375e-05,0.016773673750105345,4.999750012499375e-05,0.00867381029658846,0.041647917604119795,0.010164738539606323,0.000199990000499975,0.021083527803420977,0.004178976174443955,1.2378234414816411,0.21407859214078592,-0.009229429010506223,5.50331157720222e-09,-0.5012507044283635,True,True,False,True,False
