neuron_id,layer,neuron,score_last,score_all,abs_all
L19_N18680,19,18680,-0.03204850107431412,-0.031021028757095337,0.031021028757095337
L14_N9836,14,9836,0.005002872087061405,0.031002342700958252,0.031002342700958252
L18_N9097,18,9097,-0.008543765172362328,-0.031001240015029907,0.031001240015029907
L19_N9076,19,9076,-0.024043558165431023,-0.03098239377140999,0.03098239377140999
L14_N12917,14,12917,0.02080872841179371,0.030956482514739037,0.030956482514739037
L13_N11531,13,11531,-0.00014997736434452236,-0.03095322847366333,0.03095322847366333
L17_N18500,17,18500,0.008664590306580067,0.030937418341636658,0.030937418341636658
L18_N18059,18,18059,0.025356441736221313,0.030934104695916176,0.030934104695916176
L21_N10778,21,10778,-0.024507232010364532,-0.030933568254113197,0.030933568254113197
L14_N13917,14,13917,-8.418387733399868e-05,0.030920684337615967,0.030920684337615967
L22_N3990,22,3990,0.019872674718499184,0.03091425634920597,0.03091425634920597
L16_N13519,16,13519,0.029461752623319626,0.03090037778019905,0.03090037778019905
L20_N3924,20,3924,-0.012627224437892437,-0.030888458713889122,0.030888458713889122
L16_N6277,16,6277,0.0003377882530912757,-0.03088599070906639,0.03088599070906639
L20_N15926,20,15926,0.024077527225017548,0.03088529035449028,0.03088529035449028
L20_N14172,20,14172,-0.024238910526037216,-0.03088364377617836,0.03088364377617836
L15_N4425,15,4425,-0.028419887647032738,-0.030883539468050003,0.030883539468050003
L18_N13541,18,13541,0.014024217613041401,-0.030843377113342285,0.030843377113342285
L17_N14512,17,14512,-0.0008972669020295143,0.03084009885787964,0.03084009885787964
L18_N14954,18,14954,0.011735720559954643,0.030830806121230125,0.030830806121230125
L10_N18597,10,18597,0.0005732268327847123,-0.030821800231933594,0.030821800231933594
L19_N14562,19,14562,0.04869910702109337,0.030801916494965553,0.030801916494965553
L17_N9310,17,9310,-0.023419981822371483,-0.03079952672123909,0.03079952672123909
L22_N18864,22,18864,-0.00748298317193985,-0.03078486956655979,0.03078486956655979
