layer,head,group,mean_score,mean_abs,n
2,19,prefix,0.0007039902318460633,0.0013800521855749537,80
2,20,prefix,-0.000991498938864055,0.0017005302008378464,80
2,21,prefix,0.0006040853667236945,0.001388526839586035,80
2,22,prefix,-0.000685440354676814,0.0014846830156940883,80
2,23,prefix,-0.0002536125389653421,0.0009677208895723765,80
2,24,prefix,-0.0004795043652123354,0.0015021828271827077,80
2,25,prefix,-0.0013222569105405314,0.0017503626757811475,80
2,26,prefix,0.0005298294057539011,0.0013225666619192111,80
2,27,prefix,-0.001195671624547856,0.0018520122582899035,80
2,0,entity,-0.013339708829880692,0.06310611881517617,80
2,1,entity,0.0011155909548506316,0.009667155557917795,80
2,2,entity,0.0035035628431529632,0.014555383354715446,80
2,3,entity,0.003491411798648869,0.01733911079368795,80
2,4,entity,-0.038023110534641094,0.12791608511615776,80
2,5,entity,-0.0004442328477296087,0.01267805826992685,80
2,6,entity,-0.002999143198317711,0.011491063916903955,80
2,7,entity,-0.005628051013690083,0.013317480847518937,80
2,8,entity,-0.004664234619824015,0.015239003883081637,80
2,9,entity,-0.013009995540508612,0.02174571780975896,80
2,10,entity,0.016746482493948632,0.026326088864203713,80
2,11,entity,0.0012780492838373903,0.016278865247932116,80
2,12,entity,0.003344147915913709,0.019105097039903284,80
2,13,entity,0.003022733685693879,0.009533563845391769,80
2,14,entity,-0.0027778775911826868,0.020808296007038506,80
2,15,entity,0.013919617752833346,0.03243842049188288,80
2,16,entity,0.009498972034617737,0.03859918804518543,80
2,17,entity,0.012048645468911445,0.023576402707880105,80
2,18,entity,0.03033834923213021,0.05554131624940624,80
2,19,entity,0.0029078266329065627,0.02201298129679117,80
2,20,entity,-0.010879118937094746,0.03714621888270244,80
2,21,entity,-0.004625575102625135,0.017956565784436405,80
2,22,entity,0.0076729363273557285,0.04669135608861552,80
2,23,entity,0.019956296714653377,0.0389919489719972,80
2,24,entity,-0.010711613647946195,0.02324521805265789,80
2,25,entity,0.006435443616646807,0.029757356378286203,80
2,26,entity,-0.008990526286027034,0.06500335911041474,80
2,27,entity,0.009120463205792361,0.026569238729896937,80
