neuron_id,layer,neuron_idx,kind,matched_to,w_norm,logit_var,nullfrac_k16,nullfrac_k64,nullfrac_k256,nullfrac_bottom10pct,w_norm_pctile_random,w_norm_pctile_matched,logit_var_pctile_random,logit_var_pctile_matched,nullfrac_bottom10pct_pctile_random,nullfrac_bottom10pct_pctile_matched,nullfrac_k16_pctile_random,nullfrac_k16_pctile_matched,nullfrac_k64_pctile_random,nullfrac_k64_pctile_matched,nullfrac_k256_pctile_random,nullfrac_k256_pctile_matched
L29_N12458,29,12458,matched,L29_N987,1.547215461730957,0.00018561164324637502,0.0050567276775836945,0.020197514444589615,0.07915626466274261,0.3804863393306732,4.5,,8.1,,93.0,,86.9,,91.10000000000001,,89.8,
L29_N2904,29,2904,matched,L29_N987,1.4587754011154175,0.00022837183496449143,0.006080451421439648,0.026481231674551964,0.10110444575548172,0.41745054721832275,3.1,,99.5,,95.1,,91.7,,94.5,,94.1,
L29_N13383,29,13383,matched,L29_N987,1.5725727081298828,0.00017336616292595863,0.0024410460609942675,0.008506081067025661,0.04313884675502777,0.29126352071762085,5.0,,2.6,,35.699999999999996,,25.8,,3.5000000000000004,,5.800000000000001,
L29_N3069,29,3069,matched,L29_N987,1.4247201681137085,0.00017402016965206712,0.007567354012280703,0.020912667736411095,0.10281013697385788,0.48384785652160645,2.5,,2.7,,97.39999999999999,,95.3,,91.9,,94.5,
L29_N5296,29,5296,matched,L29_N987,1.5797559022903442,0.00018731332966126502,0.005416588857769966,0.017863981425762177,0.06481975317001343,0.31886234879493713,5.0,,10.0,,80.9,,89.4,,86.5,,81.6,
L29_N3287,29,3287,matched,L29_N987,1.5667389631271362,0.0001989029988180846,0.001370155019685626,0.010522129945456982,0.06019739806652069,0.30928924679756165,4.7,,86.1,,71.89999999999999,,2.5,,17.599999999999998,,69.19999999999999,
L29_N13569,29,13569,matched,L29_N987,1.43218195438385,0.00019862779299728572,0.0019587399438023567,0.007967406883835793,0.030353061854839325,0.21967189013957977,2.7,,85.2,,0.1,,11.0,,1.2,,0.2,
L29_N6622,29,6622,matched,L29_N987,1.572165846824646,0.00019033632997889072,0.00540493568405509,0.017322281375527382,0.06078525632619858,0.35980281233787537,5.0,,19.1,,90.7,,89.3,,84.89999999999999,,71.5,
L29_N5256,29,5256,matched,L29_N987,1.4583981037139893,0.0001919007336255163,0.0023482837714254856,0.011165107600390911,0.05304517224431038,0.3035694658756256,3.1,,31.3,,62.1,,23.1,,24.2,,39.0,
L29_N12772,29,12772,matched,L29_N987,1.4817447662353516,0.0002039427199633792,0.004931023344397545,0.012372535653412342,0.04909585788846016,0.2879241704940796,3.4000000000000004,,94.3,,30.0,,85.39999999999999,,41.0,,21.6,
L29_N7723,29,7723,matched,L29_N987,1.5142827033996582,0.00018513327813707292,0.012408860959112644,0.05249533802270889,0.16709931194782257,0.4623803198337555,3.9,,7.7,,96.89999999999999,,98.0,,97.89999999999999,,97.6,
L29_N9577,29,9577,matched,L29_N987,1.6083431243896484,0.0001890605199150741,0.002410643268376589,0.013298693113029003,0.044176433235406876,0.27214667201042175,6.1,,13.600000000000001,,8.0,,25.0,,52.6,,7.7,
L29_N3243,29,3243,matched,L29_N987,1.4987837076187134,0.0001397770392941311,0.002419800031930208,0.01401772815734148,0.4236721694469452,0.7379871010780334,3.9,,0.2,,99.8,,25.2,,61.8,,99.6,
L29_N11153,29,11153,matched,L29_N987,1.4182851314544678,0.00019794169929809868,0.0017874855548143387,0.011000446043908596,0.05880914255976677,0.3008747398853302,2.5,,83.2,,56.49999999999999,,8.1,,22.400000000000002,,65.0,
L29_N11955,29,11955,matched,L29_N987,1.548825979232788,0.00019059106125496328,0.0059270174242556095,0.01621345616877079,0.07178821414709091,0.33586442470550537,4.6,,20.3,,87.5,,91.4,,79.0,,87.7,
L29_N5709,29,5709,matched,L29_N987,1.5281959772109985,0.00020890741143375635,0.0012979261809960008,0.008965703658759594,0.05563630536198616,0.2845475375652313,4.3,,97.1,,23.1,,2.1,,5.7,,50.7,
L29_N11899,29,11899,matched,L29_N987,1.3861874341964722,0.0002168419596273452,0.0021221309434622526,0.011390584520995617,0.052158456295728683,0.2856473922729492,2.0,,98.7,,25.7,,15.1,,27.700000000000003,,35.199999999999996,
L29_N8171,29,8171,matched,L29_N987,1.5273581743240356,0.00016868145030457526,0.04008224233984947,0.07947307080030441,0.27209562063217163,0.5821356773376465,4.3,,1.6,,98.9,,99.7,,98.4,,98.7,
L29_N7461,29,7461,matched,L29_N987,1.4864554405212402,0.00021379077224992216,0.0020772581920027733,0.007119913585484028,0.03417535498738289,0.2379341423511505,3.5999999999999996,,98.5,,0.4,,13.8,,0.4,,0.6,
L29_N8740,29,8740,matched,L29_N987,1.3327181339263916,0.00020403234520927072,0.004211611580103636,0.012651249766349792,0.04654589295387268,0.26104265451431274,1.4000000000000001,,94.5,,3.1,,76.0,,45.0,,12.6,
L29_N1613,29,1613,matched,L29_N987,1.5006885528564453,0.00019539364438969642,0.0024842489510774612,0.00733910920098424,0.03420388326048851,0.24168960750102997,3.9,,69.39999999999999,,0.7000000000000001,,27.400000000000002,,0.6,,0.6,
L29_N11983,29,11983,matched,L29_N987,1.4057979583740234,0.0001940832007676363,0.0024306555278599262,0.013096632435917854,0.04319877550005913,0.2584744393825531,2.4,,57.99999999999999,,2.4,,25.4,,49.8,,5.8999999999999995,
L29_N2169,29,2169,matched,L29_N987,1.517575979232788,0.0002028253220487386,0.0023120534606277943,0.0068742926232516766,0.03719485178589821,0.2505019009113312,4.0,,92.80000000000001,,1.5,,21.8,,0.3,,1.2,
L29_N7904,29,7904,matched,L29_N987,1.4377955198287964,0.00019006548973266035,0.004280855879187584,0.017230387777090073,0.04906006157398224,0.2853955328464508,2.7,,17.8,,24.9,,77.10000000000001,,84.7,,21.3,
L29_N10049,29,10049,matched,L29_N987,1.5771653652191162,0.00019567647541407496,0.0026008819695562124,0.009903364814817905,0.04628676548600197,0.27255117893218994,5.0,,71.6,,8.1,,31.2,,12.0,,12.3,
L29_N14251,29,14251,matched,L29_N987,1.5984125137329102,0.00014984761946834624,0.05060978978872299,0.2853071093559265,0.41619807481765747,0.67850661277771,5.7,,0.4,,99.6,,99.8,,99.8,,99.6,
L29_N5950,29,5950,matched,L29_N987,1.5572359561920166,0.0001852232526289299,0.0038475997280329466,0.031230410560965538,0.20547987520694733,0.5216764807701111,4.7,,7.9,,97.6,,68.60000000000001,,96.2,,97.89999999999999,
L29_N13181,29,13181,matched,L29_N987,1.3380898237228394,0.0001994165504584089,0.0013138619251549244,0.0071350992657244205,0.039865460246801376,0.24935437738895416,1.4000000000000001,,87.2,,1.4000000000000001,,2.1,,0.4,,3.0,
