neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L21_N3582,False,120,-0.0001656214396158854,0.5006998600279944,0.0012611548105875652,0.3037392521495701,-0.0002842624982198079,0.1859628074385123,0.0005345980326334636,0.5730853829234153,0.00019086201985677083,0.8024395120975805,-0.003970034917195638,0.3265346930613877,-2.5245671470959923e-05,0.9708058388322336,0.0027087025344371797,0.41291741651669667,,
L21_N5643,True,120,-0.00029627283414204915,0.1287742451509698,7.539590199788412e-05,0.9476104779044191,-0.00018870035807291665,0.11057788442311538,-0.00053101380666097,0.5882823435312937,6.646712621053048e-05,0.9274145170965807,-0.0013498783111572266,0.7176564687062588,0.0002298476174473763,0.75624875024995,0.001274352396527926,0.6970605878824235,0.0857424214482307,71.3
L21_N5870,True,120,9.321371714274087e-05,0.6526694661067787,0.0018132527669270833,0.0625874825034993,0.00035419265429178874,0.014197160567886422,0.0012302080790201823,0.09118176364727054,-0.001993711789449056,0.015196960607878424,-0.00187074343363444,0.6150769846030794,0.001900426639864842,0.012997400519896021,5.751115580399831e-05,0.9894021195760848,0.1217911839485168,85.0
L21_N6169,True,120,-0.00038032134373982743,0.10217956408718257,0.0009328206380208333,0.47110577884423116,-0.000409768025080363,0.015996800639872025,0.00011145273844401041,0.909618076384723,0.0011720607678095496,0.14617076584683064,-0.0007020076115926107,0.8540291941611677,-0.0007917178794741627,0.29634073185362925,-0.00023065470159053803,0.9490101979604079,0.0283566042780876,29.0
L21_N9298,True,120,-2.9120842615763326e-05,0.8898220355928814,0.0008823633193969727,0.34693061387722457,-8.981625239054359e-05,0.53249350129974,0.00013411839803059895,0.8632273545290942,0.002200545867284139,0.007598480303939212,-0.0011001865069071451,0.7580483903219356,-0.002171383084108432,0.004599080183963208,0.00021767827371756235,0.9476104779044191,0.0118511505424976,12.3
L22_N623,True,120,0.0006772816181182861,0.008198360327934412,0.00020094712575276694,0.8668266346730654,0.00028893947601318356,0.15756848630273945,-0.0005405982335408529,0.5996800639872025,-0.0008824845155080157,0.35492901419716055,-0.0010139942169189453,0.787242551489702,0.00020514217515786465,0.8082383523295341,0.0008128620684146881,0.8070385922815437,-0.0259765889495611,26.700000000000003
L22_N9335,True,120,-8.478959401448562e-05,0.704259148170366,0.001320497194925944,0.19896020795840832,-6.444255510965985e-05,0.7164567086582684,0.0004954099655151367,0.46590681863627276,-6.0421228408813594e-05,0.9350129974005199,-0.003431522846221924,0.367126574685063,0.00014518859485785173,0.8478304339132173,0.0021109333882729214,0.5438912217556489,-0.1117804795503616,81.5
L23_N12156,True,120,0.00030300617218017575,0.28574285142971406,0.0007300138473510742,0.521495700859828,4.498958587646484e-05,0.8346330733853229,0.0003660122553507487,0.6620675864827035,0.001766241590181986,0.06718656268746251,-0.002535363038380941,0.44831033793241354,-0.0020691849291324615,0.016596680663867228,0.0018050560106833776,0.5238952209558089,-0.0225906837731599,23.200000000000003
L23_N12855,True,120,-0.0005123019218444822,0.09378124375124974,0.0012353897094726563,0.2907418516296741,-0.00034291942914326976,0.15476904619076184,0.000826112429300944,0.3747250549890022,0.0007099479436874387,0.5136972605478904,-0.003553303082784017,0.4237152569486103,-0.0001976795494556425,0.8482303539292142,0.0023178305476903916,0.5338932213557288,0.0384172350168228,36.4
L23_N13240,True,120,0.0008373101552327474,0.07938412317536493,0.0019002040227254233,0.07378524295140972,0.0007278164227803548,0.05398920215956809,0.0015939633051554362,0.05618876224755049,-0.010443291068077088,0.0001999600079984003,-0.00647662878036499,0.1259748050389922,0.009605986097206672,0.0001999600079984003,0.004576594009995461,0.23595280943811237,-0.1389942169189453,90.1
L23_N2286,False,120,-0.0006453494230906168,0.0027994401119776045,0.001277589797973633,0.1339732053589282,-0.0006308337052663167,0.0003999200159968006,0.0006356000900268555,0.4013197360527894,0.00010857383410135907,0.9000199960007998,0.0002189358075459798,0.9348130373925215,0.0005367016419768331,0.5090981803639272,-0.00149660458167394,0.5714857028594281,,
L23_N9479,True,120,0.00023567279179890945,0.35592881423715256,0.0007661660512288411,0.5486902619476105,0.00017283161481221513,0.365126974605079,-0.0001457055409749349,0.8912217556488702,-0.001252153515815735,0.10097980403919216,0.0006972551345825195,0.8686262747450509,0.001016486156731844,0.14057188562287543,-0.0014636940012375513,0.6676664667066586,-0.188522383570671,96.5
L24_N3356,True,120,-5.737344423929853e-05,0.8248350329934013,0.001578950881958008,0.13097380523895222,6.207227706909172e-05,0.7866426714657069,0.0007280985514322917,0.33993201359728054,0.0007434427738189694,0.36732653469306137,-0.0008321642875671387,0.8386322735452909,-0.0006861190622051556,0.36632673465306936,-0.0007465954869985581,0.8238352329534093,0.0945032015442848,75.6
