neuron_id,is_candidate,n_prompts,d_elogu_slope_per_sigma,d_elogu_slope_p,d_elogu_mean_ablation,d_elogu_mean_ablation_p,d_elogu_beyond_temp_slope_per_sigma,d_elogu_beyond_temp_slope_p,d_elogu_beyond_temp_mean_ablation,d_elogu_beyond_temp_mean_ablation_p,d_kl_slope_per_sigma,d_kl_slope_p,d_kl_mean_ablation,d_kl_mean_ablation_p,d_entropy_slope_per_sigma,d_entropy_slope_p,d_entropy_mean_ablation,d_entropy_mean_ablation_p,freq_corr,abs_freq_corr_pctile
L20_N1001,True,120,-0.0002744595209757485,0.7280543891221756,-0.0033052881558736165,0.247750449910018,-0.00040616095066070546,0.5538892221555689,-0.004272552331288656,0.13537292541491702,0.0007521271705627437,0.5300939812037593,0.008078471819559733,0.08998200359928014,-0.00047764480113983166,0.5866826634673066,-0.004773060480753581,0.07998400319936012,-0.0265611857175827,27.4
L20_N10638,True,120,-0.00033338367938995345,0.7316536692661467,-0.006949134667714437,0.036192761447710456,-0.0006381193796793621,0.4505098980203959,-0.007177821795145671,0.01759648070385923,0.002334165076414743,0.10137972405518897,0.012240934371948241,0.01259748050389922,-0.0020008052388827005,0.016596680663867228,-0.005291821559270223,0.08958208358328335,0.0764406993985176,65.7
L20_N10757,True,120,-0.0006604433059692383,0.40951809638072384,-0.004824606577555338,0.22135572885422916,-0.00047818322976430255,0.5306938612277544,-0.0041113177935282385,0.21875624875024996,0.0005854651331901553,0.6534693061387723,0.0048719088236490885,0.3623275344931014,7.500350475311256e-05,0.9310137972405519,-4.729032516479492e-05,0.9882023595280944,0.0177911259233951,18.9
L20_N12149,False,120,-0.0021056463321050007,0.014397120575884824,-0.002270003159840902,0.4411117776444711,-0.002420307199160258,0.0011997600479904018,-0.001822181542714437,0.4441111777644471,0.002756400903065999,0.030193961207758448,0.0037423868974049888,0.3929214157168566,-0.0006507977843284604,0.4861027794441112,-0.0014725168546040853,0.6732653469306139,,
L20_N12270,True,120,-0.0004102855920791627,0.6322735452909418,-0.00190581480662028,0.5466906618676265,0.00023705561955769897,0.7454509098180364,-0.0020665884017944335,0.46490701859628075,-0.0008256008227666214,0.5140971805638872,0.0013602534929911295,0.7780443911217756,0.0012358665466308595,0.16416716656668667,0.0005455613136291504,0.8644271145770845,0.1418596655130386,90.6
L20_N12894,True,120,0.001058484117190043,0.22975404919016196,0.00022418896357218426,0.9454109178164367,0.0009697029987970985,0.19636072785442912,-0.0009609659512837728,0.7200559888022395,-0.0003310059507687891,0.7700459908018397,0.0021540502707163493,0.6768646270745851,-0.0007274881005287171,0.36732653469306137,-0.0023782670497894285,0.4537092581483703,-0.0076043563894927,7.7
L20_N1399,True,120,0.0019397129615147904,0.010197960407918417,-0.0030007163683573404,0.29374125174965005,0.0019434114297231038,0.007598480303939212,-0.004458014170328776,0.10897820435912818,-0.003634289403756459,0.0033993201359728054,0.00703661839167277,0.1195760847830434,0.001694591343402862,0.04579084183163367,-0.004035915931065877,0.21055788842231554,0.0485725291073322,44.8
L20_N2742,True,120,0.0009016811847686768,0.3141371725654869,-0.008509592215220133,0.020595880823835233,0.0006667802731196086,0.3733253349330134,-0.007279682159423828,0.020595880823835233,6.452649831771816e-05,0.9630073985202959,0.007678139209747315,0.08258348330333934,-0.0009662235776583353,0.26034793041391724,0.0008314430713653564,0.7838432313537292,0.1176520064473152,83.5
L20_N3833,True,120,0.0008899966875712079,0.352129574085183,-0.0038068970044453938,0.2581483703259348,0.0004432201385498047,0.6156768646270746,-0.004406110445658366,0.13697260547890422,4.650155703226772e-05,0.9724055188962207,0.006848575671513876,0.17116576684663068,-0.0009365389744440714,0.2501499700059988,-0.0030416329701741535,0.33033393321335736,-0.0225296393036842,23.1
L20_N4253,True,120,0.0010526418685913085,0.1915616876624675,-0.010379159450531006,0.002599480103979204,0.001158156991004944,0.08638272345530894,-0.008958760897318523,0.0007998400319936012,-0.0015580097834269196,0.15456908618276344,0.010385340452194214,0.02559488102379524,0.000505361457665761,0.5402919416116777,-6.1194101969401044e-06,0.9986002799440112,-0.2612478733062744,99.5
L20_N4769,True,120,3.5132964452107744e-05,0.9676064787042592,-0.0045167485872904456,0.23055388922215556,0.00013833244641621895,0.8544291141771646,-0.004489179452260335,0.1767646470705859,-0.0007018759846687313,0.5762847430513898,0.007883683840433756,0.14757048590281943,0.0006667455037434894,0.4339132173565287,-0.0033669034639994305,0.3117376524695061,0.1253014802932739,85.8
L20_N488,False,120,-0.0015476087729136146,0.08878224355128975,-0.007486887772878011,0.020795840831833633,-0.001525218288103739,0.0595880823835233,-0.007594068845113118,0.012997400519896021,0.00334650824467341,0.008998200359928014,0.010793115695317585,0.03779244151169766,-0.0017988736430803933,0.042191561687662464,-0.0033062060674031576,0.3053389322135573,,
L20_N5554,True,120,-0.0013663103183110556,0.1295740851829634,-0.0011663039525349934,0.7348530293941212,-0.001100859045982361,0.17696460707858427,-0.0009290575981140137,0.7456508698260348,0.001152502000331878,0.381123775244951,0.0020480732123057048,0.6600679864027195,0.00021381527185440047,0.7904419116176765,-0.0008816639582316081,0.7734453109378124,-0.0193654578179121,20.200000000000003
L20_N5595,True,120,0.0009021073579788205,0.34353129374125174,-0.005203048388163249,0.054989002199560086,0.0007147093613942466,0.38652269546090784,-0.006308865547180176,0.02439512097580484,0.0008566344777743016,0.525494901019796,0.012039931615193684,0.008998200359928014,-0.001758767167727152,0.04799040191961608,-0.006836809714635213,0.021595680863827234,0.1713341474533081,95.1
L20_N9252,True,120,-0.0005450457334518434,0.5158968206358728,0.0028934915860493976,0.2641471705658868,-0.00040400127569834384,0.5484903019396121,0.001070686181386312,0.6730653869226155,0.0012167324622472128,0.2501499700059988,0.0015217403570810953,0.7192561487702459,-0.0006716822584470112,0.40331933613277343,-0.004415261745452881,0.10957808438312337,-0.1448102742433548,90.7
L21_N10092,True,120,-0.00047506491343180315,0.5862827434513097,-0.0040702223777771,0.23275344931013797,-0.00021337270736694323,0.787242551489702,-0.003292346000671387,0.236752649470106,-0.000995587805906931,0.46090781843631273,0.0041387001673380535,0.3759248150369926,0.0014706383148829145,0.08118376324735053,-6.840030352274576e-05,0.9836032793441312,0.0353046059608459,34.1
L21_N12508,True,120,-0.0005031436681747435,0.508498300339932,-0.00204089085261027,0.5370925814837033,-0.0007227420806884766,0.2855428914217157,-0.002029852072397868,0.48210357928414316,0.0020245949427286783,0.09178164367126575,0.0031297187010447185,0.488502299540092,-0.0015214651823043822,0.06938612277544491,-0.001088637113571167,0.7190561887622475,-0.137319728732109,89.4
L21_N3481,True,120,-0.0007167369127273561,0.41111777644471104,-0.002552191416422526,0.3729254149170166,-0.00041099091370900485,0.5862827434513097,-0.004274682203928629,0.121375724855029,0.00016275991996129378,0.8880223955208958,0.006773211558659871,0.14817036592681462,0.0005539491772651671,0.5046990601879624,-0.004221036036809286,0.13197360527894422,-0.0254455916583538,26.0
L21_N3582,False,120,-0.0007522384325663249,0.39952009598080385,-0.008016681671142578,0.022595480903819236,-0.0004857718944549558,0.5124975004999001,-0.006778848171234131,0.029394121175764846,0.0008675510684649153,0.4971005798840232,0.009088655312856039,0.05718856228754249,-0.00011532902717590343,0.8992201559688062,-0.0010719676812489828,0.730253949210158,,
L21_N5643,True,120,-0.000632132093111674,0.3787242551489702,-0.0022907336552937824,0.5270945810837833,-0.00033697585264841714,0.6200759848030394,-0.001784817377726237,0.5348930213957208,-0.00012856274843215943,0.9054189162167566,0.005476137002309163,0.21995600879824034,0.0007607176899909973,0.24875024995001,-0.0031855463981628417,0.32573485302939414,0.0857424214482307,71.3
L21_N5870,True,120,0.0017822742462158202,0.05318936212757448,-0.0016067743301391602,0.6100779844031193,0.001534813642501831,0.07538492301539693,-0.002311857541402181,0.4277144571085783,-0.002150146166483561,0.14437112577484504,0.005720778306325277,0.28134373125374923,0.000367856025695801,0.6900619876024795,-0.004114003976186117,0.20635872825434912,0.1217911839485168,85.0
L21_N6169,True,120,-0.0010819842418034872,0.21115776844631073,-0.004635171095530192,0.20415916816636673,-0.0007871409257253009,0.3243351329734053,-0.004568759600321452,0.14037192561487702,0.0011148328582445781,0.46850629874025196,0.007730670770009359,0.11997600479904019,-3.2842159271240234e-05,0.9678064387122576,-0.003095412254333496,0.34433113377324537,0.0283566042780876,29.0
L21_N9298,True,120,0.013676126797993978,0.0001999600079984003,-0.0073630968729654946,0.03959208158368326,0.014198104540506998,0.0001999600079984003,-0.006484500567118327,0.03539292141571686,-0.024893387655417123,0.0001999600079984003,0.013743837674458822,0.008598280343931213,0.011217225591341655,0.0001999600079984003,-0.006380816300710042,0.05058988202359528,0.0118511505424976,12.3
L22_N623,True,120,-0.0010469764471054076,0.15616876624675066,-0.0019527037938435873,0.533493301339732,-0.0008223831653594969,0.21935612877424515,-0.0029523491859436033,0.29414117176564686,0.0010880808035532632,0.29094181163767247,0.005950456857681275,0.21655668866226754,-4.1119754314422404e-05,0.9528094381123775,-0.003997764984766642,0.19716056788642272,-0.0259765889495611,26.700000000000003
L22_N9335,True,120,0.00454297661781311,0.0001999600079984003,-0.007088255882263183,0.03119376124775045,0.0044873982667922975,0.0001999600079984003,-0.005933324495951335,0.036192761447710456,-0.007171160479386647,0.0001999600079984003,0.008740087350209555,0.05358928214357129,0.0026282558838526403,0.0007998400319936012,-0.0016518712043762207,0.5970805838832234,-0.1117804795503616,81.5
L23_N12156,True,120,0.00402869681517283,0.0001999600079984003,-0.00709527333577474,0.03679264147170566,0.003986867268880208,0.0001999600079984003,-0.006493866443634033,0.024795040991801638,-0.0045335685213406885,0.0015996800639872025,0.012343631188074747,0.00639872025594881,0.0005048741896947223,0.5480903819236153,-0.005248310168584188,0.05458908218356329,-0.0225906837731599,23.200000000000003
L23_N12855,True,120,0.0017779191335042317,0.03159368126374725,-0.005563108126322428,0.09218156368726255,0.0020992279052734373,0.004999000199960008,-0.005039966106414795,0.08498300339932013,-0.0037496075034141535,0.0021995600879824036,0.004548309246699015,0.3229354129174165,0.0019716878732045488,0.01979604079184163,0.0010149220625559488,0.7568486302739452,0.0384172350168228,36.4
L23_N13240,True,120,0.00040335555871327713,0.6506698660267947,-0.005534613132476806,0.10077984403119376,0.00018743177254994698,0.824635072985403,-0.004747259616851807,0.11317736452709458,0.0010430976748466486,0.4667066586682663,0.007542880376180013,0.14557088582283542,-0.001446417470773061,0.08318336332733453,-0.0020084102948506673,0.5488902219556089,-0.1389942169189453,90.1
L23_N2286,False,120,-0.00034417510032653804,0.6760647870425914,-0.00938558578491211,0.007798440311937612,-0.0001647243897120161,0.8176364727054589,-0.009030338128407795,0.0005998800239952009,-0.0020785594979921976,0.09038192361527694,0.016514694690704344,0.0007998400319936012,0.0024227266510327655,0.0009998000399920016,-0.007129102945327759,0.046590681863627276,,
L23_N9479,True,120,0.007007721066474915,0.0001999600079984003,-0.004155449072519938,0.2439512097580484,0.006711135307947795,0.0001999600079984003,-0.003789218266805013,0.1887622475504899,-0.005605339010556538,0.0001999600079984003,0.005623660484949748,0.2465506898620276,-0.0014023790756861367,0.08938212357528494,-0.0014681597550710043,0.6674665066986603,-0.188522383570671,96.5
L24_N3356,True,120,0.0012489885091781611,0.1287742451509698,-0.007912369569142659,0.017196560687862426,0.0009186317523320511,0.22535492901419715,-0.007414336999257406,0.013797240551889621,-0.0014544119437535604,0.1837632473505299,0.0124811589717865,0.008998200359928014,0.00020540704329808542,0.7856428714257149,-0.004568839073181152,0.13277344531093782,0.0945032015442848,75.6
L24_N4012,False,120,-0.00033301810423533117,0.6996600679864027,-0.004027736186981201,0.20815836832633472,-0.00025572578112284365,0.7324535092981403,-0.004731396834055583,0.08358328334333133,0.002120944360891978,0.051789642071585686,0.009335956970850627,0.03959208158368326,-0.0017879312237103775,0.025994801039792043,-0.005308095614115397,0.08838232353529295,,
L24_N7717,True,120,0.0026553312937418615,0.002999400119976005,-0.005138925711313884,0.14217156568686262,0.002903766433397928,0.0007998400319936012,-0.004436786969502767,0.13717256548690263,-0.004016677041848501,0.0015996800639872025,0.009964040915171305,0.03079384123175365,0.0013613695899645486,0.08018396320735853,-0.0048251469930013025,0.12337532493501299,-0.0092408368363976,9.6
L24_N7891,True,120,0.0022219926118850707,0.022795440911817635,-0.0004602670669555664,0.8752249550089982,0.002363801995913188,0.008398320335932814,-0.0016472975413004557,0.5736852629474105,-0.0033811082442601523,0.01779644071185763,0.006686951716740926,0.18136372725454908,0.0011590932806332904,0.15636872625474904,-0.006226646900177002,0.03579284143171366,0.1498995721340179,91.6
L25_N5252,True,120,0.0010970969994862877,0.19376124775044992,-0.006168293952941895,0.05158968206358728,0.000935437281926473,0.21475704859028194,-0.006288075447082519,0.03439312137572485,-0.0009510626395543413,0.45190961807638474,0.009095654884974162,0.060187962407518496,-0.00014600555102030447,0.8608278344331134,-0.0029274106025695803,0.32273545290941813,0.0930340513586998,74.9
L26_N10829,True,120,0.0014243652423222854,0.09158168366326734,-0.004277209440867106,0.1281743651269746,0.0015708535909652705,0.021595680863827234,-0.00454095204671224,0.08858228354329134,-0.001261866589387258,0.3191361727654469,0.0067100962003072105,0.10337932413517296,-0.00016250709692637114,0.8684263147370526,-0.0024329264958699542,0.3629274145170966,-0.0309667065739631,30.7
L26_N11322,True,120,9.74406798680621e-05,0.9024195160967806,-0.0011042078336079915,0.7258548290341932,0.00020913581053415924,0.7654469106178764,-0.0014425079027811686,0.6280743851229754,4.061013460159348e-05,0.9768046390721855,0.0024688502152760824,0.6100779844031193,-0.000138050317764282,0.8604279144171165,-0.0013646125793457032,0.6500699860027994,0.1779361516237259,95.6
L26_N11628,True,120,0.00015139977137247705,0.8480303939212157,-0.0002245783805847168,0.9388122375524895,0.00025465587774912507,0.742251549690062,-0.0008472442626953125,0.7388522295540891,0.0004026427865028382,0.744251149770046,0.001961904764175415,0.6604679064187162,-0.0005540326237678526,0.46710657868426314,-0.0017374078432718912,0.5384923015396921,0.0270252916961908,27.6
L26_N2788,True,120,-0.0030105014642079673,0.0023995200959808036,-0.002040255069732666,0.5474905018996201,-0.002855194608370462,0.0005998800239952009,-0.0027564326922098798,0.3479304139172166,0.002940160532792409,0.013197360527894421,0.002932220697402954,0.5650869826034793,7.034937540690112e-05,0.9336132773445311,-0.000892035166422526,0.7748450309938012,-0.0916652679443359,74.3
L26_N783,True,120,0.0014036883910497028,0.09218156368726255,-0.0029750943183898928,0.386122775444911,0.0013223816951115923,0.08738252349530094,-0.0030592163403828938,0.28994201159768046,-0.0031839584310849505,0.007398520295940812,0.004851498206456502,0.2653469306138772,0.001780274013678233,0.01839632073585283,-0.001876521110534668,0.5158968206358728,0.1002531796693801,78.60000000000001
L27_N10181,True,120,0.0008382926384607949,0.378124375124975,-0.002585136890411377,0.39952009598080385,0.0012513389190038045,0.14137172565486902,-0.002092417081197103,0.4195160967806439,-0.002880210181077321,0.028994201159768047,0.0025679012139638263,0.533493301339732,0.0020419562856356303,0.008998200359928014,1.7142295837402345e-05,0.9958008398320336,0.0052683698013424,5.5
L27_N12404,True,120,6.534258524576823e-05,0.9346130773845231,-0.0035509904225667316,0.33773245350929815,-0.0002543310324350992,0.7354529094181164,-0.003545073668162028,0.22735452909418116,-0.0002518698573112488,0.8440311937612478,0.01066146492958069,0.021595680863827234,0.00018651286760966007,0.8150369926014797,-0.007110210259755453,0.03959208158368326,-0.2091512680053711,98.5
L28_N11622,True,120,-6.830692291259939e-06,0.9922015596880623,-0.004558924833933512,0.16456708658268346,-0.00010473032792409238,0.8752249550089982,-0.004565258820851644,0.07278544291141771,0.0007749810814857483,0.47890421915616876,0.009238513310750325,0.023595280943811237,-0.0007681717475255331,0.29414117176564686,-0.004679576555887858,0.11697660467906419,0.0698362067341804,61.8
