neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L30_N1217,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0026637954947848984,0.2506179717105496,0.004756159623461576,0.15465552435761237,-0.0013027105185247536,0.23541434778269288,-0.017779012431418845,"[2.04,2.49]",31,11,0.0020593401274023888,0.6290856791426007,0.004775085528528839,0.1936127744510978,4,False,False,False
L30_N12730,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0010021795208255454,0.7224876322579779,-0.0010442473942601145,0.7172529146773192,-0.00016533251168076852,0.8428631192271165,-0.15219112438363774,"[0.56,3.45]",90,87,-0.0034930513279648155,0.3358777421039274,-0.0011304512546771502,0.7005988023952096,5,False,False,False
L30_N12730,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0019298824093615,0.3503733411761272,-0.002062335930053093,0.3318583889487018,-0.0004041496447367295,0.7455516542494521,-0.001152857837349816,"[0.13,1.78]",96,78,-0.002275728757899148,0.3632038563811185,-0.00273141261892622,0.24151696606786427,5,False,False,False
L30_N12730,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0025182127021252977,0.350827728057583,-0.0005503237776687735,0.885608501389245,-0.0012252119820077541,0.3626370603847896,0.060531981387596356,"[2.04,2.49]",31,11,-0.0006711972424011778,0.8780936819694645,-0.0014560740939131979,0.7145708582834331,4,False,False,False
L30_N13446,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.001998431980609895,0.44678963629928625,0.0020329436571775,0.4457022016752895,0.00013563562175567407,0.8523591702955458,0.007160219459684699,"[0.56,3.45]",90,87,0.003534233296054532,0.31107532402686916,0.0016384625053659477,0.5469061876247505,5,False,False,False
L30_N13446,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0007482339084769302,0.6836864573950386,-0.0012808533376495485,0.5065834461469009,-0.0016251584099542663,0.2226074838802039,0.021709840961177857,"[0.13,1.78]",96,78,-0.0018453886672758896,0.32783070591942454,-0.0021889697079678955,0.27944111776447106,5,False,False,False
L30_N13446,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0004233071890969982,0.8368280389337294,0.00035726543730602294,0.9182338954053642,-0.00048598623774477693,0.6891449451205913,-0.045683807354411785,"[2.04,2.49]",31,11,9.022080653572646e-05,0.9922816149702642,-0.002044815981321631,0.5449101796407185,4,False,False,False
L30_N13664,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0012724392736951562,0.6452829494608332,-0.00115378115881319,0.6768622314951924,0.0004663426639631336,0.6267106864083353,-0.06854642683519688,"[0.56,3.45]",90,87,-0.0005758000973084014,0.867507307925321,-0.001343891434830166,0.6526946107784432,5,False,False,False
L30_N13664,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0022727109569435217,0.3118505859775852,-0.0022292642730722305,0.3388274197718608,0.00013256696960479086,0.9202416088990732,0.006076810889645113,"[0.13,1.78]",96,78,-0.003962722451736522,0.16591945581827214,-0.0027439462001527274,0.24550898203592814,5,False,False,False
L30_N13664,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0010373334089914996,0.5861899757885536,0.002336515356637402,0.41275986638276474,-0.0008088735442746261,0.383277990212201,-0.013070352107785262,"[2.04,2.49]",31,11,0.0015814430203256252,0.7783969821508142,0.001550690025068363,0.5848303393213573,4,False,False,False
L30_N2034,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,5.383044481278225e-05,0.9837915491590288,6.435269915523837e-05,0.9810993506525741,4.135390256148686e-05,0.957072113403672,0.17079658309604834,"[0.56,3.45]",90,87,-0.0017930249144747674,0.5994257372780275,0.0004892550339246656,0.8303393213572854,5,False,False,False
L30_N2034,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0004753554317479266,0.7545645043385009,-5.095438518785469e-05,0.9727954116363439,-0.001605906165615057,0.12974336561007813,-0.10090978540176401,"[0.13,1.78]",96,78,9.854718183084513e-06,0.995699707863146,-0.0005911600196496156,0.7145708582834331,5,False,False,False
L30_N2034,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0027566603384911997,0.24928263963721883,0.004968788514025758,0.22801237638192395,-0.0013772758780836235,0.317809855231845,-0.0736578929092298,"[2.04,2.49]",31,11,0.009801083645862537,0.19892992433292106,0.001772945495365893,0.6427145708582834,4,False,False,False
L30_N3519,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.003149360977113243,0.20856396610544203,-0.0031516650099630778,0.21013055647943635,-9.055165069160354e-06,0.9901946180780691,0.009882630738245711,"[0.56,3.45]",90,87,-0.004281027837731365,0.17938396559120132,-0.0031247847074621993,0.20958083832335328,5,False,False,False
L30_N3519,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0021355982287786968,0.1880691903725843,0.0018003617307247063,0.23652018243005646,-0.0010228924900137159,0.28791286101516933,0.026237933189804843,"[0.13,1.78]",96,78,0.0024887968857701063,0.24079615855365505,0.0015524895741129974,0.3772455089820359,5,False,False,False
L30_N3519,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0004920684111614899,0.826267703760234,0.0007334885305294066,0.8192605752826652,-0.0007630344532820391,0.4747401146046557,0.028953399541634832,"[2.04,2.49]",31,11,-0.0007271340166019194,0.922508068619379,0.0002989221668359219,0.9441117764471058,4,False,False,False
L30_N3794,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0020021230603257823,0.4079837194902185,-0.001911132817992051,0.4187932250362041,0.00035760413054574855,0.6765922527339465,0.05002430724355857,"[0.56,3.45]",90,87,-0.0014872223938105279,0.6155962034101345,-0.0019425618346212968,0.41916167664670656,5,False,False,False
L30_N3794,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0014404487951348082,0.43243616325704914,-0.001800514050500255,0.2994362506423498,-0.0010986513931692259,0.2900336967885957,-0.03719702757135912,"[0.13,1.78]",96,78,-0.0028912924850980335,0.1688782529562351,-0.0022184597446754366,0.281437125748503,5,False,False,False
L30_N3794,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0024447795779754663,0.2639963836776142,0.0030192849094208933,0.38008203834979026,-0.00035768828568851857,0.7665987807182348,0.06536565039238837,"[2.04,2.49]",31,11,0.012590507608005374,0.12239832833534026,0.002413565436695298,0.48303393213572854,4,False,False,False
L30_N889,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.00022366649160782348,0.9291421124138814,-0.0003677542110621947,0.8868551849931976,-0.000566284497285042,0.5266154960465224,-0.06636571984165565,"[0.56,3.45]",90,87,0.0005547289418991563,0.8614935418981755,-0.0006715141646479941,0.810379241516966,5,False,False,False
L30_N889,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0016677725206439655,0.32289054015873275,-0.002278450167151838,0.18177365037944992,-0.0018633340404705892,0.06654736207275515,-0.12505035071879989,"[0.13,1.78]",96,78,-0.0019889840474113466,0.3078068900768789,-0.0022962387092690583,0.18163672654690619,5,False,False,False
L30_N889,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0005890457580486858,0.8090688390170678,-0.0015089496561440444,0.6773061317355622,0.0005727341946158562,0.6522645119261483,0.10807694978817971,"[2.04,2.49]",31,11,-0.001362950920709041,0.8563970941988044,-0.0023653535525872166,0.5548902195608783,4,False,False,False
L31_N12106,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.00027179724226395103,0.8602640603061581,-0.00039789704053295885,0.7938735671247399,-0.0004955895002080472,0.207187961470242,-0.02125502206770946,"[0.56,3.45]",90,87,-0.0006926502532885867,0.7332169251090075,-9.705039451907876e-05,0.9461077844311377,5,False,False,False
L31_N12106,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0006002124437751901,0.4148018931133124,0.00033305048362869535,0.6134752421450658,-0.0008151796246457044,0.17957802450258997,0.01341759844433641,"[0.13,1.78]",96,78,3.7828651376365773e-06,0.9961555533996803,0.000430216140932314,0.6027944111776448,5,False,False,False
L31_N12106,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-5.416826655467563e-05,0.9621904833985288,0.0016478996283888895,0.2741544538180716,-0.0010597112231075221,0.0608322555716286,-0.22864782276546977,"[2.04,2.49]",31,11,0.0018470196430284496,0.3563057989976588,0.00032033925207488505,0.8483033932135728,4,False,False,False
L31_N12734,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0031420207892855026,0.05497645759292717,-0.0033386522540237583,0.04918809173912924,-0.0007727886219684826,0.05527434911301177,-0.02316137086150248,"[0.56,3.45]",90,87,-0.004451827139690008,0.04081287419833528,-0.0030738212311042777,0.05788423153692615,5,False,False,False
L31_N12734,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-9.778572712094432e-05,0.9329048510252684,-9.345631501466567e-05,0.948787022334907,1.321014613682892e-05,0.9905865917301188,0.17090075699701368,"[0.13,1.78]",96,78,4.2677104759660336e-05,0.963458312649524,-0.00032969616486145,0.7584830339321357,5,False,False,False
L31_N12734,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0003895187440017955,0.7444340708847133,0.001351843047693484,0.45163559088604166,-0.0005991452326436291,0.3111692013279138,-0.07184526703243281,"[2.04,2.49]",31,11,0.0013607743898095272,0.5049023189791588,0.0004297038690915262,0.8063872255489022,4,False,False,False
L31_N1852,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0006084389363725961,0.6817783994884323,0.0007076422825278221,0.6231920458621649,0.0003898827548887372,0.4823760095173414,0.07256753941245918,"[0.56,3.45]",90,87,-0.00018582264125576042,0.9197569949564504,0.0005962145872612793,0.7085828343313373,5,False,False,False
L31_N1852,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0010175281126672932,0.16529423627297266,-0.0011178734124984346,0.1605334477822049,-0.0003061792322771501,0.5580488534691848,-0.06081682897576528,"[0.13,1.78]",96,78,-0.00033436989029630385,0.6588277941694353,-0.00129750119494198,0.09580838323353294,5,False,False,False
L31_N1852,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0014674187327424655,0.2147566753926077,0.0017742024213129762,0.19376510844935568,-0.00019100420071977895,0.6519954972822853,0.1563233557885964,"[2.04,2.49]",31,11,9.1249292547063e-05,0.8791036704894649,0.0007405374569549149,0.7684630738522954,4,False,False,False
L31_N2287,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.000742636807262883,0.48762788293888115,-0.0007677252780497257,0.4776846287215568,-9.86011307624199e-05,0.7370276417607062,-0.0964167526110147,"[0.56,3.45]",90,87,-0.0010658030765723207,0.43234823674595313,-0.0007114953422374377,0.49101796407185627,5,False,False,False
L31_N2287,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.0004648481456873201,0.43384265927409327,-0.00043515410923292245,0.4310981067806533,9.060411698521594e-05,0.7781922744044069,-0.15762205708729773,"[0.13,1.78]",96,78,3.594223362131399e-05,0.9524987752896501,-0.0005554000901598635,0.3972055888223553,5,False,False,False
L31_N2287,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0004992349073290838,0.67055121106544,0.0017441890439092176,0.21847952428189488,-0.0007751111895755759,0.1588901335411832,-0.02127925550385443,"[2.04,2.49]",31,11,0.0005328144845375147,0.33433694178507456,0.00029210195659920655,0.874251497005988,4,False,False,False
L31_N2895,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.00019920102010171346,0.8811143333456661,0.00021389661527418033,0.8678588650804525,5.7755704344952634e-05,0.910591416092863,-0.08322814644804968,"[0.56,3.45]",90,87,5.491903458519374e-05,0.9710163057536211,0.0004177149801628,0.7844311377245509,5,False,False,False
L31_N2895,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.00018976865103468812,0.5518013340776959,0.00014284168335655802,0.5783923421025583,-0.00014318620763466045,0.639354288935084,-0.02584901729286756,"[0.13,1.78]",96,78,0.00023454052802080057,0.4728305961440148,0.00018072529146945666,0.6227544910179641,5,False,False,False
L31_N2895,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0019429734597603463,0.2423079550721274,0.004050417317924711,0.0756131621033835,-0.0013120991913426827,0.051766520702018384,-0.13871102159872212,"[2.04,2.49]",31,11,0.0011838461296998582,0.7620797293142356,0.0027863043039786824,0.3213572854291417,4,False,False,False
L31_N8677,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0006455137083927671,0.7154394200109744,0.00048178463308312924,0.7847128863691134,-0.0006434777193626324,0.16986433239847865,0.011875824710049306,"[0.56,3.45]",90,87,-0.00030086106724210346,0.8967573747001376,0.0006192670054991821,0.7504990019960079,5,False,False,False
L31_N8677,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0009606595772008058,0.0520382646441609,0.0009314456501946748,0.05385728834692424,-8.913917998739378e-05,0.6067304601403508,-0.08629086445402348,"[0.13,1.78]",96,78,0.0011488911636078172,0.06529828949602207,0.0007552168290916974,0.13972055888223553,5,False,False,False
L31_N8677,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0010860006790608095,0.43232609000826383,0.002461352127339704,0.2733392436469121,-0.0008562968432623288,0.2016009490018147,-0.0032710718490087097,"[2.04,2.49]",31,11,0.00435888942036109,0.2504971936392622,0.002837874049578322,0.22554890219560877,4,False,False,False
L31_N9032,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.00019523557275533557,0.9144642994324659,9.190533726896995e-05,0.9590873333919742,-0.00040610199591139444,0.3590789127097984,0.022307104660045835,"[0.56,3.45]",90,87,0.0002285052761720979,0.9246759285731123,0.00011863648137627639,0.9600798403193613,5,False,False,False
L31_N9032,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.00013084072076403782,0.8892747478454055,-0.00028924204251427774,0.7823095874637085,-0.00048332303722034326,0.401243767542678,-0.22627265782345996,"[0.13,1.78]",96,78,0.0005160764528390786,0.6507795591854538,-0.0005339034411654764,0.6147704590818364,5,False,False,False
L31_N9032,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0015721241788317795,0.3421260945171525,0.0017638959806236813,0.4484135130890087,-0.00011939754650102767,0.8348575047875959,0.00809085368925049,"[2.04,2.49]",31,11,0.0034424825148148836,0.4608065010831536,0.0010787574820144037,0.7325349301397206,4,False,False,False
L31_N993,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0028827013447880632,0.3689034548192981,-0.002585203711176729,0.4269669083579728,0.0011692064981736884,0.29945495385561793,-0.12152232793944022,"[0.56,3.45]",90,87,-0.0016566431842087578,0.6775087004237936,-0.0030170382041925107,0.35728542914171657,5,False,False,False
L31_N993,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0008023170443872525,0.6785531839327202,0.00011992101693314371,0.950278053726937,-0.0020821652050117337,0.06757613252929438,-0.19884748740825758,"[0.13,1.78]",96,78,0.0008115615838995233,0.7174650409957737,-0.0004782533297663249,0.8502994011976048,5,False,False,False
L31_N993,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0006637001720567492,0.6122007684028539,0.0013981546881471959,0.5260846511794901,-0.0004572730006101522,0.5369805646382462,-0.11913327314396831,"[2.04,2.49]",31,11,0.002162861334613327,0.7059597154975359,0.001166706616095106,0.5249500998003992,4,False,False,False
