neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L30_N11087,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-6.24844804406183e-05,0.9799486018812937,-0.00018389200364931648,0.9412686729571906,-0.00047714821573416235,0.5576474173504365,0.04394055142718244,"[0.56,3.45]",90,87,0.00014168423711111828,0.9646459123972744,1.8917153969676136e-05,0.9900199600798403,5,False,False,False
L30_N11087,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.00023426714663704387,0.9095515163252668,-8.850934931761616e-05,0.9647009155368956,0.000444744403143633,0.7041827307858528,0.08145704562816862,"[0.13,1.78]",96,78,-0.0004498989452631803,0.8560700912784324,-0.0010318394257166142,0.6646706586826348,5,False,False,False
L30_N11087,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.0016016445898761338,0.4433794107260497,0.0002153045868968132,0.9441893307109793,-0.0011312365623970043,0.32572806261729925,-0.13352316133064793,"[2.04,2.49]",31,11,-0.009994004129314695,0.0810197821197446,0.0011164526363404207,0.7265469061876247,4,False,False,False
L30_N2286,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,0.0036945520279308107,0.15970877692592855,0.0037762335731923143,0.15342412257209423,0.0003210196744804868,0.6490581587052012,0.07411985922620246,"[0.56,3.45]",90,87,0.0032482871378975327,0.3389493182168348,0.004335575991742409,0.1277445109780439,5,False,False,False
L30_N2286,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.0009078629780560656,0.6993460437659995,-0.0018036760285690967,0.42944940842996104,-0.0027333552496377686,0.05291999172549085,-0.06340718105423987,"[0.13,1.78]",96,78,-0.002487622535763633,0.39304310648997454,-0.0024513613865981033,0.31137724550898205,5,False,False,False
L30_N2286,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.00013371519744395823,0.9516272214598478,0.0015162288158049673,0.6134659289651334,-0.001027258779472442,0.315757856150673,-0.11525800402805748,"[2.04,2.49]",31,11,0.0027255473598357107,0.4453058334863418,-0.0010444931322760025,0.7844311377245509,4,False,False,False
L30_N409,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,0.0014542699481050246,0.5617984026986218,0.0015016513371283445,0.5525739781923942,0.0001862153566268099,0.8150519194896402,-0.09149246475449684,"[0.56,3.45]",90,87,0.001854936441699216,0.560183865930284,0.0020978905699047157,0.4091816367265469,5,False,False,False
L30_N409,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,0.0006941877577143464,0.6622111325406073,0.00046117468687350617,0.7480644738672677,-0.0007109826096552974,0.46388457139662853,0.002014028751996666,"[0.13,1.78]",96,78,0.00034171898061267214,0.8714102519074831,0.000505065077526373,0.7924151696606786,5,False,False,False
L30_N409,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.0005842981394380313,0.794657658091106,0.0013421514496850208,0.661116682810441,-0.0011994117604881233,0.24460827380717698,-0.10498645739287449,"[2.04,2.49]",31,11,-0.008192749666678219,0.15410052253909162,0.0009999099100569569,0.7644710578842315,4,False,False,False
L30_N8539,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0014229855810602447,0.6732088329938026,0.0009601056224331883,0.7743729151985895,-0.00181918171560379,0.12247493597292326,-0.005472602264046114,"[0.56,3.45]",90,87,0.003095480605560234,0.45815804867000876,0.001713353542118775,0.6087824351297405,5,False,False,False
