neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L29_N10092,29,10092,ambiguity,amb_0027,2.144209384918213,2.132232904434204,-0.011976480484008789,0.37972331047058105,0.3818700909614563,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0028,0.5740122199058533,0.5831581950187683,0.009145975112915039,0.8846664428710938,0.8833001852035522,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0029,0.6504930257797241,0.6592517495155334,0.008758723735809326,0.8893769383430481,0.8877360820770264,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0030,1.216983675956726,1.2392284870147705,0.022244811058044434,0.6111434698104858,0.5957686305046082,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0031,2.3033809661865234,2.3091073036193848,0.005726337432861328,0.35094738006591797,0.3503037691116333,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0032,2.0960350036621094,2.111508369445801,0.015473365783691406,0.4308151304721832,0.4211866557598114,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0033,0.5091288685798645,0.5107957720756531,0.0016669034957885742,0.8426834940910339,0.842499315738678,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0034,0.4834442734718323,0.449968546628952,-0.03347572684288025,0.8769404292106628,0.8892083764076233,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0035,1.6827250719070435,1.7037348747253418,0.02100980281829834,0.35733476281166077,0.3434496223926544,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0036,0.5660671591758728,0.5711054801940918,0.005038321018218994,0.8925868272781372,0.8920342326164246,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0037,3.4740333557128906,3.4850339889526367,0.011000633239746094,0.18047115206718445,0.1802796870470047,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0038,1.1948089599609375,1.1548807621002197,-0.03992819786071777,0.5671634078025818,0.5967214107513428,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0039,1.9683310985565186,1.975545883178711,0.007214784622192383,0.32880303263664246,0.32555297017097473,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0040,2.0915257930755615,2.0933377742767334,0.001811981201171875,0.32192304730415344,0.31514430046081543,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0041,0.7955638766288757,0.8341176509857178,0.03855377435684204,0.8699054718017578,0.8602362275123596,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0042,1.85142982006073,1.8650789260864258,0.0136491060256958,0.4493207037448883,0.44748014211654663,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0043,0.8165631890296936,0.7868828773498535,-0.029680311679840088,0.8207224011421204,0.8272252082824707,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0044,1.904727578163147,1.9313958883285522,0.026668310165405273,0.2671322226524353,0.2608799338340759,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0045,1.2998855113983154,1.3049068450927734,0.005021333694458008,0.6470559239387512,0.6465722918510437,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0046,1.4839916229248047,1.4901763200759888,0.006184697151184082,0.6336361765861511,0.6330838799476624,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0047,0.7632579803466797,0.7659574747085571,0.0026994943618774414,0.8331174254417419,0.8327970504760742,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0048,1.514227032661438,1.5451092720031738,0.03088223934173584,0.5976518392562866,0.5789297223091125,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0049,1.697184443473816,1.7303507328033447,0.03316628932952881,0.49015605449676514,0.47737932205200195,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0050,0.5704054236412048,0.5826268196105957,0.01222139596939087,0.8998469114303589,0.8959466814994812,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0051,1.7823220491409302,1.7532193660736084,-0.029102683067321777,0.3443443775177002,0.3728090524673462,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0052,1.8537561893463135,1.8634679317474365,0.009711742401123047,0.5324667692184448,0.5187476873397827,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0053,1.500739574432373,1.460501790046692,-0.04023778438568115,0.48881834745407104,0.5189763307571411,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0054,1.4248483180999756,1.432891845703125,0.008043527603149414,0.522095263004303,0.5213597416877747,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0055,1.3331801891326904,1.3566069602966309,0.02342677116394043,0.6907464265823364,0.683665931224823,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0056,0.8418190479278564,0.7837519645690918,-0.05806708335876465,0.8045159578323364,0.8230205178260803,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0057,0.860246479511261,0.864338755607605,0.004092276096343994,0.769057035446167,0.7684834003448486,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0058,0.5850265622138977,0.6033492684364319,0.01832270622253418,0.9120071530342102,0.9079218506813049,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0059,1.652890920639038,1.6334649324417114,-0.01942598819732666,0.3607974350452423,0.3889617919921875,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0060,0.9229245185852051,0.9422717094421387,0.019347190856933594,0.7884695529937744,0.7818788886070251,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0061,0.8568586111068726,0.8531291484832764,-0.0037294626235961914,0.7207455635070801,0.721718966960907,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0062,0.298399418592453,0.3072251081466675,0.008825689554214478,0.9527616500854492,0.9509803652763367,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0063,2.0921833515167236,2.0963621139526367,0.004178762435913086,0.4601932168006897,0.45999234914779663,0.1435546875,working
L29_N10092,29,10092,ambiguity,amb_0064,2.2752323150634766,2.206845283508301,-0.06838703155517578,0.4222147762775421,0.4405476152896881,0.1435546875,working
