neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L30_N5509,30,5509,ambiguity,amb_0000,0.5823184251785278,0.5824323296546936,0.00011390447616577148,0.7879973649978638,0.787988543510437,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0001,0.3705728054046631,0.4035547375679016,0.032981932163238525,0.9131689071655273,0.9027302265167236,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0002,1.1289973258972168,1.1225075721740723,-0.006489753723144531,0.7178218960762024,0.7194458842277527,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0003,0.7870205640792847,0.7870259284973145,5.364418029785156e-06,0.7425737977027893,0.7425734996795654,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0004,0.02982572466135025,0.029778361320495605,-4.7363340854644775e-05,0.996168315410614,0.996173083782196,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0005,1.1656110286712646,1.199249267578125,0.03363823890686035,0.5993659496307373,0.5723026394844055,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0006,0.4574460983276367,0.49473902583122253,0.037292927503585815,0.8819699287414551,0.8683432936668396,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0007,0.9293531775474548,0.9467200636863708,0.017366886138916016,0.7604422569274902,0.7501644492149353,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0008,2.362135410308838,2.3595285415649414,-0.0026068687438964844,0.3741387724876404,0.37432849407196045,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0009,0.8438729643821716,0.7683592438697815,-0.07551372051239014,0.7652774453163147,0.8015759587287903,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0010,0.019976455718278885,0.020015131682157516,3.867596387863159e-05,0.9979543685913086,0.997951328754425,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0011,1.2131285667419434,1.2129127979278564,-0.00021576881408691406,0.6592444777488708,0.6592650413513184,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0012,0.08866862952709198,0.08869859576225281,2.9966235160827637e-05,0.9880038499832153,0.98800128698349,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0013,0.20550131797790527,0.1939345747232437,-0.01156674325466156,0.960488498210907,0.9637687802314758,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0014,0.3004405200481415,0.3255769908428192,0.025136470794677734,0.9208971858024597,0.9113978743553162,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0015,0.08057910948991776,0.0812450498342514,0.0006659403443336487,0.9910858273506165,0.99100261926651,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0016,1.4160633087158203,1.416860818862915,0.0007975101470947266,0.6004614233970642,0.6003656983375549,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0017,0.8037150502204895,0.8041031956672668,0.00038814544677734375,0.7824887633323669,0.7824604511260986,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0018,0.8315342664718628,0.8314504623413086,-8.380413055419922e-05,0.6787458062171936,0.6787512302398682,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0019,1.1577324867248535,1.1575735807418823,-0.0001589059829711914,0.5409090518951416,0.5626281499862671,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0020,0.25877872109413147,0.2560066878795624,-0.002772033214569092,0.9515763521194458,0.9520754218101501,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0021,0.44684651494026184,0.4892258048057556,0.042379289865493774,0.9151374101638794,0.9049241542816162,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0022,1.9842956066131592,1.9837316274642944,-0.0005639791488647461,0.4594227969646454,0.4594789445400238,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0023,0.7837011218070984,0.7834611535072327,-0.00023996829986572266,0.7261597514152527,0.7261812686920166,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0024,1.199791431427002,1.1990691423416138,-0.0007222890853881836,0.4585234820842743,0.4585797190666199,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0025,1.1499484777450562,1.1499310731887817,-1.7404556274414062e-05,0.5001156330108643,0.5001170635223389,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0026,1.398175835609436,1.3976058959960938,-0.0005699396133422852,0.542869508266449,0.5429072976112366,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0027,1.7832030057907104,1.779144525527954,-0.004058480262756348,0.33982908725738525,0.34070834517478943,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0028,1.1929349899291992,1.1930073499679565,7.236003875732422e-05,0.45609763264656067,0.4560956060886383,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0029,0.057985108345746994,0.05798240005970001,-2.7082860469818115e-06,0.991671621799469,0.9916722178459167,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0030,1.2238729000091553,1.196313500404358,-0.027559399604797363,0.5123223066329956,0.5409533977508545,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0031,0.0643354207277298,0.061329424381256104,-0.003005996346473694,0.9905456304550171,0.9910914301872253,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0032,0.697102427482605,0.6981104016304016,0.0010079741477966309,0.8578996658325195,0.8578006029129028,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0033,1.2407962083816528,1.240687370300293,-0.00010883808135986328,0.6320131421089172,0.6320196390151978,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0034,0.877666175365448,0.8750500679016113,-0.00261610746383667,0.8198269605636597,0.8202415704727173,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0035,0.6385940313339233,0.638593316078186,-7.152557373046875e-07,0.7414500117301941,0.7414500117301941,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0036,0.07341259717941284,0.08143949508666992,0.00802689790725708,0.9916974306106567,0.9906689524650574,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0037,0.657253086566925,0.6572126746177673,-4.0411949157714844e-05,0.6506741642951965,0.6506765484809875,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0038,0.5712425708770752,0.6182720065116882,0.04702943563461304,0.8621541261672974,0.8465865850448608,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0039,0.5075202584266663,0.5150260925292969,0.007505834102630615,0.9173604249954224,0.9157705903053284,0.08935546875,working
L30_N5509,30,5509,ambiguity,amb_0040,0.38325273990631104,0.38246291875839233,-0.0007898211479187012,0.8789321184158325,0.8790382742881775,0.08935546875,working
