pair,layer,positions,rec
1,15,all,-1.0
1,16,last,-1.0
1,16,all,-1.0
1,17,last,-0.758421335327605
1,17,all,-0.2418521376364394
1,18,last,-1.0
1,18,all,-1.0
1,19,last,0.26633541474884376
1,19,all,-0.1311142834960809
1,20,last,-1.0
1,20,all,-1.0
1,21,last,-0.6977737145899252
1,21,all,-0.21010297223599797
1,22,last,-0.8086978979340591
1,22,all,-0.6076578767660475
1,23,last,1.1080465379368478
1,23,all,1.0569866321471748
1,24,last,1.219110151297412
1,24,all,1.6839330672543853
1,25,last,-0.6467001826850102
1,25,all,-1.0
1,26,last,-0.12886090429872246
1,26,all,0.059834490232768905
1,27,last,-0.9509146133748243
1,27,all,-1.0
1,28,last,-0.29982080074024664
1,28,all,-0.3386203716760597
1,29,last,-0.12027993744662445
1,29,all,-0.13200283296442475
1,30,last,0.27808175986031647
1,30,all,0.5511047452154114
1,31,last,1.14202721737298
1,31,all,1.14202721737298
2,0,last,-0.002713322202254331
2,0,all,0.18325470330865645
2,1,last,-0.0035311600144972495
2,1,all,0.010383632800071159
2,2,last,-0.00218423455098133
2,2,all,-0.0037965446452001756
2,3,last,0.0013417478744226657
2,3,all,0.041606088136727296
2,4,last,-0.006340112729832959
2,4,all,0.006926109608233517
2,5,last,2.482587590867795e-05
2,5,all,-0.05977566435769795
2,6,last,0.0018193694050507602
2,6,all,0.0009029361355448571
2,7,last,0.0004677531343221496
2,7,all,0.07297209987525108
2,8,last,-0.0037845078568808166
2,8,all,-0.038835989466040104
2,9,last,0.005583919204828522
2,9,all,-0.007988754453501046
2,10,last,0.015392751109752056
2,10,all,0.1095696228635254
2,11,last,0.012558662748220038
2,11,all,0.025692524667671798
2,12,last,0.005170906905620516
2,12,all,0.114430693102168
2,13,last,0.043422271333105285
2,13,all,0.06928408546296719
2,14,last,0.023283219876277746
2,14,all,0.1002465328960557
2,15,last,0.06592546749868015
2,15,all,0.13580302857984927
2,16,last,0.07254417434933857
2,16,all,-0.009985400968872954
2,17,last,0.014681253011962886
2,17,all,0.07827069851872273
2,18,last,0.01719986246199229
2,18,all,0.1282022614116055
2,19,last,0.07903877394690272
2,19,all,0.040194641947587754
2,20,last,0.0003625639952224571
2,20,all,-0.02639773885391189
2,21,last,0.03828256272073899
2,21,all,0.07254101026711492
2,22,last,-0.017259249851420893
2,22,all,-0.06009702890466554
2,23,last,0.04109983498094249
2,23,all,0.011054285472791327
2,24,last,0.06301789719963234
2,24,all,0.13040039137263199
2,25,last,0.05862776630398466
2,25,all,0.05599206368523091
2,26,last,0.0330781121182579
2,26,all,0.0058611193593596424
2,27,last,0.06558160035296112
2,27,all,0.032664259013983475
2,28,last,-0.0020050545660361663
2,28,all,-0.0014106938898695823
2,29,last,0.005636358889234553
2,29,all,0.012342177570064507
2,30,last,0.12343511794946231
2,30,all,0.1499907290178202
2,31,last,0.21213830446790535
2,31,all,0.21213830446790535
3,0,last,-0.006090671186368409
3,0,all,0.6498496153190174
3,1,last,-0.013437740397854564
3,1,all,0.09983878353577831
3,2,last,-0.00011470253291618476
3,2,all,0.3178247847190021
3,3,last,0.007090959441717344
3,3,all,0.9221589526159728
3,4,last,-0.0072282582625797474
3,4,all,0.5612627283168908
3,5,last,-0.01906085718879526
3,5,all,0.5416852655768927
3,6,last,-0.006190550110238794
3,6,all,0.04464190935190959
3,7,last,-0.005499697753829044
3,7,all,0.016820354736181955
3,8,last,-0.0271865822686984
3,8,all,0.047451122063926064
3,9,last,0.0031662007500857215
3,9,all,0.06901916787032152
3,10,last,-0.017256402022495464
3,10,all,-0.046267315307824734
3,11,last,0.022099641524049113
3,11,all,0.12685930807168275
3,12,last,0.039431660608418656
3,12,all,0.031202086986492416
3,13,last,-0.010451366126043537
3,13,all,0.02395509101584916
3,14,last,0.05978847320602129
3,14,all,0.10836457950251302
3,15,last,0.02429783839579014
3,15,all,0.10202268423025607
3,16,last,-0.06896581398158363
3,16,all,-0.0306249933377038
3,17,last,0.00883309437897628
3,17,all,-0.02565783512682347
3,18,last,0.11250497451449627
3,18,all,0.016950907982141494
3,19,last,-0.026286561571164872
3,19,all,0.14333524985387364
3,20,last,0.051252989150228564
3,20,all,0.08643146762390538
3,21,last,0.100964378478829
3,21,all,0.3259199465150861
3,22,last,-0.016950907982141494
3,22,all,0.07684842076930867
3,23,last,-0.045333538976209384
3,23,all,0.0654729941602753
3,24,last,0.04277341286338384
3,24,all,0.02613704854060181
3,25,last,-0.019881402244572004
3,25,all,-0.00132882273672915
3,26,last,0.014949054531338553
3,26,all,0.000892359056903116
3,27,last,0.05433141414787455
3,27,all,0.017894400162382366
3,28,last,0.04403955449669461
3,28,all,0.18674976992870454
3,29,last,-0.0610923678511341
3,29,all,-0.052198924172409567
3,30,last,-0.019426700528897486
3,30,all,0.0033049985875932054
3,31,last,0.376450673358277
3,31,all,0.376450673358277
4,0,last,-0.05167736989083043
4,0,all,-0.21038394274860311
4,1,last,-0.02495478694814386
4,1,all,-0.4952755379749383
4,2,last,-0.014988381228308034
4,2,all,0.6950582690753143
4,3,last,-0.01659753493563622
4,3,all,1.6705747917879175
4,4,last,6.499598185132234e-05
4,4,all,0.06077183497981928
4,5,last,-0.04274758496715157
4,5,all,0.2643051538853864
4,6,last,0.008512697776024557
4,6,all,0.37236446621132385
4,7,last,-0.034438162420341444
4,7,all,-0.156126031115672
4,8,last,-0.002668505338668134
4,8,all,1.4630445159729106
4,9,last,-0.05201193937117986
4,9,all,-0.14243899020158937
4,10,last,-0.04406254010453343
4,10,all,-0.19586568728337633
4,11,last,0.020665525705022898
4,11,all,0.057747450002817675
4,12,last,-0.1214326203585884
4,12,all,0.23206193773740108
4,13,last,0.07432639774510115
4,13,all,0.19773837661110713
4,14,last,0.02127700884939827
4,14,all,0.06522352698268526
4,15,last,-0.2074284606157499
4,15,all,0.02241698391177784
4,16,last,-0.001519651043795216
4,16,all,0.062440183570436465
4,17,last,0.44596892315983233
4,17,all,0.19069726363364714
4,18,last,-0.19791205439867707
4,18,all,-0.5757074143722335
4,19,last,-0.11108168467690722
4,19,all,0.00886360504416175
4,20,last,-0.6006116488900486
4,20,all,-0.6377026891998698
4,21,last,-0.1393024901156384
4,21,all,0.030684022922153047
4,22,last,-0.003213808603526405
4,22,all,0.139153910958583
4,23,last,0.20691097894603747
4,23,all,0.3457384893181649
4,24,last,-0.020785928097632727
4,24,all,0.20264942090829577
4,25,last,-0.16569583111747155
4,25,all,-0.29589308267536246
4,26,last,-0.017014740473057094
4,26,all,-0.04591581351054545
4,27,last,0.17708729445760676
4,27,all,0.2523899342179101
4,28,last,0.1560613903031204
4,28,all,0.28586156258390877
4,29,last,0.5806922154940003
4,29,all,0.5214152880967614
4,30,last,0.11265757085982699
4,30,all,0.18879710788007023
4,31,last,0.29661881194448564
4,31,all,0.29661881194448564
5,0,last,0.004960023420548866
5,0,all,0.3388501925821519
5,1,last,0.004976503111389865
5,1,all,0.2545943802800142
5,2,last,-0.004861145275502867
5,2,all,0.1883472348411685
5,3,last,-0.016063578647264577
5,3,all,0.32460131871455505
5,4,last,-0.043802412384390726
5,4,all,-0.16617465903398476
5,5,last,-0.009579547346515309
5,5,all,0.34772874719693786
5,6,last,-0.024637501329886815
5,6,all,0.12005745595742036
5,7,last,-0.02693169240850924
5,7,all,-0.05390191821177905
5,8,last,0.01049889598188785
5,8,all,0.06495361088202456
5,9,last,-0.00195744798415817
5,9,all,0.24869949792683066
5,10,last,0.03161168225895847
5,10,all,-0.07562239308861154
5,11,last,0.01144647820524534
5,11,all,-0.029513551031665
5,12,last,-0.11748068665055372
5,12,all,-0.12632046552218446
5,13,last,0.028342887110967212
5,13,all,-0.02708570481335417
5,14,last,0.06513512982967028
5,14,all,0.061290030199033466
5,15,last,0.08719610420108519
5,15,all,0.26801369559248245
5,16,last,0.16972566888762813
5,16,all,0.08895167597244111
5,17,last,0.15752427543282818
5,17,all,0.1713959340240424
5,18,last,0.09607235650612135
5,18,all,0.1356340355054939
5,19,last,0.11587767319367441
5,19,all,-0.04533126723248554
5,20,last,-0.0181017286468647
5,20,all,-0.08245964717466606
5,21,last,0.14490434630034577
5,21,all,0.2486788983132794
5,22,last,0.0604275122622229
5,22,all,0.05593279775953756
5,23,last,0.19426017214975871
5,23,all,0.15394672842996288
5,24,last,0.26573101606260924
5,24,all,0.5037524013696562
5,25,last,0.10755785280291671
5,25,all,0.0965421488692872
5,26,last,0.0715774772065276
5,26,all,0.08427556369630741
5,27,last,-0.03052693084418913
5,27,all,-0.15993649017967954
5,28,last,0.19668074791622792
5,28,all,0.16811829315964386
5,29,last,0.25468295861828455
5,29,all,0.22437244489058092
5,30,last,0.2433803141853059
5,30,all,0.23846512521778032
5,31,last,-0.021049775694443267
5,31,all,-0.021049775694443267
6,0,last,0.028955715398707425
6,0,all,-1.0
6,1,last,0.09199407214843822
6,1,all,0.49553374820659585
6,2,last,-0.036914868908375614
6,2,all,-1.0
6,3,last,-0.07063763054854816
6,3,all,-0.9744962811356251
6,4,last,-0.06912596398268311
6,4,all,-1.0
6,5,last,-0.018509755867996868
6,5,all,0.7484951151768962
6,6,last,-0.06628614946245294
6,6,all,-0.37102911067553673
6,7,last,0.063423574053589
6,7,all,-0.3802983752089546
6,8,last,-0.06677300343882671
6,8,all,-0.18132268677259547
6,9,last,-0.17449642428586817
6,9,all,-0.3910099500155139
6,10,last,-0.01043737051613178
6,10,all,-0.3695948883911237
6,11,last,0.10389816005413942
6,11,all,-0.19481531292464177
6,12,last,-0.42163515512297145
6,12,all,-0.16784466194533307
6,13,last,0.09705658049141332
6,13,all,-0.19312427910432325
6,14,last,-0.508774716231484
6,14,all,-0.5459312227500093
6,15,last,-0.42310759852226004
6,15,all,-0.49434817789423846
6,16,last,-0.4012216441735883
6,16,all,-0.5658150778003677
6,17,last,-0.5211251465947957
6,17,all,-0.7113844167361244
6,18,last,-0.01842894755583486
6,18,all,-0.25813954070960293
6,19,last,0.2730707552284732
6,19,all,0.5425227438895424
6,20,last,0.1865373638238579
6,20,all,0.05866368532427288
6,21,last,0.36298828995224863
6,21,all,0.5773605743474048
6,22,last,0.18896483406918524
6,22,all,0.11708086593013481
6,23,last,-0.07662968499431157
6,23,all,0.19474781758507687
6,24,last,-0.019671849540505614
6,24,all,0.19787743977221933
6,25,last,0.3999479648866769
6,25,all,0.22493498294901668
6,26,last,-0.027059905155806512
6,26,all,-0.005196783270890005
6,27,last,0.24763939881192457
6,27,all,0.22146323168115287
6,28,last,0.17690993738250496
6,28,all,0.3564276427413701
6,29,last,-0.20744832186759532
6,29,all,-0.2405365700557606
6,30,last,0.05796976452142905
6,30,all,0.08997572529754673
6,31,last,0.1807900247184682
6,31,all,0.1807900247184682
7,0,last,-0.009967164546147215
7,0,all,1.6324747731897928
7,1,last,0.04029395679823542
7,1,all,-0.9744637336039239
7,2,last,0.021854603780321606
7,2,all,-0.18606582833678917
7,3,last,0.008334738133525586
7,3,all,-0.5620849372778866
7,4,last,0.06395667990637256
7,4,all,-0.5710626823274878
7,5,last,0.17139911410984743
7,5,all,-0.30631206594460797
7,6,last,-0.005324807239405563
7,6,all,-0.47305690409704904
7,7,last,0.052228127432497995
7,7,all,-0.1801014440088373
7,8,last,0.005881811230181385
7,8,all,-0.3037259759874345
7,9,last,0.014730080290547549
7,9,all,-0.3634941505148943
7,10,last,0.4012221675926915
7,10,all,-0.02709443704268609
7,11,last,-0.19031804276206069
7,11,all,-0.5035551019799194
7,12,last,-0.10273002266944506
7,12,all,0.01879674104647811
7,13,last,0.3686918826443353
7,13,all,-0.10341504497275603
7,14,last,-0.2336696050570749
7,14,all,-0.4491396877862298
7,15,last,0.08663006926365205
7,15,all,0.5520696694006394
7,16,last,-0.20263686855374635
7,16,all,-0.176987503594888
7,17,last,-0.5586523658864552
7,17,all,-0.5542565274333897
7,18,last,-0.4835523478284133
7,18,all,-0.1946662066124674
7,19,last,0.6224519596919809
7,19,all,0.7546171052015563
7,20,last,-0.5605934767767236
7,20,all,-0.18122574147297715
7,21,last,0.06494121189868907
7,21,all,0.10754867311119827
7,22,last,0.22385978384883926
7,22,all,0.17022268326726056
7,23,last,0.4378393492794018
7,23,all,0.6134713850346678
7,24,last,-0.27459199200438605
7,24,all,-0.09128425947537015
7,25,last,-0.20145692213794184
7,25,all,-0.13070746880957718
7,26,last,-0.0011627972781574692
7,26,all,-0.04446411259986586
7,27,last,-0.19449522971012642
7,27,all,-0.297585298524471
7,28,last,0.33556154936970917
7,28,all,0.3849262852892811
7,29,last,-0.15892843270429724
7,29,all,-0.07574619756458237
7,30,last,-0.0670389801613631
7,30,all,0.052920266627932484
7,31,last,0.34347913472997055
7,31,all,0.34347913472997055
8,0,last,0.022167248420938014
8,0,all,0.1959620190631458
8,1,last,-0.005159379862124529
8,1,all,-0.21261740235097035
8,2,last,-0.004557942134922562
8,2,all,-0.39026316542545175
8,3,last,-0.0008057455099171199
8,3,all,0.07194411265564234
8,4,last,-0.020886569240481843
8,4,all,-0.32537758329946587
8,5,last,0.005060778726397779
8,5,all,-0.2957047087087547
8,6,last,-0.006070085778121293
8,6,all,0.1268662106204617
8,7,last,-0.013912591050313314
8,7,all,-0.011188130382952017
8,8,last,0.09477853289426681
8,8,all,0.2674170519162396
8,9,last,0.025415505315733555
8,9,all,-0.1045511740543327
8,10,last,0.08984049457473126
8,10,all,-0.10874689734119555
8,11,last,-0.1419542284378394
8,11,all,-0.27695024708036486
8,12,last,-0.16604703796542802
8,12,all,-0.2616275851650682
8,13,last,0.11904625480181691
8,13,all,0.19428167920816442
8,14,last,-0.10710909321801337
8,14,all,-0.18890867977459372
8,15,last,-0.18476529068711461
8,15,all,-0.19393685101780447
8,16,last,-0.25558043818357695
8,16,all,-0.3879637051782565
8,17,last,0.0947423239875636
8,17,all,-0.024030482189078887
8,18,last,0.2532820161846026
8,18,all,0.09223261847564007
8,19,last,0.32881541783034285
8,19,all,0.37115764611737667
8,20,last,0.07144714865566647
8,20,all,0.07086222556422789
8,21,last,0.32527680833152667
8,21,all,0.3820620427287162
8,22,last,0.03537386312630945
8,22,all,0.01724329134289815
8,23,last,-0.046314890432691894
8,23,all,0.08795098014849935
8,24,last,0.005844526352134992
8,24,all,0.06616840269339758
8,25,last,-0.029751002769332457
8,25,all,-0.054721002262537545
8,26,last,0.02179088344086881
8,26,all,0.05544242254976502
8,27,last,-0.0741191777878733
8,27,all,-0.12975185932411468
8,28,last,-0.04817423077000446
8,28,all,0.07166985289904534
8,29,last,-0.05523989925617951
8,29,all,-0.03162406745031479
8,30,last,0.1722635816332073
8,30,all,0.2200674173504126
8,31,last,0.5255821441551849
8,31,all,0.5255821441551849
9,0,last,-0.008049193476827964
9,0,all,-0.3160154587748281
9,1,last,-0.01124123976319882
9,1,all,-0.13210766577485897
9,2,last,0.0032244714309198857
9,2,all,-0.025084335883355947
9,3,last,0.009690149851236575
9,3,all,0.3683013094354207
9,4,last,0.015300135680053777
9,4,all,0.27799100603194854
9,5,last,-0.013203701905535095
9,5,all,0.2954216567540443
9,6,last,-0.0028080872494394894
9,6,all,0.4989636592577536
9,7,last,0.02213295041445785
9,7,all,-0.1172968708515209
9,8,last,0.006793154947388459
9,8,all,0.010471665566361806
9,9,last,-0.026620607852916756
9,9,all,0.03859869159311883
9,10,last,0.07031287998216268
9,10,all,-0.056297547072680615
9,11,last,0.01587093153779386
9,11,all,0.19302806221931984
9,12,last,-0.05810646918242787
9,12,all,-0.07184435791153479
9,13,last,0.01034623604215199
9,13,all,-0.09162679042147284
9,14,last,-0.13029229350194874
9,14,all,-0.165172683942528
9,15,last,0.02772328067850138
9,15,all,0.1524097286590686
9,16,last,-0.011788806317115473
9,16,all,-0.0653168799549674
9,17,last,-0.1291261214349556
9,17,all,0.0074828865839918456
9,18,last,0.010935379999159736
9,18,all,0.13664389555686612
9,19,last,-0.06568005029035322
9,19,all,0.24299765057165007
9,20,last,-0.29227432578797896
9,20,all,-0.2583781953803234
9,21,last,0.0650085360064669
9,21,all,0.36642993405666974
9,22,last,0.014515656376448258
9,22,all,0.022386947380091903
9,23,last,0.06664051445106758
9,23,all,0.19132360660350273
9,24,last,0.14415465294722773
9,24,all,0.2699687899267279
9,25,last,0.0920525883545965
9,25,all,0.11103851287827374
9,26,last,0.029638194658602453
9,26,all,-0.09883179700325419
9,27,last,0.09726532258050458
9,27,all,-0.03248973334502498
9,28,last,-0.06896327050467646
9,28,all,0.10828228842723929
9,29,last,0.111587517644247
9,29,all,0.10502430229718203
9,30,last,-0.17707833409369717
9,30,all,-0.08041732207007005
9,31,last,0.5222138825292798
9,31,all,0.5222138825292798
10,0,last,0.002316567646047068
10,0,all,-0.4961127287817231
10,1,last,0.002187451228474492
10,1,all,-0.1911475471980662
10,2,last,0.004802109094164651
10,2,all,0.017174701570354063
10,3,last,0.017401142596279107
10,3,all,-0.393853467048025
10,4,last,0.01061671673820608
10,4,all,0.022878878046216553
10,5,last,0.014088274764038235
10,5,all,-0.13339412984742754
10,6,last,-0.0004013967963266144
10,6,all,0.0929466140916623
10,7,last,0.016953301528977664
10,7,all,-0.2138758006259693
10,8,last,0.007106242311658399
10,8,all,-0.1883783663526783
10,9,last,-0.023481040453833788
10,9,all,-0.006345456923577196
10,10,last,0.002191685655495352
10,10,all,-0.14882922125660855
10,11,last,0.005277910822429236
10,11,all,-0.03588105588596782
10,12,last,-0.013802753399203095
10,12,all,-0.4318471659517654
10,13,last,0.09811866423857003
10,13,all,-0.3232413718844531
10,14,last,0.06034031619474762
10,14,all,-0.192271350686777
10,15,last,-0.013851550129633959
10,15,all,-0.014712684716796817
10,16,last,-0.07777587191221212
10,16,all,-0.4684189039340247
10,17,last,-0.044676834578949415
10,17,all,-0.10387103252671756
10,18,last,-0.03030807943462468
10,18,all,-0.11887340582224305
10,19,last,0.13318550030024104
10,19,all,0.2726080427496998
10,20,last,-0.0360000231213158
10,20,all,-0.3102047137103891
10,21,last,0.21931468688831854
10,21,all,0.4236413168772297
10,22,last,0.2138846055456476
10,22,all,0.06887456860934561
10,23,last,0.05417519209175721
10,23,all,-0.036890126566351523
10,24,last,-0.2970578260075281
10,24,all,-0.06159962134812596
10,25,last,0.3278341120870308
10,25,all,0.2990515690030801
10,26,last,-0.22946897731059576
10,26,all,-0.3823246681721511
10,27,last,0.18276640628749233
10,27,all,0.05605184981952603
10,28,last,0.13310518061309934
10,28,all,0.15663138828848897
10,29,last,0.08797062463713314
10,29,all,0.05641601054332
10,30,last,-0.1236349181875093
10,30,all,-0.05989247512744617
10,31,last,-0.2929531203223864
10,31,all,-0.2929531203223864
11,0,last,0.00019250806474590951
11,0,all,-0.05429018303405006
11,1,last,0.006082844973030691
11,1,all,-0.08599920973852816
11,2,last,0.006621827889196007
11,2,all,-0.005667947784038477
11,3,last,8.442060394248848e-05
11,3,all,0.2512874472643923
11,4,last,0.00907957808737288
11,4,all,0.010265532217698856
11,5,last,-0.00038151237693978155
11,5,all,0.13250610396665116
11,6,last,0.014875346731022006
11,6,all,0.014032462862371475
11,7,last,0.0010654052099742712
11,7,all,0.05320352392887805
11,8,last,-0.0033264494511966603
11,8,all,-0.019379387582396858
11,9,last,0.01246291393613611
11,9,all,0.10382669937452728
11,10,last,-0.00683284634478287
11,10,all,-0.010279613336445724
11,11,last,0.019010865533315102
11,11,all,0.1031078681787805
11,12,last,-0.002800886568391035
11,12,all,0.037266870717282276
11,13,last,0.06958776500186195
11,13,all,-0.01495223096155068
11,14,last,0.02524929695221787
11,14,all,-0.0654892339269814
11,15,last,-0.027928808243523232
11,15,all,0.02684307465789327
11,16,last,-0.05776616999982614
11,16,all,-0.27098359391005494
11,17,last,-0.04384344731172602
11,17,all,-0.040392251047969084
11,18,last,0.04584329671647482
11,18,all,0.07655867902975672
11,19,last,0.0961831640194494
11,19,all,0.16355576410595904
11,20,last,-0.13278528032565595
11,20,all,-0.23309441046355373
11,21,last,-0.02478739659219738
11,21,all,0.020708565861854704
11,22,last,0.09881342444941008
11,22,all,0.010625261831131159
11,23,last,-0.00961099157585502
11,23,all,-0.046014319506137484
11,24,last,-0.028453313389709373
11,24,all,0.04228001342532204
11,25,last,-0.018593290948504818
11,25,all,0.008242214281705275
11,26,last,-0.049210535136060295
11,26,all,-0.1249340980504658
11,27,last,0.12663612848829142
11,27,all,0.048062163709995324
11,28,last,-0.040381673681774255
11,28,all,-0.06678430020046092
11,29,last,0.19313282349106103
11,29,all,0.1987878470557802
11,30,last,-0.01621840780361057
11,30,all,0.023659518813134894
11,31,last,0.024386249979258447
11,31,all,0.024386249979258447
12,0,last,0.00012893140384317037
12,0,all,-0.0018817946019470877
12,1,last,-0.005142219189063138
12,1,all,0.029362602392519973
12,2,last,-0.007673501963531677
12,2,all,-0.14427756231840524
12,3,last,0.00019294418514235567
12,3,all,-0.06374815487687112
12,4,last,-0.014356617499415582
12,4,all,0.07418746191315
12,5,last,0.00152404769966749
12,5,all,-0.05014103042340288
12,6,last,0.006909696625916492
12,6,all,0.474253183714931
12,7,last,-0.013216284151045284
12,7,all,-0.0034780680435332807
12,8,last,-0.02005109790072499
12,8,all,-0.0719966848626017
12,9,last,-0.006202536560809455
12,9,all,-0.025228282561837404
12,10,last,-0.019266216656814134
12,10,all,-0.02954950763603033
12,11,last,0.00966556763967906
12,11,all,-0.09029069230608038
12,12,last,0.0002372700167212255
12,12,all,-0.14922804511065244
12,13,last,0.016920329390447953
12,13,all,-0.06568562852066523
12,14,last,0.09710699669965801
12,14,all,0.1326366870656076
12,15,last,0.12144468634431642
12,15,all,0.14759964449958402
12,16,last,0.006054884437907089
12,16,all,-0.0729019222132383
12,17,last,-0.023796872226804773
12,17,all,0.030189514670189543
12,18,last,-0.0430658064073533
12,18,all,0.010579984181596289
12,19,last,0.0038245221249610414
12,19,all,-0.011353391436406351
12,20,last,0.06858891009966488
12,20,all,-0.020458545292635938
12,21,last,0.051520445470984
12,21,all,0.10957327449471722
12,22,last,0.07921593763657445
12,22,all,0.023258862916810015
12,23,last,0.0073499958603055115
12,23,all,0.004857362312281764
12,24,last,0.017442939399281113
12,24,all,0.10274727759982023
12,25,last,-0.026438305296640964
12,25,all,-0.003782611870034971
12,26,last,0.02759772170056838
12,26,all,-0.03825554783980113
12,27,last,0.03434062275860907
12,27,all,-0.007903706418543464
12,28,last,0.0016951309161020104
12,28,all,-0.009193684740554688
12,29,last,-0.005749132823078999
12,29,all,-0.014822401067491634
12,30,last,0.004116927678782414
12,30,all,0.012074803403764905
12,31,last,-0.014547810391484657
12,31,all,-0.014547810391484657
13,0,last,-0.004616541988949957
13,0,all,-0.37130968597522046
13,1,last,-0.004938962927109402
13,1,all,-0.11829943338445228
13,2,last,-0.005016034711524194
13,2,all,-0.16137792907263843
13,3,last,-0.00811385726503059
13,3,all,-0.1190658259450736
13,4,last,-0.00045303087772229344
13,4,all,0.10253895164731489
13,5,last,0.007105316941621307
13,5,all,0.8817013839919622
13,6,last,-0.00503517494256313
13,6,all,0.020611542642340226
13,7,last,0.00612494204716078
13,7,all,-0.05294136819343839
13,8,last,0.008925069299045574
13,8,all,0.009745783333878818
13,9,last,-0.0019268967824215845
13,9,all,-0.018410382015511966
13,10,last,-0.03182717311354717
13,10,all,-0.09417620326407691
13,11,last,-0.013639560228330015
13,11,all,0.004173830488460399
13,12,last,-0.008595360087857067
13,12,all,-0.03751073189689191
13,13,last,0.012874189388226789
13,13,all,-0.11939471777984763
13,14,last,-0.031807215506093764
13,14,all,-0.1034465800408872
13,15,last,-0.15591421048743664
13,15,all,-0.0003477596070081445
13,16,last,0.03748709609557337
13,16,all,0.020061278028646115
13,17,last,0.0670272840587725
13,17,all,0.07035407418038346
13,18,last,-0.22613042051257878
13,18,all,-0.33664413920506125
13,19,last,0.1348549158567176
13,19,all,0.17468471492822565
13,20,last,0.0027657633851262764
13,20,all,-0.025245658224201377
13,21,last,-0.008823033476638717
13,21,all,0.15674595910386527
13,22,last,-0.05311989682529979
13,22,all,-0.10095582976188087
13,23,last,0.015037171725028988
13,23,all,0.0179554439261559
13,24,last,0.008670354373885069
13,24,all,0.009778308103704768
13,25,last,0.004254682638792133
13,25,all,-0.004872074290524935
13,26,last,-0.1245691532290268
13,26,all,-0.16597519460114704
13,27,last,0.040168908111463036
13,27,all,-0.042931231704178396
13,28,last,0.061588120823355526
13,28,all,0.03095710997769005
13,29,last,-0.012308156221203445
13,29,all,0.0025620663711691995
13,30,last,-0.005798945087188009
13,30,all,0.003573263167925523
13,31,last,-0.08764883956219004
13,31,all,-0.08764883956219004
14,0,last,0.003651143215991114
14,0,all,0.49763240893887045
14,1,last,0.0014545232197433393
14,1,all,0.24754664136904106
14,2,last,0.009319530649172226
14,2,all,0.14963124175534204
14,3,last,0.002094635276582221
14,3,all,0.6668945528765388
14,4,last,0.004119607318215904
14,4,all,0.2789658038691694
14,5,last,-0.003775803741688499
14,5,all,0.23676079833728805
14,6,last,0.009417002770622488
14,6,all,0.1503762717206864
14,7,last,0.008545732870205379
14,7,all,0.19875752941114092
14,8,last,-0.007366816586460874
14,8,all,0.09840577802100682
14,9,last,0.023606755043646413
14,9,all,0.04625164977770377
14,10,last,-0.011524611767073669
14,10,all,0.04006831848068038
14,11,last,0.04843529605408259
14,11,all,0.14120622088739568
14,12,last,-0.009356985214359133
14,12,all,0.1317048607338861
14,13,last,0.03915857868047792
