neuron_id,layer,neuron,score_last,score_all,abs_all
L13_N567,13,567,0.014826744794845581,0.06049025058746338,0.06049025058746338
L16_N9160,16,9160,0.0008689590031281114,0.06033461168408394,0.06033461168408394
L13_N4038,13,4038,-0.03517690673470497,-0.05774163082242012,0.05774163082242012
L23_N5263,23,5263,0.0010567849967628717,0.0573217049241066,0.0573217049241066
L15_N5812,15,5812,0.0002078372926916927,-0.05658690258860588,0.05658690258860588
L15_N12757,15,12757,-0.051614683121442795,-0.05647348240017891,0.05647348240017891
L17_N9031,17,9031,0.05217263102531433,0.055969297885894775,0.055969297885894775
L17_N8198,17,8198,-0.0010265043238177896,0.055437374860048294,0.055437374860048294
L19_N2606,19,2606,-0.007436721120029688,-0.05440552905201912,0.05440552905201912
L15_N11411,15,11411,0.051538895815610886,0.05424780771136284,0.05424780771136284
L14_N1049,14,1049,-0.00018397215171717107,0.05400343984365463,0.05400343984365463
L14_N3444,14,3444,-0.007353590335696936,-0.05398765951395035,0.05398765951395035
L15_N12132,15,12132,-0.0012725916458293796,-0.05361626669764519,0.05361626669764519
L16_N11035,16,11035,-0.000551944482140243,0.05336311459541321,0.05336311459541321
L16_N10397,16,10397,0.0002298322069691494,-0.0529480054974556,0.0529480054974556
L13_N5418,13,5418,0.00514060165733099,0.05245817452669144,0.05245817452669144
L18_N7029,18,7029,-0.05155159905552864,-0.05231987684965134,0.05231987684965134
L20_N4991,20,4991,0.011537835001945496,0.05228351801633835,0.05228351801633835
L13_N13999,13,13999,-0.009223202243447304,-0.05224887654185295,0.05224887654185295
L15_N4888,15,4888,0.05097203329205513,0.052163511514663696,0.052163511514663696
L16_N13758,16,13758,0.050170134752988815,0.05140886828303337,0.05140886828303337
L17_N11378,17,11378,-0.003440174041315913,0.05127451941370964,0.05127451941370964
L21_N13120,21,13120,-0.032677046954631805,-0.05111962556838989,0.05111962556838989
L12_N678,12,678,0.004162208177149296,-0.05047454684972763,0.05047454684972763
L17_N12760,17,12760,-0.0003231912269257009,-0.049602460116147995,0.049602460116147995
L19_N8664,19,8664,-0.02585485577583313,-0.049394167959690094,0.049394167959690094
L19_N144,19,144,0.001740401959978044,0.049264125525951385,0.049264125525951385
L15_N12538,15,12538,0.0494740828871727,0.049150776118040085,0.049150776118040085
L16_N8505,16,8505,0.00031375285470858216,0.04853328317403793,0.04853328317403793
L18_N11925,18,11925,-9.199520718539134e-05,0.04835180938243866,0.04835180938243866
L22_N3410,22,3410,0.04679086431860924,0.048072244971990585,0.048072244971990585
L19_N10869,19,10869,-0.010013695806264877,-0.04749737307429314,0.04749737307429314
L24_N10851,24,10851,-0.041661445051431656,-0.0473315566778183,0.0473315566778183
L19_N14030,19,14030,-0.05374004691839218,-0.047212254256010056,0.047212254256010056
L21_N3205,21,3205,0.031101509928703308,0.046936579048633575,0.046936579048633575
L20_N7469,20,7469,0.005513960961252451,-0.046634919941425323,0.046634919941425323
L14_N5792,14,5792,-0.0029853670857846737,-0.046508029103279114,0.046508029103279114
L17_N10567,17,10567,0.014660408720374107,0.04636013135313988,0.04636013135313988
L19_N5117,19,5117,0.007397545967251062,0.04629063606262207,0.04629063606262207
L24_N5326,24,5326,-0.030896401032805443,-0.04622366651892662,0.04622366651892662
L20_N9424,20,9424,-0.00024006888270378113,0.04605637490749359,0.04605637490749359
L17_N2856,17,2856,0.017033342272043228,0.04603924974799156,0.04603924974799156
L19_N4142,19,4142,0.005781340412795544,0.04492819309234619,0.04492819309234619
L20_N9379,20,9379,-0.01282634399831295,-0.044691093266010284,0.044691093266010284
L20_N1404,20,1404,0.016513347625732422,0.04468335956335068,0.04468335956335068
L22_N13052,22,13052,0.01777579076588154,0.04458443075418472,0.04458443075418472
L22_N7760,22,7760,0.012063529342412949,0.044518209993839264,0.044518209993839264
L16_N12330,16,12330,-0.003558917436748743,-0.04412611946463585,0.04412611946463585
L15_N4419,15,4419,-0.007697147782891989,-0.04399086534976959,0.04399086534976959
L20_N5237,20,5237,-0.020240599289536476,-0.04379153996706009,0.04379153996706009
L18_N10965,18,10965,-0.003682359354570508,0.04367553070187569,0.04367553070187569
L14_N6807,14,6807,0.03616670146584511,0.0436403714120388,0.0436403714120388
L16_N8398,16,8398,0.04468922317028046,0.043126869946718216,0.043126869946718216
L12_N11760,12,11760,4.690177593147382e-05,0.04310363903641701,0.04310363903641701
L16_N2141,16,2141,-0.031249025836586952,-0.042849890887737274,0.042849890887737274
L17_N7241,17,7241,0.0006279830704443157,-0.04284591227769852,0.04284591227769852
L18_N14070,18,14070,-0.000592042226344347,0.04272598400712013,0.04272598400712013
L16_N9136,16,9136,0.04445311427116394,0.042363110929727554,0.042363110929727554
L12_N3735,12,3735,0.00952814519405365,0.042345840483903885,0.042345840483903885
L17_N5617,17,5617,0.0003195619210600853,0.04198126494884491,0.04198126494884491
L15_N6068,15,6068,-0.0005202731117606163,-0.041733648627996445,0.041733648627996445
L12_N2485,12,2485,0.005125784315168858,0.04148172587156296,0.04148172587156296
L19_N8853,19,8853,-0.008496640250086784,0.04142994061112404,0.04142994061112404
L16_N14256,16,14256,-0.0008646808564662933,-0.04126407951116562,0.04126407951116562
L16_N12931,16,12931,0.042203325778245926,0.04056239128112793,0.04056239128112793
L17_N6809,17,6809,-0.00241338019259274,-0.04052696377038956,0.04052696377038956
L16_N10577,16,10577,-0.005194629542529583,-0.0405094176530838,0.0405094176530838
L15_N4816,15,4816,0.02946382388472557,0.040424417704343796,0.040424417704343796
L14_N3236,14,3236,-0.02169853076338768,-0.04002252593636513,0.04002252593636513
L17_N5585,17,5585,-0.0062426431104540825,-0.04000711068511009,0.04000711068511009
L15_N1681,15,1681,0.00016082581714726985,0.039935026317834854,0.039935026317834854
L17_N7605,17,7605,0.03861928731203079,0.03976898640394211,0.03976898640394211
L16_N668,16,668,0.002983581740409136,0.039724040776491165,0.039724040776491165
L22_N3766,22,3766,-0.02786930836737156,-0.039660386741161346,0.039660386741161346
L18_N11325,18,11325,-0.005924501921981573,0.039157457649707794,0.039157457649707794
L13_N14007,13,14007,-0.00797158945351839,-0.03910255432128906,0.03910255432128906
L15_N5679,15,5679,-0.0032503039110451937,-0.03909783065319061,0.03909783065319061
L16_N2995,16,2995,0.00036692628054879606,0.03890198469161987,0.03890198469161987
L13_N6012,13,6012,0.007067435421049595,0.03884796425700188,0.03884796425700188
L16_N11462,16,11462,0.00206037238240242,-0.03869530186057091,0.03869530186057091
L26_N7711,26,7711,0.00043003755854442716,0.038633912801742554,0.038633912801742554
L21_N7104,21,7104,0.0047532604075968266,-0.038439203053712845,0.038439203053712845
L17_N11751,17,11751,-0.013971085660159588,-0.038285769522190094,0.038285769522190094
L17_N2717,17,2717,0.03246797248721123,0.03824058175086975,0.03824058175086975
L17_N6317,17,6317,-0.038180552423000336,-0.03822511062026024,0.03822511062026024
L15_N6379,15,6379,0.0016030746046453714,0.038110293447971344,0.038110293447971344
L23_N13591,23,13591,-0.01942940428853035,-0.03789091110229492,0.03789091110229492
L16_N4864,16,4864,0.0020244820043444633,0.03771447017788887,0.03771447017788887
L25_N11622,25,11622,-0.037238046526908875,-0.03760374337434769,0.03760374337434769
L22_N9772,22,9772,0.0009453144739381969,-0.03736801818013191,0.03736801818013191
L17_N14163,17,14163,-0.00034299390972591937,-0.03700481727719307,0.03700481727719307
L14_N4121,14,4121,0.0005411646561697125,-0.036946140229701996,0.036946140229701996
L18_N542,18,542,0.0048896269872784615,0.0368531197309494,0.0368531197309494
L19_N6557,19,6557,-0.005699477158486843,0.03671968728303909,0.03671968728303909
L17_N12575,17,12575,-0.0077024102210998535,-0.036638807505369186,0.036638807505369186
L19_N8064,19,8064,0.001655895495787263,0.036614250391721725,0.036614250391721725
L18_N2813,18,2813,0.001149094314314425,-0.03655282407999039,0.03655282407999039
L17_N5027,17,5027,-0.012914290651679039,-0.03648475185036659,0.03648475185036659
L18_N11910,18,11910,0.01593644544482231,0.03648243099451065,0.03648243099451065
L24_N11264,24,11264,-0.02163770981132984,-0.036411598324775696,0.036411598324775696
L12_N4302,12,4302,-0.002296189311891794,-0.03640538454055786,0.03640538454055786
L21_N10692,21,10692,-0.015729695558547974,-0.0363442525267601,0.0363442525267601
L15_N7441,15,7441,-0.0016112427692860365,-0.03630497306585312,0.03630497306585312
L15_N5279,15,5279,-0.03547229617834091,-0.03602045401930809,0.03602045401930809
L20_N5240,20,5240,-0.017615124583244324,-0.03599444404244423,0.03599444404244423
L16_N847,16,847,0.0009583003120496869,0.03593767061829567,0.03593767061829567
L15_N5685,15,5685,0.0026188744232058525,0.03560160472989082,0.03560160472989082
L12_N13758,12,13758,0.0004926867550238967,0.03548959270119667,0.03548959270119667
L18_N1483,18,1483,-0.0038671940565109253,-0.0354795828461647,0.0354795828461647
L19_N4387,19,4387,-0.0008936413796618581,0.035341501235961914,0.035341501235961914
L20_N218,20,218,-0.00032823364017531276,-0.03532551974058151,0.03532551974058151
L17_N9787,17,9787,0.018076371401548386,0.035283077508211136,0.035283077508211136
L17_N11275,17,11275,0.03046702779829502,0.03505843132734299,0.03505843132734299
L13_N960,13,960,-0.01184486411511898,-0.03496132791042328,0.03496132791042328
L20_N7654,20,7654,-0.0031202316749840975,-0.03486071527004242,0.03486071527004242
L20_N10194,20,10194,-0.0010977790225297213,-0.034844912588596344,0.034844912588596344
L15_N3052,15,3052,-0.007775229401886463,-0.034842200577259064,0.034842200577259064
L17_N9629,17,9629,-0.00046211667358875275,0.0347273088991642,0.0347273088991642
L15_N2278,15,2278,-0.0228939950466156,-0.03456883877515793,0.03456883877515793
L19_N3990,19,3990,-0.009409395977854729,-0.03447401523590088,0.03447401523590088
L21_N13209,21,13209,-0.025401702150702477,-0.03440902382135391,0.03440902382135391
L25_N1003,25,1003,0.0005082542775198817,-0.03439822793006897,0.03439822793006897
L15_N2777,15,2777,0.0002820009831339121,0.03439395874738693,0.03439395874738693
L17_N12349,17,12349,-0.00017386619583703578,0.03431602939963341,0.03431602939963341
L20_N7238,20,7238,-0.005731542594730854,-0.034307051450014114,0.034307051450014114
L17_N9434,17,9434,-0.032497428357601166,-0.034247081726789474,0.034247081726789474
L22_N748,22,748,-0.0007218850660137832,0.03424100577831268,0.03424100577831268
L17_N11981,17,11981,0.0008459637174382806,0.03423240780830383,0.03423240780830383
L15_N1030,15,1030,-0.0013229220639914274,-0.03412478417158127,0.03412478417158127
L20_N10788,20,10788,-0.00023048091679811478,-0.03396109864115715,0.03396109864115715
L18_N4138,18,4138,0.00135080108884722,0.03389353305101395,0.03389353305101395
L25_N8647,25,8647,0.023615030571818352,0.033890966325998306,0.033890966325998306
L19_N14096,19,14096,9.796405356610194e-05,0.033886928111314774,0.033886928111314774
L15_N9694,15,9694,0.0014788478147238493,-0.033514317125082016,0.033514317125082016
L16_N5230,16,5230,0.0014904089039191604,0.0334198921918869,0.0334198921918869
L15_N5159,15,5159,-0.017189566045999527,-0.03331718593835831,0.03331718593835831
L13_N4357,13,4357,-0.0017088763415813446,-0.03326769173145294,0.03326769173145294
L15_N12802,15,12802,0.02198820933699608,0.033183544874191284,0.033183544874191284
L17_N12946,17,12946,-4.692929724114947e-05,-0.033135514706373215,0.033135514706373215
L20_N3811,20,3811,0.0031063519418239594,0.03313037008047104,0.03313037008047104
L14_N1441,14,1441,0.0014444729313254356,0.033026792109012604,0.033026792109012604
L17_N2857,17,2857,0.0017568424809724092,0.03287121653556824,0.03287121653556824
L13_N8812,13,8812,0.003660342423245311,0.03270154446363449,0.03270154446363449
L13_N736,13,736,0.0025153274182230234,-0.03268309682607651,0.03268309682607651
L19_N6476,19,6476,0.000849725678563118,-0.032596804201602936,0.032596804201602936
L18_N12564,18,12564,0.031338028609752655,0.03242454677820206,0.03242454677820206
L14_N2188,14,2188,-0.03612012416124344,-0.032389771193265915,0.032389771193265915
L19_N4395,19,4395,-0.003930436447262764,-0.03232786804437637,0.03232786804437637
L13_N6025,13,6025,-0.004297296982258558,-0.032321467995643616,0.032321467995643616
L18_N10041,18,10041,-0.0025507535319775343,-0.03227505460381508,0.03227505460381508
L21_N8252,21,8252,-0.02207673154771328,-0.03222044184803963,0.03222044184803963
L15_N10673,15,10673,0.0014520458644255996,-0.03200952708721161,0.03200952708721161
L18_N792,18,792,0.0005152326775714755,0.03184236213564873,0.03184236213564873
L18_N11890,18,11890,0.01137515902519226,0.03164418786764145,0.03164418786764145
L13_N1358,13,1358,0.004643154330551624,-0.03160364553332329,0.03160364553332329
L14_N4754,14,4754,0.00927668809890747,0.03141935169696808,0.03141935169696808
L16_N12230,16,12230,-0.018962811678647995,-0.03140360489487648,0.03140360489487648
L26_N9917,26,9917,-0.01529054157435894,-0.0313195064663887,0.0313195064663887
L13_N2158,13,2158,-0.02230231836438179,0.03128271549940109,0.03128271549940109
L22_N5547,22,5547,0.004751242231577635,0.031215891242027283,0.031215891242027283
L16_N6102,16,6102,0.03082537278532982,0.031150031834840775,0.031150031834840775
L23_N12220,23,12220,-0.006305921822786331,-0.03111189603805542,0.03111189603805542
L18_N4552,18,4552,-0.03167964145541191,-0.03109889291226864,0.03109889291226864
L16_N9214,16,9214,0.019058000296354294,0.031040992587804794,0.031040992587804794
L18_N13921,18,13921,0.00010446323722135276,0.0310201458632946,0.0310201458632946
L16_N5441,16,5441,-0.025314921513199806,-0.03101017139852047,0.03101017139852047
L14_N13899,14,13899,-0.002576670376583934,-0.030996989458799362,0.030996989458799362
L20_N1385,20,1385,0.000895078934263438,0.030987244099378586,0.030987244099378586
L17_N1183,17,1183,0.030015015974640846,0.030936717987060547,0.030936717987060547
L15_N13811,15,13811,-0.009408950805664062,-0.030559116974473,0.030559116974473
L13_N12823,13,12823,0.001911611296236515,-0.030520224943757057,0.030520224943757057
L16_N1566,16,1566,-0.0019008296076208353,-0.030517781153321266,0.030517781153321266
L17_N10054,17,10054,0.031217053532600403,0.03049827553331852,0.03049827553331852
L19_N7006,19,7006,-0.00051022635307163,-0.030493592843413353,0.030493592843413353
L19_N7324,19,7324,0.00046348670730367303,0.030346956104040146,0.030346956104040146
L17_N9530,17,9530,-0.001945709576830268,-0.03031790256500244,0.03031790256500244
L13_N1842,13,1842,-0.012871185317635536,-0.030260076746344566,0.030260076746344566
L13_N8648,13,8648,0.009714719839394093,0.030180057510733604,0.030180057510733604
L17_N11042,17,11042,0.010719450190663338,0.030110731720924377,0.030110731720924377
L16_N11651,16,11651,-0.0006845478201285005,-0.030010506510734558,0.030010506510734558
L20_N11839,20,11839,0.0004178537055850029,-0.029971560463309288,0.029971560463309288
L18_N13565,18,13565,-7.099616050254554e-05,-0.029934123158454895,0.029934123158454895
L12_N4611,12,4611,-0.000740229559596628,0.02990240417420864,0.02990240417420864
L21_N5205,21,5205,-0.009492818266153336,-0.029791120439767838,0.029791120439767838
L15_N8706,15,8706,0.0038108781445771456,-0.029744569212198257,0.029744569212198257
L18_N126,18,126,-0.00237085553817451,0.02964216098189354,0.02964216098189354
L24_N3233,24,3233,-0.003523674327880144,-0.029543906450271606,0.029543906450271606
L16_N9614,16,9614,-0.000670872104819864,-0.02954225242137909,0.02954225242137909
L14_N2585,14,2585,0.000733426189981401,-0.02953355386853218,0.02953355386853218
L17_N5545,17,5545,0.00045967166079208255,0.02951783500611782,0.02951783500611782
L22_N11622,22,11622,0.0018210489070042968,0.029423436149954796,0.029423436149954796
L17_N3822,17,3822,-0.0017994079971686006,0.029397541657090187,0.029397541657090187
L17_N8324,17,8324,0.008236052468419075,0.02930181287229061,0.02930181287229061
L17_N1830,17,1830,-0.0004859736072830856,-0.029296696186065674,0.029296696186065674
L12_N4697,12,4697,0.001522455015219748,0.02925262413918972,0.02925262413918972
L16_N3481,16,3481,4.6582765207858756e-05,0.029247965663671494,0.029247965663671494
L13_N12286,13,12286,-0.02727551758289337,-0.02921248972415924,0.02921248972415924
L16_N10836,16,10836,-0.029212292283773422,-0.029184317216277122,0.029184317216277122
L18_N3867,18,3867,0.007458745036274195,-0.02916397713124752,0.02916397713124752
L13_N3712,13,3712,0.0069122216664254665,0.029109526425600052,0.029109526425600052
L21_N4602,21,4602,-0.0005711436970159411,0.02901543118059635,0.02901543118059635
L12_N28,12,28,0.004774108063429594,0.02896241471171379,0.02896241471171379
L12_N2091,12,2091,0.011716899462044239,0.02894013188779354,0.02894013188779354
L22_N3970,22,3970,0.00036939894198440015,0.028872478753328323,0.028872478753328323
L21_N8742,21,8742,-0.004049506038427353,-0.02886345051229,0.02886345051229
L17_N9511,17,9511,-0.00015041083679534495,0.028818469494581223,0.028818469494581223
L17_N11700,17,11700,-0.019014965742826462,-0.028751006349921227,0.028751006349921227
L19_N13243,19,13243,-0.024583160877227783,-0.028693046420812607,0.028693046420812607
L17_N2547,17,2547,0.0008910513715818524,0.02867349050939083,0.02867349050939083
L23_N5167,23,5167,0.02452165260910988,0.02867254614830017,0.02867254614830017
L14_N4503,14,4503,-0.02695329114794731,-0.02853284403681755,0.02853284403681755
L14_N2805,14,2805,-0.003766959998756647,-0.0285213403403759,0.0285213403403759
L14_N14173,14,14173,0.002048926893621683,0.02850642427802086,0.02850642427802086
L12_N8804,12,8804,0.029074568301439285,0.02839761972427368,0.02839761972427368
L15_N14187,15,14187,-0.00701004546135664,0.028320927172899246,0.028320927172899246
L19_N6032,19,6032,0.0009108829544857144,0.028169890865683556,0.028169890865683556
L26_N3678,26,3678,0.0275279488414526,0.028166934847831726,0.028166934847831726
L14_N8999,14,8999,-0.001662490889430046,0.028165549039840698,0.028165549039840698
L18_N5462,18,5462,0.0004688978078775108,-0.028114978224039078,0.028114978224039078
L14_N12730,14,12730,0.0002722945064306259,0.02798890694975853,0.02798890694975853
L16_N12533,16,12533,0.000437857408542186,-0.0279865562915802,0.0279865562915802
L22_N6590,22,6590,0.00018987925432156771,-0.027900870889425278,0.027900870889425278
L20_N8171,20,8171,-0.0004162371624261141,0.02783450484275818,0.02783450484275818
L17_N1219,17,1219,0.00010783471952890977,0.02779214456677437,0.02779214456677437
L16_N5775,16,5775,-0.00012798486568499357,-0.027767974883317947,0.027767974883317947
L17_N13177,17,13177,0.007730914745479822,0.02763623371720314,0.02763623371720314
L20_N5425,20,5425,-0.007026180624961853,-0.02763226069509983,0.02763226069509983
L12_N1493,12,1493,0.00046766578452661633,-0.027618836611509323,0.027618836611509323
L17_N10046,17,10046,0.0007485179230570793,0.02761004865169525,0.02761004865169525
L20_N9050,20,9050,-0.00045355578185990453,-0.02751135267317295,0.02751135267317295
L18_N8214,18,8214,0.004282947164028883,0.027491893619298935,0.027491893619298935
L16_N8412,16,8412,-0.0027887134347110987,-0.027433400973677635,0.027433400973677635
L20_N9973,20,9973,0.012709908187389374,0.027337361127138138,0.027337361127138138
L15_N6763,15,6763,0.0010432731360197067,0.027261650189757347,0.027261650189757347
L17_N13086,17,13086,4.9963688070420176e-05,0.0272410549223423,0.0272410549223423
L15_N4689,15,4689,-0.004121683072298765,-0.02720743976533413,0.02720743976533413
L14_N11411,14,11411,0.003365208627656102,0.02718869410455227,0.02718869410455227
L17_N4697,17,4697,-0.006293181329965591,-0.027174007147550583,0.027174007147550583
L13_N4118,13,4118,-0.014556162059307098,-0.0271677877753973,0.0271677877753973
L21_N10092,21,10092,0.023162225261330605,0.027154672890901566,0.027154672890901566
L16_N4969,16,4969,0.007856127806007862,0.027138331905007362,0.027138331905007362
L19_N2358,19,2358,-0.0006894227117300034,0.027138153091073036,0.027138153091073036
L19_N2110,19,2110,-0.00017614581156522036,-0.027074318379163742,0.027074318379163742
L16_N5033,16,5033,0.013010588474571705,0.027056163176894188,0.027056163176894188
L14_N6249,14,6249,0.007845951244235039,0.027028271928429604,0.027028271928429604
L26_N13359,26,13359,0.023688623681664467,0.027001922950148582,0.027001922950148582
L13_N10701,13,10701,-0.0033103004097938538,-0.02700086310505867,0.02700086310505867
L14_N75,14,75,0.001414832309819758,0.02699984237551689,0.02699984237551689
L14_N6687,14,6687,0.019580045714974403,0.0269881971180439,0.0269881971180439
L15_N14001,15,14001,-0.0011099429102614522,0.026922687888145447,0.026922687888145447
L13_N10918,13,10918,0.0004797618312295526,-0.026913875713944435,0.026913875713944435
L15_N9288,15,9288,-0.026462923735380173,-0.02687196433544159,0.02687196433544159
L15_N8582,15,8582,0.0235183946788311,0.02683948539197445,0.02683948539197445
L19_N4375,19,4375,4.1591458284528926e-05,-0.026816705241799355,0.026816705241799355
L20_N5877,20,5877,-0.0010895045707002282,-0.026773562654852867,0.026773562654852867
L14_N8124,14,8124,0.01153505314141512,0.026755547150969505,0.026755547150969505
