layer,head,group,mean_score,mean_abs,n
0,22,suffix,-0.001958640403108802,0.005905618648648669,80
0,23,suffix,0.0008938175417824823,0.006668099387115945,80
0,24,suffix,-0.00274311435623531,0.0063027955140569246,80
0,25,suffix,0.0005699715838090924,0.006286280056610849,80
0,26,suffix,0.00041728247560968157,0.006489015755323635,80
0,27,suffix,0.00041983438263741845,0.004019320736233567,80
0,28,suffix,-0.0007855575847315777,0.005275787113282604,80
0,29,suffix,0.001872909146834445,0.008824857199175539,80
0,30,suffix,0.0011777997597732792,0.007562883889397654,80
0,31,suffix,-9.890729897961137e-05,0.007431918096972368,80
1,0,prefix,-8.698732301581912e-07,5.603016558097807e-06,80
1,1,prefix,1.484118272969681e-05,1.8856481273132885e-05,80
1,2,prefix,1.3194543953432003e-06,4.982556993127218e-06,80
1,3,prefix,-1.3710510256714769e-05,1.3710510256714769e-05,80
1,4,prefix,-1.0129902443622996e-05,1.0129902443622996e-05,80
1,5,prefix,-1.4662966555079037e-05,1.4662966555079037e-05,80
1,6,prefix,-9.66350114879333e-06,1.553329186947394e-05,80
1,7,prefix,9.368284779043279e-06,9.368284779043279e-06,80
1,8,prefix,-4.139222306775992e-06,1.7359382053427907e-05,80
1,9,prefix,1.0092709902664865e-05,1.372877363223779e-05,80
1,10,prefix,-1.954755651922824e-06,4.354089350044888e-06,80
1,11,prefix,1.9222636035465256e-05,2.1488029994998213e-05,80
1,12,prefix,-7.483516617412533e-06,4.095294553962958e-05,80
1,13,prefix,1.5465473262565864e-05,3.056271444279446e-05,80
1,14,prefix,1.5186853624982178e-05,1.5186853624982178e-05,80
1,15,prefix,7.18363406804201e-07,3.2480533434409155e-06,80
1,16,prefix,-6.5980676112076255e-06,1.880544769790049e-05,80
1,17,prefix,3.5063270047430707e-07,7.050093192333407e-05,80
1,18,prefix,-2.667921432930598e-06,2.1540651880513904e-05,80
1,19,prefix,1.4107770374494066e-05,1.4107770374494066e-05,80
1,20,prefix,-2.1501044437854942e-05,6.127591984181891e-05,80
1,21,prefix,7.017869256742415e-06,1.80289370518949e-05,80
1,22,prefix,-8.462836149192299e-06,8.462836149192299e-06,80
1,23,prefix,1.4605786404331411e-05,2.440581871212544e-05,80
1,24,prefix,-1.5979964183543415e-05,3.3945442663707584e-05,80
1,25,prefix,-9.355554129797384e-06,2.0349755004644976e-05,80
1,26,prefix,3.506619702875469e-06,1.750081795535152e-05,80
1,27,prefix,1.0453533150212024e-06,4.3493520479387374e-06,80
1,28,prefix,1.3595729183180082e-05,1.3595729183180082e-05,80
1,29,prefix,-1.0299068253516453e-05,1.8734408786258428e-05,80
1,30,prefix,-1.6982424000389074e-05,4.252993282420903e-05,80
1,31,prefix,-8.051006130926907e-06,1.7109735114217984e-05,80
1,0,entity,0.010538179345894605,0.1121532523073256,80
1,1,entity,-0.03630712275407859,0.10926536163824493,80
1,2,entity,0.001503144877642626,0.015315809895400889,80
1,3,entity,0.004527551962019061,0.035301794900806274,80
1,4,entity,0.04856512282058247,0.22594664406569792,80
1,5,entity,-0.10070328647634597,0.20969453777579475,80
1,6,entity,0.0012288030809031625,0.03556271865772942,80
1,7,entity,0.007792634116594854,0.02329306727970106,80
1,8,entity,0.0011029076145860016,0.010027602779700828,80
1,9,entity,-0.0004770465522597078,0.011685859232966323,80
1,10,entity,-0.006317366736766417,0.04857195433141896,80
1,11,entity,-0.0022050670748285485,0.037475387419544856,80
1,12,entity,-0.009241269520134664,0.037444092871737666,80
1,13,entity,-0.079891755823337,0.2545559335514554,80
1,14,entity,0.00512595102081832,0.013932292340541608,80
1,15,entity,-0.022823818503820804,0.053730477831413735,80
1,16,entity,-0.012434298335574568,0.11104458586196415,80
1,17,entity,-0.011348426066251704,0.09248321965496871,80
1,18,entity,0.0708177190128481,0.4179915667133173,80
1,19,entity,-0.004046242378353782,0.009340164444620314,80
1,20,entity,0.010104863565356937,0.13758855919732013,80
1,21,entity,-0.006458064051912515,0.06337298837934213,80
1,22,entity,0.006575968827746692,0.01928070134272275,80
1,23,entity,-0.0041048824134122695,0.029468932431882422,80
1,24,entity,-0.06366700610960833,0.4568227593874326,80
1,25,entity,-0.012734883045050082,0.1730625488788064,80
1,26,entity,0.005329460513894446,0.2988160289154621,80
1,27,entity,-0.03478510155619006,0.10606348480869202,80
1,28,entity,0.00833736708300421,0.11692094133904903,80
1,29,entity,-0.0005431458117527655,0.0404106914629665,80
1,30,entity,-0.04888013077725191,0.17872207115287891,80
1,31,entity,-0.007884569335146807,0.07080304878181778,80
1,0,last,-0.00033553823013789954,0.0009270345715776784,80
1,1,last,-0.00012222428813402075,0.0017274829264351866,80
1,2,last,-0.0003965875066569424,0.0018671492985959048,80
1,3,last,-0.0003829896042589098,0.00865267197950743,80
1,4,last,-0.0006592975987587124,0.004443216347135603,80
1,5,last,0.0001041462224748102,0.0004205262312098057,80
1,6,last,-2.8595846106327372e-05,0.00020019656267322716,80
1,7,last,-0.00039908699400257317,0.0011930906068300829,80
1,8,last,0.0004180806536169257,0.003980328969919356,80
1,9,last,-0.00019821090172627008,0.0008408946210693103,80
1,10,last,0.0011907663938472979,0.004233316042518709,80
1,11,last,-0.0007426427357131616,0.0017359046687488444,80
1,12,last,-0.00016747296940593514,0.001748094958384172,80
1,13,last,-6.023144942446379e-05,0.0005562507603826816,80
1,14,last,4.073739764862694e-05,0.000512935922597535,80
1,15,last,-4.114012626814656e-05,0.00044717815108015203,80
1,16,last,-0.0004302712892240379,0.003645654035062762,80
1,17,last,-0.0024947671889094638,0.005429461295716464,80
1,18,last,-1.0830748215084895e-05,0.0012936836057633628,80
1,19,last,0.0006225353510671994,0.0016987995357339968,80
1,20,last,-0.0002050548151601106,0.0019426474260399117,80
