pair,uncertain_id,split,layer,group,n_pos,direction,logodds_rec,entropy_rec
8,fam_0008_u,working,8,suffix-3,1,control_to_uncertain,0.10776612417656271,-0.012139670946734184
8,fam_0008_u,working,8,suffix-3,1,uncertain_to_control,-0.05223884564352739,0.0044749393328119705
8,fam_0008_u,working,9,suffix-3,1,control_to_uncertain,0.17922726671727948,0.005400590441219836
8,fam_0008_u,working,9,suffix-3,1,uncertain_to_control,-0.015062259086770693,0.007268884505305292
8,fam_0008_u,working,10,suffix-3,1,control_to_uncertain,0.2037633096600921,0.024824879085175725
8,fam_0008_u,working,10,suffix-3,1,uncertain_to_control,-0.00020390324662329193,-0.006227062504585101
8,fam_0008_u,working,11,suffix-3,1,control_to_uncertain,0.12448670487380206,-0.017229193707778107
8,fam_0008_u,working,11,suffix-3,1,uncertain_to_control,0.014397215528818525,-0.017694161972881133
8,fam_0008_u,working,12,suffix-3,1,control_to_uncertain,0.33303668183393564,-0.0388176503278018
8,fam_0008_u,working,12,suffix-3,1,uncertain_to_control,0.23271859962885835,-0.015796783979738764
8,fam_0008_u,working,13,suffix-3,1,control_to_uncertain,0.3547524633450045,-0.057971867494518256
8,fam_0008_u,working,13,suffix-3,1,uncertain_to_control,0.47325017487833115,-0.011536909888427994
8,fam_0008_u,working,14,suffix-3,1,control_to_uncertain,0.29054977905908513,-0.03701285842308945
8,fam_0008_u,working,14,suffix-3,1,uncertain_to_control,0.5518391849906632,-0.01045034568669599
8,fam_0008_u,working,15,suffix-3,1,control_to_uncertain,0.35383292658437027,-0.003411435495231734
8,fam_0008_u,working,15,suffix-3,1,uncertain_to_control,0.8542541951506698,-0.0012159509752541165
8,fam_0008_u,working,16,suffix-3,1,control_to_uncertain,0.2928145799224413,0.01904297600787127
8,fam_0008_u,working,16,suffix-3,1,uncertain_to_control,0.560000116614136,-0.0021931170491940053
8,fam_0008_u,working,17,suffix-3,1,control_to_uncertain,0.09203522021293398,0.010034240220487649
8,fam_0008_u,working,17,suffix-3,1,uncertain_to_control,0.1412152599200473,0.014982284126222274
8,fam_0008_u,working,18,suffix-3,1,control_to_uncertain,0.04953245448575996,0.00130480604960109
8,fam_0008_u,working,18,suffix-3,1,uncertain_to_control,0.06273891964205634,0.016482016931671558
8,fam_0008_u,working,19,suffix-3,1,control_to_uncertain,0.031185278082698973,0.0030910178038597805
8,fam_0008_u,working,19,suffix-3,1,uncertain_to_control,0.07767273168785072,0.014923801604270126
8,fam_0008_u,working,20,suffix-3,1,control_to_uncertain,0.05005241633921818,0.007193994511783172
8,fam_0008_u,working,20,suffix-3,1,uncertain_to_control,0.08167019567337547,0.014457125164044748
8,fam_0008_u,working,21,suffix-3,1,control_to_uncertain,0.07867072575322014,-0.0014485325037555878
8,fam_0008_u,working,21,suffix-3,1,uncertain_to_control,0.06020976482187105,0.023283580685082513
8,fam_0008_u,working,22,suffix-3,1,control_to_uncertain,0.04051012167827635,-0.012535368215428094
8,fam_0008_u,working,22,suffix-3,1,uncertain_to_control,0.009832801052682666,0.013651615705909063
8,fam_0008_u,working,23,suffix-3,1,control_to_uncertain,0.0672619189507746,-0.00639097239636951
8,fam_0008_u,working,23,suffix-3,1,uncertain_to_control,0.03644877715501637,0.01446830322230155
8,fam_0008_u,working,24,suffix-3,1,control_to_uncertain,0.054541374609707066,-0.0046129119339227516
8,fam_0008_u,working,24,suffix-3,1,uncertain_to_control,0.06907758389915485,0.009513876135846552
8,fam_0008_u,working,25,suffix-3,1,control_to_uncertain,0.06844435199153794,0.000833229843893172
8,fam_0008_u,working,25,suffix-3,1,uncertain_to_control,0.06770136560297997,0.008375242560867375
8,fam_0008_u,working,26,suffix-3,1,control_to_uncertain,0.08907665098606685,0.0004163152421005591
8,fam_0008_u,working,26,suffix-3,1,uncertain_to_control,0.05256124943129172,0.012994957227294936
8,fam_0008_u,working,27,suffix-3,1,control_to_uncertain,0.09299574341254463,0.004935487320186099
8,fam_0008_u,working,27,suffix-3,1,uncertain_to_control,0.07895394376146098,0.013089296442824201
8,fam_0008_u,working,28,suffix-3,1,control_to_uncertain,0.10920905261818457,-0.005764281902358073
8,fam_0008_u,working,28,suffix-3,1,uncertain_to_control,0.04077773397125839,-0.0007695029246355534
8,fam_0008_u,working,29,suffix-3,1,control_to_uncertain,0.10760166394652762,0.013139402913079898
8,fam_0008_u,working,29,suffix-3,1,uncertain_to_control,0.092783694325539,0.010893467291023654
8,fam_0008_u,working,30,suffix-3,1,control_to_uncertain,0.09585056035664719,-0.013835019771677521
8,fam_0008_u,working,30,suffix-3,1,uncertain_to_control,0.11986715592013097,0.012804810364990872
8,fam_0008_u,working,31,suffix-3,1,control_to_uncertain,-0.0,-0.0
8,fam_0008_u,working,31,suffix-3,1,uncertain_to_control,0.0,0.0
8,fam_0008_u,working,0,suffix-4,1,control_to_uncertain,0.006020290516681223,0.011137901157435489
8,fam_0008_u,working,0,suffix-4,1,uncertain_to_control,0.0357837335970642,-0.013274948107437862
8,fam_0008_u,working,1,suffix-4,1,control_to_uncertain,-0.05320125524827921,0.012990402093635327
8,fam_0008_u,working,1,suffix-4,1,uncertain_to_control,0.03564019531495849,-0.00014150882329389867
8,fam_0008_u,working,2,suffix-4,1,control_to_uncertain,-0.0430684300324616,0.03311522234566368
8,fam_0008_u,working,2,suffix-4,1,uncertain_to_control,0.021675995511727695,0.0006072562559965937
8,fam_0008_u,working,3,suffix-4,1,control_to_uncertain,0.00976669112705333,-0.008562692304557196
8,fam_0008_u,working,3,suffix-4,1,uncertain_to_control,-0.00218943040339745,-0.014914076993266554
8,fam_0008_u,working,4,suffix-4,1,control_to_uncertain,-0.021655330800863012,-0.014010272545634049
8,fam_0008_u,working,4,suffix-4,1,uncertain_to_control,0.011491122663151321,0.007653898187488343
8,fam_0008_u,working,5,suffix-4,1,control_to_uncertain,-0.015549294595946596,0.0016943898494360505
8,fam_0008_u,working,5,suffix-4,1,uncertain_to_control,-0.0028275498152437657,-0.007680255029946408
8,fam_0008_u,working,6,suffix-4,1,control_to_uncertain,-0.02209572065563897,0.005800483227758122
8,fam_0008_u,working,6,suffix-4,1,uncertain_to_control,-0.004278366860183252,0.0043187611810550555
8,fam_0008_u,working,7,suffix-4,1,control_to_uncertain,-0.02070346791576412,-0.006417104478943055
8,fam_0008_u,working,7,suffix-4,1,uncertain_to_control,-0.028743155136072406,0.008961611131595893
8,fam_0008_u,working,8,suffix-4,1,control_to_uncertain,-0.040579061211617445,0.007446564686014637
8,fam_0008_u,working,8,suffix-4,1,uncertain_to_control,0.019042059460518998,0.00240211377381316
8,fam_0008_u,working,9,suffix-4,1,control_to_uncertain,-0.034293216298471825,-0.0037125538045195555
8,fam_0008_u,working,9,suffix-4,1,uncertain_to_control,0.02142613257621034,0.002830506113708603
8,fam_0008_u,working,10,suffix-4,1,control_to_uncertain,-0.0003264338351113845,0.004221050567257987
8,fam_0008_u,working,10,suffix-4,1,uncertain_to_control,0.05913537134828407,-0.012376702720949156
8,fam_0008_u,working,11,suffix-4,1,control_to_uncertain,0.03094210331086396,0.011504829160910815
8,fam_0008_u,working,11,suffix-4,1,uncertain_to_control,0.03751562500803866,0.007060397236424383
8,fam_0008_u,working,12,suffix-4,1,control_to_uncertain,0.03355648934515503,-0.010157108957358675
8,fam_0008_u,working,12,suffix-4,1,uncertain_to_control,0.11061296677165941,0.006408728427246604
8,fam_0008_u,working,13,suffix-4,1,control_to_uncertain,0.03869582866090787,0.04394756993209015
8,fam_0008_u,working,13,suffix-4,1,uncertain_to_control,0.19723308953547616,-0.012113898479975873
8,fam_0008_u,working,14,suffix-4,1,control_to_uncertain,0.038865948106366496,0.05037654173293587
8,fam_0008_u,working,14,suffix-4,1,uncertain_to_control,0.19720873776001738,-0.0042049577595263425
8,fam_0008_u,working,15,suffix-4,1,control_to_uncertain,0.04705423260438637,0.06838586201589118
8,fam_0008_u,working,15,suffix-4,1,uncertain_to_control,0.2228804823435051,-0.01872480591534452
8,fam_0008_u,working,16,suffix-4,1,control_to_uncertain,0.017853881458643913,0.0509507283179234
8,fam_0008_u,working,16,suffix-4,1,uncertain_to_control,0.18539281042983113,-0.005463972728654524
8,fam_0008_u,working,17,suffix-4,1,control_to_uncertain,0.05784386979208557,0.049747573672094626
8,fam_0008_u,working,17,suffix-4,1,uncertain_to_control,0.15773005096552217,-0.019303667505930065
8,fam_0008_u,working,18,suffix-4,1,control_to_uncertain,0.06905914857618427,0.020912738503202258
8,fam_0008_u,working,18,suffix-4,1,uncertain_to_control,0.16434378739047917,-0.011179077168279584
8,fam_0008_u,working,19,suffix-4,1,control_to_uncertain,0.06771499916740936,0.03465006264507502
8,fam_0008_u,working,19,suffix-4,1,uncertain_to_control,0.14634113716274721,-0.011501247986750795
8,fam_0008_u,working,20,suffix-4,1,control_to_uncertain,0.08770163312952726,0.03430075581654607
8,fam_0008_u,working,20,suffix-4,1,uncertain_to_control,0.14272352657610435,-0.02602890280255797
8,fam_0008_u,working,21,suffix-4,1,control_to_uncertain,0.09098123421314698,0.024816847665302205
8,fam_0008_u,working,21,suffix-4,1,uncertain_to_control,0.10325650119520915,-0.026137611666704228
8,fam_0008_u,working,22,suffix-4,1,control_to_uncertain,0.07224262874329233,0.02012434076427471
8,fam_0008_u,working,22,suffix-4,1,uncertain_to_control,0.09151328620864635,-0.02446878450813427
8,fam_0008_u,working,23,suffix-4,1,control_to_uncertain,0.09027357504814192,0.02080053836884979
8,fam_0008_u,working,23,suffix-4,1,uncertain_to_control,0.049668018418859795,-0.024339727382442788
8,fam_0008_u,working,24,suffix-4,1,control_to_uncertain,0.0851140854956538,0.0067031189239911216
8,fam_0008_u,working,24,suffix-4,1,uncertain_to_control,0.08641467609480523,-0.018396251916152937
8,fam_0008_u,working,25,suffix-4,1,control_to_uncertain,0.10620152260333512,0.01950184578810765
8,fam_0008_u,working,25,suffix-4,1,uncertain_to_control,0.06962446989871891,-0.017274370444566662
8,fam_0008_u,working,26,suffix-4,1,control_to_uncertain,0.10928742417723153,0.014384512737352431
8,fam_0008_u,working,26,suffix-4,1,uncertain_to_control,0.10830194898234445,-0.016953278473541146
8,fam_0008_u,working,27,suffix-4,1,control_to_uncertain,0.07788177967576812,0.01593793318721743
8,fam_0008_u,working,27,suffix-4,1,uncertain_to_control,0.07673827517746357,0.0008073375051964486
8,fam_0008_u,working,28,suffix-4,1,control_to_uncertain,0.040070503534694504,0.012592667001988436
8,fam_0008_u,working,28,suffix-4,1,uncertain_to_control,0.07250260967002144,0.001152149136034991
8,fam_0008_u,working,29,suffix-4,1,control_to_uncertain,0.05396782170110185,0.013112431726937478
8,fam_0008_u,working,29,suffix-4,1,uncertain_to_control,0.051565913482257586,0.0016279957795487924
8,fam_0008_u,working,30,suffix-4,1,control_to_uncertain,0.05030202203767083,0.008011161515929302
8,fam_0008_u,working,30,suffix-4,1,uncertain_to_control,0.06692330922793382,-0.0025104929901287854
8,fam_0008_u,working,31,suffix-4,1,control_to_uncertain,-0.0,-0.0
8,fam_0008_u,working,31,suffix-4,1,uncertain_to_control,0.0,0.0
8,fam_0008_u,working,0,suffix-5,1,control_to_uncertain,-0.01936429175690686,0.00620565037958648
8,fam_0008_u,working,0,suffix-5,1,uncertain_to_control,-0.007664292597214603,0.0019448622647453273
8,fam_0008_u,working,1,suffix-5,1,control_to_uncertain,-0.008076386374872947,0.0006597751490128067
8,fam_0008_u,working,1,suffix-5,1,uncertain_to_control,-0.004081494759995246,-0.0011916319557490342
8,fam_0008_u,working,2,suffix-5,1,control_to_uncertain,-0.017079083419750698,0.03118180785103658
8,fam_0008_u,working,2,suffix-5,1,uncertain_to_control,0.0164787778564161,-0.0020676560816548467
8,fam_0008_u,working,3,suffix-5,1,control_to_uncertain,-0.032767200284950074,0.013144917022246794
8,fam_0008_u,working,3,suffix-5,1,uncertain_to_control,-0.01908253142536601,0.003763739122220949
8,fam_0008_u,working,4,suffix-5,1,control_to_uncertain,-0.008637591904372292,-0.0016179115527299875
8,fam_0008_u,working,4,suffix-5,1,uncertain_to_control,-0.008553132401460627,0.006233116037474845
8,fam_0008_u,working,5,suffix-5,1,control_to_uncertain,0.017301250497968084,0.0002878125241242276
8,fam_0008_u,working,5,suffix-5,1,uncertain_to_control,0.0012105576265044723,0.00466393242770883
8,fam_0008_u,working,6,suffix-5,1,control_to_uncertain,-0.010139856362252895,0.008419685082033163
8,fam_0008_u,working,6,suffix-5,1,uncertain_to_control,0.0043488498159125815,0.010994369495180909
8,fam_0008_u,working,7,suffix-5,1,control_to_uncertain,-0.009774065256241558,0.018785730828041785
8,fam_0008_u,working,7,suffix-5,1,uncertain_to_control,0.012674413160797003,0.012826492201850918
8,fam_0008_u,working,8,suffix-5,1,control_to_uncertain,0.02101412454424023,-0.0010931122063676934
8,fam_0008_u,working,8,suffix-5,1,uncertain_to_control,0.028102806336331974,-0.0030630127222485673
8,fam_0008_u,working,9,suffix-5,1,control_to_uncertain,0.018625506907072424,0.027165378682645756
8,fam_0008_u,working,9,suffix-5,1,uncertain_to_control,0.011179008357975214,0.011303069704573211
8,fam_0008_u,working,10,suffix-5,1,control_to_uncertain,0.026642214282933674,0.009112544886047338
8,fam_0008_u,working,10,suffix-5,1,uncertain_to_control,0.011864116406974417,0.010114404579299843
8,fam_0008_u,working,11,suffix-5,1,control_to_uncertain,0.013053580594173032,-0.0032661507058778967
8,fam_0008_u,working,11,suffix-5,1,uncertain_to_control,0.025494251008840896,0.0026836929571400284
8,fam_0008_u,working,12,suffix-5,1,control_to_uncertain,0.12869793286009718,-0.016505167199777133
8,fam_0008_u,working,12,suffix-5,1,uncertain_to_control,0.12465536664256069,-0.003571644340917711
8,fam_0008_u,working,13,suffix-5,1,control_to_uncertain,0.149453791391373,0.0028467187933786577
8,fam_0008_u,working,13,suffix-5,1,uncertain_to_control,0.1835856343045862,-0.007071605262665789
8,fam_0008_u,working,14,suffix-5,1,control_to_uncertain,0.09614432508454096,-0.019399714896581682
8,fam_0008_u,working,14,suffix-5,1,uncertain_to_control,0.1669734361572761,0.005101150339069765
8,fam_0008_u,working,15,suffix-5,1,control_to_uncertain,0.015305262367229233,-0.009096961534053939
8,fam_0008_u,working,15,suffix-5,1,uncertain_to_control,0.07572356070288827,0.005581896748066106
8,fam_0008_u,working,16,suffix-5,1,control_to_uncertain,0.013105199498490618,-0.005549950876479639
8,fam_0008_u,working,16,suffix-5,1,uncertain_to_control,0.07848868765709682,-0.0017948125658396622
8,fam_0008_u,working,17,suffix-5,1,control_to_uncertain,0.013017738896490721,-0.0005527295080120006
8,fam_0008_u,working,17,suffix-5,1,uncertain_to_control,0.033709373907278385,0.0009656883358370586
8,fam_0008_u,working,18,suffix-5,1,control_to_uncertain,0.004851919768788467,-0.0087154091540925
8,fam_0008_u,working,18,suffix-5,1,uncertain_to_control,0.0382364032633437,-0.0010022792450369421
8,fam_0008_u,working,19,suffix-5,1,control_to_uncertain,0.016344671600016257,-0.002684771804585725
8,fam_0008_u,working,19,suffix-5,1,uncertain_to_control,0.038229029134155476,-0.001440890667681902
8,fam_0008_u,working,20,suffix-5,1,control_to_uncertain,0.0001325628340116103,4.9986598317285675e-05
8,fam_0008_u,working,20,suffix-5,1,uncertain_to_control,0.03286169203338526,-0.0019063983565077757
8,fam_0008_u,working,21,suffix-5,1,control_to_uncertain,-0.011911962501009656,-0.012356039795565602
8,fam_0008_u,working,21,suffix-5,1,uncertain_to_control,0.018534787968919587,-0.0007064353010391938
8,fam_0008_u,working,22,suffix-5,1,control_to_uncertain,0.016845769402062734,-0.017123466658099818
8,fam_0008_u,working,22,suffix-5,1,uncertain_to_control,-0.006277956309827982,-0.0008499519793014726
8,fam_0008_u,working,23,suffix-5,1,control_to_uncertain,0.016330952289898625,-0.0219896679978845
8,fam_0008_u,working,23,suffix-5,1,uncertain_to_control,0.01781040839470867,-0.0005619446632773276
8,fam_0008_u,working,24,suffix-5,1,control_to_uncertain,0.006392169566557261,-0.011299248786536367
8,fam_0008_u,working,24,suffix-5,1,uncertain_to_control,0.01541467386541734,0.00015496444838050615
8,fam_0008_u,working,25,suffix-5,1,control_to_uncertain,2.443752114703036e-05,-0.00875964189936607
8,fam_0008_u,working,25,suffix-5,1,uncertain_to_control,-0.0035598179927723243,-0.0011129959641515777
8,fam_0008_u,working,26,suffix-5,1,control_to_uncertain,0.007414000933256071,-0.0019386888599171733
8,fam_0008_u,working,26,suffix-5,1,uncertain_to_control,-0.0036361316553016475,-0.0014193137187679659
8,fam_0008_u,working,27,suffix-5,1,control_to_uncertain,0.01103975736028126,-0.011053391440855905
8,fam_0008_u,working,27,suffix-5,1,uncertain_to_control,-0.004357424384736101,-0.0011695605350891536
8,fam_0008_u,working,28,suffix-5,1,control_to_uncertain,0.011241088236257496,-0.009846760508813225
8,fam_0008_u,working,28,suffix-5,1,uncertain_to_control,-0.003259022118443263,-4.685494392630465e-05
8,fam_0008_u,working,29,suffix-5,1,control_to_uncertain,-0.0046360978715004825,-0.002969108042496041
8,fam_0008_u,working,29,suffix-5,1,uncertain_to_control,-0.0032586791356903223,-0.0005004353748803079
8,fam_0008_u,working,30,suffix-5,1,control_to_uncertain,2.5466469405852692e-05,0.0006467091077260341
8,fam_0008_u,working,30,suffix-5,1,uncertain_to_control,-0.004058000441418803,-0.0005460016954686969
8,fam_0008_u,working,31,suffix-5,1,control_to_uncertain,-0.0,-0.0
8,fam_0008_u,working,31,suffix-5,1,uncertain_to_control,0.0,0.0
8,fam_0008_u,working,0,suffix-6,1,control_to_uncertain,-0.010487297890981902,0.010083987074928113
8,fam_0008_u,working,0,suffix-6,1,uncertain_to_control,0.03323177042380835,0.0002231116453670215
8,fam_0008_u,working,1,suffix-6,1,control_to_uncertain,-0.002297641461950265,-0.0003536222183117332
8,fam_0008_u,working,1,suffix-6,1,uncertain_to_control,-0.004576247381112317,-0.014974642290148589
8,fam_0008_u,working,2,suffix-6,1,control_to_uncertain,-0.014946931136094356,-0.012892346848015329
8,fam_0008_u,working,2,suffix-6,1,uncertain_to_control,0.0120460687574095,0.0008582231430518148
8,fam_0008_u,working,3,suffix-6,1,control_to_uncertain,0.03672016225828076,-0.03879043939778256
8,fam_0008_u,working,3,suffix-6,1,uncertain_to_control,-0.007824980016967357,0.010339239383781519
8,fam_0008_u,working,4,suffix-6,1,control_to_uncertain,-0.23817459777126376,0.03904169098069151
8,fam_0008_u,working,4,suffix-6,1,uncertain_to_control,-0.0012674927634926413,0.02475861987121918
8,fam_0008_u,working,5,suffix-6,1,control_to_uncertain,-0.24727573086623553,0.02911701371191129
8,fam_0008_u,working,5,suffix-6,1,uncertain_to_control,-0.004029361381548248,0.038367815894923135
8,fam_0008_u,working,6,suffix-6,1,control_to_uncertain,-0.3080705385189353,0.05668012748620394
8,fam_0008_u,working,6,suffix-6,1,uncertain_to_control,-0.0490106919728488,0.03673999992328196
8,fam_0008_u,working,7,suffix-6,1,control_to_uncertain,-0.42459892883056427,0.27583935529994597
8,fam_0008_u,working,7,suffix-6,1,uncertain_to_control,0.005208193103405699,0.023799914075794546
8,fam_0008_u,working,8,suffix-6,1,control_to_uncertain,-0.49315672236763736,0.6583561050059001
8,fam_0008_u,working,8,suffix-6,1,uncertain_to_control,0.33891223362887585,-0.022759275810466162
8,fam_0008_u,working,9,suffix-6,1,control_to_uncertain,-0.5154506013087878,0.6252178672480615
8,fam_0008_u,working,9,suffix-6,1,uncertain_to_control,0.6846294165674732,-0.06086777124262608
8,fam_0008_u,working,10,suffix-6,1,control_to_uncertain,-0.4441558054032474,0.5230431625286074
8,fam_0008_u,working,10,suffix-6,1,uncertain_to_control,0.48495017403802343,-0.07765331141434982
8,fam_0008_u,working,11,suffix-6,1,control_to_uncertain,-0.42596417167864503,0.2796451095365799
8,fam_0008_u,working,11,suffix-6,1,uncertain_to_control,0.2680442797593702,-0.08279235626994969
8,fam_0008_u,working,12,suffix-6,1,control_to_uncertain,-0.49524977461745845,0.20557893591118737
8,fam_0008_u,working,12,suffix-6,1,uncertain_to_control,0.19197619288115286,-0.07632038790319526
8,fam_0008_u,working,13,suffix-6,1,control_to_uncertain,-0.8001873371796563,0.3733454675700855
8,fam_0008_u,working,13,suffix-6,1,uncertain_to_control,0.019686181070541778,-0.0583245307373227
8,fam_0008_u,working,14,suffix-6,1,control_to_uncertain,-0.6936153932031451,0.4533427848361039
8,fam_0008_u,working,14,suffix-6,1,uncertain_to_control,0.03873355676373136,0.0057905338568700285
8,fam_0008_u,working,15,suffix-6,1,control_to_uncertain,-0.3414695130348023,0.1407850365297745
8,fam_0008_u,working,15,suffix-6,1,uncertain_to_control,0.00039340121762307124,0.030301738047209405
8,fam_0008_u,working,16,suffix-6,1,control_to_uncertain,-0.2761491337027372,0.1379546203200197
8,fam_0008_u,working,16,suffix-6,1,uncertain_to_control,-0.0467022465541809,0.16673209676638254
8,fam_0008_u,working,17,suffix-6,1,control_to_uncertain,-0.26111114064573704,0.036419372456017785
8,fam_0008_u,working,17,suffix-6,1,uncertain_to_control,-0.02840137282276692,0.17087181422342881
8,fam_0008_u,working,18,suffix-6,1,control_to_uncertain,-0.11219703261611638,-0.13838975545645077
8,fam_0008_u,working,18,suffix-6,1,uncertain_to_control,-0.011693825470139321,0.2379751663702633
8,fam_0008_u,working,19,suffix-6,1,control_to_uncertain,-0.09301692259753871,-0.14960988876363604
8,fam_0008_u,working,19,suffix-6,1,uncertain_to_control,0.01322027021210225,0.39344115894108006
8,fam_0008_u,working,20,suffix-6,1,control_to_uncertain,-0.10034149077796549,-0.1474708938946345
8,fam_0008_u,working,20,suffix-6,1,uncertain_to_control,-0.045684102252076204,0.28493817484904527
8,fam_0008_u,working,21,suffix-6,1,control_to_uncertain,-0.11915126516905535,-0.14395552942880063
8,fam_0008_u,working,21,suffix-6,1,uncertain_to_control,-0.0323720841535623,0.31798725785269083
8,fam_0008_u,working,22,suffix-6,1,control_to_uncertain,-0.1143651980888315,-0.14684684058326808
8,fam_0008_u,working,22,suffix-6,1,uncertain_to_control,-0.0070148547545212415,0.30431865029951205
8,fam_0008_u,working,23,suffix-6,1,control_to_uncertain,-0.08564725218510025,-0.1447632265498123
8,fam_0008_u,working,23,suffix-6,1,uncertain_to_control,0.04479526244783018,0.2573562411804221
8,fam_0008_u,working,24,suffix-6,1,control_to_uncertain,-0.07874043699775535,-0.1454496132691523
8,fam_0008_u,working,24,suffix-6,1,uncertain_to_control,0.04655665037555754,0.25294699166985923
8,fam_0008_u,working,25,suffix-6,1,control_to_uncertain,-0.05975719907936569,-0.1549675650509048
8,fam_0008_u,working,25,suffix-6,1,uncertain_to_control,0.04234928094523303,0.2530053693038653
8,fam_0008_u,working,26,suffix-6,1,control_to_uncertain,-0.01933325181776572,-0.17689741695152236
8,fam_0008_u,working,26,suffix-6,1,uncertain_to_control,0.054410955417901335,0.26102866785355866
8,fam_0008_u,working,27,suffix-6,1,control_to_uncertain,-0.010575015730046506,-0.16968148587501
8,fam_0008_u,working,27,suffix-6,1,uncertain_to_control,0.06574687838534696,0.2923134157317055
8,fam_0008_u,working,28,suffix-6,1,control_to_uncertain,-0.005184184310699844,-0.18962805655462156
8,fam_0008_u,working,28,suffix-6,1,uncertain_to_control,0.025346939916452833,0.3056378409817224
8,fam_0008_u,working,29,suffix-6,1,control_to_uncertain,-0.03591098019840523,-0.17776301221878643
8,fam_0008_u,working,29,suffix-6,1,uncertain_to_control,0.0735788895487496,0.2641772241878556
8,fam_0008_u,working,30,suffix-6,1,control_to_uncertain,0.018327026166325713,-0.020740122911890767
8,fam_0008_u,working,30,suffix-6,1,uncertain_to_control,0.016968728718992,0.04888284747638403
8,fam_0008_u,working,31,suffix-6,1,control_to_uncertain,-0.0,-0.0
8,fam_0008_u,working,31,suffix-6,1,uncertain_to_control,0.0,0.0
8,fam_0008_u,working,0,suffix-7,1,control_to_uncertain,0.00045222275975241447,-0.008006846126146515
8,fam_0008_u,working,0,suffix-7,1,uncertain_to_control,0.030021623347659152,-0.0016614250663730924
8,fam_0008_u,working,1,suffix-7,1,control_to_uncertain,-0.024602667342571344,0.017752914206694705
8,fam_0008_u,working,1,suffix-7,1,uncertain_to_control,-0.008267256276884488,-0.01594626428693698
8,fam_0008_u,working,2,suffix-7,1,control_to_uncertain,-0.03760548648930914,0.030655210425598125
8,fam_0008_u,working,2,suffix-7,1,uncertain_to_control,-0.002614900508420484,-0.0010494788207861777
8,fam_0008_u,working,3,suffix-7,1,control_to_uncertain,0.035046149186865064,-0.0016257032287266867
8,fam_0008_u,working,3,suffix-7,1,uncertain_to_control,-0.014229668454006956,-0.0013149651963814018
8,fam_0008_u,working,4,suffix-7,1,control_to_uncertain,-0.008577912905360597,-0.0091589353262123
8,fam_0008_u,working,4,suffix-7,1,uncertain_to_control,0.046051093797722834,0.010906847996148755
8,fam_0008_u,working,5,suffix-7,1,control_to_uncertain,-0.09036317929234769,0.003198782676491051
8,fam_0008_u,working,5,suffix-7,1,uncertain_to_control,0.035010650471935696,0.0068785814738398674
8,fam_0008_u,working,6,suffix-7,1,control_to_uncertain,-0.11750726308852197,0.03070975215757502
8,fam_0008_u,working,6,suffix-7,1,uncertain_to_control,0.030174079181341327,-0.02376281371085642
8,fam_0008_u,working,7,suffix-7,1,control_to_uncertain,-0.14080410934495954,0.056136747989387975
8,fam_0008_u,working,7,suffix-7,1,uncertain_to_control,0.10025986088276558,-0.022834750179688036
8,fam_0008_u,working,8,suffix-7,1,control_to_uncertain,-0.18910148293737974,0.07241763479239859
8,fam_0008_u,working,8,suffix-7,1,uncertain_to_control,0.0873421014587571,-0.015915801830588345
8,fam_0008_u,working,9,suffix-7,1,control_to_uncertain,-0.23809433980707564,0.08273740997018066
8,fam_0008_u,working,9,suffix-7,1,uncertain_to_control,0.16931892371326163,0.007587474149616482
8,fam_0008_u,working,10,suffix-7,1,control_to_uncertain,-0.2550330575351853,0.11920101517147201
8,fam_0008_u,working,10,suffix-7,1,uncertain_to_control,0.11849573938249729,0.016367763990373804
8,fam_0008_u,working,11,suffix-7,1,control_to_uncertain,-0.0798271778504482,0.14335005626788788
8,fam_0008_u,working,11,suffix-7,1,uncertain_to_control,0.1368700114230406,0.0030304525069777457
8,fam_0008_u,working,12,suffix-7,1,control_to_uncertain,-0.0149550769764767,0.18972521276070348
8,fam_0008_u,working,12,suffix-7,1,uncertain_to_control,0.3685233066212649,-0.010661500106206537
8,fam_0008_u,working,13,suffix-7,1,control_to_uncertain,-0.059077064280284135,0.13460084322716356
8,fam_0008_u,working,13,suffix-7,1,uncertain_to_control,0.22948049945834448,0.00409404624851179
8,fam_0008_u,working,14,suffix-7,1,control_to_uncertain,-0.01887554133396625,0.13307391447568734
8,fam_0008_u,working,14,suffix-7,1,uncertain_to_control,0.21553910800818427,0.013096249015252026
8,fam_0008_u,working,15,suffix-7,1,control_to_uncertain,-0.03279129482334416,0.046041253208372435
8,fam_0008_u,working,15,suffix-7,1,uncertain_to_control,0.11969806542293117,0.00440941433447819
8,fam_0008_u,working,16,suffix-7,1,control_to_uncertain,0.02202472322578023,0.03144133059769587
8,fam_0008_u,working,16,suffix-7,1,uncertain_to_control,0.053414590520608374,-0.001636236975314532
8,fam_0008_u,working,17,suffix-7,1,control_to_uncertain,-0.03647947411140457,0.04074267378674015
8,fam_0008_u,working,17,suffix-7,1,uncertain_to_control,0.025984030380040324,0.014003754508982964
8,fam_0008_u,working,18,suffix-7,1,control_to_uncertain,-0.011154142108387008,0.01692292090513862
8,fam_0008_u,working,18,suffix-7,1,uncertain_to_control,0.025348654830217535,0.01444145190809754
8,fam_0008_u,working,19,suffix-7,1,control_to_uncertain,-0.003998578679471813,0.0031646191740439854
8,fam_0008_u,working,19,suffix-7,1,uncertain_to_control,0.011305397502433891,0.013453137743885452
