neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L20_N11087,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.003775987805177767,0.2789630545101896,-0.004397663642325466,0.2117966425818798,-0.0024432712950594095,0.017745989883434034,-0.06328911729981247,"[0.56,3.45]",90,87,-0.005981172775400097,0.18920355960287955,-0.003966311362443425,0.2834331337325349,5,False,False,False
L20_N11087,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.0007736357937877386,0.7922050950248073,-0.0015445716068740577,0.602063682356824,-0.0023523227872449997,0.15275366704006094,0.01469546496284464,"[0.13,1.78]",96,78,-0.0017094870265095623,0.6347514185868727,-0.0016574424078132082,0.6027944111776448,5,False,False,False
L20_N11087,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,-0.004318667668849229,0.12272645305293352,-0.0028552137922802537,0.45260662888381276,-0.0009111496093120148,0.48749481323999844,0.006410167372734217,"[2.04,2.49]",31,11,0.004595211174481056,0.5325595795939837,-0.0028360374007754393,0.5229540918163673,4,False,False,False
L20_N409,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.0017490932717919335,0.6099546081145718,-0.0021166454274311646,0.5440929973473659,-0.0014445303768452283,0.17435870332416104,-0.02348774220431974,"[0.56,3.45]",90,87,-0.0026611491409754876,0.5453832005336201,-0.002031717727279546,0.5708582834331337,5,False,False,False
L20_N409,contradictory_context,True,120,120,0.9196175378126402,1.2473513918851191,-0.005333990813232947,0.06784752459144812,-0.005860538468912694,0.053914279475464726,-0.0016066318725904364,0.34065780656553013,0.02905757344260018,"[0.13,1.78]",96,78,-0.004309910612228577,0.22788218874746216,-0.007271557465001915,0.023952095808383235,5,False,False,False
L20_N409,lack_of_knowledge,True,120,120,2.8453548630078633,1.2391928654474518,0.002062495984137069,0.5319739019659515,0.00602743988746817,0.24600291192805068,-0.0024685828137843108,0.16311907565836514,-0.11378567956108061,"[2.04,2.49]",31,11,0.013218074250430978,0.19441278664254258,0.0035823584340409034,0.4870259481037924,4,False,False,False
L20_N5595,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.00560449442515771,0.13351871944620872,-0.00594666848669072,0.10792860402777614,-0.001344790986719464,0.3316856593021412,0.06749774289881241,"[0.56,3.45]",90,87,-0.010589712469970583,0.017313959685309972,-0.005553222655668683,0.16766467065868262,5,False,False,False
L20_N5595,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.003499367635231464,0.31780232379893547,0.0027571120723449945,0.44118483191649416,-0.0022648119919961565,0.25938769918708826,-0.12775887214389886,"[0.13,1.78]",96,78,0.006976841351924792,0.11738732941736828,0.002039077629048662,0.6087824351297405,5,False,False,False
L20_N5595,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.00022671958431600791,0.9336861589234943,0.000827765479106673,0.826891206232466,-0.0006565247247938439,0.6406113491417229,-0.05802934283364477,"[2.04,2.49]",31,11,0.0037027265319376523,0.6592944464917807,0.0013802362001848153,0.7365269461077845,4,False,False,False
L20_N9674,ambiguity,True,120,120,2.0880373641227683,2.3424814114967982,-0.004827444689969217,0.12050671653846143,-0.004942750437311941,0.11455034614004364,-0.0004531673997986253,0.6627980125602664,-0.05251753593999582,"[0.56,3.45]",90,87,-0.007163113218614414,0.06845895056133768,-0.0041735453895839405,0.18363273453093812,5,False,False,False
